TGSC ID,Concentration %,Solvent
1061551,100.0,
1061561,100.0,
1061581,100.0,
1061611,100.0,
1061711,100.0,
1061721,100.0,
1062091,100.0,
1062161,,
1062211,,
1062251,100.0,
1062271,0.1,dipropylene glycol
1062621,100.0,
1062631,100.0,
1062651,100.0,
1063001,100.0,
1063011,100.0,
1063021,100.0,
1063041,100.0,
1063051,100.0,
1063061,100.0,
1063291,10.0,dipropylene glycol
1063301,100.0,
1063331,100.0,
1063341,100.0,
1063351,100.0,
1063381,100.0,
1063411,100.0,
1063451,100.0,
1063591,100.0,
1063601,100.0,
1063611,100.0,
1063801,100.0,
1063811,100.0,
1064061,,
1064211,1.0,dipropylene glycol
1064281,100.0,
1064451,100.0,
1064491,100.0,
1064501,100.0,
1064771,100.0,
1064791,100.0,
1065661,1.0,propylene glycol
1065681,100.0,
1065761,,
1065771,100.0,
1065801,100.0,
1065881,,
1065931,100.0,
1065981,100.0,
1065991,100.0,
1066191,10.0,dipropylene glycol
1067721,100.0,
1068131,100.0,
1068721,,
1068891,100.0,
1069351,100.0,
1069401,100.0,
1069421,100.0,
1071271,100.0,
1071281,100.0,
1071291,100.0,
1071301,100.0,
1071311,100.0,
1071321,100.0,
1071331,100.0,
1071341,100.0,
1071351,100.0,
1071361,100.0,
1071371,100.0,
1071381,100.0,
1071391,100.0,
1071401,100.0,
1071471,100.0,
1071481,100.0,
1071491,100.0,
1071501,100.0,
1071511,10.0,dipropylene glycol
1071541,100.0,
1071551,100.0,
1071561,100.0,
1071571,100.0,
1071581,100.0,
1071591,100.0,
1071641,10.0,dipropylene glycol
1072121,100.0,
1072591,,
1072621,,
1072631,,
1072641,1.0,dipropylene glycol
1072651,1.0,dipropylene glycol
1072661,,
1072671,100.0,
1072681,1.0,dipropylene glycol
1072691,1.0,dipropylene glycol
1072701,1.0,dipropylene glycol
1072711,1.0,dipropylene glycol
1072721,,
1072751,100.0,
1072781,1.0,dipropylene glycol
1072851,1.0,dipropylene glycol
1072861,1.0,dipropylene glycol
1074391,0.1,propylene glycol
1074641,100.0,
1074681,100.0,
1075521,0.1,propylene glycol
1075561,0.1,propylene glycol
1075621,0.1,propylene glycol
1075751,10.0,dipropylene glycol
1075771,,
1075921,0.1,propylene glycol
1075931,0.1,propylene glycol
1075941,0.01,propylene glycol
1075951,0.1,propylene glycol
1075961,0.01,propylene glycol
1075971,100.0,
1075981,0.1,propylene glycol
1076001,,
1076021,0.1,propylene glycol
1076051,100.0,
1076081,,
1076091,1.0,dipropylene glycol
1076111,1.0,dipropylene glycol
1076141,1.0,dipropylene glycol
1076161,1.0,dipropylene glycol
1076171,1.0,dipropylene glycol
1076191,,
1076201,1.0,dipropylene glycol
1076211,,
1076231,,
1076241,1.0,dipropylene glycol
1076281,1.0,dipropylene glycol
1076321,1.0,dipropylene glycol
1076331,1.0,dipropylene glycol
1076341,1.0,dipropylene glycol
1076351,1.0,dipropylene glycol
1076371,1.0,dipropylene glycol
1076391,1.0,dipropylene glycol
1076401,1.0,dipropylene glycol
1076461,,
1076481,1.0,dipropylene glycol
1076611,1.0,dipropylene glycol
1076781,,
1078331,,
1078551,0.1,dipropylene glycol
1078561,0.1,dipropylene glycol
1078591,,
1078631,0.1,propylene glycol
1078821,1.0,dipropylene glycol
1078831,100.0,
1078841,100.0,
1078861,100.0,
1078871,100.0,
1078881,100.0,
1078891,100.0,
1078901,100.0,
1078911,100.0,
1078921,100.0,
1078931,100.0,
1078941,100.0,
1078951,100.0,
1079091,10.0,dipropylene glycol
1079241,100.0,
1079261,100.0,
1080141,100.0,
1080151,10.0,dipropylene glycol
1081281,1.0,dipropylene glycol
1085861,100.0,
1085891,100.0,
1086051,100.0,
1092691,10.0,dipropylene glycol
1093121,10.0,dipropylene glycol
1094291,0.01,ethyl alcohol
1094351,,
1094391,,
1094441,1.0,dipropylene glycol
1095381,10.0,dipropylene glycol
1095501,0.1,propylene glycol
1095511,0.1,propylene glycol
1095651,100.0,
1095701,100.0,
1096101,1.0,dipropylene glycol
1096521,100.0,
1096541,10.0,dipropylene glycol
1096561,10.0,dipropylene glycol
1096571,100.0,
1096591,1.0,dipropylene glycol
1096601,,
1096611,,
1096621,,
1096631,,
1096651,100.0,
1096661,100.0,
1096671,100.0,
1096681,100.0,
1096691,100.0,
1096951,,
1097191,10.0,propylene glycol
1097201,100.0,
1097221,100.0,
1097231,50.0,water
1097251,0.1,propylene glycol
1097271,100.0,
1097371,100.0,
1097381,,
1097401,1.0,dipropylene glycol
1097561,100.0,
1097681,100.0,
1097711,,
1097731,0.1,water
1097761,,
1097781,,
1097801,100.0,
1097831,,
1097891,100.0,
1097921,100.0,
1098031,100.0,
1098041,100.0,
1098071,100.0,
1098091,100.0,
1098101,,
1098121,,
1098131,100.0,
1098151,100.0,
1098161,100.0,
1098181,100.0,
1098191,,
1098211,100.0,
1098551,10.0,dipropylene glycol
1098591,1.0,dipropylene glycol
1098911,100.0,
1098991,100.0,
1099111,100.0,
1099161,100.0,
1099181,100.0,
1099201,100.0,
1099401,10.0,dipropylene glycol
1099511,100.0,
1099541,100.0,
1099551,100.0,
1099571,100.0,
1099591,100.0,
1099621,100.0,
1099661,100.0,
1099821,100.0,
1099861,100.0,
1099901,100.0,
1099941,100.0,
1099961,100.0,
1099971,100.0,
1100061,100.0,
1100161,100.0,
1100201,100.0,
1100231,100.0,
1100881,100.0,
1100911,10.0,dipropylene glycol
1100921,100.0,
1100941,,
1101941,100.0,
1102001,,
1102021,100.0,
1102041,100.0,
1102051,100.0,
1102071,0.1,dipropylene glycol
1102091,,
1102111,1.0,dipropylene glycol
1102211,0.1,dipropylene glycol
1102211,0.1,
1102331,100.0,
1102521,100.0,
1103341,100.0,
1103401,100.0,
1103481,0.1,propylene glycol
1103551,10.0,dipropylene glycol
1103631,,
1103651,100.0,
1104181,100.0,
1104361,100.0,
1104381,100.0,
1104471,100.0,
1104561,,
1104591,10.0,propylene glycol
1104661,100.0,
1104851,100.0,
1104871,100.0,
1104911,100.0,
1104961,100.0,
1105021,10.0,dipropylene glycol
1105861,100.0,
1106051,1.0,propylene glycol
1106071,10.0,dipropylene glycol
1106081,100.0,
1106081,,
1106101,100.0,
1106181,100.0,
1106241,100.0,
1106241,,
1106261,10.0,dipropylene glycol
1106261,,
1106381,100.0,
1106421,100.0,
1106431,100.0,
1106441,100.0,
1106481,100.0,
1106541,1.0,dipropylene glycol
1106541,1.0,ethyl alcohol
1106571,100.0,
1106811,100.0,
1107381,0.1,propylene glycol
1107381,0.1,ethyl alcohol
1107501,100.0,
1107541,1.0,dipropylene glycol
1107551,0.1,propylene glycol
1107551,0.1,
1107601,100.0,
1107641,100.0,
1107651,1.0,dipropylene glycol
1107661,0.1,propylene glycol
1107661,1.0,
1107671,1.0,dipropylene glycol
1107691,100.0,
1107761,0.1,dipropylene glycol
1107791,100.0,
1107811,,
1107821,,
1107841,,
1107871,100.0,
1107931,100.0,
1107951,,
1107971,0.01,propylene glycol
1108121,0.1,propylene glycol
1108131,10.0,dipropylene glycol
1108141,10.0,dipropylene glycol
1108151,10.0,propylene glycol
1108181,100.0,
1108231,0.1,propylene glycol
1108231,0.1,ethyl alcohol
1108251,1.0,propylene glycol
1108491,0.1,dipropylene glycol
1108491,100.0,
1108601,10.0,dipropylene glycol
1108611,10.0,dipropylene glycol
1108621,0.01,propylene glycol
1108651,0.1,propylene glycol
1108671,100.0,
1108671,,
1108751,,
1108861,,
1108931,10.0,dipropylene glycol
1109491,100.0,
1109591,,
1112911,100.0,
1112931,100.0,
1113031,100.0,
1116311,,
1116321,100.0,
1116431,1.0,dipropylene glycol
1116441,100.0,
1116601,0.01,propylene glycol
1116801,100.0,
1116831,0.1,propylene glycol
1116871,,
1117191,100.0,
1117241,100.0,
1117261,1.0,propylene glycol
1117441,100.0,
1117461,100.0,
1117471,100.0,
1117511,10.0,dipropylene glycol
1117541,,
1117551,1.0,propylene glycol
1117561,100.0,
1117721,0.1,propylene glycol
1117741,,
1117891,,
1117931,100.0,
1118311,0.1,dipropylene glycol
1118341,0.1,propylene glycol
1118371,0.5,propylene glycol
1118541,,
1118681,0.1,propylene glycol
1118801,0.1,propylene glycol
1118901,100.0,
1119081,100.0,
1119201,1.0,dipropylene glycol
1119491,100.0,
1119501,,
1119741,100.0,
1119821,100.0,
1120041,0.01,propylene glycol
1120411,100.0,
1120491,0.1,dipropylene glycol
1120641,,
1120711,100.0,
1120811,,
1120861,100.0,
1120961,100.0,
1122171,100.0,
1122351,100.0,
1122351,1.0,ethyl alcohol
1122481,,
1122951,,
1123011,100.0,
1123021,100.0,
1123891,1.0,dipropylene glycol
1124781,,
1127101,100.0,
1127121,,
1127131,,
1127141,,
1127251,100.0,
1127301,,
1127541,100.0,
1127551,100.0,
1128501,,
1128611,0.1,dipropylene glycol
1129271,,
1129871,,
1129941,0.1,propylene glycol
1130101,100.0,
1130191,0.1,propylene glycol
1130391,100.0,
1130401,0.1,dipropylene glycol
1130931,10.0,dipropylene glycol
1130941,10.0,dipropylene glycol
1130951,1.0,dipropylene glycol
1130951,1.0,ethyl alcohol
1130961,10.0,dipropylene glycol
1130971,10.0,dipropylene glycol
1130991,1.0,dipropylene glycol
1131041,100.0,
1131051,10.0,dipropylene glycol
1131061,10.0,dipropylene glycol
1131071,10.0,dipropylene glycol
1131081,100.0,
1131181,100.0,
1131191,0.1,propylene glycol
1131201,0.1,propylene glycol
1131221,100.0,
1131231,25.0,dipropylene glycol
1131301,10.0,dipropylene glycol
1131301,,
1131331,100.0,
1131361,100.0,
1131571,100.0,
1131581,100.0,
1131691,100.0,
1131881,100.0,
1131991,100.0,
1132011,10.0,dipropylene glycol
1132081,,
1132181,100.0,
1132231,100.0,
1132241,0.1,dipropylene glycol
1132251,,
1132411,100.0,
1132431,100.0,
1132561,10.0,dipropylene glycol
1133711,100.0,
1134711,100.0,
1134821,100.0,
1135351,1.0,dipropylene glycol
1135681,0.1,propylene glycol
1137041,10.0,dipropylene glycol
1137311,10.0,dipropylene glycol
1137841,10.0,dipropylene glycol
1139851,100.0,
1140151,0.1,propylene glycol
1140171,100.0,
1140361,100.0,
1140381,100.0,
1140431,1.0,dipropylene glycol
1140441,,
1140771,,
1141151,1.0,dipropylene glycol
1141181,100.0,
1141241,,
1141281,1.0,dipropylene glycol
1141301,,
1141971,100.0,
1142101,,
1142131,,
1142401,100.0,
1145191,10.0,dipropylene glycol
1147431,100.0,
1147821,0.01,propylene glycol
1148651,,
1149021,1.0,benzyl benzoate
1149831,10.0,dipropylene glycol
1150811,0.01,propylene glycol
1153991,0.1,propylene glycol
1155941,100.0,
1155981,0.1,dipropylene glycol
1155991,100.0,
1156071,0.1,propylene glycol
1156881,,
1158081,1.0,dipropylene glycol
1158161,,
1160891,,
1161171,0.1,dipropylene glycol
1162081,10.0,dipropylene glycol
1162121,1.0,dipropylene glycol
1163091,0.1,propylene glycol
1164611,0.01,dipropylene glycol
1166941,100.0,
1167661,100.0,
1168871,0.1,dipropylene glycol
1169731,100.0,
1171481,,
1175351,100.0,
1175471,0.1,propylene glycol
1175671,0.01,propylene glycol
1176261,100.0,
1176351,100.0,
1177551,0.1,propylene glycol
1177991,0.1,propylene glycol
1178061,0.1,dipropylene glycol
1178361,1.0,dipropylene glycol
1178591,,
1178911,0.1,propylene glycol
1178991,0.1,propylene glycol
1179001,100.0,
1179131,0.1,dipropylene glycol
1179161,1.0,dipropylene glycol
1179281,0.01,propylene glycol
1180531,,
1180611,10.0,dipropylene glycol
1181011,,
1181071,0.1,propylene glycol
1181431,100.0,
1183421,100.0,
1184741,100.0,
1191401,1.0,dipropylene glycol
1194091,1.0,dipropylene glycol
1198861,1.0,propylene glycol
1203511,50.0,dipropylene glycol
1203781,100.0,
1203831,100.0,
1204401,1.0,propylene glycol
1204691,,
1204771,100.0,
1204781,1.0,dipropylene glycol
1205141,100.0,
1205151,1.0,dipropylene glycol
1206291,1.0,dipropylene glycol
1206301,,
1207241,10.0,dipropylene glycol
1207361,,
1208491,,
1211071,100.0,
1216121,0.1,dipropylene glycol
1218571,,
1218601,100.0,
1218901,100.0,
1218971,100.0,
1220111,0.1,propylene glycol
1220271,100.0,
1222491,100.0,
1222691,100.0,
1224751,100.0,
1224891,100.0,
1225421,100.0,
1225431,100.0,
1226031,100.0,
1226111,,
1226161,0.01,propylene glycol
1226201,10.0,dipropylene glycol
1227001,100.0,
1227011,100.0,
1227031,100.0,
1227321,100.0,
1227611,100.0,
1227651,100.0,
1228011,100.0,
1229271,100.0,
1229661,100.0,
1230391,1.0,propylene glycol
1230761,100.0,
1230781,100.0,
1230901,100.0,
1231511,100.0,
1231971,1.0,
1233031,100.0,
1233891,100.0,
1234591,100.0,
1234831,100.0,
1234871,100.0,
1235201,100.0,
1235811,100.0,
1236571,100.0,
1236621,,
1237921,0.1,dipropylene glycol
1238351,100.0,
1238661,100.0,
1238941,,
1240221,100.0,
1242081,100.0,
1242091,100.0,
1242491,100.0,
1242681,0.01,propylene glycol
1242961,0.01,propylene glycol
1243001,1.0,dipropylene glycol
1244061,100.0,
1244681,100.0,
1245061,,
1245361,0.01,propylene glycol
1245421,0.1,dipropylene glycol
1245941,0.01,propylene glycol
1246051,100.0,
1246321,,
1247061,100.0,
1248011,100.0,
1248071,0.01,propylene glycol
1248291,,
1248541,100.0,
1248641,100.0,
1249131,100.0,
1249211,100.0,
1249371,,
1249431,0.1,propylene glycol
1250251,0.1,propylene glycol
1251041,100.0,
1252151,100.0,
1252701,100.0,
1252851,0.1,propylene glycol
1252911,10.0,
1253081,100.0,
1253181,100.0,
1253371,100.0,
1253381,100.0,
1253391,100.0,
1253401,100.0,
1253461,100.0,
1253531,100.0,
1253621,100.0,
1253751,,
1253911,100.0,
1254131,,
1254311,100.0,
1254561,100.0,
1256011,100.0,
1256141,100.0,
1256371,100.0,
1257251,100.0,
1257341,,
1257401,0.01,dipropylene glycol
1257961,,
1258521,100.0,
1259321,100.0,
1259561,10.0,dipropylene glycol
1259731,100.0,
1259861,100.0,
1260011,0.01,propylene glycol
1260021,100.0,
1260051,0.1,dipropylene glycol
1260071,0.1,propylene glycol
1260141,100.0,
1260371,1.0,
1260411,0.01,propylene glycol
1260571,100.0,
1268211,10.0,benzyl benzoate
1269601,100.0,
1269671,,
1270341,,
1270841,100.0,
1271141,100.0,
1272391,100.0,
1272411,100.0,
1273251,10.0,dipropylene glycol
1274191,100.0,
1274201,,
1274381,100.0,
1274731,100.0,
1274981,0.1,dipropylene glycol
1276691,100.0,
1276741,100.0,
1277351,,
1278271,100.0,
1278351,,
1278841,100.0,
1279141,100.0,
1279691,1.0,propylene glycol
1280721,100.0,
1281441,100.0,
1282321,100.0,
1283711,100.0,
1283731,100.0,
1283911,100.0,
1284311,100.0,
1284941,100.0,
1285181,100.0,
1285311,100.0,
1287041,100.0,
1287681,0.1,dipropylene glycol
1287701,0.01,propylene glycol
1289141,0.1,propylene glycol
1290031,10.0,
1290091,100.0,
1290201,100.0,
1292271,100.0,
1292351,100.0,
1292631,,
1293651,100.0,
1294821,0.1,propylene glycol
1296281,100.0,
1296301,100.0,
1296981,100.0,
1297141,100.0,
1298131,100.0,
1298161,100.0,
1298301,100.0,
1298331,100.0,
1298341,100.0,
1298381,100.0,
1298401,100.0,
1298741,100.0,
1299251,100.0,
1299391,100.0,
1299691,100.0,
1299941,100.0,
1300021,10.0,dipropylene glycol
1300221,100.0,
1300251,100.0,
1300321,100.0,
1300611,100.0,
1300671,100.0,
1300801,100.0,
1300851,100.0,
1300891,100.0,
1300921,100.0,
1300951,100.0,
1301031,100.0,
1301041,100.0,
1301141,100.0,
1301251,100.0,
1301301,100.0,
1301451,100.0,
1301631,100.0,
1301651,0.1,dipropylene glycol
1301661,0.1,dipropylene glycol
1301761,100.0,
1301941,100.0,
1302091,100.0,
1302231,100.0,
1302251,0.1,dipropylene glycol
1302431,100.0,
1302611,100.0,
1302901,0.1,dipropylene glycol
1303101,100.0,
1303121,100.0,
1303171,100.0,
1303191,100.0,
1303351,100.0,
1303361,100.0,
1303411,100.0,
1303551,100.0,
1303591,100.0,
1303711,100.0,
1303791,100.0,
1303871,100.0,
1303881,100.0,
1303991,100.0,
1304391,100.0,
1304461,100.0,
1304521,100.0,
1304651,,
1304771,100.0,
1304781,100.0,
1304861,100.0,
1304911,100.0,
1304971,100.0,
1305441,100.0,
1305651,100.0,
1305661,100.0,
1305671,100.0,
1305871,100.0,
1305891,100.0,
1305901,100.0,
1306231,100.0,
1306281,100.0,
1306401,100.0,
1306421,100.0,
1306451,100.0,
1306901,100.0,
1307211,100.0,
1307691,100.0,
1307701,100.0,
1307741,100.0,
1308201,100.0,
1308231,100.0,
1308241,100.0,
1308401,100.0,
1308441,100.0,
1308571,100.0,
1308581,100.0,
1308591,100.0,
1308761,100.0,
1308931,100.0,
1308951,100.0,
1308981,100.0,
1308991,,
1309001,100.0,
1309011,100.0,
1309781,100.0,
1310491,10.0,dipropylene glycol
1311381,100.0,
1311391,100.0,
1311481,100.0,
1314121,100.0,
1315861,100.0,
1319291,100.0,
1322541,,
1327621,100.0,
1327651,100.0,
1331071,10.0,dipropylene glycol
1331071,,
1331191,100.0,
1337381,1.0,propylene glycol
1337991,100.0,
1338181,100.0,
1342701,100.0,
1343341,10.0,dipropylene glycol
1343341,,
1343671,100.0,
1344431,10.0,dipropylene glycol
1344431,10.0,
1347441,100.0,
1347781,100.0,
1349501,100.0,
1349801,,
1350302,100.0,
1350711,100.0,
1350761,100.0,
1350761,1.0,
1351371,100.0,
1352081,100.0,
1352731,0.1,propylene glycol
1352731,0.1,
1352851,10.0,dipropylene glycol
1352921,100.0,
1353021,,
1353271,100.0,
1354961,100.0,
1355461,100.0,
1356501,100.0,
1357181,100.0,
1357411,100.0,
1357571,100.0,
1357721,100.0,
1357881,100.0,
1358081,100.0,
1358261,100.0,
1358281,100.0,
1358671,100.0,
1358701,100.0,
1358891,100.0,
1359171,100.0,
1359181,100.0,
1359421,100.0,
1359771,100.0,
1359831,100.0,
1359861,100.0,
1359891,100.0,
1359901,100.0,
1359931,100.0,
1360031,100.0,
1360311,100.0,
1360321,100.0,
1360641,100.0,
1361391,100.0,
1361731,100.0,
1361741,100.0,
1361761,100.0,
1362961,100.0,
1363611,,
1363821,100.0,
1366891,100.0,
1366981,100.0,
1367031,100.0,
1367381,100.0,
1367491,100.0,
1368531,100.0,
1368611,100.0,
1368651,100.0,
1368881,,
1368931,100.0,
1371161,100.0,
1373311,100.0,
1373321,100.0,
1373331,100.0,
1373561,100.0,
1374021,10.0,triacetin
1374021,1.0,propylene glycol
1374091,10.0,dipropylene glycol
1374101,10.0,dipropylene glycol
1374111,10.0,dipropylene glycol
1374171,,
1374181,100.0,
1374191,100.0,
1374241,10.0,dipropylene glycol
1374241,,
1374261,,
1374381,100.0,
1374391,,
1374401,100.0,
1374431,100.0,
1374441,10.0,dipropylene glycol
1374451,10.0,dipropylene glycol
1374471,100.0,
1374491,100.0,
1374961,100.0,
1375031,100.0,
1375121,,
1375461,100.0,
1375461,1.0,
1375491,100.0,
1375541,100.0,
1375621,100.0,
1375841,100.0,
1375931,100.0,
1376131,100.0,
1376161,1.0,dipropylene glycol
1376201,100.0,
1376211,,
1376331,,
1376441,100.0,
1376491,100.0,
1376531,100.0,
1376551,100.0,
1376761,1.0,dipropylene glycol
1376911,10.0,dipropylene glycol
1376911,0.5,
1376921,100.0,
1376991,,
1377001,100.0,
1377041,100.0,
1377081,100.0,
1377141,100.0,
1377241,1.0,dipropylene glycol
1377261,100.0,
1377281,100.0,
1377671,100.0,
1378001,100.0,
1378061,100.0,
1378101,100.0,
1378121,100.0,
1378141,100.0,
1378291,100.0,
1378381,100.0,
1378521,1.0,dipropylene glycol
1378671,100.0,
1378681,100.0,
1378691,100.0,
1378721,1.0,dipropylene glycol
1378861,1.0,dipropylene glycol
1378921,100.0,
1380981,100.0,
1381151,100.0,
1381291,0.1,propylene glycol
1381321,0.1,propylene glycol
1381331,0.1,propylene glycol
1381341,1.0,dipropylene glycol
1381361,,
1381531,0.01,propylene glycol
1381571,100.0,
1381781,100.0,
1381941,100.0,
1381991,10.0,dipropylene glycol
1382041,,
1382091,100.0,
1382561,100.0,
1382941,100.0,
1383021,100.0,
1383171,10.0,propylene glycol
1383231,0.1,dipropylene glycol
1383241,1.0,dipropylene glycol
1383241,5.0,
1383271,100.0,
1383291,100.0,
1383421,10.0,dipropylene glycol
1383841,100.0,
1383851,100.0,
1384091,,
1384101,100.0,
1384351,100.0,
1384361,100.0,
1384451,100.0,
1384461,100.0,
1384491,100.0,
1384501,100.0,
1384531,100.0,
1384621,100.0,
1384741,,
1384851,100.0,
1384871,100.0,
1384891,100.0,
1385081,100.0,
1385091,100.0,
1385771,100.0,
1389401,1.0,dipropylene glycol
1390631,100.0,
1391701,100.0,
1395171,1.0,dipropylene glycol
1398971,100.0,
1398981,10.0,dipropylene glycol
1399001,100.0,
1399011,100.0,
1399071,1.0,dipropylene glycol
1399071,1.0,
1399161,10.0,dipropylene glycol
1399191,0.1,dipropylene glycol
1399261,10.0,dipropylene glycol
1399411,,
1399431,,
1399441,10.0,dipropylene glycol
1399441,,
1399451,100.0,
1399741,100.0,
1401201,100.0,
1407531,100.0,
1407591,100.0,
1407601,100.0,
1407621,100.0,
1407661,100.0,
1407661,1.0,
1408161,10.0,dipropylene glycol
1408261,,
1408331,10.0,dipropylene glycol
1408441,100.0,
1408781,100.0,
1408831,100.0,
1408881,,
1408951,10.0,dipropylene glycol
1409231,100.0,
1410331,100.0,
1410461,100.0,
1410711,100.0,
1411651,100.0,
1411841,100.0,
1412091,1.0,dipropylene glycol
1412121,1.0,dipropylene glycol
1412161,100.0,
1412361,100.0,
1412451,100.0,
1412691,100.0,
1413031,100.0,
1413311,100.0,
1413661,,
1413921,0.01,propylene glycol
1414121,0.1,dipropylene glycol
1415671,100.0,
1416101,100.0,
1416651,100.0,
1416661,100.0,
1417141,100.0,
1417571,100.0,
1417701,10.0,dipropylene glycol
1418091,100.0,
1418131,10.0,dipropylene glycol
1418181,10.0,dipropylene glycol
1418201,10.0,dipropylene glycol
1418831,1.0,dipropylene glycol
1418831,,
1418841,1.0,dipropylene glycol
1418951,100.0,
1419221,1.0,propylene glycol
1419351,,
1419391,100.0,
1419411,100.0,
1419491,100.0,
1419541,1.0,propylene glycol
1419541,10.0,
1419771,,
1419881,1.0,dipropylene glycol
1420031,100.0,
1420041,100.0,
1420171,100.0,
1421041,100.0,
1421731,10.0,dipropylene glycol
1422091,100.0,
1422351,100.0,
1422621,,
1423321,,
1423471,,
1423531,100.0,
1423541,100.0,
1423551,100.0,
1423711,100.0,
1423741,100.0,
1423931,100.0,
1424051,100.0,
1424091,100.0,
1424281,1.0,dipropylene glycol
1424291,100.0,
1424381,100.0,
1424541,1.0,dipropylene glycol
1424601,1.0,propylene glycol
1424801,100.0,
1424971,100.0,
1424981,100.0,
1426341,10.0,dipropylene glycol
1426461,0.1,dipropylene glycol
1426491,0.01,propylene glycol
1426751,0.01,propylene glycol
1426801,0.05,propylene glycol
1427041,100.0,
1427111,10.0,dipropylene glycol
1427201,0.1,propylene glycol
1427421,100.0,
1428051,100.0,
1428191,0.1,dipropylene glycol
1428301,100.0,
1428471,,
1428841,100.0,
1429691,100.0,
1429911,10.0,dipropylene glycol
1429921,100.0,
1430231,10.0,dipropylene glycol
1430591,100.0,
1430931,100.0,
1431841,1.0,dipropylene glycol
1432321,100.0,
1432371,100.0,
1432391,100.0,
1432411,100.0,
1432971,100.0,
1433011,100.0,
1433011,1.0,
1433071,10.0,propylene glycol
1433091,100.0,
1433111,100.0,
1433111,,
1433251,10.0,dipropylene glycol
1433281,100.0,
1433291,100.0,
1434271,100.0,
1434491,100.0,
1434631,20.0,ethyl alcohol
1435071,100.0,
1435081,100.0,
1435291,0.1,dipropylene glycol
1435451,100.0,
1435551,1.0,dipropylene glycol
1435781,100.0,
1435851,,
1435861,100.0,
1435931,,
1436261,,
1436271,100.0,
1436811,,
1436821,0.01,propylene glycol
1437231,100.0,
1437461,,
1437681,100.0,
1437751,,
1437811,100.0,
1437821,100.0,
1437941,0.1,propylene glycol
1437971,10.0,dipropylene glycol
1437981,100.0,
1438011,100.0,
1438301,100.0,
1438311,100.0,
1438401,,
1438521,10.0,propylene glycol
1438521,2.0,
1439821,10.0,dipropylene glycol
1440851,100.0,
1440861,1.0,dipropylene glycol
1441071,1.0,dipropylene glycol
1442141,100.0,
1442631,,
1442871,100.0,
1443131,100.0,
1443261,100.0,
1443881,1.0,dipropylene glycol
1443901,0.1,dipropylene glycol
1443911,,
1444051,,
1444281,100.0,
1444361,,
1444411,10.0,dipropylene glycol
1444501,10.0,dipropylene glycol
1444561,10.0,dipropylene glycol
1445001,10.0,dipropylene glycol
1445021,1.0,dipropylene glycol
1445221,10.0,dipropylene glycol
1445561,10.0,dipropylene glycol
1445672,1.0,dipropylene glycol
1445951,1.0,propylene glycol
1446151,100.0,
1446161,10.0,dipropylene glycol
1446641,10.0,dipropylene glycol
1446901,100.0,
1447131,10.0,dipropylene glycol
1447181,1.0,dipropylene glycol
1447311,0.1,propylene glycol
1447761,100.0,
1448451,100.0,
1448481,100.0,
1449111,,
1449811,10.0,dipropylene glycol
1449811,,
1449861,10.0,dipropylene glycol
1449871,10.0,dipropylene glycol
1450111,100.0,
1450281,100.0,
1450431,0.1,propylene glycol
1450561,50.0,dipropylene glycol
1450681,100.0,
1450761,100.0,
1450761,5.0,
1450781,100.0,
1450831,10.0,dipropylene glycol
1450851,100.0,
1451281,,
1451381,10.0,dipropylene glycol
1451511,0.1,propylene glycol
1451541,1.0,dipropylene glycol
1451571,10.0,dipropylene glycol
1451611,0.1,dipropylene glycol
1451651,10.0,dipropylene glycol
1451741,10.0,dipropylene glycol
1451741,,
1451791,1.0,propylene glycol
1451811,,
1451981,10.0,dipropylene glycol
1452001,100.0,
1452091,1.0,dipropylene glycol
1452111,10.0,dipropylene glycol
1452131,1.0,dipropylene glycol
1452211,1.0,propylene glycol
1452321,100.0,
1452341,,
1452471,0.1,dipropylene glycol
1452511,0.1,dipropylene glycol
1452521,100.0,
1452531,10.0,dipropylene glycol
1452601,0.1,dipropylene glycol
1453041,100.0,
1453171,100.0,
1453591,10.0,dipropylene glycol
1454321,100.0,
1454411,100.0,
1454631,100.0,
1454661,100.0,
1454671,100.0,
1454681,100.0,
1454691,1.0,dipropylene glycol
1454701,0.01,propylene glycol
1454791,100.0,
1455151,,
1455211,,
1455521,100.0,
1455901,100.0,
1455961,10.0,dipropylene glycol
1456091,,
1456111,100.0,
1456301,10.0,dipropylene glycol
1456331,10.0,dipropylene glycol
1456361,10.0,dipropylene glycol
1456791,10.0,dipropylene glycol
1456901,100.0,
1457181,10.0,dipropylene glycol
1457521,,
1457931,1.0,dipropylene glycol
1458011,,
1458151,,
1458231,10.0,dipropylene glycol
1458251,,
1458311,100.0,
1458431,100.0,
1458651,100.0,
1459101,100.0,
1459181,100.0,
1459191,10.0,dipropylene glycol
1459201,100.0,
1459301,100.0,
1459321,1.0,dipropylene glycol
1459361,100.0,
1459431,100.0,
1459461,100.0,
1459581,100.0,
1460321,100.0,
1460621,,
1460961,100.0,
1462391,10.0,dipropylene glycol
1462671,0.01,dipropylene glycol
1463491,,
1463591,100.0,
1463601,100.0,
1464091,0.1,propylene glycol
1464141,0.1,propylene glycol
1464291,0.1,propylene glycol
1464811,0.1,dipropylene glycol
1465121,1.0,propylene glycol
1465581,100.0,
1465731,,
1468161,0.01,propylene glycol
1468231,0.1,propylene glycol
1468261,100.0,
1468281,10.0,dipropylene glycol
1468521,,
1468541,0.1,dipropylene glycol
1468641,100.0,
1470051,10.0,dipropylene glycol
1470111,100.0,
1470211,100.0,
