stimulus_1,stimulus_2,delay,mouse_id,response
80,48,0.0,100,0
96,115,0.0,100,0
138,90,0.0,100,1
25,78,0.0,100,1
33,52,0.0,100,0
128,139,0.0,100,0
132,111,0.0,100,1
139,127,0.0,100,1
115,39,0.0,100,1
29,127,0.0,100,1
31,52,0.0,100,0
97,47,0.0,100,1
96,74,0.0,100,1
96,68,0.0,100,0
97,78,0.0,100,1
7,91,0.0,100,0
52,48,0.0,100,0
128,92,0.0,100,1
26,4,0.0,100,0
52,52,0.0,100,1
50,7,0.0,100,1
50,53,0.0,100,0
133,83,0.0,100,1
98,115,0.0,100,1
31,10,0.0,100,0
39,56,0.0,100,0
97,3,0.0,100,1
53,31,0.0,100,0
18,18,0.0,100,1
39,105,0.0,100,0
10,74,0.0,100,1
29,115,0.0,100,1
80,53,0.0,100,1
139,51,0.0,100,0
25,115,0.0,100,0
97,31,0.0,100,1
80,31,0.0,100,1
48,115,0.0,100,0
80,10,0.0,100,1
56,3,0.0,100,0
47,31,0.0,100,0
111,4,0.0,100,0
31,31,0.0,100,1
52,97,0.0,100,0
74,4,0.0,100,1
96,96,0.0,100,0
4,25,0.0,100,1
31,31,0.0,100,1
90,115,0.0,100,1
80,25,0.0,100,0
128,128,0.0,100,1
80,135,0.0,100,0
123,3,0.0,100,1
53,53,0.0,100,1
26,50,0.0,100,1
80,97,0.0,100,0
138,56,0.0,100,0
80,135,0.0,100,0
80,31,0.0,100,1
132,132,0.0,100,1
47,68,0.0,100,0
91,80,0.0,100,1
97,115,0.0,100,0
53,123,0.0,100,0
4,126,0.0,100,0
123,7,0.0,100,1
3,50,0.0,100,0
133,39,0.0,100,0
10,10,0.0,100,1
51,97,0.0,100,0
42,42,0.0,100,1
80,80,0.0,100,0
92,83,0.0,100,1
113,31,0.0,100,1
7,83,0.0,100,1
123,115,0.0,100,0
97,31,0.0,100,0
128,53,0.0,100,1
39,56,0.0,100,0
33,139,0.0,100,0
33,133,0.0,100,1
78,91,0.0,100,0
97,31,0.0,100,0
31,53,0.0,100,0
113,113,0.0,100,0
51,51,0.0,100,1
51,42,0.0,100,0
25,78,0.0,100,0
78,25,0.0,100,1
124,124,0.0,100,1
56,96,0.0,100,1
43,52,0.0,100,0
31,90,0.0,100,1
98,111,0.0,100,1
105,39,0.0,100,0
56,26,0.0,100,1
56,25,0.0,100,0
7,92,0.0,100,0
56,53,0.0,100,1
83,83,0.0,100,1
92,126,0.0,100,1
124,115,0.0,100,0
39,139,0.0,100,0
48,68,0.0,100,1
111,111,0.0,100,1
115,91,0.0,100,0
138,80,0.0,100,0
38,111,0.0,100,1
43,68,0.0,100,1
56,123,0.0,100,0
26,48,0.0,100,0
127,123,0.0,100,1
135,53,0.0,100,0
97,74,0.0,100,0
124,124,0.0,100,1
133,3,0.0,100,1
38,124,0.0,100,0
139,33,0.0,100,1
53,48,0.0,100,0
97,51,0.0,100,0
33,33,0.0,100,1
135,74,0.0,100,0
113,128,0.0,100,1
4,115,0.0,100,0
74,51,0.0,100,0
92,115,0.0,100,0
91,127,0.0,100,1
139,33,0.0,100,1
7,123,0.0,100,1
96,127,0.0,100,1
7,50,0.0,100,0
97,97,0.0,100,1
115,50,0.0,100,0
97,113,0.0,100,0
48,135,0.0,100,1
127,91,0.0,100,1
52,53,0.0,100,0
68,105,0.0,100,1
51,51,0.0,100,0
90,90,0.0,100,1
135,139,0.0,100,0
3,53,0.0,100,1
31,31,0.0,100,1
133,135,0.0,100,0
53,128,0.0,100,1
90,38,0.0,100,0
47,7,0.0,100,1
52,135,0.0,100,0
39,39,0.0,100,0
53,123,0.0,100,0
50,38,0.0,100,0
33,33,0.0,100,1
98,126,0.0,100,0
96,132,0.0,100,0
51,68,0.0,100,0
83,83,0.0,100,1
3,53,0.0,100,1
51,113,0.0,100,0
42,44,0.0,100,0
138,115,0.0,100,0
97,51,0.0,100,1
44,128,0.0,100,1
3,18,0.0,100,1
98,74,0.0,100,1
53,92,0.0,100,1
132,52,0.0,100,1
115,96,0.0,100,0
115,52,0.0,100,0
128,91,0.0,100,0
53,128,0.0,100,1
133,80,0.0,100,0
31,31,0.0,100,1
123,127,0.0,100,1
18,48,0.0,100,0
3,18,0.0,100,1
29,4,0.0,100,1
113,38,0.0,100,0
126,126,0.0,100,0
52,52,0.0,100,1
47,98,0.0,100,0
51,97,0.0,100,1
98,44,0.0,100,0
139,123,0.0,100,0
134,25,0.0,100,0
139,139,0.0,100,1
38,139,0.0,100,1
97,97,0.0,100,1
31,10,0.0,100,0
111,43,0.0,100,1
113,124,0.0,100,0
3,128,0.0,100,0
38,4,0.0,100,1
25,25,0.0,100,0
31,53,0.0,100,0
25,7,0.0,100,0
135,4,0.0,100,0
113,113,0.0,100,0
133,133,0.0,100,1
26,26,0.0,100,1
3,3,0.0,100,1
139,31,0.0,100,0
115,138,0.0,100,1
53,128,0.0,100,0
96,96,0.0,100,1
97,51,0.0,100,0
115,52,0.0,100,1
74,10,0.0,100,0
51,113,0.0,100,0
4,31,0.0,100,0
128,53,0.0,100,0
135,74,0.0,100,0
111,83,0.0,100,0
97,97,0.0,100,1
7,96,0.0,100,0
115,138,0.0,100,1
39,39,0.0,100,1
92,43,0.0,100,1
90,3,0.0,100,0
96,98,0.0,100,0
132,52,0.0,100,0
47,111,0.0,100,0
138,18,0.0,100,0
98,98,0.0,100,0
111,111,0.0,100,1
139,126,0.0,100,0
92,115,0.0,100,0
25,25,0.0,100,1
105,127,0.0,100,0
68,48,0.0,100,0
97,4,0.0,100,0
132,132,0.0,100,0
90,90,0.0,100,1
53,53,0.0,100,1
124,51,0.0,100,0
138,123,0.0,100,0
53,53,0.0,100,1
132,33,0.0,100,0
80,80,0.0,100,1
111,98,0.0,100,0
113,113,0.0,100,1
3,3,0.0,100,0
4,74,0.0,100,1
56,39,0.0,100,1
138,53,0.0,100,1
91,124,0.0,100,0
53,128,0.0,100,0
53,128,0.0,100,1
74,29,0.0,100,1
113,90,0.0,100,0
96,56,0.0,100,0
96,96,0.0,100,1
29,115,0.0,100,0
97,97,0.0,100,0
4,4,0.0,100,1
133,128,0.0,100,0
31,139,0.0,100,1
111,97,0.0,100,0
105,4,0.0,100,0
111,90,0.0,100,0
56,56,0.0,100,1
26,26,0.0,100,0
124,124,0.0,100,1
123,83,0.0,100,0
123,74,0.0,100,1
26,113,0.0,100,0
33,33,0.0,100,1
68,97,0.0,100,0
56,48,0.0,100,1
78,133,0.0,100,0
96,51,0.0,100,0
83,83,0.0,100,1
83,26,0.0,100,0
133,124,0.0,100,0
10,91,0.0,100,1
3,3,0.0,100,1
53,51,0.0,100,0
96,52,0.0,100,0
53,42,0.0,100,0
96,96,0.0,100,1
43,68,0.0,100,0
18,18,0.0,100,1
98,111,0.0,100,1
126,105,0.0,100,1
42,52,0.0,100,1
115,138,0.0,100,0
38,126,0.0,100,0
127,47,0.0,100,0
52,52,0.0,100,1
111,38,0.0,100,0
113,26,0.0,100,0
31,31,0.0,100,1
68,135,0.0,100,0
111,123,0.0,100,1
51,115,0.0,100,0
92,115,0.0,100,0
124,123,0.0,100,0
127,91,0.0,100,1
126,48,0.0,100,1
50,98,0.0,100,0
38,124,0.0,100,0
134,42,0.0,100,1
29,47,0.0,100,0
44,44,0.0,100,1
47,90,0.0,100,0
115,52,0.0,100,1
44,44,0.0,100,1
68,25,0.0,100,1
47,52,0.0,100,1
74,83,0.0,100,1
96,51,0.0,100,0
68,51,0.0,100,0
50,113,0.0,100,1
92,92,0.0,100,0
68,68,0.0,100,1
39,98,0.0,100,0
127,31,0.0,100,1
56,56,0.0,100,1
111,111,0.0,100,0
26,26,0.0,100,1
90,68,0.0,100,0
7,139,0.0,100,0
74,92,0.0,100,0
74,4,0.0,100,1
53,135,0.0,100,0
52,4,0.0,100,0
44,83,0.0,100,1
90,52,0.0,100,1
133,29,0.0,100,0
123,97,0.0,100,0
138,68,0.0,100,0
44,10,0.0,100,0
128,53,0.0,100,1
123,80,0.0,100,1
26,97,0.0,100,1
133,31,0.0,100,0
39,53,0.0,100,1
56,97,0.0,100,0
128,53,0.0,100,1
80,80,0.0,100,1
91,91,0.0,100,0
90,138,0.0,100,0
48,126,0.0,100,0
135,133,0.0,100,0
138,138,0.0,100,1
50,18,0.0,100,0
78,126,0.0,100,0
74,4,0.0,100,0
132,115,0.0,100,0
90,138,0.0,100,1
105,53,0.0,100,0
128,128,0.0,100,1
92,74,0.0,100,0
98,98,0.0,100,1
43,68,0.0,100,0
56,96,0.0,100,1
51,4,0.0,100,0
68,33,0.0,100,1
105,105,0.0,100,1
38,38,0.0,100,1
124,98,0.0,100,1
113,38,0.0,100,1
132,83,0.0,100,0
31,47,0.0,100,0
18,135,0.0,100,1
115,7,0.0,100,0
133,29,0.0,100,1
47,124,0.0,100,0
43,44,0.0,100,1
53,113,0.0,100,0
97,29,0.0,100,0
126,7,0.0,100,0
128,53,0.0,100,1
83,83,0.0,100,1
111,98,0.0,100,1
56,123,0.0,100,0
29,33,0.0,100,0
31,44,0.0,100,0
135,135,0.0,100,1
42,91,0.0,100,1
139,123,0.0,100,1
68,7,0.0,100,0
44,31,0.0,100,1
96,96,0.0,100,1
33,111,0.0,100,1
25,80,0.0,100,1
31,124,0.0,100,0
33,53,0.0,100,0
47,74,0.0,100,0
83,83,0.0,100,1
31,124,0.0,100,0
44,83,0.0,100,1
26,92,0.0,100,1
135,128,0.0,100,1
39,98,0.0,100,0
33,113,0.0,100,0
98,111,0.0,100,0
26,113,0.0,100,1
51,124,0.0,100,1
126,4,0.0,100,0
90,90,0.0,100,1
4,51,0.0,100,1
115,123,0.0,100,0
127,123,0.0,100,1
138,39,0.0,100,0
98,115,0.0,100,0
56,133,0.0,100,0
132,50,0.0,100,0
74,4,0.0,100,0
98,98,0.0,100,1
74,52,0.0,100,0
97,90,0.0,100,0
91,3,0.0,100,1
98,124,0.0,100,1
127,91,0.0,100,1
115,4,0.0,100,1
80,33,0.0,100,0
123,96,0.0,100,0
53,91,0.0,100,0
3,3,0.0,100,0
128,53,0.0,100,1
7,51,0.0,100,0
51,51,0.0,100,0
43,43,0.0,100,1
3,18,0.0,100,1
53,128,0.0,100,1
56,52,0.0,100,0
74,132,0.0,100,0
7,128,0.0,100,1
111,134,0.0,100,0
53,53,0.0,100,1
31,80,0.0,100,1
47,115,0.0,100,1
26,97,0.0,100,0
128,128,0.0,100,1
123,123,0.0,100,1
39,96,0.0,100,1
3,123,0.0,100,0
78,56,0.0,100,1
115,138,0.0,100,1
83,51,0.0,100,0
25,123,0.0,100,1
80,127,0.0,100,1
111,47,0.0,100,0
128,18,0.0,100,0
80,25,0.0,100,1
115,52,0.0,100,1
115,97,0.0,100,1
4,98,0.0,100,0
48,135,0.0,100,1
96,51,0.0,100,0
98,126,0.0,100,0
96,48,0.0,100,1
18,132,0.0,100,0
56,53,0.0,100,0
47,52,0.0,100,0
78,51,0.0,100,0
132,115,0.0,100,0
111,7,0.0,100,0
80,31,0.0,100,1
68,126,0.0,100,0
74,4,0.0,100,1
52,105,0.0,100,0
26,51,0.0,100,0
115,78,0.0,100,0
74,4,0.0,100,0
90,90,0.0,100,1
52,52,0.0,100,1
33,33,0.0,100,1
42,115,0.0,100,1
52,80,0.0,100,0
97,51,0.0,100,0
123,7,0.0,100,1
38,124,0.0,100,0
92,83,0.0,100,1
90,97,0.0,100,1
124,26,0.0,100,1
97,98,0.0,100,0
123,56,0.0,100,0
90,90,0.0,100,1
25,25,0.0,100,1
53,113,0.0,100,0
26,26,0.0,100,1
56,96,0.0,100,1
115,105,0.0,100,0
80,48,0.0,100,0
51,97,0.0,100,1
123,138,0.0,100,0
92,96,0.0,100,0
78,113,0.0,100,1
18,48,0.0,100,1
132,18,0.0,100,0
74,4,0.0,100,1
29,113,0.0,100,0
53,128,0.0,100,1
98,80,0.0,100,1
113,26,0.0,100,0
50,50,0.0,100,1
139,113,0.0,100,0
52,50,0.0,100,1
43,39,0.0,100,0
98,124,0.0,100,1
115,53,0.0,100,0
4,124,0.0,100,1
105,39,0.0,100,0
83,83,0.0,100,0
26,113,0.0,100,0
83,80,0.0,100,1
115,123,0.0,100,0
123,51,0.0,100,0
29,47,0.0,100,0
51,25,0.0,100,1
126,126,0.0,100,1
52,124,0.0,100,0
4,113,0.0,100,0
83,50,0.0,100,0
50,132,0.0,100,1
123,98,0.0,100,0
44,10,0.0,100,1
78,90,0.0,100,0
4,44,0.0,100,1
98,134,0.0,100,0
115,97,0.0,100,0
98,139,0.0,100,1
98,33,0.0,100,0
98,53,0.0,100,0
31,4,0.0,100,0
7,7,0.0,100,1
56,56,0.0,100,1
115,80,0.0,100,1
126,96,0.0,100,1
4,124,0.0,100,1
98,91,0.0,100,1
98,97,0.0,100,0
53,128,0.0,100,1
135,135,0.0,100,0
3,18,0.0,100,0
80,33,0.0,100,0
90,52,0.0,100,1
128,128,0.0,100,0
128,128,0.0,100,1
56,56,0.0,100,0
139,139,0.0,100,1
43,111,0.0,100,0
126,78,0.0,100,0
78,126,0.0,100,1
56,56,0.0,100,1
74,39,0.0,100,0
138,90,0.0,100,0
4,10,0.0,100,1
83,139,0.0,100,0
29,134,0.0,100,1
38,139,0.0,100,0
52,124,0.0,100,0
39,90,0.0,100,0
80,80,0.0,100,1
97,96,0.0,100,1
10,124,0.0,100,0
74,115,0.0,100,0
10,4,0.0,100,1
25,134,0.0,100,0
48,26,0.0,100,1
98,126,0.0,100,0
80,105,0.0,100,1
115,52,0.0,100,1
10,44,0.0,100,0
39,39,0.0,100,1
51,4,0.0,100,0
128,3,0.0,100,1
96,78,0.0,100,0
48,18,0.0,100,1
98,98,0.0,100,1
132,132,0.0,100,1
127,138,0.0,100,0
74,90,0.0,100,1
50,50,0.0,100,1
80,74,0.0,100,1
98,111,0.0,100,1
123,18,0.0,100,1
7,78,0.0,100,0
52,50,0.0,100,1
50,115,0.0,100,0
126,31,0.0,100,0
96,115,0.0,100,1
68,68,0.0,100,0
4,4,0.0,100,1
90,97,0.0,100,1
111,139,0.0,100,0
126,98,0.0,100,1
39,44,0.0,100,1
123,51,0.0,100,0
43,10,0.0,100,0
10,126,0.0,100,0
31,31,0.0,100,1
90,10,0.0,100,0
80,53,0.0,100,1
52,56,0.0,100,1
113,26,0.0,100,1
96,128,0.0,100,1
96,111,0.0,100,0
56,42,0.0,100,0
96,74,0.0,100,1
98,50,0.0,100,1
31,52,0.0,100,0
115,56,0.0,100,1
111,53,0.0,100,1
38,51,0.0,100,0
10,132,0.0,100,0
42,115,0.0,100,0
10,44,0.0,100,0
123,7,0.0,100,1
26,98,0.0,100,0
3,26,0.0,100,1
53,50,0.0,100,0
80,115,0.0,100,0
31,96,0.0,100,1
52,115,0.0,100,1
50,50,0.0,100,1
52,56,0.0,100,0
25,92,0.0,100,1
97,25,0.0,100,1
53,128,0.0,100,1
97,98,0.0,100,0
31,26,0.0,100,0
39,111,0.0,100,1
68,56,0.0,100,1
74,48,0.0,100,1
83,124,0.0,100,0
132,132,0.0,100,0
48,126,0.0,100,0
56,96,0.0,100,1
3,18,0.0,100,1
38,29,0.0,100,0
48,56,0.0,100,0
26,132,0.0,100,0
97,97,0.0,100,1
123,52,0.0,100,0
7,133,0.0,100,0
96,80,0.0,100,1
51,25,0.0,100,1
97,53,0.0,100,1
56,4,0.0,100,0
52,56,0.0,100,1
126,3,0.0,100,1
50,29,0.0,100,1
98,50,0.0,100,0
53,98,0.0,100,0
25,139,0.0,100,1
111,4,0.0,100,1
42,39,0.0,100,1
78,91,0.0,100,1
91,139,0.0,100,0
52,128,0.0,100,0
52,39,0.0,100,1
4,52,0.0,100,1
128,4,0.0,100,1
127,7,0.0,100,1
53,123,0.0,100,1
47,52,0.0,100,0
135,135,0.0,100,1
74,10,0.0,100,0
80,31,0.0,100,1
113,26,0.0,100,1
53,44,0.0,100,1
96,68,0.0,100,0
42,80,0.0,100,1
31,52,0.0,100,0
80,124,0.0,100,1
135,128,0.0,100,0
53,124,0.0,100,0
26,97,0.0,100,1
51,42,0.0,100,0
105,135,0.0,100,0
50,139,0.0,100,1
4,53,0.0,100,1
111,7,0.0,100,1
97,113,0.0,100,0
123,52,0.0,100,0
7,135,0.0,100,0
132,132,0.0,100,0
127,91,0.0,100,1
25,48,0.0,100,1
7,135,0.0,100,0
4,31,0.0,100,1
96,56,0.0,100,0
31,31,0.0,100,1
124,78,0.0,100,0
56,80,0.0,100,1
7,123,0.0,100,0
97,97,0.0,100,1
78,78,0.0,100,0
128,128,0.0,100,1
31,92,0.0,100,0
47,96,0.0,100,1
128,128,0.0,100,0
26,139,0.0,100,0
98,26,0.0,100,1
56,56,0.0,100,1
133,135,0.0,100,1
3,4,0.0,100,1
115,10,0.0,100,0
74,25,0.0,100,0
33,52,0.0,100,0
33,33,0.0,100,1
91,123,0.0,100,0
48,7,0.0,100,1
38,56,0.0,100,0
98,128,0.0,100,1
25,4,0.0,100,1
48,38,0.0,100,0
126,124,0.0,100,0
97,51,0.0,100,0
7,123,0.0,100,0
47,47,0.0,100,1
111,111,0.0,100,1
56,97,0.0,100,1
39,10,0.0,100,0
26,97,0.0,100,1
42,124,0.0,100,0
98,113,0.0,100,0
44,10,0.0,100,1
124,124,0.0,100,1
29,80,0.0,100,0
80,98,0.0,100,0
10,92,0.0,100,1
123,139,0.0,100,1
68,43,0.0,100,1
53,3,0.0,100,1
115,31,0.0,100,0
38,50,0.0,100,0
92,31,0.0,100,1
83,139,0.0,100,0
29,47,0.0,100,1
51,50,0.0,100,0
123,80,0.0,100,0
7,53,0.0,100,0
38,38,0.0,100,1
111,80,0.0,100,1
126,126,0.0,100,1
138,92,0.0,100,1
78,39,0.0,100,0
113,135,0.0,100,1
111,111,0.0,100,1
83,113,0.0,100,0
53,128,0.0,100,0
83,52,0.0,100,0
98,98,0.0,100,1
90,97,0.0,100,1
43,56,0.0,100,1
3,132,0.0,100,0
138,83,0.0,100,1
52,43,0.0,100,0
115,134,0.0,100,1
7,7,0.0,100,1
132,7,0.0,100,1
53,96,0.0,100,1
29,91,0.0,100,0
29,113,0.0,100,1
127,48,0.0,100,1
115,134,0.0,100,0
97,56,0.0,100,0
80,80,0.0,100,1
96,128,0.0,100,1
105,56,0.0,100,1
83,126,0.0,100,1
133,139,0.0,100,1
97,124,0.0,100,0
138,97,0.0,100,1
123,18,0.0,100,0
111,33,0.0,100,0
90,111,0.0,100,0
80,31,0.0,100,1
3,47,0.0,100,0
50,113,0.0,100,0
51,44,0.0,100,1
78,92,0.0,100,1
74,56,0.0,100,0
91,123,0.0,100,1
29,18,0.0,100,1
52,52,0.0,100,0
123,123,0.0,100,0
132,132,0.0,100,1
105,111,0.0,100,0
42,38,0.0,100,0
78,51,0.0,100,1
90,78,0.0,100,0
83,26,0.0,100,1
52,123,0.0,100,0
51,51,0.0,100,0
38,96,0.0,100,0
42,124,0.0,100,0
83,92,0.0,100,0
80,31,0.0,100,1
124,38,0.0,100,0
10,44,0.0,100,0
31,80,0.0,100,1
74,31,0.0,100,1
25,42,0.0,100,0
52,139,0.0,100,1
4,74,0.0,100,1
3,128,0.0,100,1
31,47,0.0,100,0
97,123,0.0,100,0
26,128,0.0,100,1
83,25,0.0,100,0
126,127,0.0,100,0
80,4,0.0,100,0
78,78,0.0,100,1
33,38,0.0,100,0
47,10,0.0,100,1
7,47,0.0,100,0
123,123,0.0,100,1
138,111,0.0,100,1
78,124,0.0,100,1
53,47,0.0,100,0
132,48,0.0,100,1
38,124,0.0,100,1
123,18,0.0,100,1
53,126,0.0,100,0
7,133,0.0,100,0
3,56,0.0,100,1
51,51,0.0,100,1
10,51,0.0,100,1
133,128,0.0,100,0
48,53,0.0,100,1
128,90,0.0,100,0
98,134,0.0,100,0
97,126,0.0,100,0
105,39,0.0,100,1
29,29,0.0,100,1
83,92,0.0,100,1
97,123,0.0,100,1
31,43,0.0,100,1
53,18,0.0,100,0
91,31,0.0,100,1
133,135,0.0,100,0
97,56,0.0,100,1
128,128,0.0,100,0
133,133,0.0,100,1
33,111,0.0,100,1
10,80,0.0,100,1
31,7,0.0,100,0
111,33,0.0,100,1
56,133,0.0,100,1
10,134,0.0,100,0
91,26,0.0,100,0
92,80,0.0,100,0
91,91,0.0,100,1
138,3,0.0,100,0
98,111,0.0,100,0
39,111,0.0,100,1
68,97,0.0,100,1
31,10,0.0,100,1
138,132,0.0,100,0
42,111,0.0,100,1
18,38,0.0,100,0
127,80,0.0,100,1
48,39,0.0,100,1
47,10,0.0,100,1
115,132,0.0,100,0
80,115,0.0,100,0
25,25,0.0,100,1
4,74,0.0,100,0
80,133,0.0,100,0
132,52,0.0,100,0
111,124,0.0,100,0
123,123,0.0,100,1
135,135,0.0,100,1
111,3,0.0,100,0
51,113,0.0,100,1
80,115,0.0,100,0
4,90,0.0,100,0
111,126,0.0,100,0
96,96,0.0,100,1
78,78,0.0,100,1
18,3,0.0,100,0
138,90,0.0,100,1
38,115,0.0,100,1
51,138,0.0,100,0
4,10,0.0,100,1
7,123,0.0,100,0
127,91,0.0,100,0
33,123,0.0,100,1
33,48,0.0,100,0
113,29,0.0,100,0
52,111,0.0,100,0
38,124,0.0,100,0
133,133,0.0,100,1
115,42,0.0,100,0
124,124,0.0,100,1
56,3,0.0,100,1
111,111,0.0,100,1
56,29,0.0,100,0
98,98,0.0,100,1
47,10,0.0,100,1
96,96,0.0,100,0
90,138,0.0,100,1
123,133,0.0,100,1
123,47,0.0,100,0
7,39,0.0,100,0
96,56,0.0,100,0
52,115,0.0,100,1
44,123,0.0,100,1
111,68,0.0,100,0
90,52,0.0,100,1
105,92,0.0,100,0
42,132,0.0,100,0
105,111,0.0,100,1
98,111,0.0,100,1
48,52,0.0,100,0
10,47,0.0,100,0
53,115,0.0,100,0
90,138,0.0,100,1
127,7,0.0,100,1
74,124,0.0,100,1
135,3,0.0,100,1
111,39,0.0,100,0
111,111,0.0,100,0
7,133,0.0,100,1
53,10,0.0,100,0
33,139,0.0,100,0
80,31,0.0,100,1
33,97,0.0,100,0
47,111,0.0,100,0
53,133,0.0,100,1
31,44,0.0,100,1
33,33,0.0,100,1
78,134,0.0,100,0
126,128,0.0,100,0
92,29,0.0,100,0
42,42,0.0,100,1
4,51,0.0,100,1
33,74,0.0,100,1
31,127,0.0,100,0
51,18,0.0,100,0
80,90,0.0,100,0
80,31,0.0,100,1
115,123,0.0,100,0
83,83,0.0,100,1
96,42,0.0,100,1
97,113,0.0,100,1
53,74,0.0,100,0
80,7,0.0,100,0
56,74,0.0,100,0
31,31,0.0,100,1
43,39,0.0,100,1
91,123,0.0,100,1
126,113,0.0,100,0
135,135,0.0,100,0
68,43,0.0,100,1
96,53,0.0,100,1
96,78,0.0,100,1
68,98,0.0,100,1
127,43,0.0,100,0
135,135,0.0,100,1
139,74,0.0,100,1
48,96,0.0,100,1
4,53,0.0,100,0
42,42,0.0,100,0
48,48,0.0,100,1
97,113,0.0,100,1
126,128,0.0,100,0
111,80,0.0,100,0
47,29,0.0,100,0
138,90,0.0,100,1
39,98,0.0,100,1
111,127,0.0,100,0
80,25,0.0,100,0
139,98,0.0,100,1
124,33,0.0,100,1
91,91,0.0,100,1
113,44,0.0,100,0
18,53,0.0,100,1
133,26,0.0,100,0
83,53,0.0,100,0
123,56,0.0,100,1
44,97,0.0,100,0
44,44,0.0,100,1
33,7,0.0,100,0
124,18,0.0,100,1
31,90,0.0,100,0
33,115,0.0,100,0
133,83,0.0,100,1
25,25,0.0,100,0
4,74,0.0,100,1
113,26,0.0,100,1
7,39,0.0,100,0
96,105,0.0,100,1
33,33,0.0,100,1
113,26,0.0,100,1
139,91,0.0,100,1
47,68,0.0,100,0
3,3,0.0,100,1
138,138,0.0,100,1
18,127,0.0,100,0
98,138,0.0,100,0
3,53,0.0,100,1
56,115,0.0,100,0
47,96,0.0,100,1
56,96,0.0,100,1
123,80,0.0,100,0
51,74,0.0,100,0
113,97,0.0,100,0
4,4,0.0,100,1
128,53,0.0,100,0
128,53,0.0,100,1
47,29,0.0,100,0
43,43,0.0,100,1
83,134,0.0,100,0
138,83,0.0,100,0
42,10,0.0,100,1
97,128,0.0,100,1
39,74,0.0,100,0
123,3,0.0,100,0
135,26,0.0,100,0
47,29,0.0,100,0
44,10,0.0,100,1
4,31,0.0,100,1
38,38,0.0,100,0
111,111,0.0,100,1
51,127,0.0,100,0
10,10,0.0,100,1
74,25,0.0,100,0
51,68,0.0,100,1
31,44,0.0,100,1
10,44,0.0,100,1
56,74,0.0,100,0
39,39,0.0,100,1
74,98,0.0,100,0
80,25,0.0,100,1
128,111,0.0,100,1
123,74,0.0,100,0
48,132,0.0,100,0
51,113,0.0,100,0
18,3,0.0,100,0
115,115,0.0,100,0
74,74,0.0,100,0
53,128,0.0,100,0
31,31,0.0,100,0
98,98,0.0,100,1
56,97,0.0,100,0
56,124,0.0,100,0
132,98,0.0,100,0
3,3,0.0,100,0
4,98,0.0,100,0
98,98,0.0,100,1
48,128,0.0,100,1
138,115,0.0,100,1
128,26,0.0,100,1
53,26,0.0,100,1
138,56,0.0,100,0
113,26,0.0,100,1
33,115,0.0,100,0
25,105,0.0,100,0
134,98,0.0,100,1
134,53,0.0,100,1
80,113,0.0,100,0
124,90,0.0,100,0
7,133,0.0,100,1
127,92,0.0,100,1
132,25,0.0,100,1
26,48,0.0,100,1
74,115,0.0,100,0
127,113,0.0,100,0
74,38,0.0,100,0
139,139,0.0,100,1
31,128,0.0,100,0
97,97,0.0,100,1
105,111,0.0,100,1
29,115,0.0,100,1
80,113,0.0,100,0
138,138,0.0,100,1
98,51,0.0,100,0
139,7,0.0,100,1
25,51,0.0,100,1
135,78,0.0,100,0
113,53,0.0,100,1
111,115,0.0,100,0
133,33,0.0,100,0
43,97,0.0,100,1
138,113,0.0,100,0
90,138,0.0,100,1
128,53,0.0,100,1
51,51,0.0,100,0
56,47,0.0,100,0
48,39,0.0,100,1
80,31,0.0,100,1
18,3,0.0,100,1
10,96,0.0,100,1
139,42,0.0,100,0
97,56,0.0,100,0
91,43,0.0,100,0
29,47,0.0,100,1
113,26,0.0,100,1
113,134,0.0,100,0
25,91,0.0,100,0
80,113,0.0,100,0
4,74,0.0,100,1
18,111,0.0,100,0
48,44,0.0,100,1
90,138,0.0,100,1
97,124,0.0,100,1
51,4,0.0,100,0
52,4,0.0,100,1
74,4,0.0,100,0
124,96,0.0,100,1
80,80,0.0,100,1
91,56,0.0,100,0
47,52,0.0,100,0
133,52,0.0,100,0
123,7,0.0,100,1
80,33,0.0,100,1
18,18,0.0,100,1
47,52,0.0,100,0
39,39,0.0,100,1
25,80,0.0,100,1
38,31,0.0,100,1
78,124,0.0,100,1
139,123,0.0,100,0
138,113,0.0,100,0
39,105,0.0,100,0
123,123,0.0,100,1
134,96,0.0,100,0
91,124,0.0,100,1
113,132,0.0,100,0
4,18,0.0,100,1
7,132,0.0,100,0
39,98,0.0,100,0
74,31,0.0,100,0
31,31,0.0,100,1
48,53,0.0,100,0
98,132,0.0,100,0
51,98,0.0,100,1
97,51,0.0,100,0
133,135,0.0,100,1
96,50,0.0,100,0
123,123,0.0,100,0
10,29,0.0,100,0
56,128,0.0,100,0
98,111,0.0,100,1
78,25,0.0,100,1
115,115,0.0,100,0
74,68,0.0,100,0
48,138,0.0,100,0
115,90,0.0,100,0
31,80,0.0,100,1
123,123,0.0,100,1
78,78,0.0,100,1
10,138,0.0,100,0
97,97,0.0,100,1
132,50,0.0,100,0
56,96,0.0,100,1
127,91,0.0,100,1
51,115,0.0,100,0
53,29,0.0,100,0
50,132,0.0,100,0
31,80,0.0,100,1
44,29,0.0,100,1
52,52,0.0,100,1
128,91,0.0,100,0
39,39,0.0,100,0
127,91,0.0,100,1
53,111,0.0,100,1
135,91,0.0,100,1
97,138,0.0,100,0
