stimulus,subject,rep,intensity
IP22,351,2,1.0
IP22,352,1,3.0
IP22,352,2,2.0
IP22,354,1,5.0
IP22,354,2,2.0
IP22,356,1,0.0
IP22,356,2,2.0
IP22,357,1,3.0
IP22,357,2,5.0
IP22,359,1,4.0
IP22,359,2,4.0
IP22,360,1,3.0
IP22,360,2,2.0
IP22,363,1,3.0
IP22,363,2,4.0
IP22,364,1,3.0
IP22,364,2,2.0
IP22,365,1,5.0
IP22,365,2,3.0
IP22,366,1,3.0
IP22,366,2,5.0
IP22,369,1,3.0
IP22,369,2,3.0
IP22,371,1,3.0
IP22,371,2,4.0
IP22,373,1,
IP22,373,2,5.0
IP22,374,1,2.0
IP22,374,2,2.0
IP22,376,1,5.0
IP22,376,2,3.0
IP22,377,1,3.0
IP22,377,2,5.0
IP22,379,1,4.0
IP22,379,2,3.0
IP22,380,1,4.0
IP22,380,2,5.0
IP22,381,1,4.0
IP22,381,2,3.0
IP22,382,1,5.0
IP22,382,2,2.0
IP22,384,1,3.0
IP22,384,2,3.0
IP22,385,1,6.0
IP22,385,2,3.0
IP22,386,1,3.0
IP22,386,2,6.0
IP22,388,1,5.0
IP22,388,2,4.0
IP22,391,1,5.0
IP22,391,2,4.0
IP22,393,1,2.0
IP22,393,2,4.0
IP22,394,1,2.0
IP22,394,2,3.0
IP22,396,1,7.0
IP22,396,2,5.0
IP22,397,1,6.0
IP22,397,2,0.0
IP22,399,1,5.0
IP22,399,2,2.0
IP22,401,1,5.0
IP22,401,2,5.0
IP22,403,1,3.0
IP22,403,2,5.0
IP22,404,1,3.0
IP22,404,2,3.0
IP22,405,1,5.0
IP22,405,2,3.0
IP22,406,1,5.0
IP22,406,2,5.0
IP22,407,1,
IP22,407,2,4.0
IP22,409,1,2.0
IP22,409,2,6.0
IP22,410,1,3.0
IP22,410,2,5.0
IP22,411,1,5.0
IP22,411,2,2.0
IP22,413,1,1.0
IP22,413,2,3.0
IP22,414,1,0.0
IP22,414,2,4.0
IP22,417,1,2.0
IP22,417,2,3.0
IP22,420,1,1.0
IP22,420,2,5.0
IP22,421,1,0.0
IP22,421,2,4.0
IP22,422,1,5.0
IP22,422,2,6.0
IP22,425,1,4.0
IP22,425,2,3.0
IP22,426,1,4.0
IP22,426,2,3.0
IP22,427,1,5.0
IP22,427,2,3.0
IP22,429,1,1.0
IP22,429,2,1.0
IP22,431,1,2.0
IP22,431,2,2.0
IP22,432,1,0.0
IP22,432,2,0.0
IP22,433,1,6.0
IP22,433,2,3.0
IP22,434,1,5.0
IP22,434,2,5.0
IP22,435,1,2.0
IP22,435,2,0.0
IP22,436,1,1.0
IP22,436,2,5.0
IP22,439,1,3.0
IP22,439,2,1.0
IP22,441,1,1.0
IP22,441,2,4.0
IP22,442,1,4.0
IP22,442,2,3.0
IP22,445,1,4.0
IP22,445,2,
IP22,448,1,3.0
IP22,448,2,5.0
IP22,449,1,4.0
IP22,449,2,6.0
IP22,454,1,3.0
IP22,454,2,0.0
IP22,455,1,3.0
IP22,455,2,2.0
IP22,456,1,3.0
IP22,456,2,2.0
IP22,457,1,3.0
IP22,457,2,4.0
IP22,458,1,0.0
IP22,458,2,5.0
IP22,459,1,0.0
IP22,459,2,1.0
IP22,460,1,4.0
IP22,460,2,3.0
IP22,461,1,3.0
IP22,461,2,4.0
IP22,463,1,4.0
IP22,463,2,5.0
IP22,464,1,5.0
IP22,464,2,5.0
IP22,465,1,3.0
IP22,465,2,
IP22,466,1,1.0
IP22,466,2,2.0
IP22,468,1,3.0
IP22,468,2,5.0
IP22,469,1,4.0
IP22,469,2,3.0
IP22,470,1,4.0
IP22,470,2,3.0
IP22,471,1,4.0
IP22,471,2,3.0
IP22,472,1,3.0
IP22,472,2,3.0
IP22,473,1,1.0
IP22,473,2,1.0
IP22,474,1,3.0
IP22,474,2,1.0
IP22,475,1,5.0
IP22,475,2,5.0
IP22,476,1,2.0
IP22,476,2,6.0
IP22,477,1,5.0
IP22,477,2,5.0
IP22,480,1,3.0
IP22,480,2,2.0
IP22,481,1,3.0
IP22,481,2,3.0
IP22,482,1,5.0
IP22,482,2,3.0
IP22,483,1,4.0
IP22,483,2,0.0
IP22,484,1,5.0
IP22,484,2,2.0
IP22,490,1,2.0
IP22,490,2,2.0
IP22,491,1,3.0
IP22,491,2,2.0
IP22,493,1,5.0
IP22,493,2,5.0
IP22,494,1,4.0
IP22,494,2,3.0
IP22,495,1,2.0
IP22,495,2,2.0
IP22,496,1,5.0
IP22,496,2,3.0
IP22,497,1,5.0
IP22,497,2,5.0
IP22,498,1,3.0
IP22,498,2,3.0
IP22,500,1,5.0
IP22,500,2,4.0
IP22,501,1,5.0
IP22,501,2,5.0
IP22,502,1,4.0
IP22,502,2,3.0
IP22,503,1,3.0
IP22,503,2,3.0
IP22,504,1,3.0
IP22,504,2,4.0
IP22,505,1,2.0
IP22,505,2,2.0
IP22,506,1,1.0
IP22,506,2,3.0
IP22,507,1,6.0
IP22,507,2,2.0
IP22,508,1,4.0
IP22,508,2,1.0
IP22,509,1,5.0
IP22,509,2,5.0
IP22,510,1,1.0
IP22,510,2,5.0
IP22,511,1,3.0
IP22,511,2,2.0
IP22,516,1,4.0
IP22,516,2,1.0
IP22,519,1,5.0
IP22,519,2,2.0
IP22,520,1,4.0
IP22,520,2,3.0
IP22,523,1,2.0
IP22,523,2,5.0
IP22,524,1,
IP22,524,2,5.0
IP22,526,1,0.0
IP22,526,2,5.0
IP22,527,1,5.0
IP22,527,2,5.0
IP22,529,1,6.0
IP22,529,2,5.0
IP22,530,1,5.0
IP22,530,2,6.0
IP22,532,1,4.0
IP22,532,2,3.0
IP22,535,1,5.0
IP22,535,2,6.0
IP22,537,1,4.0
IP22,537,2,4.0
IP22,539,1,3.0
IP22,539,2,4.0
IP22,540,1,1.0
IP22,540,2,3.0
IP22,541,1,0.0
IP22,541,2,4.0
IP22,542,1,3.0
IP22,542,2,3.0
IP22,544,1,5.0
IP22,544,2,4.0
IP22,545,1,2.0
IP22,545,2,5.0
IP22,548,1,4.0
IP22,548,2,5.0
IP22,549,1,5.0
IP22,549,2,5.0
IP22,551,1,1.0
IP22,551,2,5.0
IP22,552,1,6.0
IP22,552,2,3.0
IP22,553,1,5.0
IP22,553,2,7.0
IP22,554,1,3.0
IP22,554,2,4.0
IP22,555,1,4.0
IP22,555,2,3.0
IP22,556,1,5.0
IP22,556,2,2.0
IP22,557,1,1.0
IP22,557,2,2.0
IP22,558,1,2.0
IP22,558,2,0.0
IP22,559,1,3.0
IP22,559,2,3.0
IP22,562,1,5.0
IP22,562,2,5.0
IP22,563,1,2.0
IP22,563,2,3.0
IP22,564,1,2.0
IP22,564,2,1.0
IP22,565,1,1.0
IP22,565,2,5.0
IP22,567,1,5.0
IP22,567,2,5.0
IP22,568,1,4.0
IP22,568,2,1.0
IP22,570,1,1.0
IP22,570,2,3.0
IP22,572,1,1.0
IP22,572,2,5.0
IP22,573,1,3.0
IP22,573,2,3.0
IP22,574,1,2.0
IP22,574,2,5.0
IP22,575,1,5.0
IP22,575,2,
IP22,576,1,2.0
IP22,576,2,2.0
IP22,577,1,4.0
IP22,577,2,4.0
IP22,580,1,
IP22,580,2,0.0
IP22,581,1,4.0
IP22,581,2,4.0
IP22,582,1,3.0
IP22,582,2,5.0
IP22,583,1,5.0
IP22,583,2,3.0
IP22,700,1,5.0
IP22,700,2,5.0
IP22,701,1,3.0
IP22,701,2,2.0
IP22,702,1,2.0
IP22,702,2,1.0
IP22,703,1,3.0
IP22,703,2,2.0
IP22,704,1,3.0
IP22,704,2,2.0
IP22,705,1,
IP22,705,2,4.0
IP22,706,1,3.0
IP22,706,2,3.0
IP22,707,1,5.0
IP22,707,2,3.0
IP22,708,1,4.0
IP22,708,2,
IP22,709,1,1.0
IP22,709,2,1.0
IP22,710,1,5.0
IP22,710,2,3.0
IP22,711,1,2.0
IP22,711,2,3.0
IP22,712,1,5.0
IP22,712,2,5.0
IP22,713,1,1.0
IP22,713,2,3.0
IP22,714,1,3.0
IP22,714,2,3.0
IP22,715,1,4.0
IP22,715,2,4.0
IP22,716,1,4.0
IP22,716,2,5.0
IP22,719,1,4.0
IP22,719,2,2.0
IP22,720,1,6.0
IP22,720,2,5.0
IP22,721,1,3.0
IP22,721,2,3.0
IP22,723,1,6.0
IP22,723,2,4.0
IP22,724,1,2.0
IP22,724,2,4.0
IP22,725,1,3.0
IP22,725,2,5.0
IP22,727,1,4.0
IP22,727,2,5.0
IP22,728,1,3.0
IP22,728,2,3.0
IP22,731,1,1.0
IP22,731,2,3.0
IP22,732,1,3.0
IP22,732,2,5.0
IP22,733,1,1.0
IP22,733,2,2.0
IP22,735,1,1.0
IP22,735,2,4.0
IP22,737,1,4.0
IP22,737,2,4.0
IP22,738,1,3.0
IP22,738,2,3.0
IP22,739,1,2.0
IP22,739,2,3.0
IP22,740,1,4.0
IP22,740,2,3.0
IP22,743,1,5.0
IP22,743,2,3.0
IP22,745,1,4.0
IP22,745,2,5.0
IP22,746,1,4.0
IP22,746,2,5.0
IP22,748,1,6.0
IP22,748,2,3.0
IP22,749,1,4.0
IP22,749,2,3.0
IP22,750,1,4.0
IP22,750,2,4.0
IP22,751,1,5.0
IP22,751,2,3.0
IP22,752,1,3.0
IP22,752,2,3.0
IP22,753,1,3.0
IP22,753,2,5.0
IP22,754,1,3.0
IP22,754,2,5.0
IP22,755,1,3.0
IP22,755,2,5.0
IP22,756,1,2.0
IP22,756,2,3.0
IP22,760,1,3.0
IP22,760,2,3.0
IP22,761,1,5.0
IP22,761,2,5.0
IP22,762,1,5.0
IP22,762,2,1.0
IP22,763,1,4.0
IP22,763,2,4.0
IP22,764,1,3.0
IP22,764,2,5.0
IP22,765,1,2.0
IP22,765,2,2.0
IP22,766,1,5.0
IP22,766,2,2.0
IP22,767,1,0.0
IP22,767,2,0.0
IP22,771,1,1.0
IP22,771,2,1.0
IP22,772,1,5.0
IP22,772,2,5.0
IP22,774,1,4.0
IP22,774,2,5.0
IP22,775,1,5.0
IP22,775,2,2.0
IP22,776,1,4.0
IP22,776,2,4.0
IP22,778,1,5.0
IP22,778,2,2.0
IP22,782,1,3.0
IP22,782,2,5.0
IP22,783,1,3.0
IP22,783,2,5.0
IP22,784,1,3.0
IP22,784,2,4.0
IP22,787,1,2.0
IP22,787,2,3.0
IP22,788,1,2.0
IP22,788,2,2.0
IP22,789,1,2.0
IP22,789,2,1.0
IP22,790,1,3.0
IP22,790,2,4.0
IP22,791,1,1.0
IP22,791,2,1.0
IP22,792,1,3.0
IP22,792,2,4.0
IP22,793,1,3.0
IP22,793,2,4.0
IP22,794,1,1.0
IP22,794,2,1.0
IP22,795,1,1.0
IP22,795,2,0.0
IP22,796,1,2.0
IP22,796,2,
IP22,797,1,3.0
IP22,797,2,3.0
IP22,798,1,1.0
IP22,798,2,1.0
IP22,799,1,2.0
IP22,799,2,5.0
IP22,800,1,1.0
IP22,800,2,1.0
IP22,801,1,4.0
IP22,801,2,4.0
IP22,804,1,0.0
IP22,804,2,7.0
IP22,805,1,4.0
IP22,805,2,2.0
IP22,806,1,1.0
IP22,806,2,1.0
IP22,807,1,4.0
IP22,807,2,5.0
IP22,809,1,0.0
IP22,809,2,1.0
IP22,810,1,3.0
IP22,810,2,4.0
IP22,812,1,0.0
IP22,812,2,0.0
IP22,813,1,3.0
IP22,813,2,5.0
IP22,814,1,3.0
IP22,814,2,4.0
IP22,815,1,2.0
IP22,815,2,2.0
IP22,816,1,3.0
IP22,816,2,2.0
IP22,901,1,4.0
IP22,901,2,0.0
IP22,902,1,0.0
IP22,902,2,0.0
IP22,903,1,
IP22,903,2,0.0
IP22,905,1,2.0
IP22,905,2,2.0
IP22,906,1,2.0
IP22,906,2,3.0
IP22,909,1,2.0
IP22,909,2,2.0
IP22,911,1,6.0
IP22,911,2,5.0
IP22,912,1,1.0
IP22,912,2,4.0
IP22,914,1,3.0
IP22,914,2,5.0
IP22,917,1,3.0
IP22,917,2,2.0
IP22,918,1,0.0
IP22,918,2,4.0
IP23,33,1,2.0
IP23,33,2,5.0
IP23,36,1,5.0
IP23,36,2,5.0
IP23,37,1,1.0
IP23,37,2,2.0
IP23,38,1,4.0
IP23,38,2,3.0
IP23,39,1,5.0
IP23,39,2,6.0
IP23,42,1,5.0
IP23,42,2,3.0
IP23,45,1,3.0
IP23,45,2,3.0
IP23,46,1,5.0
IP23,46,2,4.0
IP23,52,1,4.0
IP23,52,2,4.0
IP23,53,1,6.0
IP23,53,2,6.0
IP23,55,1,3.0
IP23,55,2,3.0
IP23,56,1,5.0
IP23,56,2,5.0
IP23,61,1,5.0
IP23,61,2,6.0
IP23,66,1,5.0
IP23,66,2,6.0
IP23,67,1,5.0
IP23,67,2,4.0
IP23,68,1,7.0
IP23,68,2,6.0
IP23,77,1,5.0
IP23,77,2,6.0
IP23,107,1,5.0
IP23,107,2,6.0
IP23,108,1,1.0
IP23,108,2,3.0
IP23,110,1,5.0
IP23,110,2,5.0
IP23,111,1,5.0
IP23,111,2,4.0
IP23,112,1,6.0
IP23,112,2,6.0
IP23,113,1,5.0
IP23,113,2,2.0
IP23,114,1,3.0
IP23,114,2,2.0
IP23,115,1,5.0
IP23,115,2,4.0
IP23,117,1,5.0
IP23,117,2,6.0
IP23,118,1,4.0
IP23,118,2,5.0
IP23,124,1,3.0
IP23,124,2,6.0
IP23,125,1,5.0
IP23,125,2,5.0
IP23,126,1,3.0
IP23,126,2,5.0
IP23,127,1,6.0
IP23,127,2,5.0
IP23,178,1,1.0
IP23,178,2,0.0
IP23,179,1,2.0
IP23,179,2,3.0
IP23,181,1,2.0
IP23,181,2,2.0
IP23,183,1,2.0
IP23,183,2,0.0
IP23,184,1,2.0
IP23,184,2,3.0
IP23,185,1,3.0
IP23,185,2,4.0
IP23,186,1,3.0
IP23,186,2,5.0
IP23,188,1,5.0
IP23,188,2,6.0
IP23,190,1,5.0
IP23,190,2,6.0
IP23,193,1,2.0
IP23,193,2,4.0
IP23,194,1,3.0
IP23,194,2,2.0
IP23,195,1,5.0
IP23,195,2,6.0
IP23,196,1,0.0
IP23,196,2,2.0
IP23,199,1,1.0
IP23,199,2,2.0
IP23,200,1,1.0
IP23,200,2,5.0
IP23,201,1,6.0
IP23,201,2,6.0
IP23,202,1,5.0
IP23,202,2,2.0
IP23,205,1,6.0
IP23,205,2,3.0
IP23,208,1,4.0
IP23,208,2,4.0
IP23,211,1,6.0
IP23,211,2,5.0
IP23,212,1,5.0
IP23,212,2,5.0
IP23,213,1,7.0
IP23,213,2,6.0
IP23,217,1,3.0
IP23,217,2,3.0
IP23,218,1,0.0
IP23,218,2,1.0
IP23,220,1,5.0
IP23,220,2,5.0
IP23,221,1,5.0
IP23,221,2,5.0
IP23,222,1,5.0
IP23,222,2,6.0
IP23,224,1,5.0
IP23,224,2,6.0
IP23,226,1,5.0
IP23,226,2,5.0
IP23,228,1,4.0
IP23,228,2,5.0
IP23,233,1,6.0
IP23,233,2,6.0
IP23,235,1,4.0
IP23,235,2,4.0
IP23,239,1,6.0
IP23,239,2,5.0
IP23,240,1,6.0
IP23,240,2,6.0
IP23,242,1,5.0
IP23,242,2,5.0
IP23,243,1,3.0
IP23,243,2,3.0
IP23,246,1,1.0
IP23,246,2,1.0
IP23,247,1,5.0
IP23,247,2,3.0
IP23,249,1,6.0
IP23,249,2,5.0
IP23,251,1,2.0
IP23,251,2,2.0
IP23,253,1,3.0
IP23,253,2,3.0
IP23,256,1,5.0
IP23,256,2,6.0
IP23,257,1,4.0
IP23,257,2,5.0
IP23,258,1,5.0
IP23,258,2,5.0
IP23,259,1,5.0
IP23,259,2,3.0
IP23,260,1,1.0
IP23,260,2,5.0
IP23,264,1,5.0
IP23,264,2,5.0
IP23,265,1,6.0
IP23,265,2,5.0
IP23,266,1,5.0
IP23,266,2,5.0
IP23,267,1,7.0
IP23,267,2,6.0
IP23,269,1,3.0
IP23,269,2,3.0
IP23,270,1,6.0
IP23,270,2,5.0
IP23,272,1,5.0
IP23,272,2,5.0
IP23,273,1,5.0
IP23,273,2,0.0
IP23,274,1,7.0
IP23,274,2,7.0
IP23,275,1,6.0
IP23,275,2,6.0
IP23,276,1,7.0
IP23,276,2,5.0
IP23,278,1,5.0
IP23,278,2,2.0
IP23,280,1,4.0
IP23,280,2,5.0
IP23,283,1,5.0
IP23,283,2,5.0
IP23,287,1,1.0
IP23,287,2,1.0
IP23,288,1,3.0
IP23,288,2,4.0
IP23,290,1,5.0
IP23,290,2,6.0
IP23,292,1,6.0
IP23,292,2,7.0
IP23,297,1,2.0
IP23,297,2,5.0
IP23,298,1,6.0
IP23,298,2,5.0
IP23,299,1,0.0
IP23,299,2,5.0
IP23,301,1,5.0
IP23,301,2,3.0
IP23,302,1,2.0
IP23,302,2,7.0
IP23,307,1,5.0
IP23,307,2,5.0
IP23,308,1,6.0
IP23,308,2,5.0
IP23,309,1,2.0
IP23,309,2,3.0
IP23,310,1,6.0
IP23,310,2,5.0
IP23,311,1,5.0
IP23,311,2,5.0
IP23,313,1,5.0
IP23,313,2,5.0
IP23,315,1,6.0
IP23,315,2,6.0
IP23,317,1,3.0
IP23,317,2,4.0
IP23,318,1,6.0
IP23,318,2,6.0
IP23,319,1,3.0
IP23,319,2,2.0
IP23,320,1,7.0
IP23,320,2,2.0
IP23,321,1,5.0
IP23,321,2,3.0
IP23,323,1,5.0
IP23,323,2,4.0
IP23,324,1,6.0
IP23,324,2,7.0
IP23,325,1,3.0
IP23,325,2,4.0
IP23,326,1,4.0
IP23,326,2,3.0
IP23,328,1,3.0
IP23,328,2,4.0
IP23,329,1,4.0
IP23,329,2,5.0
IP23,330,1,5.0
IP23,330,2,5.0
IP23,331,1,2.0
IP23,331,2,3.0
IP23,332,1,2.0
IP23,332,2,1.0
IP23,333,1,4.0
IP23,333,2,4.0
IP23,334,1,5.0
IP23,334,2,4.0
IP23,335,1,6.0
IP23,335,2,7.0
IP23,336,1,6.0
IP23,336,2,4.0
IP23,337,1,5.0
IP23,337,2,7.0
IP23,338,1,4.0
IP23,338,2,4.0
IP23,341,1,0.0
IP23,341,2,0.0
IP23,342,1,5.0
IP23,342,2,6.0
IP23,343,1,0.0
IP23,343,2,2.0
IP23,344,1,2.0
IP23,344,2,5.0
IP23,345,1,3.0
IP23,345,2,7.0
IP23,346,1,6.0
IP23,346,2,5.0
IP23,347,1,5.0
IP23,347,2,5.0
IP23,348,1,6.0
IP23,348,2,4.0
IP23,349,1,4.0
IP23,349,2,5.0
IP23,350,1,2.0
IP23,350,2,4.0
IP23,351,1,6.0
IP23,351,2,5.0
IP23,352,1,5.0
IP23,352,2,5.0
IP23,354,1,5.0
IP23,354,2,4.0
IP23,356,1,5.0
IP23,356,2,6.0
IP23,357,1,4.0
IP23,357,2,5.0
IP23,359,1,4.0
IP23,359,2,5.0
IP23,360,1,4.0
IP23,360,2,5.0
IP23,363,1,2.0
IP23,363,2,6.0
IP23,364,1,5.0
IP23,364,2,5.0
IP23,365,1,6.0
IP23,365,2,5.0
IP23,366,1,6.0
IP23,366,2,7.0
IP23,369,1,7.0
IP23,369,2,6.0
IP23,371,1,3.0
IP23,371,2,5.0
IP23,373,1,6.0
IP23,373,2,6.0
IP23,374,1,2.0
IP23,374,2,5.0
IP23,376,1,0.0
IP23,376,2,0.0
IP23,377,1,3.0
IP23,377,2,5.0
IP23,379,1,4.0
IP23,379,2,4.0
IP23,380,1,4.0
IP23,380,2,5.0
IP23,381,1,4.0
IP23,381,2,6.0
IP23,382,1,6.0
IP23,382,2,3.0
IP23,384,1,5.0
IP23,384,2,3.0
IP23,385,1,6.0
IP23,385,2,5.0
IP23,386,1,6.0
IP23,386,2,6.0
IP23,388,1,5.0
IP23,388,2,5.0
IP23,391,1,6.0
IP23,391,2,0.0
IP23,393,1,3.0
IP23,393,2,3.0
IP23,394,1,1.0
IP23,394,2,1.0
IP23,396,1,7.0
IP23,396,2,5.0
IP23,397,1,7.0
IP23,397,2,7.0
IP23,399,1,5.0
IP23,399,2,5.0
IP23,401,1,5.0
IP23,401,2,5.0
IP23,403,1,5.0
IP23,403,2,6.0
IP23,404,1,6.0
IP23,404,2,5.0
IP23,405,1,6.0
IP23,405,2,5.0
IP23,406,1,5.0
IP23,406,2,5.0
IP23,407,1,3.0
IP23,407,2,2.0
IP23,409,1,2.0
IP23,409,2,5.0
IP23,410,1,5.0
IP23,410,2,5.0
IP23,411,1,5.0
IP23,411,2,4.0
IP23,413,1,3.0
IP23,413,2,5.0
IP23,414,1,0.0
IP23,414,2,4.0
IP23,417,1,4.0
IP23,417,2,5.0
IP23,420,1,3.0
IP23,420,2,5.0
IP23,421,1,1.0
IP23,421,2,4.0
IP23,422,1,1.0
IP23,422,2,1.0
IP23,425,1,4.0
IP23,425,2,2.0
IP23,426,1,4.0
IP23,426,2,
IP23,427,1,5.0
IP23,427,2,5.0
IP23,429,1,5.0
IP23,429,2,5.0
IP23,431,1,3.0
IP23,431,2,4.0
IP23,432,1,
IP23,432,2,4.0
IP23,433,1,6.0
IP23,433,2,7.0
IP23,434,1,6.0
IP23,434,2,5.0
IP23,435,1,3.0
IP23,435,2,4.0
IP23,436,1,5.0
IP23,436,2,5.0
IP23,439,1,5.0
IP23,439,2,6.0
IP23,441,1,3.0
IP23,441,2,3.0
IP23,442,1,0.0
IP23,442,2,3.0
IP23,445,1,6.0
IP23,445,2,5.0
IP23,448,1,2.0
IP23,448,2,5.0
IP23,449,1,3.0
IP23,449,2,5.0
IP23,454,1,5.0
IP23,454,2,5.0
IP23,455,1,2.0
IP23,455,2,1.0
IP23,456,1,6.0
IP23,456,2,7.0
IP23,457,1,5.0
IP23,457,2,1.0
IP23,458,1,3.0
IP23,458,2,5.0
IP23,459,1,0.0
IP23,459,2,5.0
IP23,460,1,5.0
IP23,460,2,5.0
IP23,461,1,5.0
IP23,461,2,5.0
IP23,463,1,5.0
IP23,463,2,5.0
IP23,464,1,5.0
IP23,464,2,6.0
IP23,465,1,3.0
IP23,465,2,3.0
IP23,466,1,3.0
IP23,466,2,4.0
IP23,468,1,5.0
IP23,468,2,3.0
IP23,469,1,5.0
IP23,469,2,3.0
IP23,470,1,3.0
IP23,470,2,3.0
IP23,471,1,4.0
IP23,471,2,3.0
IP23,472,1,3.0
IP23,472,2,5.0
IP23,473,1,4.0
IP23,473,2,2.0
IP23,474,1,5.0
IP23,474,2,5.0
IP23,475,1,5.0
IP23,475,2,5.0
IP23,476,1,6.0
IP23,476,2,5.0
IP23,477,1,3.0
IP23,477,2,5.0
IP23,480,1,4.0
IP23,480,2,4.0
IP23,481,1,5.0
IP23,481,2,5.0
IP23,482,1,4.0
IP23,482,2,3.0
IP23,483,1,5.0
IP23,483,2,2.0
IP23,484,1,6.0
IP23,484,2,5.0
IP23,490,1,3.0
IP23,490,2,6.0
IP23,491,1,6.0
IP23,491,2,4.0
IP23,493,1,6.0
IP23,493,2,5.0
IP23,494,1,5.0
IP23,494,2,4.0
IP23,495,1,6.0
IP23,495,2,5.0
IP23,496,1,6.0
IP23,496,2,3.0
IP23,497,1,6.0
IP23,497,2,6.0
IP23,498,1,4.0
IP23,498,2,6.0
IP23,500,1,5.0
IP23,500,2,4.0
IP23,501,1,5.0
IP23,501,2,6.0
IP23,502,1,5.0
IP23,502,2,5.0
IP23,503,1,6.0
IP23,503,2,5.0
IP23,504,1,4.0
IP23,504,2,6.0
IP23,505,1,5.0
IP23,505,2,5.0
IP23,506,1,2.0
IP23,506,2,3.0
IP23,507,1,1.0
IP23,507,2,2.0
IP23,508,1,3.0
IP23,508,2,4.0
IP23,509,1,5.0
IP23,509,2,6.0
IP23,510,1,6.0
IP23,510,2,4.0
IP23,511,1,5.0
IP23,511,2,5.0
IP23,516,1,4.0
IP23,516,2,1.0
IP23,519,1,5.0
IP23,519,2,1.0
IP23,520,1,3.0
IP23,520,2,3.0
IP23,523,1,3.0
IP23,523,2,4.0
IP23,524,1,5.0
IP23,524,2,0.0
IP23,526,1,6.0
IP23,526,2,5.0
IP23,527,1,4.0
IP23,527,2,4.0
IP23,529,1,5.0
IP23,529,2,6.0
IP23,530,1,7.0
IP23,530,2,6.0
IP23,532,1,4.0
IP23,532,2,4.0
IP23,535,1,3.0
IP23,535,2,5.0
IP23,537,1,4.0
IP23,537,2,5.0
IP23,539,1,1.0
IP23,539,2,5.0
IP23,540,1,5.0
IP23,540,2,5.0
IP23,541,1,2.0
IP23,541,2,0.0
IP23,542,1,6.0
IP23,542,2,6.0
IP23,544,1,5.0
IP23,544,2,5.0
IP23,545,1,4.0
IP23,545,2,5.0
IP23,548,1,5.0
IP23,548,2,5.0
IP23,549,1,5.0
IP23,549,2,5.0
IP23,551,1,3.0
IP23,551,2,4.0
IP23,552,1,6.0
IP23,552,2,7.0
IP23,553,1,5.0
IP23,553,2,5.0
IP23,554,1,3.0
IP23,554,2,3.0
IP23,555,1,5.0
IP23,555,2,2.0
IP23,556,1,6.0
IP23,556,2,6.0
IP23,557,1,3.0
IP23,557,2,6.0
IP23,558,1,2.0
IP23,558,2,3.0
IP23,559,1,3.0
IP23,559,2,3.0
IP23,562,1,6.0
IP23,562,2,6.0
IP23,563,1,5.0
IP23,563,2,5.0
IP23,564,1,5.0
IP23,564,2,5.0
IP23,565,1,2.0
IP23,565,2,7.0
IP23,567,1,6.0
IP23,567,2,5.0
IP23,568,1,6.0
IP23,568,2,2.0
IP23,570,1,2.0
IP23,570,2,2.0
IP23,572,1,2.0
IP23,572,2,2.0
IP23,573,1,3.0
IP23,573,2,5.0
IP23,574,1,
IP23,574,2,5.0
IP23,575,1,4.0
IP23,575,2,4.0
IP23,576,1,5.0
IP23,576,2,6.0
IP23,577,1,5.0
IP23,577,2,5.0
IP23,580,1,5.0
IP23,580,2,5.0
IP23,581,1,2.0
IP23,581,2,3.0
IP23,582,1,4.0
IP23,582,2,5.0
IP23,583,1,6.0
IP23,583,2,2.0
IP23,700,1,6.0
IP23,700,2,6.0
IP23,701,1,4.0
IP23,701,2,4.0
IP23,702,1,3.0
IP23,702,2,4.0
IP23,703,1,3.0
IP23,703,2,5.0
IP23,704,1,3.0
IP23,704,2,3.0
IP23,705,1,5.0
IP23,705,2,5.0
IP23,706,1,5.0
IP23,706,2,4.0
IP23,707,1,5.0
IP23,707,2,5.0
IP23,708,1,2.0
IP23,708,2,5.0
IP23,709,1,2.0
IP23,709,2,3.0
IP23,710,1,6.0
IP23,710,2,6.0
IP23,711,1,0.0
IP23,711,2,3.0
IP23,712,1,5.0
IP23,712,2,5.0
IP23,713,1,5.0
IP23,713,2,6.0
IP23,714,1,6.0
IP23,714,2,6.0
IP23,715,1,6.0
IP23,715,2,6.0
IP23,716,1,4.0
IP23,716,2,4.0
IP23,719,1,3.0
IP23,719,2,5.0
IP23,720,1,6.0
IP23,720,2,7.0
IP23,721,1,6.0
IP23,721,2,6.0
IP23,723,1,5.0
IP23,723,2,5.0
IP23,724,1,2.0
IP23,724,2,5.0
IP23,725,1,5.0
IP23,725,2,3.0
IP23,727,1,4.0
IP23,727,2,2.0
IP23,728,1,6.0
IP23,728,2,7.0
IP23,731,1,4.0
IP23,731,2,4.0
IP23,732,1,1.0
IP23,732,2,0.0
IP23,733,1,3.0
IP23,733,2,3.0
IP23,735,1,3.0
IP23,735,2,3.0
IP23,737,1,4.0
IP23,737,2,5.0
IP23,738,1,5.0
IP23,738,2,4.0
IP23,739,1,6.0
IP23,739,2,5.0
IP23,740,1,4.0
IP23,740,2,5.0
IP23,743,1,5.0
IP23,743,2,5.0
IP23,745,1,7.0
IP23,745,2,7.0
IP23,746,1,4.0
IP23,746,2,5.0
IP23,748,1,7.0
IP23,748,2,5.0
IP23,749,1,5.0
IP23,749,2,3.0
IP23,750,1,4.0
