stimulus,subject,rep,descriptor,value
D2,125,1,sweaty,0
D2,125,1,light,2
D2,125,1,heavy,0
D2,125,1,cool,0
D2,125,1,warm,0
D2,125,1,fruity other,0
D2,125,1,vanilla,0
D2,125,1,musty moldy,0
D2,125,1,rose,0
D2,125,1,violets,0
D2,125,1,lavender,5
D2,125,2,sweet,0
D2,125,2,fragrant,0
D2,125,2,perfumery,0
D2,125,2,floral,5
D2,125,2,cologne,0
D2,125,2,aromatic,5
D2,125,2,musky,0
D2,125,2,incense,0
D2,125,2,sweaty,0
D2,125,2,light,0
D2,125,2,heavy,0
D2,125,2,cool,0
D2,125,2,warm,0
D2,125,2,fruity other,0
D2,125,2,vanilla,0
D2,125,2,musty moldy,0
D2,125,2,rose,0
D2,125,2,violets,0
D2,125,2,lavender,5
D2,126,1,sweet,0
D2,126,1,fragrant,5
D2,126,1,perfumery,0
D2,126,1,floral,0
D2,126,1,cologne,5
D2,126,1,aromatic,4
D2,126,1,musky,5
D2,126,1,incense,0
D2,126,1,sweaty,0
D2,126,1,light,0
D2,126,1,heavy,0
D2,126,1,cool,0
D2,126,1,warm,2
D2,126,1,fruity other,0
D2,126,1,vanilla,0
D2,126,1,musty moldy,0
D2,126,1,rose,0
D2,126,1,violets,0
D2,126,1,lavender,0
D2,126,2,sweet,0
D2,126,2,fragrant,5
D2,126,2,perfumery,4
D2,126,2,floral,0
D2,126,2,cologne,5
D2,126,2,aromatic,5
D2,126,2,musky,5
D2,126,2,incense,0
D2,126,2,sweaty,0
D2,126,2,light,0
D2,126,2,heavy,4
D2,126,2,cool,0
D2,126,2,warm,4
D2,126,2,fruity other,0
D2,126,2,vanilla,0
D2,126,2,musty moldy,5
D2,126,2,rose,0
D2,126,2,violets,0
D2,126,2,lavender,0
D2,127,1,sweet,2
D2,127,1,fragrant,3
D2,127,1,perfumery,3
D2,127,1,floral,2
D2,127,1,cologne,0
D2,127,1,aromatic,0
D2,127,1,musky,0
D2,127,1,incense,0
D2,127,1,sweaty,0
D2,127,1,light,0
D2,127,1,heavy,0
D2,127,1,cool,0
D2,127,1,warm,3
D2,127,1,fruity other,0
D2,127,1,vanilla,0
D2,127,1,musty moldy,0
D2,127,1,rose,0
D2,127,1,violets,0
D2,127,1,lavender,0
D2,127,2,sweet,0
D2,127,2,fragrant,5
D2,127,2,perfumery,0
D2,127,2,floral,0
D2,127,2,cologne,5
D2,127,2,aromatic,4
D2,127,2,musky,5
D2,127,2,incense,0
D2,127,2,sweaty,0
D2,127,2,light,0
D2,127,2,heavy,3
D2,127,2,cool,0
D2,127,2,warm,4
D2,127,2,fruity other,0
D2,127,2,vanilla,0
D2,127,2,musty moldy,0
D2,127,2,rose,0
D2,127,2,violets,0
D2,127,2,lavender,0
D2,178,1,sweet,2
D2,178,1,fragrant,5
D2,178,1,perfumery,4
D2,178,1,floral,0
D2,178,1,cologne,4
D2,178,1,aromatic,4
D2,178,1,musky,5
D2,178,1,incense,4
D2,178,1,sweaty,0
D2,178,1,light,0
D2,178,1,heavy,0
D2,178,1,cool,0
D2,178,1,warm,0
D2,178,1,fruity other,0
D2,178,1,vanilla,0
D2,178,1,musty moldy,0
D2,178,1,rose,0
D2,178,1,violets,0
D2,178,1,lavender,0
D2,178,2,sweet,0
D2,178,2,fragrant,3
D2,178,2,perfumery,1
D2,178,2,floral,0
D2,178,2,cologne,1
D2,178,2,aromatic,3
D2,178,2,musky,5
D2,178,2,incense,1
D2,178,2,sweaty,0
D2,178,2,light,0
D2,178,2,heavy,0
D2,178,2,cool,0
D2,178,2,warm,0
D2,178,2,fruity other,0
D2,178,2,vanilla,0
D2,178,2,musty moldy,0
D2,178,2,rose,0
D2,178,2,violets,0
D2,178,2,lavender,0
D2,179,1,sweet,4
D2,179,1,fragrant,3
D2,179,1,perfumery,0
D2,179,1,floral,0
D2,179,1,cologne,0
D2,179,1,aromatic,0
D2,179,1,musky,4
D2,179,1,incense,0
D2,179,1,sweaty,0
D2,179,1,light,0
D2,179,1,heavy,0
D2,179,1,cool,0
D2,179,1,warm,0
D2,179,1,fruity other,0
D2,179,1,vanilla,2
D2,179,1,musty moldy,0
D2,179,1,rose,0
D2,179,1,violets,0
D2,179,1,lavender,0
D2,179,2,sweet,0
D2,179,2,fragrant,1
D2,179,2,perfumery,1
D2,179,2,floral,0
D2,179,2,cologne,1
D2,179,2,aromatic,0
D2,179,2,musky,0
D2,179,2,incense,0
D2,179,2,sweaty,0
D2,179,2,light,0
D2,179,2,heavy,0
D2,179,2,cool,1
D2,179,2,warm,0
D2,179,2,fruity other,0
D2,179,2,vanilla,0
D2,179,2,musty moldy,0
D2,179,2,rose,0
D2,179,2,violets,0
D2,179,2,lavender,0
D2,181,1,sweet,0
D2,181,1,fragrant,0
D2,181,1,perfumery,0
D2,181,1,floral,0
D2,181,1,cologne,4
D2,181,1,aromatic,0
D2,181,1,musky,0
D2,181,1,incense,0
D2,181,1,sweaty,0
D2,181,1,light,0
D2,181,1,heavy,0
D2,181,1,cool,0
D2,181,1,warm,0
D2,181,1,fruity other,0
D2,181,1,vanilla,0
D2,181,1,musty moldy,0
D2,181,1,rose,0
D2,181,1,violets,0
D2,181,1,lavender,1
D2,181,2,sweet,0
D2,181,2,fragrant,0
D2,181,2,perfumery,0
D2,181,2,floral,2
D2,181,2,cologne,0
D2,181,2,aromatic,0
D2,181,2,musky,0
D2,181,2,incense,0
D2,181,2,sweaty,0
D2,181,2,light,0
D2,181,2,heavy,0
D2,181,2,cool,0
D2,181,2,warm,0
D2,181,2,fruity other,0
D2,181,2,vanilla,1
D2,181,2,musty moldy,0
D2,181,2,rose,0
D2,181,2,violets,0
D2,181,2,lavender,0
D2,183,1,sweet,1
D2,183,1,fragrant,3
D2,183,1,perfumery,4
D2,183,1,floral,2
D2,183,1,cologne,1
D2,183,1,aromatic,3
D2,183,1,musky,1
D2,183,1,incense,3
D2,183,1,sweaty,0
D2,183,1,light,5
D2,183,1,heavy,0
D2,183,1,cool,4
D2,183,1,warm,2
D2,183,1,fruity other,0
D2,183,1,vanilla,0
D2,183,1,musty moldy,0
D2,183,1,rose,0
D2,183,1,violets,1
D2,183,1,lavender,1
D2,183,2,sweet,0
D2,183,2,fragrant,0
D2,183,2,perfumery,2
D2,183,2,floral,1
D2,183,2,cologne,0
D2,183,2,aromatic,2
D2,183,2,musky,0
D2,183,2,incense,1
D2,183,2,sweaty,0
D2,183,2,light,5
D2,183,2,heavy,0
D2,183,2,cool,4
D2,183,2,warm,1
D2,183,2,fruity other,0
D2,183,2,vanilla,0
D2,183,2,musty moldy,0
D2,183,2,rose,0
D2,183,2,violets,4
D2,183,2,lavender,4
D2,184,1,sweet,0
D2,184,1,fragrant,4
D2,184,1,perfumery,5
D2,184,1,floral,2
D2,184,1,cologne,5
D2,184,1,aromatic,3
D2,184,1,musky,5
D2,184,1,incense,0
D2,184,1,sweaty,3
D2,184,1,light,1
D2,184,1,heavy,0
D2,184,1,cool,0
D2,184,1,warm,0
D2,184,1,fruity other,0
D2,184,1,vanilla,0
D2,184,1,musty moldy,2
D2,184,1,rose,0
D2,184,1,violets,0
D2,184,1,lavender,0
D2,184,2,sweet,0
D2,184,2,fragrant,0
D2,184,2,perfumery,3
D2,184,2,floral,0
D2,184,2,cologne,4
D2,184,2,aromatic,2
D2,184,2,musky,5
D2,184,2,incense,0
D2,184,2,sweaty,2
D2,184,2,light,0
D2,184,2,heavy,1
D2,184,2,cool,0
D2,184,2,warm,0
D2,184,2,fruity other,0
D2,184,2,vanilla,0
D2,184,2,musty moldy,0
D2,184,2,rose,0
D2,184,2,violets,0
D2,184,2,lavender,0
D2,185,1,sweet,2
D2,185,1,fragrant,3
D2,185,1,perfumery,3
D2,185,1,floral,0
D2,185,1,cologne,0
D2,185,1,aromatic,2
D2,185,1,musky,0
D2,185,1,incense,0
D2,185,1,sweaty,0
D2,185,1,light,3
D2,185,1,heavy,0
D2,185,1,cool,2
D2,185,1,warm,0
D2,185,1,fruity other,0
D2,185,1,vanilla,3
D2,185,1,musty moldy,0
D2,185,1,rose,0
D2,185,1,violets,0
D2,185,1,lavender,0
D2,185,2,sweet,0
D2,185,2,fragrant,1
D2,185,2,perfumery,2
D2,185,2,floral,0
D2,185,2,cologne,0
D2,185,2,aromatic,2
D2,185,2,musky,0
D2,185,2,incense,0
D2,185,2,sweaty,0
D2,185,2,light,2
D2,185,2,heavy,0
D2,185,2,cool,0
D2,185,2,warm,0
D2,185,2,fruity other,0
D2,185,2,vanilla,0
D2,185,2,musty moldy,0
D2,185,2,rose,0
D2,185,2,violets,0
D2,185,2,lavender,0
D2,186,1,sweet,0
D2,186,1,fragrant,0
D2,186,1,perfumery,0
D2,186,1,floral,0
D2,186,1,cologne,0
D2,186,1,aromatic,0
D2,186,1,musky,0
D2,186,1,incense,0
D2,186,1,sweaty,0
D2,186,1,light,0
D2,186,1,heavy,0
D2,186,1,cool,0
D2,186,1,warm,0
D2,186,1,fruity other,0
D2,186,1,vanilla,0
D2,186,1,musty moldy,0
D2,186,1,rose,0
D2,186,1,violets,0
D2,186,1,lavender,0
D2,186,2,sweet,3
D2,186,2,fragrant,0
D2,186,2,perfumery,3
D2,186,2,floral,0
D2,186,2,cologne,0
D2,186,2,aromatic,0
D2,186,2,musky,0
D2,186,2,incense,0
D2,186,2,sweaty,0
D2,186,2,light,0
D2,186,2,heavy,0
D2,186,2,cool,0
D2,186,2,warm,0
D2,186,2,fruity other,0
D2,186,2,vanilla,0
D2,186,2,musty moldy,0
D2,186,2,rose,0
D2,186,2,violets,0
D2,186,2,lavender,2
D2,188,1,sweet,3
D2,188,1,fragrant,3
D2,188,1,perfumery,3
D2,188,1,floral,3
D2,188,1,cologne,3
D2,188,1,aromatic,3
D2,188,1,musky,0
D2,188,1,incense,0
D2,188,1,sweaty,0
D2,188,1,light,0
D2,188,1,heavy,0
D2,188,1,cool,0
D2,188,1,warm,0
D2,188,1,fruity other,3
D2,188,1,vanilla,0
D2,188,1,musty moldy,0
D2,188,1,rose,0
D2,188,1,violets,0
D2,188,1,lavender,5
D2,188,2,sweet,4
D2,188,2,fragrant,4
D2,188,2,perfumery,4
D2,188,2,floral,4
D2,188,2,cologne,4
D2,188,2,aromatic,4
D2,188,2,musky,0
D2,188,2,incense,0
D2,188,2,sweaty,0
D2,188,2,light,4
D2,188,2,heavy,0
D2,188,2,cool,4
D2,188,2,warm,4
D2,188,2,fruity other,0
D2,188,2,vanilla,0
D2,188,2,musty moldy,0
D2,188,2,rose,0
D2,188,2,violets,0
D2,188,2,lavender,0
D2,190,1,sweet,5
D2,190,1,fragrant,3
D2,190,1,perfumery,5
D2,190,1,floral,4
D2,190,1,cologne,5
D2,190,1,aromatic,3
D2,190,1,musky,4
D2,190,1,incense,1
D2,190,1,sweaty,0
D2,190,1,light,0
D2,190,1,heavy,3
D2,190,1,cool,0
D2,190,1,warm,0
D2,190,1,fruity other,1
D2,190,1,vanilla,1
D2,190,1,musty moldy,1
D2,190,1,rose,1
D2,190,1,violets,2
D2,190,1,lavender,1
D2,190,2,sweet,2
D2,190,2,fragrant,1
D2,190,2,perfumery,2
D2,190,2,floral,0
D2,190,2,cologne,3
D2,190,2,aromatic,0
D2,190,2,musky,4
D2,190,2,incense,0
D2,190,2,sweaty,0
D2,190,2,light,0
D2,190,2,heavy,3
D2,190,2,cool,0
D2,190,2,warm,0
D2,190,2,fruity other,1
D2,190,2,vanilla,2
D2,190,2,musty moldy,0
D2,190,2,rose,1
D2,190,2,violets,0
D2,190,2,lavender,0
D2,193,1,sweet,0
D2,193,1,fragrant,2
D2,193,1,perfumery,2
D2,193,1,floral,0
D2,193,1,cologne,1
D2,193,1,aromatic,0
D2,193,1,musky,3
D2,193,1,incense,0
D2,193,1,sweaty,0
D2,193,1,light,0
D2,193,1,heavy,3
D2,193,1,cool,0
D2,193,1,warm,1
D2,193,1,fruity other,0
D2,193,1,vanilla,0
D2,193,1,musty moldy,0
D2,193,1,rose,0
D2,193,1,violets,0
D2,193,1,lavender,0
D2,193,2,sweet,0
D2,193,2,fragrant,3
D2,193,2,perfumery,3
D2,193,2,floral,0
D2,193,2,cologne,3
D2,193,2,aromatic,0
D2,193,2,musky,4
D2,193,2,incense,0
D2,193,2,sweaty,0
D2,193,2,light,0
D2,193,2,heavy,4
D2,193,2,cool,0
D2,193,2,warm,2
D2,193,2,fruity other,0
D2,193,2,vanilla,0
D2,193,2,musty moldy,3
D2,193,2,rose,0
D2,193,2,violets,0
D2,193,2,lavender,0
D2,194,1,sweet,0
D2,194,1,fragrant,0
D2,194,1,perfumery,0
D2,194,1,floral,0
D2,194,1,cologne,0
D2,194,1,aromatic,0
D2,194,1,musky,0
D2,194,1,incense,0
D2,194,1,sweaty,1
D2,194,1,light,0
D2,194,1,heavy,0
D2,194,1,cool,0
D2,194,1,warm,0
D2,194,1,fruity other,0
D2,194,1,vanilla,0
D2,194,1,musty moldy,0
D2,194,1,rose,0
D2,194,1,violets,0
D2,194,1,lavender,0
D2,194,2,sweet,2
D2,194,2,fragrant,0
D2,194,2,perfumery,0
D2,194,2,floral,0
D2,194,2,cologne,0
D2,194,2,aromatic,0
D2,194,2,musky,2
D2,194,2,incense,0
D2,194,2,sweaty,0
D2,194,2,light,2
D2,194,2,heavy,0
D2,194,2,cool,0
D2,194,2,warm,0
D2,194,2,fruity other,1
D2,194,2,vanilla,1
D2,194,2,musty moldy,2
D2,194,2,rose,0
D2,194,2,violets,0
D2,194,2,lavender,0
D2,195,1,sweet,0
D2,195,1,fragrant,0
D2,195,1,perfumery,0
D2,195,1,floral,0
D2,195,1,cologne,0
D2,195,1,aromatic,0
D2,195,1,musky,0
D2,195,1,incense,0
D2,195,1,sweaty,0
D2,195,1,light,0
D2,195,1,heavy,0
D2,195,1,cool,1
D2,195,1,warm,0
D2,195,1,fruity other,0
D2,195,1,vanilla,0
D2,195,1,musty moldy,0
D2,195,1,rose,0
D2,195,1,violets,0
D2,195,1,lavender,0
D2,195,2,sweet,0
D2,195,2,fragrant,0
D2,195,2,perfumery,0
D2,195,2,floral,0
D2,195,2,cologne,0
D2,195,2,aromatic,0
D2,195,2,musky,0
D2,195,2,incense,0
D2,195,2,sweaty,0
D2,195,2,light,0
D2,195,2,heavy,0
D2,195,2,cool,0
D2,195,2,warm,0
D2,195,2,fruity other,0
D2,195,2,vanilla,0
D2,195,2,musty moldy,0
D2,195,2,rose,0
D2,195,2,violets,0
D2,195,2,lavender,0
D2,196,1,sweet,0
D2,196,1,fragrant,4
D2,196,1,perfumery,4
D2,196,1,floral,0
D2,196,1,cologne,5
D2,196,1,aromatic,4
D2,196,1,musky,5
D2,196,1,incense,0
D2,196,1,sweaty,0
D2,196,1,light,0
D2,196,1,heavy,0
D2,196,1,cool,0
D2,196,1,warm,0
D2,196,1,fruity other,0
D2,196,1,vanilla,0
D2,196,1,musty moldy,0
D2,196,1,rose,0
D2,196,1,violets,0
D2,196,1,lavender,0
D2,196,2,sweet,0
D2,196,2,fragrant,5
D2,196,2,perfumery,4
D2,196,2,floral,0
D2,196,2,cologne,5
D2,196,2,aromatic,5
D2,196,2,musky,5
D2,196,2,incense,2
D2,196,2,sweaty,0
D2,196,2,light,3
D2,196,2,heavy,0
D2,196,2,cool,2
D2,196,2,warm,2
D2,196,2,fruity other,0
D2,196,2,vanilla,1
D2,196,2,musty moldy,1
D2,196,2,rose,0
D2,196,2,violets,0
D2,196,2,lavender,0
D2,199,1,sweet,0
D2,199,1,fragrant,4
D2,199,1,perfumery,4
D2,199,1,floral,0
D2,199,1,cologne,5
D2,199,1,aromatic,5
D2,199,1,musky,5
D2,199,1,incense,5
D2,199,1,sweaty,1
D2,199,1,light,0
D2,199,1,heavy,0
D2,199,1,cool,0
D2,199,1,warm,2
D2,199,1,fruity other,0
D2,199,1,vanilla,0
D2,199,1,musty moldy,2
D2,199,1,rose,0
D2,199,1,violets,0
D2,199,1,lavender,0
D2,199,2,sweet,3
D2,199,2,fragrant,3
D2,199,2,perfumery,2
D2,199,2,floral,0
D2,199,2,cologne,5
D2,199,2,aromatic,4
D2,199,2,musky,5
D2,199,2,incense,4
D2,199,2,sweaty,2
D2,199,2,light,0
D2,199,2,heavy,3
D2,199,2,cool,0
D2,199,2,warm,5
D2,199,2,fruity other,0
D2,199,2,vanilla,0
D2,199,2,musty moldy,2
D2,199,2,rose,0
D2,199,2,violets,0
D2,199,2,lavender,0
D2,200,1,sweet,0
D2,200,1,fragrant,0
D2,200,1,perfumery,0
D2,200,1,floral,0
D2,200,1,cologne,0
D2,200,1,aromatic,0
D2,200,1,musky,1
D2,200,1,incense,0
D2,200,1,sweaty,0
D2,200,1,light,0
D2,200,1,heavy,0
D2,200,1,cool,1
D2,200,1,warm,0
D2,200,1,fruity other,0
D2,200,1,vanilla,0
D2,200,1,musty moldy,0
D2,200,1,rose,0
D2,200,1,violets,0
D2,200,1,lavender,1
D2,200,2,sweet,0
D2,200,2,fragrant,2
D2,200,2,perfumery,0
D2,200,2,floral,1
D2,200,2,cologne,0
D2,200,2,aromatic,0
D2,200,2,musky,2
D2,200,2,incense,0
D2,200,2,sweaty,0
D2,200,2,light,1
D2,200,2,heavy,0
D2,200,2,cool,1
D2,200,2,warm,0
D2,200,2,fruity other,0
D2,200,2,vanilla,0
D2,200,2,musty moldy,0
D2,200,2,rose,0
D2,200,2,violets,0
D2,200,2,lavender,1
D2,201,1,sweet,0
D2,201,1,fragrant,0
D2,201,1,perfumery,4
D2,201,1,floral,0
D2,201,1,cologne,4
D2,201,1,aromatic,0
D2,201,1,musky,5
D2,201,1,incense,0
D2,201,1,sweaty,0
D2,201,1,light,0
D2,201,1,heavy,3
D2,201,1,cool,0
D2,201,1,warm,0
D2,201,1,fruity other,0
D2,201,1,vanilla,0
D2,201,1,musty moldy,0
D2,201,1,rose,0
D2,201,1,violets,0
D2,201,1,lavender,0
D2,201,2,sweet,0
D2,201,2,fragrant,0
D2,201,2,perfumery,2
D2,201,2,floral,0
D2,201,2,cologne,0
D2,201,2,aromatic,0
D2,201,2,musky,5
D2,201,2,incense,0
D2,201,2,sweaty,0
D2,201,2,light,0
D2,201,2,heavy,2
D2,201,2,cool,0
D2,201,2,warm,0
D2,201,2,fruity other,0
D2,201,2,vanilla,0
D2,201,2,musty moldy,0
D2,201,2,rose,0
D2,201,2,violets,0
D2,201,2,lavender,0
D2,202,1,sweet,0
D2,202,1,fragrant,0
D2,202,1,perfumery,0
D2,202,1,floral,0
D2,202,1,cologne,0
D2,202,1,aromatic,0
D2,202,1,musky,5
D2,202,1,incense,0
D2,202,1,sweaty,0
D2,202,1,light,0
D2,202,1,heavy,0
D2,202,1,cool,0
D2,202,1,warm,4
D2,202,1,fruity other,0
D2,202,1,vanilla,0
D2,202,1,musty moldy,0
D2,202,1,rose,0
D2,202,1,violets,0
D2,202,1,lavender,0
D2,202,2,sweet,0
D2,202,2,fragrant,4
D2,202,2,perfumery,0
D2,202,2,floral,0
D2,202,2,cologne,0
D2,202,2,aromatic,0
D2,202,2,musky,5
D2,202,2,incense,0
D2,202,2,sweaty,0
D2,202,2,light,0
D2,202,2,heavy,0
D2,202,2,cool,0
D2,202,2,warm,5
D2,202,2,fruity other,0
D2,202,2,vanilla,0
D2,202,2,musty moldy,0
D2,202,2,rose,0
D2,202,2,violets,0
D2,202,2,lavender,0
D2,205,1,sweet,3
D2,205,1,fragrant,3
D2,205,1,perfumery,5
D2,205,1,floral,4
D2,205,1,cologne,2
D2,205,1,aromatic,3
D2,205,1,musky,2
D2,205,1,incense,2
D2,205,1,sweaty,0
D2,205,1,light,0
D2,205,1,heavy,0
D2,205,1,cool,0
D2,205,1,warm,0
D2,205,1,fruity other,0
D2,205,1,vanilla,0
D2,205,1,musty moldy,0
D2,205,1,rose,5
D2,205,1,violets,0
D2,205,1,lavender,0
D2,205,2,sweet,0
D2,205,2,fragrant,3
D2,205,2,perfumery,4
D2,205,2,floral,5
D2,205,2,cologne,0
D2,205,2,aromatic,0
D2,205,2,musky,0
D2,205,2,incense,0
D2,205,2,sweaty,0
D2,205,2,light,3
D2,205,2,heavy,0
D2,205,2,cool,0
D2,205,2,warm,0
D2,205,2,fruity other,0
D2,205,2,vanilla,0
D2,205,2,musty moldy,0
D2,205,2,rose,5
D2,205,2,violets,0
D2,205,2,lavender,0
D2,208,1,sweet,0
D2,208,1,fragrant,0
D2,208,1,perfumery,0
D2,208,1,floral,0
D2,208,1,cologne,0
D2,208,1,aromatic,0
D2,208,1,musky,0
D2,208,1,incense,0
D2,208,1,sweaty,0
D2,208,1,light,0
D2,208,1,heavy,0
D2,208,1,cool,0
D2,208,1,warm,0
D2,208,1,fruity other,0
D2,208,1,vanilla,0
D2,208,1,musty moldy,0
D2,208,1,rose,0
D2,208,1,violets,0
D2,208,1,lavender,0
D2,208,2,sweet,3
D2,208,2,fragrant,0
D2,208,2,perfumery,0
D2,208,2,floral,0
D2,208,2,cologne,0
D2,208,2,aromatic,3
D2,208,2,musky,0
D2,208,2,incense,0
D2,208,2,sweaty,0
D2,208,2,light,0
D2,208,2,heavy,0
D2,208,2,cool,3
D2,208,2,warm,0
D2,208,2,fruity other,0
D2,208,2,vanilla,3
D2,208,2,musty moldy,0
D2,208,2,rose,0
D2,208,2,violets,0
D2,208,2,lavender,0
D2,211,1,sweet,1
D2,211,1,fragrant,2
D2,211,1,perfumery,1
D2,211,1,floral,1
D2,211,1,cologne,1
D2,211,1,aromatic,3
D2,211,1,musky,1
D2,211,1,incense,5
D2,211,1,sweaty,0
D2,211,1,light,0
D2,211,1,heavy,2
D2,211,1,cool,0
D2,211,1,warm,2
D2,211,1,fruity other,0
D2,211,1,vanilla,1
D2,211,1,musty moldy,0
D2,211,1,rose,0
D2,211,1,violets,0
D2,211,1,lavender,2
D2,211,2,sweet,2
D2,211,2,fragrant,2
D2,211,2,perfumery,2
D2,211,2,floral,0
D2,211,2,cologne,0
D2,211,2,aromatic,2
D2,211,2,musky,0
D2,211,2,incense,2
D2,211,2,sweaty,0
D2,211,2,light,0
D2,211,2,heavy,0
D2,211,2,cool,0
D2,211,2,warm,2
D2,211,2,fruity other,0
D2,211,2,vanilla,0
D2,211,2,musty moldy,0
D2,211,2,rose,0
D2,211,2,violets,0
D2,211,2,lavender,3
D2,212,1,sweet,2
D2,212,1,fragrant,5
D2,212,1,perfumery,5
D2,212,1,floral,4
D2,212,1,cologne,0
D2,212,1,aromatic,4
D2,212,1,musky,4
D2,212,1,incense,4
D2,212,1,sweaty,0
D2,212,1,light,1
D2,212,1,heavy,0
D2,212,1,cool,0
D2,212,1,warm,4
D2,212,1,fruity other,0
D2,212,1,vanilla,0
D2,212,1,musty moldy,0
D2,212,1,rose,2
D2,212,1,violets,0
D2,212,1,lavender,0
D2,212,2,sweet,0
D2,212,2,fragrant,4
D2,212,2,perfumery,1
D2,212,2,floral,0
D2,212,2,cologne,3
D2,212,2,aromatic,3
D2,212,2,musky,3
D2,212,2,incense,0
D2,212,2,sweaty,0
D2,212,2,light,0
D2,212,2,heavy,0
D2,212,2,cool,0
D2,212,2,warm,3
D2,212,2,fruity other,0
D2,212,2,vanilla,0
D2,212,2,musty moldy,0
D2,212,2,rose,2
D2,212,2,violets,0
D2,212,2,lavender,3
D2,213,1,sweet,5
D2,213,1,fragrant,4
D2,213,1,perfumery,4
D2,213,1,floral,0
D2,213,1,cologne,0
D2,213,1,aromatic,0
D2,213,1,musky,0
D2,213,1,incense,0
D2,213,1,sweaty,0
D2,213,1,light,2
D2,213,1,heavy,0
D2,213,1,cool,4
D2,213,1,warm,0
D2,213,1,fruity other,2
D2,213,1,vanilla,0
D2,213,1,musty moldy,1
D2,213,1,rose,0
D2,213,1,violets,3
D2,213,1,lavender,0
D2,213,2,sweet,3
D2,213,2,fragrant,4
D2,213,2,perfumery,4
D2,213,2,floral,4
D2,213,2,cologne,0
D2,213,2,aromatic,0
D2,213,2,musky,0
D2,213,2,incense,0
D2,213,2,sweaty,0
D2,213,2,light,2
D2,213,2,heavy,0
D2,213,2,cool,0
D2,213,2,warm,0
D2,213,2,fruity other,0
D2,213,2,vanilla,0
D2,213,2,musty moldy,0
D2,213,2,rose,0
D2,213,2,violets,0
D2,213,2,lavender,0
D2,217,1,sweet,2
D2,217,1,fragrant,2
D2,217,1,perfumery,2
D2,217,1,floral,2
D2,217,1,cologne,2
D2,217,1,aromatic,2
D2,217,1,musky,0
D2,217,1,incense,0
D2,217,1,sweaty,0
D2,217,1,light,2
D2,217,1,heavy,0
D2,217,1,cool,0
D2,217,1,warm,0
D2,217,1,fruity other,0
D2,217,1,vanilla,1
D2,217,1,musty moldy,0
D2,217,1,rose,0
D2,217,1,violets,0
D2,217,1,lavender,1
D2,217,2,sweet,2
D2,217,2,fragrant,0
D2,217,2,perfumery,0
D2,217,2,floral,0
D2,217,2,cologne,0
D2,217,2,aromatic,1
D2,217,2,musky,0
D2,217,2,incense,0
D2,217,2,sweaty,0
D2,217,2,light,0
D2,217,2,heavy,1
D2,217,2,cool,0
D2,217,2,warm,1
D2,217,2,fruity other,0
D2,217,2,vanilla,0
D2,217,2,musty moldy,0
D2,217,2,rose,0
D2,217,2,violets,0
D2,217,2,lavender,1
D2,218,1,sweet,0
D2,218,1,fragrant,0
D2,218,1,perfumery,0
D2,218,1,floral,0
D2,218,1,cologne,0
D2,218,1,aromatic,0
D2,218,1,musky,0
D2,218,1,incense,0
D2,218,1,sweaty,0
D2,218,1,light,0
D2,218,1,heavy,0
D2,218,1,cool,0
D2,218,1,warm,0
D2,218,1,fruity other,0
D2,218,1,vanilla,0
D2,218,1,musty moldy,0
D2,218,1,rose,0
D2,218,1,violets,0
D2,218,1,lavender,0
D2,218,2,sweet,0
D2,218,2,fragrant,0
D2,218,2,perfumery,0
D2,218,2,floral,0
D2,218,2,cologne,0
D2,218,2,aromatic,0
D2,218,2,musky,0
D2,218,2,incense,0
D2,218,2,sweaty,1
D2,218,2,light,0
D2,218,2,heavy,0
D2,218,2,cool,0
D2,218,2,warm,0
D2,218,2,fruity other,0
D2,218,2,vanilla,0
D2,218,2,musty moldy,0
D2,218,2,rose,0
D2,218,2,violets,0
D2,218,2,lavender,0
D2,220,1,sweet,2
D2,220,1,fragrant,4
D2,220,1,perfumery,4
D2,220,1,floral,3
D2,220,1,cologne,4
D2,220,1,aromatic,5
D2,220,1,musky,3
D2,220,1,incense,2
D2,220,1,sweaty,0
D2,220,1,light,3
D2,220,1,heavy,3
D2,220,1,cool,2
D2,220,1,warm,2
D2,220,1,fruity other,1
D2,220,1,vanilla,2
D2,220,1,musty moldy,0
D2,220,1,rose,0
D2,220,1,violets,0
D2,220,1,lavender,0
D2,220,2,sweet,0
D2,220,2,fragrant,3
D2,220,2,perfumery,2
D2,220,2,floral,2
D2,220,2,cologne,2
D2,220,2,aromatic,2
D2,220,2,musky,0
D2,220,2,incense,0
D2,220,2,sweaty,0
D2,220,2,light,1
D2,220,2,heavy,0
D2,220,2,cool,4
D2,220,2,warm,0
D2,220,2,fruity other,5
D2,220,2,vanilla,0
D2,220,2,musty moldy,0
D2,220,2,rose,0
D2,220,2,violets,0
D2,220,2,lavender,0
D2,221,1,sweet,2
D2,221,1,fragrant,3
D2,221,1,perfumery,2
D2,221,1,floral,1
D2,221,1,cologne,0
D2,221,1,aromatic,2
D2,221,1,musky,0
D2,221,1,incense,0
D2,221,1,sweaty,0
D2,221,1,light,0
D2,221,1,heavy,0
D2,221,1,cool,0
D2,221,1,warm,2
D2,221,1,fruity other,0
D2,221,1,vanilla,0
D2,221,1,musty moldy,0
D2,221,1,rose,0
D2,221,1,violets,0
D2,221,1,lavender,0
D2,221,2,sweet,2
D2,221,2,fragrant,3
D2,221,2,perfumery,2
D2,221,2,floral,1
