CID,Name,MW,SMILES,IUPACName,abraham-2013,arctander-1960,bozza-cabinet,bushdid-2014,chae-2019,datta-cabinet,davison-2007,dravnieks-1985,enantiomers,flavornet,fleischmann-cabinet,fragrance-db,gerkin-cabinet,goodscents,gras,haddad-2008,leffingwell,mainland-cabinet,mainland-intensity,mainland-receptors,prestwick,rinberg-glomeruli,scott-2014,senselab,sigma-2014,smith-cabinet,sobel-2013,superscent,wakayama-2019
19604,todralazine hydrochloride,268.7,CCOC(=O)NNC1=NN=CC2=CC=CC=C21.Cl,ethyl N-(phthalazin-1-ylamino)carbamate;hydrochloride,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19633,689-67-8,194.31,CC(=CCCC(=CCCC(=O)C)C)C,"6,10-dimethylundeca-5,9-dien-2-one",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19660,carbonate,60.009,C(=O)([O-])[O-],carbonate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19675,piperacetazine,410.6,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,1-[10-[3-[4-(2-hydroxyethyl)piperidin-1-yl]propyl]phenothiazin-2-yl]ethanone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19695,"1,1-diethoxy-3-methylbutane",160.25,CCOC(CC(C)C)OCC,"1,1-diethoxy-3-methylbutane",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19707,"2,3-hexanedione",114.14,CCCC(=O)C(=O)C,"hexane-2,3-dione",0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0
19725,copaene,204.35,CC1=CCC2C3C1C2(CCC3C(C)C)C,"1,3-dimethyl-8-propan-2-yltricyclo[4.4.0.02,7]dec-3-ene",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19754,methyl propyl sulfide,90.19,CCCSC,1-methylsulfanylpropane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19801,2-decenal,154.25,CCCCCCCC=CC=O,dec-2-enal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19802,"3,7-dimethylocta-2,6-dienyl 3-methylbutanoate",238.37,CC(C)CC(=O)OCC=C(C)CCC=C(C)C,"3,7-dimethylocta-2,6-dienyl 3-methylbutanoate",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19838,ethyl trimethylacetate,130.18,CCOC(=O)C(C)(C)C,"ethyl 2,2-dimethylpropanoate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19844,methyl vanillate,182.17,COC1=C(C=CC(=C1)C(=O)OC)O,methyl 4-hydroxy-3-methoxybenzoate,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
19878,4-tert-butylpyridine,135.21,CC(C)(C)C1=CC=NC=C1,4-tert-butylpyridine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20046,72402-00-7,154.25,CC1C(CCC1(C)O)C(=C)C,"1,2-dimethyl-3-prop-1-en-2-ylcyclopentan-1-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20063,ethyl propyl sulfide,104.22,CCCSCC,1-ethylsulfanylpropane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20083,2-octanol,130.23,CCCCCCC(C)O,octan-2-ol,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0
20138,butenal,70.09,CC=CC=O,but-2-enal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20179,clonidine hydrochloride,266.6,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl.Cl,"N-(2,6-dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine;hydrochloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20210,6-bromohexanoic acid,195.05,C(CCC(=O)O)CCBr,6-bromohexanoic acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20219,allyl octanoate,184.27,CCCCCCCC(=O)OCC=C,prop-2-enyl octanoate,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
20263,2-methylbenzofuran,132.16,CC1=CC2=CC=CC=C2O1,2-methyl-1-benzofuran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20279,cladribine,285.69,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,"(2R,3S,5R)-5-(6-amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20298,tridihexethyl chloride,354.0,CC[N+](CC)(CC)CCC(C1CCCCC1)(C2=CC=CC=C2)O.[Cl-],(3-cyclohexyl-3-hydroxy-3-phenylpropyl)-triethylazanium;chloride,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20307,"hepta-2,4-dienal",110.15,CCC=CC=CC=O,"hepta-2,4-dienal",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20350,4-methylcyclohex-3-ene-1-carboxylic acid,140.18,CC1=CCC(CC1)C(=O)O,4-methylcyclohex-3-ene-1-carboxylic acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20354,phenyl butyrate,164.2,CCCC(=O)OC1=CC=CC=C1,phenyl butanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20357,"2-hexyl-4-methyl-1,3-dioxolane",172.26,CCCCCCC1OCC(O1)C,"2-hexyl-4-methyl-1,3-dioxolane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20358,cyclohexyl formate,128.17,C1CCC(CC1)OC=O,cyclohexyl formate,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20378,63511-93-3,178.23,COC(C=CC1=CC=CC=C1)OC,"3,3-dimethoxyprop-1-enylbenzene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20446,2-phenyl-2-butenal,146.19,CC=C(C=O)C1=CC=CC=C1,2-phenylbut-2-enal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20487,octahydrocoumarin,154.21,C1CCC2C(C1)CCC(=O)O2,"3,4,4a,5,6,7,8,8a-octahydrochromen-2-one",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20499,4437-20-1,226.3,C1=COC(=C1)CSSCC2=CC=CO2,2-[(furan-2-ylmethyldisulfanyl)methyl]furan,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
20508,2-cyclohexylethanol,128.21,C1CCC(CC1)CCO,2-cyclohexylethanol,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20513,"n,n-diethylbutan-1-amine",129.24,CCCCN(CC)CC,"N,N-diethylbutan-1-amine",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20534,2-butylfuran,124.18,CCCCC1=CC=CO1,2-butylfuran,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20590,"1-(2,2,3-trimethylcyclopent-3-en-1-yl)ethanone",152.23,CC1=CCC(C1(C)C)C(=O)C,"1-(2,2,3-trimethylcyclopent-3-en-1-yl)ethanone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20653,2-methylhexanoic acid,130.18,CCCCC(C)C(=O)O,2-methylhexanoic acid,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
20682,"3-methyl-1,3-pentadiene",82.14,CC=C(C)C=C,"3-methylpenta-1,3-diene",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20739,4-isopropylcyclohexanol,142.24,CC(C)C1CCC(CC1)O,4-propan-2-ylcyclohexan-1-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20745,sulcatol,128.21,CC(CCC=C(C)C)O,6-methylhept-5-en-2-ol,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20748,methyl cyclohexanecarboxylate,142.2,COC(=O)C1CCCCC1,methyl cyclohexanecarboxylate,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
20756,propenyl propyl ketone,112.17,CCCC(=O)C=CC,hept-2-en-4-one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20797,nootkatone,218.33,CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C,"4,4a-dimethyl-6-prop-1-en-2-yl-3,4,5,6,7,8-hexahydronaphthalen-2-one",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20799,2-methyl-2-buten-1-ol,86.13,CC=C(C)CO,2-methylbut-2-en-1-ol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20858,"1,1-diethoxypropane",132.2,CCC(OCC)OCC,"1,1-diethoxypropane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20859,"1,1-dimethoxypropane",104.15,CCC(OC)OC,"1,1-dimethoxypropane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20861,4-ethylbenzaldehyde,134.17,CCC1=CC=C(C=C1)C=O,4-ethylbenzaldehyde,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
20928,1-hexen-3-ol,100.16,CCCC(C=C)O,hex-1-en-3-ol,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
20959,2-pentylcyclopentanone,154.25,CCCCCC1CCCC1=O,2-pentylcyclopentan-1-one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20967,dodecenal,182.3,CCCCCCCCCC=CC=O,dodec-2-enal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20970,"1,3-dithiolane",106.21,C1CSCS1,"1,3-dithiolane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20995,2-pentylthiophene,154.27,CCCCCC1=CC=CS1,2-pentylthiophene,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21003,2-cyclopentylcyclopentanone,152.23,C1CCC(C1)C2CCCC2=O,2-cyclopentylcyclopentan-1-one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21006,octyl hexanoate,228.37,CCCCCCCCOC(=O)CCCCC,octyl hexanoate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21057,1-hepten-3-ol,114.19,CCCCC(C=C)O,hept-1-en-3-ol,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21059,ethyl maltol,140.14,CCC1=C(C(=O)C=CO1)O,2-ethyl-3-hydroxypyran-4-one,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
21085,"3,7-dimethyl-1-octene",140.27,CC(C)CCCC(C)C=C,"3,7-dimethyloct-1-ene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21108,8-nonen-2-one,140.22,CC(=O)CCCCCC=C,non-8-en-2-one,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21205,methyl 14-methylpentadecanoate,270.5,CC(C)CCCCCCCCCCCCC(=O)OC,methyl 14-methylpentadecanoate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21244,5-methyl-3-hexen-2-one,112.17,CC(C)C=CC(=O)C,5-methylhex-3-en-2-one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21265,prenyl benzoate,190.24,CC(=CCOC(=O)C1=CC=CC=C1)C,3-methylbut-2-enyl benzoate,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21363,cyclohexylacetic acid,142.2,C1CCC(CC1)CC(=O)O,2-cyclohexylacetic acid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21458,4-methylpent-2-enal,98.14,CC(C)C=CC=O,4-methylpent-2-enal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21467,mexiletine hydrochloride,215.72,CC1=C(C(=CC=C1)C)OCC(C)N.Cl,"1-(2,6-dimethylphenoxy)propan-2-amine;hydrochloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21503,5405-58-3,230.39,CCCCCCOC(C)OCCCCCC,1-(1-hexoxyethoxy)hexane,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21574,"3,5,5-trimethylhexanal",142.24,CC(CC=O)CC(C)(C)C,"3,5,5-trimethylhexanal",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21595,ethyl cyclohexylacetate,170.25,CCOC(=O)CC1CCCCC1,ethyl 2-cyclohexylacetate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21596,butyl heptanoate,186.29,CCCCCCC(=O)OCCCC,butyl heptanoate,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
21606,isopropyl caprylate,186.29,CCCCCCCC(=O)OC(C)C,propan-2-yl octanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21609,n-ethylcyclohexylamine,127.23,CCNC1CCCCC1,N-ethylcyclohexanamine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21625,ethyl 3-mercaptopropionate,134.193,CCOC(=O)CCS,ethyl 3-sulfanylpropanoate,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21648,4-(4-hydroxyphenyl)-2-butanone,164.2,CC(=O)CCC1=CC=C(C=C1)O,4-(4-hydroxyphenyl)butan-2-one,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
21671,1-p-menthene,138.25,CC1=CCC(CC1)C(C)C,1-methyl-4-propan-2-ylcyclohexene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21700,beclomethasone dipropionate,521.0,CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC,"[2-[(8S,9R,10S,11S,13S,14S,16S,17R)-9-chloro-11-hydroxy-10,13,16-trimethyl-3-oxo-17-propanoyloxy-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] propanoate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21704,vidarabine,267.24,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,"(2R,3S,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21718,alverine citrate,473.6,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,"N-ethyl-3-phenyl-N-(3-phenylpropyl)propan-1-amine;2-hydroxypropane-1,2,3-tricarboxylic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21768,"2,6-octadienenitrile, 3,7-dimethyl-",149.23,CC(=CCCC(=CC#N)C)C,"3,7-dimethylocta-2,6-dienenitrile",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21813,8-methyldecanoic acid,186.29,CCC(C)CCCCCCC(=O)O,8-methyldecanoic acid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21828,"2-methyl-1,3-dithiolane",120.2,CC1SCCS1,"2-methyl-1,3-dithiolane",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21870,ac1l2j9m,176.21,C1COC(O1)C=CC2=CC=CC=C2,"2-(2-phenylethenyl)-1,3-dioxolane",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21895,phenylacetaldehyde glyceryl acetal,194.23,C1C(OC(O1)CC2=CC=CC=C2)CO,"(2-benzyl-1,3-dioxolan-4-yl)methanol",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22162,cyclopentolate hydrochloride,327.8,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O.Cl,2-(dimethylamino)ethyl 2-(1-hydroxycyclopentyl)-2-phenylacetate;hydrochloride,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22172,methoxyacetone,88.11,CC(=O)COC,1-methoxypropan-2-one,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22201,"2,3-dimethylpyrazine",108.14,CC1=NC=CN=C1C,"2,3-dimethylpyrazine",0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
22227,d-dihydrocarvone,152.23,C[C@@H]1CC[C@H](CC1=O)C(=C)C,"(2R,5R)-2-methyl-5-prop-1-en-2-ylcyclohexan-1-one",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
22303,5986-38-9,154.25,CC(=CCCC(C)(C)O)C=C,"2,6-dimethylocta-5,7-dien-2-ol",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22310,linalyl oxide,170.25,CC1(CCC(O1)C(C)(C)O)C=C,2-(5-ethenyl-5-methyloxolan-2-yl)propan-2-ol,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
22311,dipentene,136.23,CC1=CCC(CC1)C(=C)C,1-methyl-4-prop-1-en-2-ylcyclohexene,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
22383,dipropyl trisulfide,182.4,CCCSSSCCC,1-(propyltrisulfanyl)propane,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22386,2-pentanol,88.15,CCCC(C)O,pentan-2-ol,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
22512,4-methyl-3-heptanone,128.21,CCCC(C)C(=O)CC,4-methylheptan-3-one,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22529,mebhydrolin napadisylate,841.1,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4.CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4.C1=CC2=C(C=CC=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O,"5-benzyl-2-methyl-3,4-dihydro-1H-pyrido[4,3-b]indole;naphthalene-1,5-disulfonic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22556,2-dodecanone,184.32,CCCCCCCCCCC(=O)C,dodecan-2-one,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22568,2-phenoxyethyl acetate,180.2,CC(=O)OCCOC1=CC=CC=C1,2-phenoxyethyl acetate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22576,cyclobenzaprine hydrochloride,311.8,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31.Cl,"N,N-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenylidene)propan-1-amine;hydrochloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22629,hexyl salicylate,222.28,CCCCCCOC(=O)C1=CC=CC=C1O,hexyl 2-hydroxybenzoate,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
22692,lauryl lactate,258.4,CCCCCCCCCCCCOC(=O)C(C)O,dodecyl 2-hydroxypropanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22819,1-indanol,134.178,C1CC2=CC=CC=C2C1O,"2,3-dihydro-1H-inden-1-ol",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22873,hexyl hexanoate,200.32,CCCCCCOC(=O)CCCCC,hexyl hexanoate,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0
23104,angelicacidmethylester,114.14,CC=C(C)C(=O)OC,methyl 2-methylbut-2-enoate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23110,"2,5-dithiahexane",122.3,CSCCSC,"1,2-bis(methylsulfanyl)ethane",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23173,"1,6-dioxacycloheptadecan-7-one",256.38,C1CCCCCOCCCCOC(=O)CCCC1,"1,6-dioxacycloheptadecan-7-one",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23203,"nona-2,4-dienal",138.21,CCCCC=CC=CC=O,"nona-2,4-dienal",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23204,alpha-caryophyllene,204.35,CC1=CCC(C=CCC(=CCC1)C)(C)C,"2,6,6,9-tetramethylcycloundeca-1,4,8-triene",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23217,1-heptadecene,238.5,CCCCCCCCCCCCCCCC=C,heptadec-1-ene,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23234,hex-3-enal,98.14,CCC=CCC=O,hex-3-enal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23235,hexyl benzoate,206.28,CCCCCCOC(=O)C1=CC=CC=C1,hexyl benzoate,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23238,2-methoxybutane,88.15,CCC(C)OC,2-methoxybutane,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23327,d-glutamic acid,147.13,C(CC(=O)O)[C@H](C(=O)O)N,(2R)-2-aminopentanedioic acid,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23347,2-thienyl disulfide,230.4,C1=CSC(=C1)SSC2=CC=CS2,2-(thiophen-2-yldisulfanyl)thiophene,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23367,benzyl hexanoate,206.28,CCCCCC(=O)OCC1=CC=CC=C1,benzyl hexanoate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23368,diisopropyl adipate,230.3,CC(C)OC(=O)CCCCC(=O)OC(C)C,dipropan-2-yl hexanedioate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23376,cyclohexyl 3-oxobutanoate,184.23,CC(=O)CC(=O)OC1CCCCC1,cyclohexyl 3-oxobutanoate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23432,2-methylcyclohexylamine,113.2,CC1CCCCC1N,2-methylcyclohexan-1-amine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23518,methyl pentadecanoate,256.42,CCCCCCCCCCCCCCC(=O)OC,methyl pentadecanoate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
