sub ID,recording,cell,odor series,region
141208-2_bank2_42_28_P,141208-2_bank2,42,28,P
141208-2_bank2_43_28_P,141208-2_bank2,43,28,P
141208-2_bank2_44_28_P,141208-2_bank2,44,28,P
141208-2_bank2_45_28_P,141208-2_bank2,45,28,P
141208-2_bank2_46_28_P,141208-2_bank2,46,28,P
141208-2_bank2_47_28_P,141208-2_bank2,47,28,P
141208-2_bank2_48_28_P,141208-2_bank2,48,28,P
141208-2_bank2_49_28_P,141208-2_bank2,49,28,P
141208-2_bank2_50_28_P,141208-2_bank2,50,28,P
141208-2_bank2_51_28_P,141208-2_bank2,51,28,P
141208-2_bank2_52_28_P,141208-2_bank2,52,28,P
141208-2_bank2_53_28_P,141208-2_bank2,53,28,P
141208-2_bank2_54_28_P,141208-2_bank2,54,28,P
141208-2_bank2_55_28_P,141208-2_bank2,55,28,P
141208-2_bank2_56_28_P,141208-2_bank2,56,28,P
141208-2_bank2_57_28_P,141208-2_bank2,57,28,P
141208-2_bank2_58_28_P,141208-2_bank2,58,28,P
141208-2_bank2_59_28_P,141208-2_bank2,59,28,P
141208-2_bank2_60_28_P,141208-2_bank2,60,28,P
141208-2_bank2_61_28_P,141208-2_bank2,61,28,P
141208-2_bank2_62_28_P,141208-2_bank2,62,28,P
141208-2_bank2_63_28_P,141208-2_bank2,63,28,P
141208-2_bank2_64_28_P,141208-2_bank2,64,28,P
141208-2_bank2_65_28_P,141208-2_bank2,65,28,P
141208-2_bank2_66_28_P,141208-2_bank2,66,28,P
141208-2_bank2_67_28_P,141208-2_bank2,67,28,P
141208-2_bank2_68_28_P,141208-2_bank2,68,28,P
141208-2_bank2_69_28_P,141208-2_bank2,69,28,P
141208-2_bank2_70_28_P,141208-2_bank2,70,28,P
141208-2_bank2_71_28_P,141208-2_bank2,71,28,P
141208-2_bank2_72_28_P,141208-2_bank2,72,28,P
141208-2_bank2_73_28_P,141208-2_bank2,73,28,P
141208-2_bank2_74_28_P,141208-2_bank2,74,28,P
141208-2_bank2_75_28_P,141208-2_bank2,75,28,P
141208-2_bank2_76_28_P,141208-2_bank2,76,28,P
141208-2_bank2_77_28_P,141208-2_bank2,77,28,P
141208-2_bank2_78_28_P,141208-2_bank2,78,28,P
141208-2_bank2_79_28_P,141208-2_bank2,79,28,P
141208-2_bank2_80_28_P,141208-2_bank2,80,28,P
141208-2_bank2_81_28_P,141208-2_bank2,81,28,P
141208-2_bank2_82_28_P,141208-2_bank2,82,28,P
141208-2_bank2_83_28_P,141208-2_bank2,83,28,P
141208-2_bank2_84_28_P,141208-2_bank2,84,28,P
141208-2_bank2_0_29_P,141208-2_bank2,0,29,P
141208-2_bank2_1_29_P,141208-2_bank2,1,29,P
141208-2_bank2_2_29_P,141208-2_bank2,2,29,P
141208-2_bank2_3_29_P,141208-2_bank2,3,29,P
141208-2_bank2_4_29_P,141208-2_bank2,4,29,P
141208-2_bank2_5_29_P,141208-2_bank2,5,29,P
141208-2_bank2_6_29_P,141208-2_bank2,6,29,P
141208-2_bank2_7_29_P,141208-2_bank2,7,29,P
141208-2_bank2_8_29_P,141208-2_bank2,8,29,P
141208-2_bank2_9_29_P,141208-2_bank2,9,29,P
141208-2_bank2_10_29_P,141208-2_bank2,10,29,P
141208-2_bank2_11_29_P,141208-2_bank2,11,29,P
141208-2_bank2_12_29_P,141208-2_bank2,12,29,P
141208-2_bank2_13_29_P,141208-2_bank2,13,29,P
141208-2_bank2_14_29_P,141208-2_bank2,14,29,P
141208-2_bank2_15_29_P,141208-2_bank2,15,29,P
141208-2_bank2_16_29_P,141208-2_bank2,16,29,P
141208-2_bank2_17_29_P,141208-2_bank2,17,29,P
141208-2_bank2_18_29_P,141208-2_bank2,18,29,P
141208-2_bank2_19_29_P,141208-2_bank2,19,29,P
141208-2_bank2_20_29_P,141208-2_bank2,20,29,P
141208-2_bank2_21_29_P,141208-2_bank2,21,29,P
141208-2_bank2_22_29_P,141208-2_bank2,22,29,P
141208-2_bank2_23_29_P,141208-2_bank2,23,29,P
141208-2_bank2_24_29_P,141208-2_bank2,24,29,P
141208-2_bank2_25_29_P,141208-2_bank2,25,29,P
141208-2_bank2_26_29_P,141208-2_bank2,26,29,P
141208-2_bank2_27_29_P,141208-2_bank2,27,29,P
141208-2_bank2_28_29_P,141208-2_bank2,28,29,P
141208-2_bank2_29_29_P,141208-2_bank2,29,29,P
141208-2_bank2_30_29_P,141208-2_bank2,30,29,P
141208-2_bank2_31_29_P,141208-2_bank2,31,29,P
141208-2_bank2_32_29_P,141208-2_bank2,32,29,P
141208-2_bank2_33_29_P,141208-2_bank2,33,29,P
141208-2_bank2_34_29_P,141208-2_bank2,34,29,P
141208-2_bank2_35_29_P,141208-2_bank2,35,29,P
141208-2_bank2_36_29_P,141208-2_bank2,36,29,P
141208-2_bank2_37_29_P,141208-2_bank2,37,29,P
141208-2_bank2_38_29_P,141208-2_bank2,38,29,P
141208-2_bank2_39_29_P,141208-2_bank2,39,29,P
141208-2_bank2_40_29_P,141208-2_bank2,40,29,P
141208-2_bank2_41_29_P,141208-2_bank2,41,29,P
141208-2_bank2_42_29_P,141208-2_bank2,42,29,P
141208-2_bank2_43_29_P,141208-2_bank2,43,29,P
141208-2_bank2_44_29_P,141208-2_bank2,44,29,P
141208-2_bank2_45_29_P,141208-2_bank2,45,29,P
141208-2_bank2_46_29_P,141208-2_bank2,46,29,P
141208-2_bank2_47_29_P,141208-2_bank2,47,29,P
141208-2_bank2_48_29_P,141208-2_bank2,48,29,P
141208-2_bank2_49_29_P,141208-2_bank2,49,29,P
141208-2_bank2_50_29_P,141208-2_bank2,50,29,P
141208-2_bank2_51_29_P,141208-2_bank2,51,29,P
141208-2_bank2_52_29_P,141208-2_bank2,52,29,P
141208-2_bank2_53_29_P,141208-2_bank2,53,29,P
141208-2_bank2_54_29_P,141208-2_bank2,54,29,P
141208-2_bank2_55_29_P,141208-2_bank2,55,29,P
141208-2_bank2_56_29_P,141208-2_bank2,56,29,P
141208-2_bank2_57_29_P,141208-2_bank2,57,29,P
141208-2_bank2_58_29_P,141208-2_bank2,58,29,P
141208-2_bank2_59_29_P,141208-2_bank2,59,29,P
141208-2_bank2_60_29_P,141208-2_bank2,60,29,P
141208-2_bank2_61_29_P,141208-2_bank2,61,29,P
141208-2_bank2_62_29_P,141208-2_bank2,62,29,P
141208-2_bank2_63_29_P,141208-2_bank2,63,29,P
141208-2_bank2_64_29_P,141208-2_bank2,64,29,P
141208-2_bank2_65_29_P,141208-2_bank2,65,29,P
141208-2_bank2_66_29_P,141208-2_bank2,66,29,P
141208-2_bank2_67_29_P,141208-2_bank2,67,29,P
141208-2_bank2_68_29_P,141208-2_bank2,68,29,P
141208-2_bank2_69_29_P,141208-2_bank2,69,29,P
141208-2_bank2_70_29_P,141208-2_bank2,70,29,P
141208-2_bank2_71_29_P,141208-2_bank2,71,29,P
141208-2_bank2_72_29_P,141208-2_bank2,72,29,P
141208-2_bank2_73_29_P,141208-2_bank2,73,29,P
141208-2_bank2_74_29_P,141208-2_bank2,74,29,P
141208-2_bank2_75_29_P,141208-2_bank2,75,29,P
141208-2_bank2_76_29_P,141208-2_bank2,76,29,P
141208-2_bank2_77_29_P,141208-2_bank2,77,29,P
141208-2_bank2_78_29_P,141208-2_bank2,78,29,P
141208-2_bank2_79_29_P,141208-2_bank2,79,29,P
141208-2_bank2_80_29_P,141208-2_bank2,80,29,P
141208-2_bank2_81_29_P,141208-2_bank2,81,29,P
141208-2_bank2_82_29_P,141208-2_bank2,82,29,P
141208-2_bank2_83_29_P,141208-2_bank2,83,29,P
141208-2_bank2_84_29_P,141208-2_bank2,84,29,P
170618_bank2_0_0_B,170618_bank2,0,0,B
170618_bank2_1_0_B,170618_bank2,1,0,B
170618_bank2_2_0_B,170618_bank2,2,0,B
170618_bank2_3_0_B,170618_bank2,3,0,B
170618_bank2_4_0_B,170618_bank2,4,0,B
170618_bank2_5_0_B,170618_bank2,5,0,B
170618_bank2_6_0_B,170618_bank2,6,0,B
170618_bank2_7_0_B,170618_bank2,7,0,B
170618_bank2_8_0_B,170618_bank2,8,0,B
170618_bank2_9_0_B,170618_bank2,9,0,B
170618_bank2_10_0_B,170618_bank2,10,0,B
170618_bank2_11_0_B,170618_bank2,11,0,B
170618_bank2_12_0_B,170618_bank2,12,0,B
170618_bank2_13_0_B,170618_bank2,13,0,B
170618_bank2_14_0_B,170618_bank2,14,0,B
170618_bank2_15_0_B,170618_bank2,15,0,B
170618_bank2_16_0_B,170618_bank2,16,0,B
170618_bank2_17_0_B,170618_bank2,17,0,B
170618_bank2_18_0_B,170618_bank2,18,0,B
170618_bank2_19_0_B,170618_bank2,19,0,B
170618_bank2_20_0_B,170618_bank2,20,0,B
170618_bank2_21_0_B,170618_bank2,21,0,B
170618_bank2_22_0_B,170618_bank2,22,0,B
170618_bank2_23_0_B,170618_bank2,23,0,B
170618_bank2_24_0_B,170618_bank2,24,0,B
170618_bank2_25_0_B,170618_bank2,25,0,B
170618_bank2_26_0_B,170618_bank2,26,0,B
170618_bank2_27_0_B,170618_bank2,27,0,B
170618_bank2_28_0_B,170618_bank2,28,0,B
170618_bank2_29_0_B,170618_bank2,29,0,B
170618_bank2_30_0_B,170618_bank2,30,0,B
170618_bank2_31_0_B,170618_bank2,31,0,B
170618_bank2_32_0_B,170618_bank2,32,0,B
170618_bank2_33_0_B,170618_bank2,33,0,B
170618_bank2_34_0_B,170618_bank2,34,0,B
170618_bank2_35_0_B,170618_bank2,35,0,B
170618_bank2_36_0_B,170618_bank2,36,0,B
170618_bank2_37_0_B,170618_bank2,37,0,B
170618_bank2_0_1_B,170618_bank2,0,1,B
170618_bank2_1_1_B,170618_bank2,1,1,B
170618_bank2_2_1_B,170618_bank2,2,1,B
170618_bank2_3_1_B,170618_bank2,3,1,B
170618_bank2_4_1_B,170618_bank2,4,1,B
170618_bank2_5_1_B,170618_bank2,5,1,B
170618_bank2_6_1_B,170618_bank2,6,1,B
170618_bank2_7_1_B,170618_bank2,7,1,B
170618_bank2_8_1_B,170618_bank2,8,1,B
170618_bank2_9_1_B,170618_bank2,9,1,B
170618_bank2_10_1_B,170618_bank2,10,1,B
170618_bank2_11_1_B,170618_bank2,11,1,B
170618_bank2_12_1_B,170618_bank2,12,1,B
170618_bank2_13_1_B,170618_bank2,13,1,B
170618_bank2_14_1_B,170618_bank2,14,1,B
170618_bank2_15_1_B,170618_bank2,15,1,B
170618_bank2_16_1_B,170618_bank2,16,1,B
170618_bank2_17_1_B,170618_bank2,17,1,B
170618_bank2_18_1_B,170618_bank2,18,1,B
170618_bank2_19_1_B,170618_bank2,19,1,B
170618_bank2_20_1_B,170618_bank2,20,1,B
170618_bank2_21_1_B,170618_bank2,21,1,B
170618_bank2_22_1_B,170618_bank2,22,1,B
170618_bank2_23_1_B,170618_bank2,23,1,B
170618_bank2_24_1_B,170618_bank2,24,1,B
170618_bank2_25_1_B,170618_bank2,25,1,B
170618_bank2_26_1_B,170618_bank2,26,1,B
170618_bank2_27_1_B,170618_bank2,27,1,B
170618_bank2_28_1_B,170618_bank2,28,1,B
170618_bank2_29_1_B,170618_bank2,29,1,B
170618_bank2_30_1_B,170618_bank2,30,1,B
170618_bank2_31_1_B,170618_bank2,31,1,B
170618_bank2_32_1_B,170618_bank2,32,1,B
170618_bank2_33_1_B,170618_bank2,33,1,B
170618_bank2_34_1_B,170618_bank2,34,1,B
170618_bank2_35_1_B,170618_bank2,35,1,B
170618_bank2_36_1_B,170618_bank2,36,1,B
170618_bank2_37_1_B,170618_bank2,37,1,B
170618_bank2_0_2_B,170618_bank2,0,2,B
170618_bank2_1_2_B,170618_bank2,1,2,B
170618_bank2_2_2_B,170618_bank2,2,2,B
170618_bank2_3_2_B,170618_bank2,3,2,B
170618_bank2_4_2_B,170618_bank2,4,2,B
170618_bank2_5_2_B,170618_bank2,5,2,B
170618_bank2_6_2_B,170618_bank2,6,2,B
170618_bank2_7_2_B,170618_bank2,7,2,B
170618_bank2_8_2_B,170618_bank2,8,2,B
170618_bank2_9_2_B,170618_bank2,9,2,B
170618_bank2_10_2_B,170618_bank2,10,2,B
170618_bank2_11_2_B,170618_bank2,11,2,B
170618_bank2_12_2_B,170618_bank2,12,2,B
170618_bank2_13_2_B,170618_bank2,13,2,B
170618_bank2_14_2_B,170618_bank2,14,2,B
170618_bank2_15_2_B,170618_bank2,15,2,B
170618_bank2_16_2_B,170618_bank2,16,2,B
170618_bank2_17_2_B,170618_bank2,17,2,B
170618_bank2_18_2_B,170618_bank2,18,2,B
170618_bank2_19_2_B,170618_bank2,19,2,B
170618_bank2_20_2_B,170618_bank2,20,2,B
170618_bank2_21_2_B,170618_bank2,21,2,B
170618_bank2_22_2_B,170618_bank2,22,2,B
170618_bank2_23_2_B,170618_bank2,23,2,B
170618_bank2_24_2_B,170618_bank2,24,2,B
170618_bank2_25_2_B,170618_bank2,25,2,B
170618_bank2_26_2_B,170618_bank2,26,2,B
170618_bank2_27_2_B,170618_bank2,27,2,B
170618_bank2_28_2_B,170618_bank2,28,2,B
170618_bank2_29_2_B,170618_bank2,29,2,B
170618_bank2_30_2_B,170618_bank2,30,2,B
170618_bank2_31_2_B,170618_bank2,31,2,B
170618_bank2_32_2_B,170618_bank2,32,2,B
170618_bank2_33_2_B,170618_bank2,33,2,B
170618_bank2_34_2_B,170618_bank2,34,2,B
170618_bank2_35_2_B,170618_bank2,35,2,B
170618_bank2_36_2_B,170618_bank2,36,2,B
170618_bank2_37_2_B,170618_bank2,37,2,B
170618_bank2_0_3_B,170618_bank2,0,3,B
170618_bank2_1_3_B,170618_bank2,1,3,B
170618_bank2_2_3_B,170618_bank2,2,3,B
170618_bank2_3_3_B,170618_bank2,3,3,B
170618_bank2_4_3_B,170618_bank2,4,3,B
170618_bank2_5_3_B,170618_bank2,5,3,B
170618_bank2_6_3_B,170618_bank2,6,3,B
170618_bank2_7_3_B,170618_bank2,7,3,B
170618_bank2_8_3_B,170618_bank2,8,3,B
170618_bank2_9_3_B,170618_bank2,9,3,B
170618_bank2_10_3_B,170618_bank2,10,3,B
170618_bank2_11_3_B,170618_bank2,11,3,B
170618_bank2_12_3_B,170618_bank2,12,3,B
170618_bank2_13_3_B,170618_bank2,13,3,B
170618_bank2_14_3_B,170618_bank2,14,3,B
170618_bank2_15_3_B,170618_bank2,15,3,B
170618_bank2_16_3_B,170618_bank2,16,3,B
170618_bank2_17_3_B,170618_bank2,17,3,B
170618_bank2_18_3_B,170618_bank2,18,3,B
170618_bank2_19_3_B,170618_bank2,19,3,B
170618_bank2_20_3_B,170618_bank2,20,3,B
170618_bank2_21_3_B,170618_bank2,21,3,B
170618_bank2_22_3_B,170618_bank2,22,3,B
170618_bank2_23_3_B,170618_bank2,23,3,B
170618_bank2_24_3_B,170618_bank2,24,3,B
170618_bank2_25_3_B,170618_bank2,25,3,B
170618_bank2_26_3_B,170618_bank2,26,3,B
170618_bank2_27_3_B,170618_bank2,27,3,B
170618_bank2_28_3_B,170618_bank2,28,3,B
170618_bank2_29_3_B,170618_bank2,29,3,B
170618_bank2_30_3_B,170618_bank2,30,3,B
170618_bank2_31_3_B,170618_bank2,31,3,B
170618_bank2_32_3_B,170618_bank2,32,3,B
170618_bank2_33_3_B,170618_bank2,33,3,B
170618_bank2_34_3_B,170618_bank2,34,3,B
170618_bank2_35_3_B,170618_bank2,35,3,B
170618_bank2_36_3_B,170618_bank2,36,3,B
170618_bank2_37_3_B,170618_bank2,37,3,B
170618_bank2_0_4_B,170618_bank2,0,4,B
170618_bank2_1_4_B,170618_bank2,1,4,B
170618_bank2_2_4_B,170618_bank2,2,4,B
170618_bank2_3_4_B,170618_bank2,3,4,B
170618_bank2_4_4_B,170618_bank2,4,4,B
170618_bank2_5_4_B,170618_bank2,5,4,B
170618_bank2_6_4_B,170618_bank2,6,4,B
170618_bank2_7_4_B,170618_bank2,7,4,B
170618_bank2_8_4_B,170618_bank2,8,4,B
170618_bank2_9_4_B,170618_bank2,9,4,B
170618_bank2_10_4_B,170618_bank2,10,4,B
170618_bank2_11_4_B,170618_bank2,11,4,B
170618_bank2_12_4_B,170618_bank2,12,4,B
170618_bank2_13_4_B,170618_bank2,13,4,B
170618_bank2_14_4_B,170618_bank2,14,4,B
170618_bank2_15_4_B,170618_bank2,15,4,B
170618_bank2_16_4_B,170618_bank2,16,4,B
170618_bank2_17_4_B,170618_bank2,17,4,B
170618_bank2_18_4_B,170618_bank2,18,4,B
170618_bank2_19_4_B,170618_bank2,19,4,B
170618_bank2_20_4_B,170618_bank2,20,4,B
170618_bank2_21_4_B,170618_bank2,21,4,B
170618_bank2_22_4_B,170618_bank2,22,4,B
170618_bank2_23_4_B,170618_bank2,23,4,B
170618_bank2_24_4_B,170618_bank2,24,4,B
170618_bank2_25_4_B,170618_bank2,25,4,B
170618_bank2_26_4_B,170618_bank2,26,4,B
170618_bank2_27_4_B,170618_bank2,27,4,B
170618_bank2_28_4_B,170618_bank2,28,4,B
170618_bank2_29_4_B,170618_bank2,29,4,B
170618_bank2_30_4_B,170618_bank2,30,4,B
170618_bank2_31_4_B,170618_bank2,31,4,B
170618_bank2_32_4_B,170618_bank2,32,4,B
170618_bank2_33_4_B,170618_bank2,33,4,B
170618_bank2_34_4_B,170618_bank2,34,4,B
170618_bank2_35_4_B,170618_bank2,35,4,B
170618_bank2_36_4_B,170618_bank2,36,4,B
170618_bank2_37_4_B,170618_bank2,37,4,B
170618_bank2_0_5_B,170618_bank2,0,5,B
170618_bank2_1_5_B,170618_bank2,1,5,B
170618_bank2_2_5_B,170618_bank2,2,5,B
170618_bank2_3_5_B,170618_bank2,3,5,B
170618_bank2_4_5_B,170618_bank2,4,5,B
170618_bank2_5_5_B,170618_bank2,5,5,B
170618_bank2_6_5_B,170618_bank2,6,5,B
170618_bank2_7_5_B,170618_bank2,7,5,B
170618_bank2_8_5_B,170618_bank2,8,5,B
170618_bank2_9_5_B,170618_bank2,9,5,B
170618_bank2_10_5_B,170618_bank2,10,5,B
170618_bank2_11_5_B,170618_bank2,11,5,B
170618_bank2_12_5_B,170618_bank2,12,5,B
170618_bank2_13_5_B,170618_bank2,13,5,B
170618_bank2_14_5_B,170618_bank2,14,5,B
170618_bank2_15_5_B,170618_bank2,15,5,B
170618_bank2_16_5_B,170618_bank2,16,5,B
170618_bank2_17_5_B,170618_bank2,17,5,B
170618_bank2_18_5_B,170618_bank2,18,5,B
170618_bank2_19_5_B,170618_bank2,19,5,B
170618_bank2_20_5_B,170618_bank2,20,5,B
170618_bank2_21_5_B,170618_bank2,21,5,B
170618_bank2_22_5_B,170618_bank2,22,5,B
170618_bank2_23_5_B,170618_bank2,23,5,B
170618_bank2_24_5_B,170618_bank2,24,5,B
170618_bank2_25_5_B,170618_bank2,25,5,B
170618_bank2_26_5_B,170618_bank2,26,5,B
170618_bank2_27_5_B,170618_bank2,27,5,B
170618_bank2_28_5_B,170618_bank2,28,5,B
170618_bank2_29_5_B,170618_bank2,29,5,B
170618_bank2_30_5_B,170618_bank2,30,5,B
170618_bank2_31_5_B,170618_bank2,31,5,B
170618_bank2_32_5_B,170618_bank2,32,5,B
170618_bank2_33_5_B,170618_bank2,33,5,B
170618_bank2_34_5_B,170618_bank2,34,5,B
170618_bank2_35_5_B,170618_bank2,35,5,B
170618_bank2_36_5_B,170618_bank2,36,5,B
170618_bank2_37_5_B,170618_bank2,37,5,B
170618_bank2_0_6_B,170618_bank2,0,6,B
170618_bank2_1_6_B,170618_bank2,1,6,B
170618_bank2_2_6_B,170618_bank2,2,6,B
170618_bank2_3_6_B,170618_bank2,3,6,B
170618_bank2_4_6_B,170618_bank2,4,6,B
170618_bank2_5_6_B,170618_bank2,5,6,B
170618_bank2_6_6_B,170618_bank2,6,6,B
170618_bank2_7_6_B,170618_bank2,7,6,B
170618_bank2_8_6_B,170618_bank2,8,6,B
170618_bank2_9_6_B,170618_bank2,9,6,B
170618_bank2_10_6_B,170618_bank2,10,6,B
170618_bank2_11_6_B,170618_bank2,11,6,B
170618_bank2_12_6_B,170618_bank2,12,6,B
170618_bank2_13_6_B,170618_bank2,13,6,B
170618_bank2_14_6_B,170618_bank2,14,6,B
170618_bank2_15_6_B,170618_bank2,15,6,B
170618_bank2_16_6_B,170618_bank2,16,6,B
170618_bank2_17_6_B,170618_bank2,17,6,B
170618_bank2_18_6_B,170618_bank2,18,6,B
170618_bank2_19_6_B,170618_bank2,19,6,B
170618_bank2_20_6_B,170618_bank2,20,6,B
170618_bank2_21_6_B,170618_bank2,21,6,B
170618_bank2_22_6_B,170618_bank2,22,6,B
170618_bank2_23_6_B,170618_bank2,23,6,B
170618_bank2_24_6_B,170618_bank2,24,6,B
170618_bank2_25_6_B,170618_bank2,25,6,B
170618_bank2_26_6_B,170618_bank2,26,6,B
170618_bank2_27_6_B,170618_bank2,27,6,B
170618_bank2_28_6_B,170618_bank2,28,6,B
170618_bank2_29_6_B,170618_bank2,29,6,B
170618_bank2_30_6_B,170618_bank2,30,6,B
170618_bank2_31_6_B,170618_bank2,31,6,B
170618_bank2_32_6_B,170618_bank2,32,6,B
170618_bank2_33_6_B,170618_bank2,33,6,B
170618_bank2_34_6_B,170618_bank2,34,6,B
170618_bank2_35_6_B,170618_bank2,35,6,B
170618_bank2_36_6_B,170618_bank2,36,6,B
170618_bank2_37_6_B,170618_bank2,37,6,B
170618_bank2_0_7_B,170618_bank2,0,7,B
170618_bank2_1_7_B,170618_bank2,1,7,B
170618_bank2_2_7_B,170618_bank2,2,7,B
170618_bank2_3_7_B,170618_bank2,3,7,B
170618_bank2_4_7_B,170618_bank2,4,7,B
170618_bank2_5_7_B,170618_bank2,5,7,B
170618_bank2_6_7_B,170618_bank2,6,7,B
170618_bank2_7_7_B,170618_bank2,7,7,B
170618_bank2_8_7_B,170618_bank2,8,7,B
170618_bank2_9_7_B,170618_bank2,9,7,B
170618_bank2_10_7_B,170618_bank2,10,7,B
170618_bank2_11_7_B,170618_bank2,11,7,B
170618_bank2_12_7_B,170618_bank2,12,7,B
170618_bank2_13_7_B,170618_bank2,13,7,B
170618_bank2_14_7_B,170618_bank2,14,7,B
170618_bank2_15_7_B,170618_bank2,15,7,B
170618_bank2_16_7_B,170618_bank2,16,7,B
170618_bank2_17_7_B,170618_bank2,17,7,B
170618_bank2_18_7_B,170618_bank2,18,7,B
170618_bank2_19_7_B,170618_bank2,19,7,B
170618_bank2_20_7_B,170618_bank2,20,7,B
170618_bank2_21_7_B,170618_bank2,21,7,B
170618_bank2_22_7_B,170618_bank2,22,7,B
170618_bank2_23_7_B,170618_bank2,23,7,B
170618_bank2_24_7_B,170618_bank2,24,7,B
170618_bank2_25_7_B,170618_bank2,25,7,B
170618_bank2_26_7_B,170618_bank2,26,7,B
170618_bank2_27_7_B,170618_bank2,27,7,B
170618_bank2_28_7_B,170618_bank2,28,7,B
170618_bank2_29_7_B,170618_bank2,29,7,B
170618_bank2_30_7_B,170618_bank2,30,7,B
170618_bank2_31_7_B,170618_bank2,31,7,B
170618_bank2_32_7_B,170618_bank2,32,7,B
170618_bank2_33_7_B,170618_bank2,33,7,B
170618_bank2_34_7_B,170618_bank2,34,7,B
170618_bank2_35_7_B,170618_bank2,35,7,B
170618_bank2_36_7_B,170618_bank2,36,7,B
170618_bank2_37_7_B,170618_bank2,37,7,B
170618_bank2_0_8_B,170618_bank2,0,8,B
170618_bank2_1_8_B,170618_bank2,1,8,B
170618_bank2_2_8_B,170618_bank2,2,8,B
170618_bank2_3_8_B,170618_bank2,3,8,B
170618_bank2_4_8_B,170618_bank2,4,8,B
170618_bank2_5_8_B,170618_bank2,5,8,B
170618_bank2_6_8_B,170618_bank2,6,8,B
170618_bank2_7_8_B,170618_bank2,7,8,B
170618_bank2_8_8_B,170618_bank2,8,8,B
170618_bank2_9_8_B,170618_bank2,9,8,B
170618_bank2_10_8_B,170618_bank2,10,8,B
170618_bank2_11_8_B,170618_bank2,11,8,B
170618_bank2_12_8_B,170618_bank2,12,8,B
170618_bank2_13_8_B,170618_bank2,13,8,B
170618_bank2_14_8_B,170618_bank2,14,8,B
170618_bank2_15_8_B,170618_bank2,15,8,B
170618_bank2_16_8_B,170618_bank2,16,8,B
170618_bank2_17_8_B,170618_bank2,17,8,B
170618_bank2_18_8_B,170618_bank2,18,8,B
170618_bank2_19_8_B,170618_bank2,19,8,B
170618_bank2_20_8_B,170618_bank2,20,8,B
170618_bank2_21_8_B,170618_bank2,21,8,B
170618_bank2_22_8_B,170618_bank2,22,8,B
170618_bank2_23_8_B,170618_bank2,23,8,B
170618_bank2_24_8_B,170618_bank2,24,8,B
170618_bank2_25_8_B,170618_bank2,25,8,B
170618_bank2_26_8_B,170618_bank2,26,8,B
170618_bank2_27_8_B,170618_bank2,27,8,B
170618_bank2_28_8_B,170618_bank2,28,8,B
170618_bank2_29_8_B,170618_bank2,29,8,B
170618_bank2_30_8_B,170618_bank2,30,8,B
170618_bank2_31_8_B,170618_bank2,31,8,B
170618_bank2_32_8_B,170618_bank2,32,8,B
170618_bank2_33_8_B,170618_bank2,33,8,B
170618_bank2_34_8_B,170618_bank2,34,8,B
170618_bank2_35_8_B,170618_bank2,35,8,B
170618_bank2_36_8_B,170618_bank2,36,8,B
170618_bank2_37_8_B,170618_bank2,37,8,B
170618_bank2_0_9_B,170618_bank2,0,9,B
170618_bank2_1_9_B,170618_bank2,1,9,B
170618_bank2_2_9_B,170618_bank2,2,9,B
170618_bank2_3_9_B,170618_bank2,3,9,B
170618_bank2_4_9_B,170618_bank2,4,9,B
170618_bank2_5_9_B,170618_bank2,5,9,B
170618_bank2_6_9_B,170618_bank2,6,9,B
170618_bank2_7_9_B,170618_bank2,7,9,B
170618_bank2_8_9_B,170618_bank2,8,9,B
170618_bank2_9_9_B,170618_bank2,9,9,B
170618_bank2_10_9_B,170618_bank2,10,9,B
170618_bank2_11_9_B,170618_bank2,11,9,B
170618_bank2_12_9_B,170618_bank2,12,9,B
170618_bank2_13_9_B,170618_bank2,13,9,B
170618_bank2_14_9_B,170618_bank2,14,9,B
170618_bank2_15_9_B,170618_bank2,15,9,B
170618_bank2_16_9_B,170618_bank2,16,9,B
170618_bank2_17_9_B,170618_bank2,17,9,B
170618_bank2_18_9_B,170618_bank2,18,9,B
170618_bank2_19_9_B,170618_bank2,19,9,B
170618_bank2_20_9_B,170618_bank2,20,9,B
170618_bank2_21_9_B,170618_bank2,21,9,B
170618_bank2_22_9_B,170618_bank2,22,9,B
170618_bank2_23_9_B,170618_bank2,23,9,B
170618_bank2_24_9_B,170618_bank2,24,9,B
170618_bank2_25_9_B,170618_bank2,25,9,B
170618_bank2_26_9_B,170618_bank2,26,9,B
170618_bank2_27_9_B,170618_bank2,27,9,B
170618_bank2_28_9_B,170618_bank2,28,9,B
170618_bank2_29_9_B,170618_bank2,29,9,B
170618_bank2_30_9_B,170618_bank2,30,9,B
170618_bank2_31_9_B,170618_bank2,31,9,B
170618_bank2_32_9_B,170618_bank2,32,9,B
170618_bank2_33_9_B,170618_bank2,33,9,B
170618_bank2_34_9_B,170618_bank2,34,9,B
170618_bank2_35_9_B,170618_bank2,35,9,B
170618_bank2_36_9_B,170618_bank2,36,9,B
170618_bank2_37_9_B,170618_bank2,37,9,B
170618_bank2_0_10_B,170618_bank2,0,10,B
170618_bank2_1_10_B,170618_bank2,1,10,B
170618_bank2_2_10_B,170618_bank2,2,10,B
170618_bank2_3_10_B,170618_bank2,3,10,B
170618_bank2_4_10_B,170618_bank2,4,10,B
170618_bank2_5_10_B,170618_bank2,5,10,B
170618_bank2_6_10_B,170618_bank2,6,10,B
170618_bank2_7_10_B,170618_bank2,7,10,B
170618_bank2_8_10_B,170618_bank2,8,10,B
170618_bank2_9_10_B,170618_bank2,9,10,B
