Stimulus,CID
125468,125468
125507,125507
125608,125608
125691,125691
126056,126056
126365,126365
126498,126498
126537,126537
126561,126561
126691,126691
126987,126987
127027,127027
127259,127259
127955,127955
128003,128003
128004,128004
128033,128033
128164,128164
128229,128229
128287,128287
128861,128861
128869,128869
128882,128882
129231,129231
129663,129663
129679,129679
129885,129885
129887,129887
130008,130008
130442,130442
130732,130732
130796,130796
131046,131046
131122,131122
132453,132453
132485,132485
132578,132578
132795,132795
133473,133473
133474,133474
133696,133696
134038,134038
134081,134081
134200,134200
134465,134465
134512,134512
134600,134600
134601,134601
134815,134815
134896,134896
134906,134906
135191,135191
135941,135941
136419,136419
136460,136460
137065,137065
137640,137640
138818,138818
138824,138824
139200,139200
140511,140511
141850,141850
142266,142266
144746,144746
145386,145386
145659,145659
145742,145742
145815,145815
146374,146374
146586,146586
146694,146694
146759,146759
147108,147108
147194,147194
147394,147394
147524,147524
149096,149096
149271,149271
151004,151004
151009,151009
151016,151016
151050,151050
151149,151149
151199,151199
151200,151200
151257,151257
151263,151263
151266,151266
151276,151276
151407,151407
151410,151410
151464,151464
151474,151474
151728,151728
152109,152109
152205,152205
152241,152241
152304,152304
152758,152758
152867,152867
154387,154387
155007,155007
155042,155042
155152,155152
155448,155448
155626,155626
156273,156273
156501,156501
157013,157013
157354,157354
157355,157355
157643,157643
157750,157750
158253,158253
158254,158254
158388,158388
158410,158410
158471,158471
158798,158798
158851,158851
158891,158891
159055,159055
159296,159296
159460,159460
159626,159626
159630,159630
160021,160021
160022,160022
160238,160238
160337,160337
160467,160467
160469,160469
160514,160514
160540,160540
160578,160578
160739,160739
160799,160799
160863,160863
161120,161120
161245,161245
161426,161426
161460,161460
161528,161528
161605,161605
161658,161658
161660,161660
161800,161800
162031,162031
162184,162184
162293,162293
162392,162392
162458,162458
162464,162464
162565,162565
162862,162862
162907,162907
163463,163463
163744,163744
164030,164030
164453,164453
164615,164615
164630,164630
164652,164652
164653,164653
164929,164929
165139,165139
165171,165171
165197,165197
165208,165208
165224,165224
165230,165230
165521,165521
165698,165698
165863,165863
166450,166450
166761,166761
166991,166991
167350,167350
167720,167720
167769,167769
167792,167792
168008,168008
168037,168037
168120,168120
168198,168198
168849,168849
168973,168973
169019,169019
169110,169110
169185,169185
169509,169509
169818,169818
169855,169855
170833,170833
170977,170977
171069,171069
171147,171147
171296,171296
171355,171355
171432,171432
171435,171435
171554,171554
172937,172937
173055,173055
173312,173312
173534,173534
173535,173535
173843,173843
174157,174157
174233,174233
174618,174618
174619,174619
174626,174626
174708,174708
175553,175553
176079,176079
176439,176439
176596,176596
176597,176597
176983,176983
177050,177050
177398,177398
177968,177968
177985,177985
178116,178116
178118,178118
178247,178247
179451,179451
179651,179651
179680,179680
180730,180730
181106,181106
181128,181128
181215,181215
181487,181487
181522,181522
181747,181747
181970,181970
181978,181978
182191,182191
182362,182362
184852,184852
185226,185226
185515,185515
185635,185635
185698,185698
185766,185766
186929,186929
187808,187808
188289,188289
188370,188370
188384,188384
188966,188966
189002,189002
189005,189005
189064,189064
189091,189091
189675,189675
191008,191008
191554,191554
191595,191595
191596,191596
191759,191759
191804,191804
192435,192435
192645,192645
192826,192826
192877,192877
192904,192904
193124,193124
193144,193144
193184,193184
193201,193201
193307,193307
193325,193325
193385,193385
193395,193395
193406,193406
193471,193471
193491,193491
193527,193527
193541,193541
193557,193557
193629,193629
193692,193692
193895,193895
193920,193920
194171,194171
194237,194237
194279,194279
194660,194660
194780,194780
195189,195189
195270,195270
195287,195287
195342,195342
195343,195343
195592,195592
195678,195678
195829,195829
195887,195887
195952,195952
196128,196128
196172,196172
196201,196201
196333,196333
196373,196373
196412,196412
196415,196415
196416,196416
196585,196585
196616,196616
196657,196657
196658,196658
196694,196694
196695,196695
196914,196914
196915,196915
197091,197091
197415,197415
197522,197522
197561,197561
197563,197563
197754,197754
198223,198223
198279,198279
205986,205986
206037,206037
206439,206439
216878,216878
218640,218640
219357,219357
219658,219658
219659,219659
219662,219662
219672,219672
219722,219722
219794,219794
219889,219889
219894,219894
219904,219904
219936,219936
219993,219993
220001,220001
220003,220003
220674,220674
221069,221069
221071,221071
221417,221417
221493,221493
221641,221641
221691,221691
221771,221771
222076,222076
222156,222156
222284,222284
222285,222285
222626,222626
222656,222656
222994,222994
223328,223328
225612,225612
226036,226036
226311,226311
226486,226486
227829,227829
228548,228548
228583,228583
228588,228588
228604,228604
228769,228769
229016,229016
229153,229153
229377,229377
229385,229385
229387,229387
229888,229888
230525,230525
231325,231325
232990,232990
234237,234237
235284,235284
235414,235414
235483,235483
236537,236537
236687,236687
237332,237332
238498,238498
238666,238666
238782,238782
240119,240119
240121,240121
240925,240925
242517,242517
242530,242530
242994,242994
243334,243334
243675,243675
243691,243691
243783,243783
245572,245572
245622,245622
246089,246089
246330,246330
246728,246728
246929,246929
247323,247323
247573,247573
248488,248488
249377,249377
249494,249494
250096,250096
251529,251529
251530,251530
251531,251531
253724,253724
253881,253881
256071,256071
256105,256105
256106,256106
259325,259325
259327,259327
259627,259627
259803,259803
259812,259812
259815,259815
261491,261491
261549,261549
263034,263034
263620,263620
266056,266056
267768,267768
270738,270738
274161,274161
274194,274194
275049,275049
275052,275052
275196,275196
275228,275228
277452,277452
278933,278933
281254,281254
281853,281853
282789,282789
283906,283906
284314,284314
285097,285097
287439,287439
287687,287687
288227,288227
289151,289151
290479,290479
291344,291344
294564,294564
295257,295257
297137,297137
298225,298225
298261,298261
298278,298278
298279,298279
298280,298280
298284,298284
298300,298300
298691,298691
301637,301637
303133,303133
305551,305551
307254,307254
307927,307927
309286,309286
312797,312797
313120,313120
313121,313121
313244,313244
313247,313247
313299,313299
313325,313325
314397,314397
314398,314398
314420,314420
314440,314440
314523,314523
314580,314580
315332,315332
315411,315411
316167,316167
316641,316641
316771,316771
316844,316844
320761,320761
321651,321651
321652,321652
322626,322626
322686,322686
323498,323498
323587,323587
324113,324113
324224,324224
325714,325714
325954,325954
326240,326240
326265,326265
327459,327459
328465,328465
329275,329275
329983,329983
330573,330573
335051,335051
337268,337268
338777,338777
345715,345715
345716,345716
345717,345717
345721,345721
345967,345967
346286,346286
348011,348011
349482,349482
349897,349897
351383,351383
351658,351658
351821,351821
352020,352020
352071,352071
352800,352800
353777,353777
353779,353779
353794,353794
354616,354616
355056,355056
357772,357772
358296,358296
359614,359614
360938,360938
360951,360951
362492,362492
371257,371257
373677,373677
378305,378305
381152,381152
381430,381430
385526,385526
385527,385527
385528,385528
385529,385529
385531,385531
385532,385532
385537,385537
385538,385538
387977,387977
399219,399219
399848,399848
403919,403919
410079,410079
413112,413112
413117,413117
417416,417416
418589,418589
418610,418610
426001,426001
428040,428040
428899,428899
429065,429065
430252,430252
430654,430654
430899,430899
433737,433737
434656,434656
435434,435434
435597,435597
435669,435669
435670,435670
435728,435728
435801,435801
435802,435802
435919,435919
437600,437600
437619,437619
437627,437627
437682,437682
439178,439178
439186,439186
439192,439192
439193,439193
439195,439195
439240,439240
439242,439242
439246,439246
439250,439250
439255,439255
439262,439262
439263,439263
439268,439268
439297,439297
439304,439304
439306,439306
439312,439312
439315,439315
439330,439330
439336,439336
439341,439341
439353,439353
439357,439357
439368,439368
439451,439451
439494,439494
439503,439503
439507,439507
439508,439508
439509,439509
439512,439512
439524,439524
439533,439533
439537,439537
439538,439538
439541,439541
439548,439548
439554,439554
439557,439557
439559,439559
439570,439570
439583,439583
439586,439586
439600,439600
439637,439637
439645,439645
439650,439650
439660,439660
439668,439668
439678,439678
439680,439680
439709,439709
439710,439710
439730,439730
439731,439731
439737,439737
439746,439746
439764,439764
439804,439804
439805,439805
439867,439867
439941,439941
439957,439957
439987,439987
439991,439991
440010,440010
440048,440048
440080,440080
440140,440140
440141,440141
440142,440142
440154,440154
440240,440240
440299,440299
440315,440315
440317,440317
440330,440330
440446,440446
440545,440545
440655,440655
440656,440656
440658,440658
440660,440660
440758,440758
440917,440917
440936,440936
440950,440950
440967,440967
440968,440968
440995,440995
441005,441005
441009,441009
441014,441014
441032,441032
441033,441033
441034,441034
441035,441035
441036,441036
441040,441040
441042,441042
441071,441071
441214,441214
441249,441249
441293,441293
441310,441310
441344,441344
441417,441417
441418,441418
441419,441419
441420,441420
441422,441422
441426,441426
441427,441427
441428,441428
441429,441429
441432,441432
441433,441433
441435,441435
441436,441436
441439,441439
441475,441475
441480,441480
441481,441481
441483,441483
441484,441484
441487,441487
441734,441734
441890,441890
441909,441909
441935,441935
441951,441951
442009,442009
442011,442011
442089,442089
442138,442138
442195,442195
442291,442291
442292,442292
442343,442343
442353,442353
442355,442355
442369,442369
442384,442384
442393,442393
442428,442428
442435,442435
442437,442437
442439,442439
442462,442462
442482,442482
442495,442495
442501,442501
442506,442506
442538,442538
442617,442617
443110,443110
443156,443156
443157,443157
443158,443158
443159,443159
443160,443160
443162,443162
443167,443167
443248,443248
443265,443265
443314,443314
443502,443502
443504,443504
443614,443614
443753,443753
443755,443755
443949,443949
444041,444041
444061,444061
444063,444063
444173,444173
444175,444175
444176,444176
444200,444200
444212,444212
444314,444314
444344,444344
444525,444525
444539,444539
444619,444619
444685,444685
444792,444792
444812,444812
444835,444835
444855,444855
444863,444863
444914,444914
444972,444972
445011,445011
445034,445034
445052,445052
445070,445070
445093,445093
445154,445154
445187,445187
445226,445226
445238,445238
445316,445316
445318,445318
445463,445463
445536,445536
445562,445562
445638,445638
445639,445639
445688,445688
445689,445689
445724,445724
445801,445801
445826,445826
445863,445863
445864,445864
445902,445902
445913,445913
445916,445916
445968,445968
445969,445969
445996,445996
446006,446006
446048,446048
446059,446059
446090,446090
446098,446098
446103,446103
446246,446246
446388,446388
446397,446397
446398,446398
446443,446443
446488,446488
446578,446578
446584,446584
446585,446585
446586,446586
446588,446588
446673,446673
446712,446712
446882,446882
446925,446925
447027,447027
447084,447084
447100,447100
447111,447111
447139,447139
447147,447147
447182,447182
447198,447198
447224,447224
447231,447231
447236,447236
447270,447270
447466,447466
447597,447597
447629,447629
447658,447658
447832,447832
447849,447849
447916,447916
448109,448109
448115,448115
448165,448165
448170,448170
448173,448173
448208,448208
448210,448210
448244,448244
448294,448294
448303,448303
448305,448305
448323,448323
448324,448324
448325,448325
448374,448374
448378,448378
448388,448388
448452,448452
448615,448615
448683,448683
448684,448684
448702,448702
448789,448789
448808,448808
448819,448819
448836,448836
448895,448895
448924,448924
448925,448925
448931,448931
448996,448996
449180,449180
449225,449225
449290,449290
449358,449358
449370,449370
449469,449469
449577,449577
449599,449599
450148,450148
450201,450201
450482,450482
450503,450503
450776,450776
451187,451187
451188,451188
451189,451189
451193,451193
451195,451195
451196,451196
451197,451197
451198,451198
451200,451200
451597,451597
451751,451751
452245,452245
452857,452857
452866,452866
452942,452942
452943,452943
453548,453548
455147,455147
455149,455149
455264,455264
457806,457806
459494,459494
465707,465707
466397,466397
468910,468910
471002,471002
471574,471574
471580,471580
471581,471581
471582,471582
480270,480270
480271,480271
480272,480272
480273,480273
480943,480943
482112,482112
487448,487448
487461,487461
493319,493319
493591,493591
494227,494227
494311,494311
494348,494348
498201,498201
502993,502993
503001,503001
506590,506590
506591,506591
509245,509245
511916,511916
511918,511918
513197,513197
515377,515377
515384,515384
516809,516809
516810,516810
516811,516811
516893,516893
516951,516951
517044,517044
517045,517045
517055,517055
517320,517320
517385,517385
517637,517637
517827,517827
517970,517970
518472,518472
518810,518810
518856,518856
518937,518937
519158,519158
519316,519316
519323,519323
519361,519361
519382,519382
519539,519539
519564,519564
519662,519662
519709,519709
519732,519732
519764,519764
519786,519786
519793,519793
519823,519823
519845,519845
519857,519857
519890,519890
519907,519907
520098,520098
520108,520108
520119,520119
520144,520144
520148,520148
520191,520191
520194,520194
520296,520296
520300,520300
520326,520326
520395,520395
520420,520420
520440,520440
520455,520455
520484,520484
520682,520682
520888,520888
520895,520895
521185,521185
521238,521238
521246,521246
521253,521253
521300,521300
521326,521326
521332,521332
521334,521334
521348,521348
521380,521380
521790,521790
521869,521869
521873,521873
521902,521902
521912,521912
522071,522071
522111,522111
522113,522113
522171,522171
522214,522214
522266,522266
522458,522458
522459,522459
522514,522514
522673,522673
522674,522674
522676,522676
522677,522677
522834,522834
522877,522877
523035,523035
524200,524200
524461,524461
524975,524975
525032,525032
525358,525358
525462,525462
526152,526152
526177,526177
526195,526195
526487,526487
526559,526559
526616,526616
526618,526618
526624,526624
526661,526661
526708,526708
526762,526762
526853,526853
526993,526993
527108,527108
527143,527143
527144,527144
527268,527268
527393,527393
527435,527435
527498,527498
528698,528698
528708,528708
528763,528763
529052,529052
529056,529056
529068,529068
529251,529251
529253,529253
529388,529388
529481,529481
529496,529496
529635,529635
529907,529907
530404,530404
531518,531518
531527,531527
531538,531538
533390,533390
534377,534377
534429,534429
534969,534969
536987,536987
537615,537615
537682,537682
537754,537754
537892,537892
537903,537903
537918,537918
537931,537931
538506,538506
538756,538756
539111,539111
539829,539829
539902,539902
539909,539909
540226,540226
542304,542304
542369,542369
543323,543323
543579,543579
543664,543664
543912,543912
544628,544628
544714,544714
545106,545106
545865,545865
546235,546235
546577,546577
546617,546617
547071,547071
547907,547907
548198,548198
548228,548228
548229,548229
548230,548230
548353,548353
549519,549519
549546,549546
549586,549586
551084,551084
551316,551316
551449,551449
551496,551496
552029,552029
552038,552038
552058,552058
552214,552214
552226,552226
552303,552303
552317,552317
552964,552964
553354,553354
554076,554076
554158,554158
554180,554180
554202,554202
556940,556940
556998,556998
557446,557446
557484,557484
557934,557934
558123,558123
559389,559389
559859,559859
560035,560035
560074,560074
560109,560109
560145,560145
560150,560150
560156,560156
560175,560175
560177,560177
560255,560255
560470,560470
560516,560516
560572,560572
560575,560575
562563,562563
564550,564550
565690,565690
566062,566062
568093,568093
568193,568193
568208,568208
568210,568210
568507,568507
568522,568522
568523,568523
568530,568530
568666,568666
569214,569214
570574,570574
574068,574068
574707,574707
576240,576240
576263,576263
577126,577126
578423,578423
578817,578817
579336,579336
579338,579338
579675,579675
581847,581847
585911,585911
586292,586292
586728,586728
589365,589365
595479,595479
595480,595480
595518,595518
595543,595543
595928,595928
602788,602788
605629,605629
609480,609480
614348,614348
623002,623002
624708,624708
636371,636371
636687,636687
636760,636760
636822,636822
636855,636855
637024,637024
637088,637088
637090,637090
637195,637195
637312,637312
637511,637511
637517,637517
637520,637520
637542,637542
637563,637563
637564,637564
637566,637566
637616,637616
637758,637758
637759,637759
637760,637760
637775,637775
637776,637776
637796,637796
637855,637855
637920,637920
638011,638011
638014,638014
638023,638023
638024,638024
638034,638034
638036,638036
638042,638042
638122,638122
638127,638127
638278,638278
638500,638500
639665,639665
640997,640997
641248,641248
641256,641256
641294,641294
641298,641298
641423,641423
641622,641622
641623,641623
641624,641624
641625,641625
641626,641626
641627,641627
641628,641628
641630,641630
641631,641631
641681,641681
642039,642039
642117,642117
642376,642376
642638,642638
642793,642793
642875,642875
643139,643139
643312,643312
643460,643460
643731,643731
643757,643757
643779,643779
643820,643820
643915,643915
643941,643941
643950,643950
644104,644104
644174,644174
644208,644208
644236,644236
644237,644237
644256,644256
644264,644264
644309,644309
644363,644363
655982,655982
656467,656467
656504,656504
656512,656512
656566,656566
656582,656582
656654,656654
656656,656656
656662,656662
656678,656678
656760,656760
656852,656852
656941,656941
656985,656985
657030,657030
657035,657035
657055,657055
657130,657130
657298,657298
657302,657302
