"Subject","Comparison.number","TrialOrderInSession","Choice","CorrectChoiceOnScreen","IsCorrect","RT_Discrimination","Confidence","RT_Confidence","Mixture.number","Mixture.number.1","Experiment"
"W762",297,22,1,1,1,1.470596016,0.750481696,0.997638361,285,285,"Exp6"
"W762",146,44,0,0,0,1.995953322,0.663776493,0.71756766,285,295,"Exp6"
"W762",147,23,0,0,0,1.748449901,0.814065511,0.771432644,285,295,"Exp6"
"W762",148,6,0,0,0,1.6266208,0.734104046,0.541613198,285,295,"Exp6"
"W762",297,19,1,1,1,2.218481831,0.829479769,1.35756766,285,285,"Exp6"
"W762",313,45,1,1,1,1.278903755,0.840077071,0.590184355,295,295,"Exp6"
"W762",149,52,1,0,0,1.620862855,0.787090559,4.689846435,286,296,"Exp6"
"W762",299,46,1,1,1,1.827718185,0.855491329,0.735380873,286,286,"Exp6"
"W762",315,40,1,1,1,3.356727991,0.846820809,0.656241067,296,296,"Exp6"
"W762",150,11,0,0,0,1.506848487,0.685934489,1.187563479,286,296,"Exp6"
"W762",315,53,1,1,1,1.950816482,0.844894027,0.66949217,296,296,"Exp6"
"W762",118,26,0,0,0,1.518597765,0.774566474,0.64371712,286,296,"Exp6"
"W762",152,44,1,0,0,1.604912194,0.850674374,0.61168808,286,296,"Exp6"
"W762",299,15,0,1,1,1.551222062,0.797687861,0.619577695,286,286,"Exp6"
"W762",317,29,0,1,1,2.13283944,0.794797688,1.177850464,297,297,"Exp6"
"W762",153,54,0,0,0,1.698665805,0.732177264,0.981776646,287,297,"Exp6"
"W762",301,26,1,1,1,2.298408469,0.860308285,0.99557549,287,287,"Exp6"
"W762",154,16,0,0,0,1.665969667,0.795761079,0.661466854,287,297,"Exp6"
"W762",317,13,1,1,1,1.24652045,0.783236994,0.663405808,297,297,"Exp6"
"W762",301,7,1,1,1,1.712050707,0.837186898,0.704380797,287,287,"Exp6"
"W762",121,35,1,0,0,1.316727231,0.819845857,0.703624753,287,297,"Exp6"
"W762",156,22,1,0,0,2.940011784,0.858381503,0.545922153,287,297,"Exp6"
"W762",319,53,1,1,1,2.496604075,0.807321773,0.757381025,298,298,"Exp6"
"W762",157,4,1,0,0,1.473659343,0.746628131,2.289920937,288,298,"Exp6"
"W762",158,47,0,0,0,1.872591227,0.769749518,1.389768131,288,298,"Exp6"
"W762",319,36,1,1,1,1.578145051,0.732177264,0.560045233,298,298,"Exp6"
"W762",303,13,1,1,1,2.068154174,0.816955684,0.725638209,288,288,"Exp6"
"W762",159,38,1,0,0,1.359622928,0.858381503,0.926582408,288,298,"Exp6"
"W762",303,11,1,1,1,2.450126958,0.831406551,0.685831686,288,288,"Exp6"
"W762",128,2,1,0,0,1.441608636,0.793834297,0.700182454,288,298,"Exp6"
"W785",161,38,1,1,1,1.423870379,0.812803087,5.311894565,201,201,"Exp6"
"W785",177,38,1,1,1,1.456314611,0.753899407,0.680022493,211,211,"Exp6"
"W785",177,4,1,1,1,1.268730664,0.955999966,0.690367136,211,211,"Exp6"
"W785",1,18,0,0,0,1.379893992,0.776242182,0.60032029,201,211,"Exp6"
"W785",161,24,1,1,1,1.790166367,0.661481563,3.728287945,201,201,"Exp6"
"W785",2,13,1,0,0,1.386482817,0.518284684,2.029799808,201,211,"Exp6"
"W785",3,34,0,0,0,3.474013953,0.402508484,1.60340645,201,211,"Exp6"
"W785",4,47,1,0,0,2.936254145,0.510160039,0.911395101,201,211,"Exp6"
"W785",163,29,0,1,1,2.008053436,0.940766256,0.625740805,202,202,"Exp6"
"W785",179,23,1,1,1,1.392295932,0.7437436,0.611601429,212,212,"Exp6"
"W785",179,50,1,1,1,1.826708517,0.894049543,1.795420151,212,212,"Exp6"
"W785",5,19,0,0,0,2.694689984,0.986467387,1.553819641,202,212,"Exp6"
"W785",6,11,0,0,0,1.828258652,0.856473057,2.826017049,202,212,"Exp6"
"W785",7,24,1,0,0,1.480259824,0.54062746,1.12640469,202,212,"Exp6"
"W785",163,6,1,1,1,1.744357613,0.532502814,3.23763986,202,202,"Exp6"
"W785",8,39,1,0,0,1.434412157,0.295872511,0.625562058,202,212,"Exp6"
"W785",9,9,0,0,0,1.353803819,0.972249257,0.742009104,203,213,"Exp6"
"W785",165,25,0,1,1,1.602216373,0.400477323,1.590313042,203,203,"Exp6"
"W785",181,32,1,1,1,1.371887167,0.388290355,0.910140453,213,213,"Exp6"
"W785",10,13,0,0,0,2.249988347,0.616796012,3.864099072,203,213,"Exp6"
"W785",181,39,1,1,1,1.429697606,0.748821503,0.764107838,213,213,"Exp6"
"W785",11,12,0,0,0,1.435725389,0.983420645,1.228918903,203,213,"Exp6"
"W785",165,8,1,1,1,1.429908852,0.919439061,0.752300722,203,203,"Exp6"
"W785",12,54,0,0,0,1.422669184,0.989514129,2.151738397,203,213,"Exp6"
"W785",13,50,0,0,0,2.586441337,0.557892332,2.027936652,204,214,"Exp6"
"W785",14,3,0,0,0,1.795059664,0.556876751,1.03615173,204,214,"Exp6"
"W785",15,21,0,0,0,1.450472417,0.568048139,2.124039931,204,214,"Exp6"
"W785",16,36,0,0,0,2.911959564,0.516253523,2.175968835,204,214,"Exp6"
"W785",167,44,0,1,1,1.819086126,0.535549556,1.171795228,204,204,"Exp6"
"W785",183,40,1,1,1,1.732606943,0.388290355,1.893959175,214,214,"Exp6"
"W785",183,49,1,1,1,1.673548271,0.44008497,0.855646663,214,214,"Exp6"
"W785",167,3,0,1,1,1.413760501,0.645232272,2.502197344,204,204,"Exp6"
"W785",169,29,1,1,1,1.530239091,0.737957611,0.743296336,205,205,"Exp6"
"W785",169,33,1,1,1,1.456599985,0.83911368,0.88339654,205,205,"Exp6"
"W785",17,13,1,0,0,1.716578904,0.536608863,1.487925403,205,215,"Exp6"
"W785",18,36,1,0,0,1.090244032,0.480732177,2.093399726,205,215,"Exp6"
"W785",19,27,0,0,0,1.254504333,0.845857418,0.953706857,205,215,"Exp6"
"W785",20,10,1,0,0,2.118559754,0.47495183,1.333737266,205,215,"Exp6"
"W785",185,14,1,1,1,1.790731336,0.737957611,0.907590467,215,215,"Exp6"
"W785",185,45,1,1,1,0.93233237,0.481695568,0.7654052,215,215,"Exp6"
"W785",21,42,0,0,0,2.252312985,0.88150289,0.919642694,206,216,"Exp6"
"W785",22,39,0,0,0,1.52244228,0.759152216,0.823741025,206,216,"Exp6"
"W785",23,22,1,0,0,1.93283832,0.512524085,1.646204478,206,216,"Exp6"
"W785",171,2,1,1,1,1.773661029,0.721579961,1.167926057,206,206,"Exp6"
"W785",24,48,0,0,0,1.794802722,0.911368015,0.895695226,206,216,"Exp6"
"W785",171,12,1,1,1,1.39405466,0.855491329,0.5977026,206,206,"Exp6"
"W785",187,8,0,1,1,1.042575262,0.535645472,0.941732173,216,216,"Exp6"
"W785",187,43,0,1,1,2.467983123,0.433526012,1.870177893,216,216,"Exp6"
"W785",173,5,1,1,1,1.457434621,0.789980732,0.693687852,207,207,"Exp6"
"W785",25,3,0,0,0,2.004879504,0.485549133,1.110348563,207,217,"Exp6"
"W785",26,30,0,0,0,1.478478743,0.784200385,1.04804105,207,217,"Exp6"
"W785",27,33,0,0,0,5.646206097,0.696531792,1.973631595,207,217,"Exp6"
"W785",189,7,1,1,1,1.604476205,0.462427746,1.096066976,217,217,"Exp6"
"W785",173,50,1,1,1,1.790247453,0.846820809,1.012240383,207,207,"Exp6"
"W785",28,12,1,0,0,1.876734073,0.252408478,1.222239623,207,217,"Exp6"
"W785",189,33,0,1,1,1.536176448,0.589595376,1.527406872,217,217,"Exp6"
"W785",175,5,1,1,1,1.842529814,0.494219653,1.004408594,208,208,"Exp6"
"W785",191,5,1,1,1,1.14591075,0.685934489,0.75354873,218,218,"Exp6"
"W785",29,18,0,0,0,1.600634028,0.869942197,1.015585373,208,218,"Exp6"
"W785",30,38,0,0,0,2.030057348,0.929672447,0.924098297,208,218,"Exp6"
"W785",175,35,1,1,1,1.463965127,0.829479769,1.066754195,208,208,"Exp6"
"W785",191,41,0,1,1,1.400277482,0.807321773,1.037706021,218,218,"Exp6"
"W785",31,43,0,0,0,1.658137481,0.836223507,1.517628102,208,218,"Exp6"
"W785",32,21,1,0,0,1.126782348,0.786127168,1.303529725,208,218,"Exp6"
"W785",33,51,0,0,0,4.994447307,0.480708198,1.242455757,221,231,"Exp6"
"W785",193,32,0,1,1,2.430346311,0.960062289,0.638080312,221,221,"Exp6"
"W785",34,22,0,0,0,1.434207325,0.542658621,3.387594211,221,231,"Exp6"
"W785",3,25,0,0,0,1.288444113,0.814834249,1.455464068,221,231,"Exp6"
"W785",36,46,0,0,0,1.236608432,0.865613284,0.85136273,221,231,"Exp6"
"W785",209,31,0,1,1,1.17215828,0.901158608,0.673904909,231,231,"Exp6"
"W785",193,53,0,1,1,2.337675138,0.516253523,0.674101188,221,221,"Exp6"
"W785",209,12,0,1,1,1.854294517,0.964124612,1.429539385,231,231,"Exp6"
"W785",211,45,1,1,1,1.330526127,0.989514129,0.9179309,232,232,"Exp6"
"W785",195,6,1,1,1,1.646655877,0.735618954,0.950676607,222,222,"Exp6"
"W785",37,27,0,0,0,1.516463723,0.986467387,1.252129459,222,232,"Exp6"
"W785",211,41,1,1,1,1.474168325,0.530471653,1.153839739,232,232,"Exp6"
"W785",38,40,1,0,0,1.626176553,0.48273936,1.211434228,222,232,"Exp6"
"W785",195,43,1,1,1,1.182351973,0.59953114,1.49740069,222,222,"Exp6"
"W785",39,23,0,0,0,1.42228475,0.684839919,0.984354534,222,232,"Exp6"
"W785",8,45,1,0,0,1.326314034,0.708198275,0.531704657,222,232,"Exp6"
"W785",213,38,1,1,1,1.734540658,0.242046734,0.657653073,233,233,"Exp6"
"W785",197,51,1,1,1,1.418312982,0.250171379,0.626353162,223,223,"Exp6"
"W785",41,11,1,0,0,1.382046222,0.518284684,0.594225371,223,233,"Exp6"
"W785",42,37,1,0,0,1.436572939,0.866628864,0.589920056,223,233,"Exp6"
"W785",197,33,1,1,1,1.278302591,0.337511319,0.727894103,223,223,"Exp6"
"W785",43,41,1,0,0,1.416117562,0.713276179,1.314100248,223,233,"Exp6"
"W785",10,36,1,0,0,1.255936164,0.493910747,0.743474143,223,233,"Exp6"
"W785",213,33,1,1,1,1.454534842,0.875769091,0.509904405,233,233,"Exp6"
"W785",45,9,1,0,0,4.397786192,0.522347007,1.101739787,224,234,"Exp6"
"W785",215,42,1,1,1,1.462106773,0.49797307,0.543676409,234,234,"Exp6"
"W785",46,19,1,0,0,1.50225208,0.484770521,2.923596058,224,234,"Exp6"
"W785",14,15,1,0,0,1.500532605,0.397430581,3.729948407,224,234,"Exp6"
"W785",215,44,1,1,1,1.232458772,0.494926328,0.61541626,234,234,"Exp6"
"W785",199,1,0,1,1,1.689103508,0.675699693,2.632427128,224,224,"Exp6"
"W785",48,42,1,0,0,1.558538468,0.496957489,0.71161661,224,234,"Exp6"
"W785",199,5,1,1,1,1.828309112,0.804678442,0.918174218,224,224,"Exp6"
"W785",201,42,1,1,1,1.444711455,0.638728324,1.352220319,225,225,"Exp6"
"W785",49,32,0,0,0,2.390211343,0.77938343,0.842072754,225,235,"Exp6"
"W785",20,26,0,0,0,5.000413562,0.260115607,0.647784324,225,235,"Exp6"
"W785",217,28,1,1,1,1.305954082,0.631021195,2.618226015,235,235,"Exp6"
"W785",51,26,1,0,0,1.498557267,0.489402697,1.814058312,225,235,"Exp6"
"W785",52,30,0,0,0,1.514272465,0.849710983,0.741979626,225,235,"Exp6"
"W785",201,20,1,1,1,1.576460285,0.713872832,1.437480495,225,225,"Exp6"
"W785",217,9,1,1,1,1.484317318,0.959537572,1.547677893,235,235,"Exp6"
"W785",219,44,1,1,1,1.254128022,0.662813102,2.127372662,236,236,"Exp6"
"W785",203,28,0,1,1,1.410478145,0.516377649,1.34346205,226,226,"Exp6"
"W785",23,38,0,0,0,1.652192489,0.967244701,1.425581952,226,236,"Exp6"
"W785",203,23,0,1,1,1.470037251,0.637764933,1.304191881,226,226,"Exp6"
"W785",54,52,0,0,0,2.270704348,0.684971098,0.701339897,226,236,"Exp6"
"W785",55,53,0,0,0,1.386465334,0.751445087,0.512081496,226,236,"Exp6"
"W785",56,50,1,0,0,1.384331762,0.242774566,0.533652881,226,236,"Exp6"
"W785",219,46,1,1,1,1.437585027,0.601156069,1.720070656,236,236,"Exp6"
"W785",57,17,0,0,0,3.372718945,0.343930636,0.631643226,227,237,"Exp6"
"W785",221,30,1,1,1,1.453966474,0.717726397,0.573733085,237,237,"Exp6"
"W785",205,13,1,1,1,1.198094496,0.222543353,0.758044321,227,227,"Exp6"
"W785",205,31,1,1,1,1.60482933,0.419075145,1.435283944,227,227,"Exp6"
"W785",58,37,1,0,0,9.112181086,0.413294798,0.949435153,227,237,"Exp6"
"W785",221,34,1,1,1,1.122512544,0.643545279,0.702224038,237,237,"Exp6"
"W785",27,18,1,0,0,1.09824464,0.485549133,1.371412118,227,237,"Exp6"
"W785",60,2,0,0,0,1.36378402,0.876685934,0.810483883,227,237,"Exp6"
"W785",30,14,0,0,0,1.506517029,0.44026975,1.08429147,228,238,"Exp6"
"W785",207,24,1,1,1,1.812207693,0.39017341,0.741402615,228,228,"Exp6"
"W785",223,6,1,1,1,1.406190512,0.74566474,0.770082864,238,238,"Exp6"
"W785",62,18,0,0,0,1.440553359,0.790944123,0.740035906,228,238,"Exp6"
"W785",223,2,1,1,1,2.99611411,0.75433526,0.806674776,238,238,"Exp6"
"W785",63,23,1,0,0,1.450137621,0.442196532,1.629662559,228,238,"Exp6"
"W785",64,22,1,0,0,1.64456021,0.434489403,1.005678501,228,238,"Exp6"
"W785",207,9,0,1,1,1.568537132,0.630057803,0.847490336,228,228,"Exp6"
"W785",65,32,0,0,0,2.417898615,0.958031128,1.045739906,241,251,"Exp6"
"W785",225,43,1,1,1,1.474362039,0.936703933,0.554176707,241,241,"Exp6"
"W785",241,11,1,1,1,1.564034287,0.712260598,0.84756586,251,251,"Exp6"
"W785",225,50,1,1,1,1.444375359,0.329386674,0.781716097,241,241,"Exp6"
"W785",66,31,0,0,0,1.740516698,0.99052971,0.849752299,241,251,"Exp6"
"W785",67,53,0,0,0,1.648114073,0.8595198,0.743904332,241,251,"Exp6"
"W785",34,37,0,0,0,1.484176856,0.878815833,0.734173329,241,251,"Exp6"
"W785",241,49,1,1,1,1.670186722,0.784366828,0.556128809,251,251,"Exp6"
"W785",243,2,1,1,1,1.55745658,0.49797307,1.136245593,252,252,"Exp6"
"W785",69,33,0,0,0,1.446239799,0.652341337,0.763707582,242,252,"Exp6"
"W785",39,34,1,0,0,1.897767591,0.894049543,4.134874632,242,252,"Exp6"
"W785",243,15,1,1,1,1.344419191,0.531487233,1.160056959,252,252,"Exp6"
"W785",71,7,1,0,0,1.498635239,0.551798847,0.713794069,242,252,"Exp6"
"W785",227,25,1,1,1,1.449835258,0.764055214,2.809465877,242,242,"Exp6"
"W785",227,18,1,1,1,1.660658412,0.523362588,3.981547185,242,242,"Exp6"
"W785",72,14,1,0,0,1.517744029,0.68687108,1.148348624,242,252,"Exp6"
"W785",245,48,0,1,1,2.118135304,0.370009902,1.401922168,253,253,"Exp6"
"W785",43,22,1,0,0,1.824479315,0.568048139,0.880292323,243,253,"Exp6"
"W785",74,16,0,0,0,1.299717555,0.811787507,0.785687009,243,253,"Exp6"
"W785",229,40,0,1,1,1.492515945,0.478677037,0.729590914,243,243,"Exp6"
"W785",75,34,1,0,0,1.420227453,0.305012737,0.886116557,243,253,"Exp6"
"W785",245,37,1,1,1,1.484389385,0.510160039,1.762341752,253,253,"Exp6"
"W785",76,28,1,0,0,1.708164832,0.862566542,0.801751119,243,253,"Exp6"
"W785",229,1,1,1,1,1.285083419,0.864597703,1.254109356,243,243,"Exp6"
"W785",231,29,0,1,1,1.440614837,0.977327161,1.364386648,244,244,"Exp6"
"W785",77,23,1,0,0,1.354506833,0.532502814,0.996321154,244,254,"Exp6"
"W785",45,42,1,0,0,1.366037276,0.502035393,2.938249865,244,254,"Exp6"
"W785",247,43,0,1,1,1.544966121,0.829052379,1.54996889,254,254,"Exp6"
"W785",247,12,0,1,1,2.052396296,0.484770521,2.185881578,254,254,"Exp6"
"W785",79,20,0,0,0,1.977790084,0.748821503,1.282278635,244,254,"Exp6"
"W785",231,17,0,1,1,1.616054702,0.796553796,1.155380039,244,244,"Exp6"
"W785",80,36,1,0,0,1.340040753,0.886940479,0.529662754,244,254,"Exp6"
"W785",233,44,1,1,1,1.532545614,0.556840077,1.407421697,245,245,"Exp6"
"W785",233,41,1,1,1,1.36059657,0.858381503,0.727569218,245,245,"Exp6"
"W785",249,47,1,1,1,3.108091835,0.436416185,0.620090847,255,255,"Exp6"
"W785",81,46,1,0,0,1.092200471,0.233140655,0.697484415,245,255,"Exp6"
"W785",82,32,1,0,0,1.426057093,0.498073218,0.705272161,245,255,"Exp6"
"W785",49,11,1,0,0,1.582628819,0.804431599,0.805540277,245,255,"Exp6"
"W785",249,51,1,1,1,1.356511708,0.778420039,0.869450357,255,255,"Exp6"
"W785",84,48,0,0,0,1.364847796,0.600192678,1.948952607,245,255,"Exp6"
"W785",251,42,1,1,1,1.558829253,0.46628131,0.629590999,256,256,"Exp6"
"W785",85,26,0,0,0,2.041966322,0.841040462,0.683402387,246,256,"Exp6"
"W785",251,11,0,1,1,1.54023643,0.524084778,1.125542801,256,256,"Exp6"
"W785",235,29,0,1,1,6.637024859,0.281310212,0.656381329,246,246,"Exp6"
"W785",86,1,0,0,0,2.820893191,0.486512524,1.878680432,246,256,"Exp6"
"W785",54,50,1,0,0,1.793942536,0.4238921,0.804003465,246,256,"Exp6"
"W785",235,9,0,1,1,1.414221149,0.605973025,0.677910902,246,246,"Exp6"
"W785",88,32,0,0,0,2.55849901,0.487475915,1.953482078,246,256,"Exp6"
"W785",89,10,1,0,0,1.405043333,0.766859345,1.576212559,247,257,"Exp6"
"W785",253,20,0,1,1,1.390813061,0.802504817,1.150223126,257,257,"Exp6"
"W785",58,17,0,0,0,1.446891425,0.55973025,1.011372712,247,257,"Exp6"
"W785",253,43,1,1,1,1.73412232,0.507707129,1.57371636,257,257,"Exp6"
"W785",237,24,1,1,1,1.502585744,0.760115607,1.335388751,247,247,"Exp6"
"W785",91,8,1,0,0,1.640523634,0.531791908,1.075740534,247,257,"Exp6"
"W785",237,39,1,1,1,1.250763646,0.99132948,0.799579596,247,247,"Exp6"
"W785",92,44,1,0,0,3.404136278,0.290944123,0.955644182,247,257,"Exp6"
"W785",239,19,0,1,1,1.238860423,0.445086705,0.639732021,248,248,"Exp6"
"W785",93,6,0,0,0,1.522603391,0.99132948,1.793857002,248,258,"Exp6"
"W785",64,49,0,0,0,1.244441615,0.921965318,0.64135282,248,258,"Exp6"
"W785",255,51,1,1,1,1.312672191,0.374759152,1.105747301,258,258,"Exp6"
"W785",255,27,0,1,1,1.841971422,0.510597303,0.973698585,258,258,"Exp6"
"W785",239,40,1,1,1,1.143637297,0.856454721,0.805645051,248,248,"Exp6"
"W785",95,16,0,0,0,1.474719477,0.69460501,1.671771704,248,258,"Exp6"
"W785",96,1,0,0,0,1.730128478,0.6522158,1.418905276,248,258,"Exp6"
"W785",97,17,1,0,0,1.218336929,0.838192605,0.85985448,261,271,"Exp6"
"W785",98,8,0,0,0,1.582304935,0.537580718,1.000147957,261,271,"Exp6"
"W785",257,48,0,1,1,2.194067577,0.876784672,1.775637854,261,261,"Exp6"
"W785",273,35,0,1,1,1.399798162,0.233922088,0.531622126,271,271,"Exp6"
"W785",273,27,0,1,1,1.856519015,0.577188365,2.719636263,271,271,"Exp6"
"W785",257,19,0,1,1,1.530151101,0.960062289,0.51011223,261,261,"Exp6"
"W785",67,35,1,0,0,2.248339431,0.521331426,2.080043447,261,271,"Exp6"
"W785",100,2,0,0,0,2.049267374,0.538596298,3.046077302,261,271,"Exp6"
"W785",71,39,0,0,0,1.596552498,0.258296025,0.545685384,262,272,"Exp6"
"W785",102,6,0,0,0,1.360793327,0.988498549,1.252726421,262,272,"Exp6"
"W785",259,10,1,1,1,1.240005474,0.981389484,0.801863156,262,262,"Exp6"
"W785",275,52,1,1,1,2.726324297,0.580235107,0.590078277,272,272,"Exp6"
"W785",275,7,1,1,1,1.380008595,0.486801682,1.439452128,272,272,"Exp6"
"W785",259,35,1,1,1,1.340488475,0.988498549,0.593997019,262,262,"Exp6"
"W785",103,30,0,0,0,1.506217434,0.712260598,0.735723464,262,272,"Exp6"
"W785",104,47,0,0,0,1.386252328,0.35274503,1.007586471,262,272,"Exp6"
"W785",105,9,0,0,0,1.841889584,0.703120372,1.937749545,263,273,"Exp6"
"W785",106,52,0,0,0,1.514448334,0.485786102,1.342422189,263,273,"Exp6"
"W785",277,5,0,1,1,1.371959435,0.86053538,4.241767711,273,273,"Exp6"
"W785",107,51,0,0,0,1.6304994,0.968186935,0.984104374,263,273,"Exp6"
"W785",261,2,1,1,1,1.597645932,0.925532545,0.792434055,263,263,"Exp6"
"W785",277,31,1,1,1,1.428634961,0.800616119,0.589746441,273,273,"Exp6"
"W785",261,10,1,1,1,1.588572186,0.622889496,5.126481235,263,263,"Exp6"
"W785",76,4,1,0,0,5.608850099,0.492895167,0.87200284,263,273,"Exp6"
"W785",77,54,0,0,0,1.472478357,0.832099121,1.054458297,264,274,"Exp6"
"W785",279,3,1,1,1,4.717946722,0.789444731,1.263517931,274,274,"Exp6"
"W785",263,26,0,1,1,1.725762827,0.844286089,0.881721014,264,264,"Exp6"
"W785",110,52,0,0,0,1.561914557,0.999669936,0.789747296,264,274,"Exp6"
"W785",111,14,0,0,0,1.505841125,0.823974475,1.52834268,264,274,"Exp6"
"W785",279,26,0,1,1,1.856688355,0.42485126,1.296100714,274,274,"Exp6"
"W785",263,5,1,1,1,1.446415124,0.997638775,1.037568019,264,264,"Exp6"
"W785",112,49,0,0,0,1.44228428,0.980373903,1.089474258,264,274,"Exp6"
"W785",265,39,1,1,1,1.734118519,0.717726397,0.967625437,265,265,"Exp6"
"W785",281,4,0,1,1,1.809417668,0.464354528,2.220683442,275,275,"Exp6"
"W785",113,31,0,0,0,1.649075499,0.706165703,0.980244575,265,275,"Exp6"
"W785",114,12,0,0,0,1.796697242,0.487475915,1.489593355,265,275,"Exp6"
"W785",81,25,0,0,0,1.642781527,0.49132948,1.250031265,265,275,"Exp6"
"W785",281,6,1,1,1,1.524178653,0.704238921,1.490150226,275,275,"Exp6"
"W785",265,25,1,1,1,1.43287061,0.878612717,5.448253003,265,265,"Exp6"
"W785",116,7,0,0,0,1.270907709,0.709055877,1.265440931,265,275,"Exp6"
"W785",117,22,0,0,0,1.66804204,0.706165703,0.855635168,266,276,"Exp6"
"W785",267,4,1,1,1,1.590727155,0.642581888,1.652630759,266,266,"Exp6"
"W785",118,41,0,0,0,2.320018625,0.50867052,0.793566216,266,276,"Exp6"
"W785",119,49,0,0,0,1.394292016,0.884393064,1.351795728,266,276,"Exp6"
"W785",283,54,1,1,1,3.992733309,0.450867052,0.87183225,276,276,"Exp6"
"W785",267,37,1,1,1,1.436808449,0.426782274,1.613365816,266,266,"Exp6"
"W785",283,17,1,1,1,1.580841949,0.998073218,1.523712179,276,276,"Exp6"
"W785",88,20,0,0,0,1.768472708,0.994219653,1.549372434,266,276,"Exp6"
"W785",121,37,0,0,0,1.00020412,0.695568401,1.021670975,267,277,"Exp6"
"W785",269,11,1,1,1,1.612378364,0.524084778,2.487997947,267,267,"Exp6"
"W785",269,34,1,1,1,1.282340353,0.573217726,1.953929983,267,267,"Exp6"
"W785",89,31,0,0,0,1.414136764,0.893063584,0.828081192,267,277,"Exp6"
"W785",123,45,0,0,0,1.520373305,0.879576108,1.255365822,267,277,"Exp6"
"W785",285,19,1,1,1,1.284169074,0.51734104,1.613698115,277,277,"Exp6"
"W785",285,47,1,1,1,1.408608408,0.965317919,0.669545766,277,277,"Exp6"
"W785",124,1,0,0,0,1.504551087,0.773603083,1.248167858,267,277,"Exp6"
"W785",125,35,0,0,0,1.644429831,0.80539499,2.037564999,268,278,"Exp6"
"W785",271,16,1,1,1,1.358830014,0.998073218,0.76584461,268,268,"Exp6"
"W785",96,35,0,0,0,1.352604151,0.894990366,0.861662612,268,278,"Exp6"
"W785",287,29,1,1,1,1.463604396,0.771676301,0.679439221,278,278,"Exp6"
"W785",271,52,1,1,1,2.194216968,0.992292871,0.523498936,268,268,"Exp6"
"W785",287,49,1,1,1,1.904571613,0.487475915,0.769647636,278,278,"Exp6"
"W785",127,34,0,0,0,1.313982859,0.844894027,1.242087206,268,278,"Exp6"
"W785",128,3,0,0,0,1.553425954,0.858381503,0.83037175,268,278,"Exp6"
"W785",129,18,0,0,0,2.434916752,0.995607613,0.912122488,281,291,"Exp6"
"W785",289,4,1,1,1,1.638470305,0.769133117,1.12630035,281,281,"Exp6"
"W785",289,46,1,1,1,1.482566854,0.842254928,0.743583187,281,281,"Exp6"
"W785",305,21,1,1,1,2.228019183,0.970218096,1.673303243,291,291,"Exp6"
"W785",97,26,1,0,0,1.492629265,0.832099121,0.56976145,281,291,"Exp6"
"W785",131,48,0,0,0,1.15051411,0.406570807,0.780011589,281,291,"Exp6"
"W785",305,13,0,1,1,1.706736141,0.99052971,0.968326346,291,291,"Exp6"
"W785",132,15,0,0,0,2.917922776,0.851395154,1.358097588,281,291,"Exp6"
"W785",307,45,1,1,1,1.340352063,0.827021217,3.097945482,292,292,"Exp6"
"W785",291,41,1,1,1,4.425922117,0.505082135,1.264379166,282,282,"Exp6"
"W785",133,20,0,0,0,5.215589019,0.491879586,0.85211492,282,292,"Exp6"
"W785",134,10,1,0,0,1.415715596,0.661481563,1.54575637,282,292,"Exp6"
"W785",104,7,0,0,0,2.112053641,0.503050974,3.917574262,282,292,"Exp6"
"W785",136,17,0,0,0,2.00849175,0.616796012,1.002324134,282,292,"Exp6"
"W785",291,22,0,1,1,1.994142839,0.54062746,1.419626642,282,282,"Exp6"
"W785",307,16,1,1,1,1.528105349,0.746790342,1.259791619,292,292,"Exp6"
"W785",137,24,0,0,0,2.694025456,0.942797417,0.682101171,283,293,"Exp6"
"W785",105,44,0,0,0,1.552556869,0.998654356,1.035683054,283,293,"Exp6"
"W785",139,16,0,0,0,2.167800368,0.783351247,0.865420856,283,293,"Exp6"
"W785",293,30,0,1,1,1.540481633,0.898111866,1.01150949,283,283,"Exp6"
"W785",309,47,1,1,1,1.062362065,0.877800252,0.885700052,293,293,"Exp6"
"W785",293,29,1,1,1,1.534414936,0.811787507,1.003386779,283,283,"Exp6"
"W785",140,1,0,0,0,2.216434431,0.799600538,2.800067992,283,293,"Exp6"
"W785",309,30,1,1,1,1.942280218,0.982405064,0.695938217,293,293,"Exp6"
"W785",141,28,1,0,0,1.382396018,0.257280444,0.649606051,284,294,"Exp6"
"W785",295,46,1,1,1,1.382465721,0.658434821,5.927070072,284,284,"Exp6"
"W785",110,14,0,0,0,1.368047107,0.997638775,1.700161428,284,294,"Exp6"
"W785",143,28,0,0,0,1.655898961,0.506097716,6.653832684,284,294,"Exp6"
"W785",144,20,1,0,0,1.414488317,0.93264161,0.809422259,284,294,"Exp6"
"W785",311,27,1,1,1,1.305707707,0.48375494,0.55363619,294,294,"Exp6"
"W785",295,21,1,1,1,1.331881694,0.591406495,2.619532565,284,284,"Exp6"
"W785",311,8,1,1,1,1.458215398,0.755930568,1.921540899,294,294,"Exp6"
"W785",313,23,0,1,1,1.37861487,0.761078998,0.833896914,295,295,"Exp6"
