CIDs,FOV,High or Low Conc.,cell,delF
1049,5,l,24,-0.04664445225025127
1049,5,h,25,0.03463926299750607
1049,5,l,25,-0.22457329760709666
1049,5,h,26,-0.01160715308605025
1049,5,l,26,-0.005809823983479543
1049,5,h,27,0.06571366812204966
1049,5,l,27,-0.026637084620513576
1049,5,h,28,-0.03205995824263247
1049,5,l,28,-0.017131831479844543
1049,5,h,29,0.0538144309222543
1049,5,l,29,-0.0015389430924592253
1049,5,h,30,-0.0033607960963837526
1049,5,l,30,-0.036947610054268006
1049,5,h,31,0.188397739464406
1049,5,l,31,-0.021350225279592305
1049,5,h,32,-0.04347430729359723
1049,5,l,32,0.021436315531606864
1049,5,h,33,0.02755492331123217
1049,5,l,33,0.1176812098925738
1049,5,h,34,0.005622695994506125
1049,5,l,34,-0.026177535428037618
1049,5,h,35,-0.002535713987557991
1049,5,l,35,0.006353366688354514
1049,5,h,36,-0.025226266402759507
1049,5,l,36,-0.012841792978096657
1049,5,h,37,-0.021686030565682576
1049,5,l,37,-0.03776131092899166
1049,5,h,38,0.013700743706981837
1049,5,l,38,-0.01712921049613193
1049,5,h,39,0.012503625795732325
1049,5,l,39,-0.010063807052006546
1049,5,h,40,-0.042272881924769544
1049,5,l,40,-0.014027173770683174
1049,5,h,41,0.016344889854574145
1049,5,l,41,3.826657900819156e-05
1049,5,h,42,0.03190246793320495
1049,5,l,42,0.008041396484637383
1049,5,h,43,0.021421805878421754
1049,5,l,43,0.027429152698230597
1049,5,h,44,0.19412655790213285
1049,5,l,44,0.012762687677743056
1049,5,h,45,-0.054464653058052516
1049,5,l,45,-0.03434959984649947
1049,5,h,46,-0.04442640901299951
1049,5,l,46,0.008014520644556886
1049,5,h,47,-0.044303856363584665
1049,5,l,47,-0.0024196963382401193
1049,5,h,48,0.04311275172831829
1049,5,l,48,0.04022058891401698
1049,5,h,49,-0.01505943979731963
1049,5,l,49,-0.034939989575766085
1049,5,h,50,-0.035023727612706106
1049,5,l,50,-0.010491757451011103
1049,5,h,51,0.08280120223818255
1049,5,l,51,0.010795469597916123
1049,5,h,52,0.0475978233127414
1049,5,l,52,-0.022370673445959763
1049,5,h,53,0.004302336713628297
1049,5,l,53,0.01386011489899717
1049,5,h,54,-0.01640301468172498
1049,5,l,54,0.02476582289216186
1049,5,h,55,0.02510386794762336
1049,5,l,55,0.012124292773949002
1049,5,h,56,0.00488012938459724
1049,5,l,56,-0.028916344573673158
1049,5,h,57,0.10448680676753301
1049,5,l,57,-0.02358272357123967
1049,5,h,58,-0.016381984161654522
1049,5,l,58,-0.024605837089163165
1049,5,h,59,0.016662564089941476
1049,5,l,59,-0.06160658951153925
1049,5,h,60,0.02894834483256495
1049,5,l,60,-0.00868387017463672
1049,5,h,61,-0.030510966839185156
1049,5,l,61,-0.01034946832386551
1049,5,h,62,-0.017643798531108316
1049,5,l,62,0.007116186701931007
1049,5,h,63,0.020234824558544973
1049,5,l,63,0.0054504519060653315
1049,5,h,64,-0.030739722239930118
1049,5,l,64,0.020100251898807014
1049,5,h,65,-0.04202671886126368
1049,5,l,65,-0.02547577389987497
1049,5,h,66,0.006124977079000004
1049,5,l,66,0.022878102533762632
1049,5,h,67,-0.042284942470419785
1049,5,l,67,-0.019477061883500558
1049,5,h,68,-0.046712177226187784
1049,5,l,68,0.02620812830248481
1049,5,h,69,-0.009433957611338431
1049,5,l,69,-0.00748180687552958
1049,5,h,70,-0.008672692035622756
1049,5,l,70,0.0864311884384313
1049,5,h,71,0.005213200291967615
1049,5,l,71,0.0013687516380499825
1049,5,h,72,-0.016469732323131137
1049,5,l,72,0.04105437006310344
1049,5,h,73,-0.04660423004700772
1049,5,l,73,-0.014458673891984136
1049,5,h,74,-0.02756014768485987
1049,5,l,74,-0.02183096159382746
1049,5,h,75,-0.022432701465616506
1049,5,l,75,0.010409616217325094
1049,5,h,76,-0.0023291448416438367
1049,5,l,76,-0.002603933635818678
1049,5,h,77,-0.035412287355029194
1049,5,l,77,-0.03463563942464521
1049,5,h,78,0.003884789340449571
1049,5,l,78,-0.02233934857151947
1049,5,h,79,0.00314146077815991
1049,5,l,79,-0.0028037296891012726
1049,5,h,80,-0.004882275545877657
1049,5,l,80,-0.010636783496796027
1049,5,h,81,-0.015822554369374763
1049,5,h,82,-0.11036276267349214
1049,6,h,0,0.006613005608549136
1049,6,l,0,0.005228385193046887
1049,6,h,1,0.09003309654580528
1049,6,l,1,0.20935784366809265
1049,6,h,2,-0.010797697453362252
1049,6,l,2,0.07204966741954055
1049,6,h,3,-0.02674562406267512
1049,6,l,3,0.017987611132130214
1049,6,h,4,0.011421668494330628
1049,6,l,4,0.015613683336544412
1049,6,h,5,0.02668581109411111
1049,6,l,5,0.038732518148334026
1049,6,h,6,-0.004271237254883871
1049,6,l,6,0.0070308344769841975
1049,6,h,7,0.02611726295950295
1049,6,l,7,-0.022206964509981515
1049,6,h,8,0.012788509100585613
1049,6,l,8,0.021787189767564313
1049,6,h,9,-0.008144942773823946
1049,6,l,9,-0.017837110992687134
1049,6,h,10,-0.012947202218120969
1049,6,l,10,-0.03165656241757213
1049,6,h,11,0.011927922368555213
1049,6,l,11,0.0033308043039057566
1049,6,h,12,-0.006241334904002245
1049,6,l,12,0.03940571769087018
1049,6,h,13,0.0012036857700854116
1049,6,l,13,0.02042508002340306
1049,6,h,14,-0.06686192704548342
1049,6,l,14,-0.009452632238114307
1049,6,h,15,0.0175704299574465
1049,6,l,15,0.005391288789745527
1049,6,h,16,-0.005903407799028347
1049,6,l,16,0.015101060933321156
1049,6,h,17,0.019590381108762947
1049,6,l,17,0.1175431003970362
1049,6,h,18,0.006811687791101637
1049,6,l,18,0.0047619166973358815
1049,6,h,19,-0.020304708261641793
1049,6,l,19,0.07547175862323091
1049,6,h,20,0.09268505461858129
1049,6,l,20,0.0487450204755128
1049,6,h,21,0.011597956031914136
1049,6,l,21,0.014276745318532083
1049,6,h,22,-0.006439288614640212
1049,6,l,22,-0.04420486956876115
1049,6,h,23,0.024632271544846
1049,6,l,23,-0.0003034167937294784
1049,6,h,24,0.06240894085122192
1049,6,l,24,0.12040415590613555
1049,6,h,25,0.0028452787241030238
1049,6,l,25,-0.01926605882225105
1049,6,h,26,0.02248610511158705
1049,6,l,26,0.015185281308058038
1049,6,h,27,-0.016043738053625665
1049,6,l,27,-0.015247725622183577
1049,6,h,28,0.01406764866594655
1049,6,l,28,0.03519215193319911
1049,6,h,29,0.023432446718169925
1049,6,l,29,-0.028960239309385145
1049,6,h,30,-0.03532781079783102
1049,6,l,30,-0.05974773475008242
1049,6,h,31,0.0336066840174501
1049,6,l,31,0.0006798576856107292
1049,6,h,32,-0.03535221678114837
1049,6,l,32,-0.03435108523776051
1049,6,h,33,-0.015973776146476607
1049,6,l,33,-0.03644362707785518
1049,6,h,34,-0.005200172633668365
1049,6,l,34,0.017398878512735486
1049,6,h,35,0.043287503540405066
1049,6,l,35,0.020357545434470544
1049,6,h,36,0.038141106867180224
1049,6,l,36,0.006108115984253056
1049,6,h,37,0.047649449781321906
1049,6,l,37,0.21410521415162634
1049,6,h,38,0.06712913281813382
1049,6,l,38,0.029735679780917745
1049,6,h,39,0.049600368106170696
1049,6,l,39,0.0535604295356449
1049,6,h,40,0.12392128108494697
1049,6,l,40,0.2343192561086146
1049,6,h,41,0.10196748423423696
1049,6,l,41,0.2230543631529299
1049,6,h,42,0.025939340398586547
1049,6,l,42,0.23991396130156217
1049,6,h,43,0.2059815914276509
1049,6,l,43,0.2858971309408646
1049,6,h,44,0.01709996760338142
1049,6,l,44,0.061284740244651616
1049,6,h,45,-0.02734653261035455
1049,6,l,45,-0.033019988817935865
1049,6,h,46,-0.012420437635962905
1049,6,l,46,0.02935041752569209
1049,6,h,47,0.06625239529617448
1049,6,l,47,0.036837506956841175
1049,6,h,48,-0.05595424751491468
1049,6,l,48,-0.031503141078673316
1049,6,h,49,-0.05767146892506763
1049,6,l,49,0.005205629278756659
1049,6,h,50,0.0308520661274919
1049,6,l,50,0.0893161519660275
1049,6,h,51,-0.017526022134453676
1049,6,l,51,-0.005301226274527488
1049,6,h,52,0.010404761758026146
1049,6,l,52,-0.030972586435523187
1049,6,h,53,0.04474496567288241
1049,6,l,53,0.009263523599527245
1049,6,h,54,0.046499413378362026
1049,6,l,54,0.05758485474326185
1049,6,h,55,-0.013242451648084854
1049,6,l,55,0.012296039037890753
1049,6,h,56,-0.10248344312499162
1049,6,l,56,-0.018826465970691608
1049,6,h,57,-0.005381123169798171
1049,6,l,57,-0.028587263440413974
1049,6,h,58,-0.058232116912670086
1049,6,l,58,-0.024197234329626883
1049,6,h,59,-0.004640291129872127
1049,6,l,59,-0.06517677198297875
1049,6,h,60,0.02625622678282259
1049,6,l,60,-0.030746071453640073
1049,6,h,61,-0.017035659982426215
1049,6,l,61,-0.03613519268958584
1049,6,h,62,-0.05067719873419263
1049,6,l,62,0.002268333508010511
1049,6,h,63,0.16880097978489692
1049,6,l,63,0.04042378100019395
1049,6,h,64,-0.03554671341564281
1049,6,l,64,0.02101286748697202
1049,6,h,65,0.05777500948343514
1049,6,l,65,0.04065890728466112
1049,6,h,66,-0.008917298000122571
1049,6,l,66,-0.00765838290067922
1049,6,h,67,-0.03259259216758365
1049,6,l,67,0.0287052283431766
1049,6,h,68,-0.026497905811661348
1049,6,l,68,0.03898805261723435
1049,6,h,69,-0.04754122257920653
1049,6,l,69,-0.007377211427751988
1049,6,h,70,-0.012624451812862628
1049,6,l,70,-0.011948906350169897
1049,6,h,71,-0.05084798500927699
1049,6,l,71,0.0012586992380024316
1049,6,h,72,-0.030205460776193016
1049,6,l,72,-0.010955294559884095
1049,6,h,73,0.014841429854626097
1049,6,l,73,-0.039848358902886266
1049,6,h,74,0.030141283514182077
1049,6,l,74,0.018633522684853045
1049,6,h,75,-0.03136125254625429
1049,6,l,75,0.031132262101728952
1049,6,h,76,-0.0008676782635137735
1049,6,l,76,0.009942092523942299
1049,6,h,77,0.005827772071894552
1049,6,l,77,0.0019089837348177999
1049,6,h,78,-0.051885966097269705
1049,6,l,78,-0.019224778120593377
1049,6,h,79,0.07591051312696177
1049,6,l,79,0.007212818343378995
1049,6,h,80,-0.07499373369895065
1049,6,l,80,-0.08343297862002919
1049,6,h,81,-0.03957563440193737
1049,6,l,81,0.02411507663871834
1049,6,h,82,0.009303471843098177
1049,6,l,82,0.030411322332582685
1049,6,h,83,0.022487405626265947
1049,6,l,83,0.07296571034217782
1049,6,h,84,0.014067157772143506
1049,6,l,84,0.10542530818357056
1049,6,h,85,-0.024556749604497843
1049,6,l,85,0.012939327952741006
1049,6,h,86,0.02549304910594509
1049,6,l,86,0.05559793791068007
1049,6,h,87,0.07402245159282898
1049,6,l,87,0.049208816964495916
1049,6,h,88,-0.015166950407714428
1049,6,l,88,0.022002529586498953
1049,6,h,89,0.0906501088949252
1049,6,l,89,0.018228788739475022
1049,6,h,90,0.06401402310430997
1049,6,l,90,0.10563802736871351
1049,6,h,91,-0.01983345067919742
1049,6,l,91,-0.0006296652321106464
1049,6,h,92,0.010139211145842828
1049,6,l,92,0.13544104846533356
1049,6,h,93,-0.06509521280737665
1049,6,l,93,0.0002858773049886562
1049,6,h,94,-0.007718189497465537
1049,6,l,94,-0.001516337031662383
1049,6,h,95,0.020686775924459964
1049,6,l,95,0.0009729082063505215
1049,6,h,96,-0.0036727618722371125
1049,6,l,96,0.01193675034579846
1049,6,h,97,0.016800392456907922
1049,6,l,97,0.05559977967201304
1049,6,h,98,0.0015305393676932736
1049,6,l,98,0.030029688940853057
1049,6,h,99,0.007632860355390375
1049,6,l,99,-0.00012788771283919637
1049,6,h,100,-0.03973675440397103
1049,6,l,100,0.044617463083134946
1049,6,h,101,-0.011404633975523744
1049,6,l,101,0.015919838543061046
1049,6,h,102,0.005477775829474549
1049,6,l,102,0.011692492349559202
1049,6,h,103,-0.006798890389859588
1049,6,l,103,0.028993623519802076
1049,6,h,104,0.06418688864579501
1049,6,l,104,0.022186208427917308
1049,6,h,105,-0.026705144095506377
1049,6,l,105,0.012695087214764868
1049,6,h,106,0.022461830346921535
1049,6,l,106,0.0070644852637853145
1049,6,h,107,-0.02075499226007519
1049,6,l,107,0.01740434864628742
1049,6,h,108,-0.0141072016040371
1049,6,l,108,-0.005699218048632576
1049,6,h,109,0.10189158016913324
1049,6,l,109,-0.0010754553003004357
1049,6,h,110,0.007210688849853385
1049,6,l,110,-0.008955202833721523
1049,6,h,111,0.04102503023962589
1049,6,l,111,0.017673596162954143
1049,6,h,112,0.033261615463490136
1049,6,l,112,0.03170217502971131
1049,6,h,113,-0.04310634396100815
1049,6,l,113,0.05004944888343188
1049,6,h,114,-0.024982069306746613
1049,6,l,114,-0.0024603296660409175
1049,6,h,115,-0.004237400725690762
1049,6,l,115,0.01696029836261524
1049,6,h,116,0.008528957354626684
1049,6,l,116,0.11352544029919348
1049,6,h,117,0.0347426349713448
1049,6,l,117,0.09164655300818247
1049,6,h,118,-0.1228657611289435
1049,6,l,118,0.032873719844842046
1049,6,h,119,0.044876298302766265
1049,6,l,119,0.03726261131790509
1049,6,h,120,0.028512561660339938
1049,6,l,120,0.05875141020392616
1049,6,h,121,0.024804519600763835
1049,6,l,121,0.009779178226211728
1049,6,h,122,0.0017058306374132387
1049,6,l,122,0.016503530149915697
1049,6,h,123,0.00024960668827549046
1049,6,l,123,-0.005765530793476639
1049,6,h,124,-0.02582268495504508
1049,6,l,124,-0.05059092510064373
1049,6,h,125,-0.015529821216414873
1049,6,l,125,0.004490454249188925
1049,6,h,126,-0.0020358725389424495
1049,6,l,126,-0.011635348260701428
1049,6,h,127,0.002859709127326583
1049,6,l,127,-0.04274512627814584
1049,6,h,128,0.1851069924754879
1049,6,l,128,0.10780799687554353
1049,6,h,129,0.21921552169169678
1049,6,l,129,0.11772138969798146
1049,6,h,130,-0.004980347916001854
1049,6,l,130,0.017144155297822126
1049,6,h,131,0.023357742791297532
1049,6,l,131,-0.00038217791898424177
1049,6,h,132,-0.015648224328150113
1049,6,l,132,0.0003023516116953601
1049,6,h,133,-0.00629859183932701
1049,6,l,133,0.011562298487765443
1049,6,h,134,-0.009463144861014893
1049,6,l,134,0.0304649868058547
1049,6,h,135,0.021343218819143733
1049,6,l,135,0.026293062000634693
1049,6,h,136,-0.010194496737586427
1049,6,l,136,-0.005270343915954818
1049,6,h,137,-0.014738571902843464
1049,6,l,137,0.003399011385499089
1049,6,h,138,-0.019681928947967674
1049,6,l,138,0.04263648609986045
1049,6,h,139,0.04548190760122465
1049,6,l,139,0.047057125134952894
1049,6,h,140,-0.006435719988574051
1049,6,l,140,0.0032917805841759483
1049,6,h,141,0.017649445870583782
1049,6,l,141,-0.03184053034308478
1049,6,h,142,-0.05355410909050513
1049,6,l,142,-0.03347147794796026
1049,7,h,0,-0.038367607368907375
1049,7,h,1,-0.01711330823254131
1049,7,h,2,-0.0491101861177648
1049,7,h,3,-0.02530280405671053
1049,7,h,4,-0.021856198764241205
1049,7,h,5,-0.04868041747340716
1049,7,h,6,0.007058821200376864
1049,7,h,7,0.18099484457310827
1049,7,h,8,0.05614290923552992
1049,7,h,9,0.0033528975006556876
1049,7,h,10,0.02276625673637012
1049,7,h,11,-0.0020233807045436096
1049,7,h,12,-0.017657444812501113
1049,7,h,13,0.04003846187829401
1049,7,h,14,-0.016090333239467493
1049,7,h,15,0.0026550166048430997
1049,7,h,16,-0.008799585691781766
1049,7,h,17,-0.0014836460988535177
1049,7,h,18,-0.0895186090034518
1049,7,h,19,0.00035493562240567454
1049,7,h,20,-0.03467023768255211
1049,7,h,21,-0.0437412617552938
1049,7,h,22,-5.484371939323482e-05
1049,7,h,23,0.004456950670473928
1049,7,h,24,-0.015384406379922184
1049,7,h,25,-0.021959178722482223
1049,7,h,26,-0.010016470619811611
1049,7,h,27,-0.03616187133674756
1049,7,h,28,-0.04036352975113746
1049,7,h,29,0.011790410044606264
1049,7,h,30,0.00746931100816391
1049,7,h,31,-0.02905580018148401
1049,7,h,32,-0.017912941515790384
1049,7,h,33,0.015260630901518605
1049,7,h,34,-0.04559545049484651
1049,7,h,35,-0.06219873514687518
1049,7,h,36,-0.06559616404619369
1049,7,h,37,-0.013418288949515324
1049,7,h,38,0.03388860835637084
1049,7,h,39,-0.038979914226675946
1049,7,h,40,-0.047192890375572005
1049,7,h,41,-0.022538976685989257
1049,7,h,42,-0.021431203336882414
1049,7,h,43,-0.1056789051657531
1049,7,h,44,-0.020002728592987153
1049,7,h,45,-0.020632637805058855
1049,7,h,46,-0.009982246778589924
1049,7,h,47,0.09267567523896848
1049,7,h,48,-0.015818229693490983
1049,7,h,49,-0.0383480652375095
1049,7,h,50,-0.047329061257927726
1049,7,h,51,-0.022841490867469307
2758,1,h,0,0.10550044646640706
2758,1,l,0,0.007477956757368707
2758,1,h,1,0.10445439275203167
2758,1,l,1,0.07509170512145462
2758,1,h,2,0.03290210046018167
2758,1,l,2,0.014145617916373138
2758,1,h,3,0.03387901638295218
2758,1,l,3,0.023987848546511845
2758,1,h,4,0.03671319786750768
2758,1,l,4,0.03800291432294971
2758,1,h,5,0.021882927734911406
2758,1,l,5,0.026001264044979558
2758,1,h,6,0.035456066159041434
2758,1,l,6,0.09066859660326605
2758,1,h,7,0.027741672998098824
2758,1,l,7,0.059789939057036945
2758,1,h,8,0.07106408159453492
2758,1,l,8,0.09369725524087764
2758,1,h,9,0.04053319019373911
2758,1,l,9,0.04492522251632449
2758,1,h,10,0.08544003109956945
2758,1,l,10,0.07512585966121889
2758,1,h,11,0.3193932067810082
2758,1,l,11,0.12799614707752313
2758,1,h,12,0.019744828849956427
2758,1,l,12,0.003730830276862084
2758,1,h,13,0.07805699132620454
2758,1,l,13,0.10362419803935773
2758,1,h,14,0.4323575277333207
2758,1,l,14,0.32428489093852014
2758,1,h,15,0.008820315378952366
2758,1,l,15,0.0368324461515286
2758,1,h,16,0.0038460430631378634
2758,1,l,16,0.018212206304239534
2758,1,h,17,0.11460577839565374
2758,1,l,17,0.13626557026288877
2758,1,h,18,0.019288441021050217
2758,1,l,18,0.025005181127279286
2758,1,h,19,0.011766153876134116
2758,1,l,19,0.03418942174336636
2758,1,h,20,0.010424326537076882
2758,1,l,20,0.13279779767227026
2758,1,h,21,-0.011170027818519343
2758,1,l,21,0.06470272232813064
2758,1,h,22,0.05005900013593657
2758,1,l,22,0.04126057365809217
2758,1,h,23,0.013982414157330194
2758,1,l,23,-0.0006389568769993095
2758,1,h,24,0.10324340900617009
2758,1,l,24,0.05400395777840724
2758,1,h,25,0.05434214564154771
2758,1,l,25,0.02907448025993803
2758,1,h,26,0.03406736499779444
2758,1,l,26,0.020056168313187114
2758,1,h,27,0.04354387035614565
2758,1,l,27,0.03518002401933135
2758,1,h,28,0.006584792477407446
2758,1,l,28,0.0036093993509897413
2758,1,h,29,0.03724216811590364
2758,1,l,29,0.025952497205476627
2758,1,h,30,0.022881287977779108
2758,1,l,30,0.07890988129135489
2758,1,h,31,0.0292393651709396
2758,1,l,31,-0.00807262317236017
2758,1,h,32,-0.0006375610695040709
2758,1,l,32,0.018326957770345844
2758,1,h,33,0.008408494130607241
2758,1,l,33,0.041697030180939086
2758,1,h,34,0.048790017433356786
2758,1,l,34,0.038343212528906455
2758,1,h,35,0.010212181761268122
2758,1,l,35,0.14309546019155497
2758,1,h,36,-0.003503505132874399
2758,1,l,36,0.02993423509683127
2758,1,h,37,0.02335223185023511
2758,1,l,37,-0.002086244684655843
2758,1,h,38,0.023843905971822853
2758,1,l,38,0.07365470425829844
2758,1,h,39,0.03338061434547751
2758,1,l,39,0.022239590809497282
2758,1,h,40,0.021122485935586372
2758,1,l,40,0.04323540525842994
2758,1,h,41,0.052584916116989844
2758,1,l,41,0.06636889447383741
2758,1,h,42,0.09180265533449823
2758,1,l,42,0.040099688513880676
2758,1,h,43,0.06821880621742941
2758,1,l,43,0.005105309183743155
2758,1,h,44,0.08543475988243064
2758,1,l,44,0.07604503639903011
2758,1,h,45,0.03050240910628596
2758,1,l,45,0.003774112803603191
2758,1,h,46,0.024963074042158626
2758,1,l,46,0.009019787531437411
2758,1,h,47,0.04572302062132825
2758,1,l,47,0.19771909651032374
2758,1,h,48,0.039011757537718156
2758,1,l,48,0.0014353035849464745
2758,1,h,49,0.0010235395537150592
2758,1,l,49,0.012853598600895
2758,1,h,50,0.040065794461958106
2758,1,l,50,0.03896499416131496
2758,1,h,51,0.028571791899785714
2758,1,l,51,0.02536258667477764
2758,1,h,52,-0.0002524653738734002
2758,1,l,52,-0.007614331660496688
2758,1,h,53,0.006004088602463202
2758,1,l,53,0.01799118797048756
2758,1,h,54,0.0947809595859214
2758,1,l,54,0.06853938216127999
2758,1,h,55,0.020643605315177366
2758,1,l,55,-0.01839572616899972
2758,1,h,56,0.004070055507527186
2758,1,l,56,0.009422737218227237
2758,1,h,57,0.026460572671698036
2758,1,l,57,0.12026192505366733
2758,1,h,58,-0.006748642628893298
2758,1,l,58,0.009867865166244516
2758,1,h,59,0.13082351223590835
2758,1,l,59,-0.04739797464748271
2758,1,h,60,0.047575663279398904
2758,1,l,60,0.002666618282244789
2758,1,h,61,0.10071978529500275
2758,1,l,61,0.12435047272670191
2758,1,h,62,0.03981855470799638
2758,1,l,62,0.02979035348526568
2758,1,h,63,0.02822934647387117
2758,1,l,63,0.029228459490633556
2758,1,h,64,0.04208186053250015
2758,1,l,64,0.02428370719775449
2758,1,h,65,0.16211906615362567
2758,1,l,65,0.19082260050877853
2758,1,h,66,0.02827965193929222
2758,1,l,66,0.003508583093968393
2758,1,h,67,0.15714568918798802
2758,1,l,67,0.02855828917198645
2758,1,h,68,-0.0010591425624905768
2758,1,l,68,0.026133154150149607
2758,1,h,69,0.00934654356387569
2758,1,l,69,0.0019158223889096683
2758,1,h,70,0.005971367141298721
2758,1,l,70,0.05020284256984905
2758,1,h,71,0.011365877404915743
2758,1,l,71,0.06411506761205925
2758,1,h,72,0.23074409911496221
2758,1,l,72,0.20750522504921343
2758,1,h,73,0.033380753779819916
2758,1,l,73,0.12058944352495103
2758,1,h,74,0.0863809240970241
2758,1,l,74,0.2903956507083788
2758,1,h,75,0.09113998036563924
2758,1,l,75,0.20710137107682924
2758,1,h,76,0.17001226659972243
2758,1,l,76,0.09626576011936094
2758,1,h,77,0.04787063997001273
2758,1,l,77,0.033647678589080195
2758,1,h,78,0.04098644407119436
2758,1,l,78,0.044023566522939823
2758,1,h,79,0.07970151802103512
2758,1,l,79,0.03863508581255783
