Subject,Animal,Hemibulb,Glom,Cell,FOV
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_13,1.0,left,13,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_14,1.0,left,14,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_15,1.0,left,15,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_16,1.0,left,16,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_17,1.0,left,17,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_18,1.0,left,18,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_19,1.0,left,19,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_20,1.0,left,20,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_21,1.0,left,21,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_22,1.0,left,22,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_23,1.0,left,23,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_24,1.0,left,24,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_25,1.0,left,25,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_26,1.0,left,26,,
G_1_left_27,1.0,left,27,,
G_1_left_27,1.0,left,27,,
G_1_left_27,1.0,left,27,,
G_1_left_27,1.0,left,27,,
G_1_left_27,1.0,left,27,,
G_1_left_27,1.0,left,27,,
G_1_left_27,1.0,left,27,,
G_1_left_27,1.0,left,27,,
