CIDs,High or Low Conc.,FOV,cell,delF
27458,h,2,109,-0.00864735789665729
27458,h,2,110,0.045197437660831785
27458,h,2,111,0.00643307648508087
27458,h,2,112,0.06814987155112195
27458,h,2,113,0.05748336109290534
27458,h,2,114,0.091427652530305
27458,h,2,115,0.041058453891934556
27458,h,2,116,0.10031993246387237
27458,h,2,117,0.11053578070455639
27458,h,2,118,0.022115399050960105
27458,h,2,119,0.12500217812524472
27458,h,2,120,0.08936104699558194
27458,h,2,121,0.055767058840667606
27458,h,2,122,0.08087226135300483
27458,h,2,123,0.18318230212872796
27458,l,2,0,0.4295850118201346
27458,l,2,1,0.3069890803799307
27458,l,2,2,0.06072193122091197
27458,l,2,3,0.5608141913857551
27458,l,2,4,0.08460877261368428
27458,l,2,5,0.3394011204439223
27458,l,2,6,0.23653998285158281
27458,l,2,7,0.13093702478450647
27458,l,2,8,0.03634674877338951
27458,l,2,9,0.09795315385657687
27458,l,2,10,0.19452366631080653
27458,l,2,11,0.0628626613090242
27458,l,2,12,-0.03427154414535464
27458,l,2,13,0.25039660595452445
27458,l,2,14,0.1924372779390797
27458,l,2,15,0.33398315300383064
27458,l,2,16,0.012026696187614748
27458,l,2,17,0.13750348078876193
27458,l,2,18,0.016172000266096786
27458,l,2,19,0.03640972040549848
27458,l,2,20,-0.024080575675692384
27458,l,2,21,0.027339413666192774
27458,l,2,22,0.021937383632616287
27458,l,2,23,0.18344261042441798
27458,l,2,24,0.04193199905916197
27458,l,2,25,0.0810080852139547
27458,l,2,26,0.5002589839171497
27458,l,2,27,0.10902845412306865
27458,l,2,28,0.20864980456704887
27458,l,2,29,0.13880997156812122
27458,l,2,30,0.050860637503225815
27458,l,2,31,0.09162229830670161
27458,l,2,32,0.05788326969357491
27458,l,2,33,-0.08814198382812781
27458,l,2,34,0.07108137100335812
27458,l,2,35,0.27065604412893624
27458,l,2,36,0.04152229367785011
27458,l,2,37,-0.012067570006801977
27458,l,2,38,0.02685093896693916
27458,l,2,39,0.07100655501558564
27458,l,2,40,0.06940672378434871
27458,l,2,41,0.0925741636357642
27458,l,2,42,0.09494758570315893
27458,l,2,43,0.19336213710256392
27458,l,2,44,0.14244846608114914
27458,l,2,45,0.12592176177458483
27458,l,2,46,-0.0652253127633377
27458,l,2,47,0.004129229426581878
27458,l,2,48,-0.009984174434881062
27458,l,2,49,0.03533587894352653
27458,l,2,50,-0.029622313187116733
27458,l,2,51,0.09624957871170553
27458,l,2,52,0.11009293040685057
27458,l,2,53,0.086290928147477
27458,l,2,54,0.0417743284648458
27458,l,2,55,-0.08480585990195355
27458,l,2,56,0.2578220171661562
27458,l,2,57,0.16928416937903987
27458,l,2,58,0.09369051577544124
27458,l,2,59,0.15351289131053195
27458,l,2,60,0.07387548500388634
27458,l,2,61,0.08595059020615341
27458,l,2,62,-0.0028312729043941036
27458,l,2,63,0.0014217915020983466
27458,l,2,64,-0.10040460909000522
27458,l,2,65,0.08175351932728651
27458,l,2,66,0.10252717471032026
27458,l,2,67,0.012456320664886425
27458,l,2,68,0.012456320664886425
27458,l,2,69,0.1362076267763551
27458,l,2,70,0.11936322604600795
27458,l,2,71,-0.15420353447512544
27458,l,2,72,0.15877942572693174
27458,l,2,73,0.11368941860612795
27458,l,2,74,0.0048255662699143885
27458,l,2,75,0.002139628020682636
27458,l,2,76,0.002144024126957395
27458,l,2,77,-0.0041871864699882895
27458,l,2,78,0.009074975120852612
27458,l,2,79,0.0233485038422295
27458,l,2,80,-0.043183042913744835
27458,l,2,81,0.05855417885021987
27458,l,2,82,-0.018044385156516487
27458,l,2,83,0.012956022985405444
27458,l,2,84,0.12177229324045001
27458,l,2,85,-0.000998477395105439
27458,l,2,86,0.04344209196383177
27458,l,2,87,0.07043197883813555
27458,l,2,88,7.771802274593092e-05
27458,l,2,89,0.04185751030915872
27458,l,2,90,-0.014894276444321562
27458,l,2,91,-0.042104700814166174
27458,l,2,92,0.002188753317782013
27458,l,2,93,-0.0007385468191838185
27458,l,2,94,0.03880735658067271
27458,l,2,95,0.2058136405293507
27458,l,2,96,-0.004130620703310709
27458,l,2,97,-0.010773149165287835
27458,l,2,98,-0.014816396286081954
27458,l,2,99,0.02148294804685108
27458,l,2,100,0.032676443858672376
27458,l,2,101,0.04811640407995258
27458,l,2,102,0.04554655671336714
27458,l,2,103,0.06406610616001146
27458,l,2,104,0.07388848001801628
27458,l,2,105,0.0789510700576911
27458,l,2,106,0.015152396267410483
27458,l,2,107,0.08826128383633669
27458,l,2,108,-0.03805997527444099
27458,l,2,109,-0.0272394763546687
27458,l,2,110,-0.02719784912139503
27458,l,2,111,-0.05430046799177379
27458,l,2,112,-0.0014193289136634364
27458,l,2,113,0.023131213110915348
27458,l,2,114,0.001633761547695265
27458,h,3,0,0.8033652116193789
27458,h,3,1,0.1526348599212478
27458,h,3,2,0.24521118590138405
27458,h,3,3,0.7426850888220369
27458,h,3,4,0.09821112101097743
27458,h,3,5,0.004279412804800061
27458,h,3,6,1.5070614458418259
27458,h,3,7,0.11271509608717947
27458,h,3,8,0.240557115621663
27458,h,3,9,-0.01475399179052637
27458,h,3,10,-0.003606086790859466
27458,h,3,11,0.09763256756968551
27458,h,3,12,-0.10098588637350954
27458,h,3,13,0.001108564413631892
27458,h,3,14,-0.06485797992051162
27458,h,3,15,-0.0450664237607669
27458,h,3,16,-0.024607792743626254
27458,h,3,17,0.1532020748959774
27458,h,3,18,-0.0238246949499908
27458,h,3,19,-0.04760925299065834
27458,h,3,20,0.008986076724361918
27458,h,3,21,-0.06934434513404117
27458,h,3,22,-0.08999107204790516
27458,h,3,23,-0.008824009434251667
27458,h,3,24,0.029754508321826068
27458,h,3,25,-0.060104886301839834
27458,h,3,26,0.13183595630847011
27458,h,3,27,0.2219711796025572
27458,h,3,28,0.013563291470353431
27458,h,3,29,-0.004869662673747726
27458,h,3,30,-0.13747023140701964
27458,h,3,31,-0.05949394148018629
27458,h,3,32,-0.1527915233747912
27458,h,3,33,-0.0038033518021533957
27458,h,3,34,-0.011808960385074129
27458,h,3,35,-0.025987037740067703
27458,h,3,36,-0.03894513107098012
27458,h,3,37,0.08007415234939544
27458,h,3,38,0.002884311852932081
27458,h,3,39,0.3533880007443985
27458,h,3,40,-0.0446392042165729
27458,h,3,41,0.33576269231033234
27458,h,3,42,0.5734034723790906
27458,h,3,43,0.0040006562439439996
27458,h,3,44,0.2759191304369252
27458,l,3,0,-0.00983308580462973
27458,l,3,1,0.0659491364197234
27458,l,3,2,-0.01885223910515886
27458,l,3,3,0.09413053509571973
27458,l,3,4,0.007987857635826129
27458,l,3,5,-0.041058187074608204
27458,l,3,6,0.0015980296154898732
27458,l,3,7,0.04722738660414629
27458,l,3,8,-0.00833852028343822
27458,l,3,9,0.5091573127831219
27458,l,3,10,0.15783720152636982
27458,l,3,11,-0.005895670850281427
27458,l,3,12,0.37878121760935723
27458,l,3,13,0.04855756773282538
27458,l,3,14,-0.02967284928278002
27458,l,3,15,0.34714597320188134
27458,l,3,16,0.23945023222189352
27458,l,3,17,0.043171564348000874
27458,l,3,18,-0.05475572585559844
27458,l,3,19,0.07666016809735852
27458,l,3,20,0.25991797465433025
27458,l,3,21,0.2266785525037237
27458,l,3,22,0.2067863378521907
27458,l,3,23,0.08538864650094795
27458,l,3,24,0.011660155194965929
27458,l,3,25,0.08684476583563765
27458,l,3,26,0.8507588923896724
27458,l,3,27,0.6468342863630735
27458,l,3,28,0.11637393374765483
27458,l,3,29,0.05488353551037597
27458,l,3,30,0.03096724868131552
27458,l,3,31,0.129274058432395
27458,l,3,32,0.2011781012155076
27458,l,3,33,0.07101325233113215
27458,l,3,34,0.043683370041764924
27458,l,3,35,0.11548391977630612
27458,l,3,36,-0.02968560855273838
27458,l,3,37,-0.038521833680521984
27458,l,3,38,-0.03180288416811631
27458,l,3,39,0.08268730760576253
27458,l,3,40,0.040889288916413136
27458,l,3,41,0.04969895912175442
27458,l,3,42,0.1566225533117609
27458,l,3,43,0.13998151648213195
27458,l,3,44,0.05426399870829637
27458,l,3,45,0.06828978519485494
27458,l,3,46,0.012260271168452769
27458,l,3,47,0.02795653496842126
27458,l,3,48,-0.012087482270210401
27458,l,3,49,-0.05206427561901208
27458,l,3,50,0.02920173151309488
27458,l,3,51,0.03526071563133215
27458,l,3,52,0.003852188590760426
27458,l,3,53,-0.009056317486689372
27458,l,3,54,0.09683665265004422
27458,l,3,55,0.1468791204652539
27458,l,3,56,0.062365346797094205
27458,l,3,57,0.13020402264599887
27458,l,3,58,0.16453400952970595
27458,l,3,59,-0.04117349404445105
27458,l,3,60,0.05899676229672605
27458,l,3,61,-0.053419317353516564
27458,l,3,62,0.012038326384129378
27458,l,3,63,-0.0746425301103142
27458,l,3,64,0.02869352205798047
27458,l,3,65,0.04063019106890012
27458,l,3,66,0.1580810173673227
27458,l,3,67,-0.05900032742668521
27458,l,3,68,0.03139965017589133
27458,l,3,69,0.006684577054651498
27458,l,3,70,-0.050500874873490996
27458,l,3,71,0.3351235373930746
27458,l,3,72,0.13516651514873335
27458,l,3,73,0.06676356720682393
27458,l,3,74,0.031696704237425384
27458,l,3,75,-0.04409528426622735
27458,l,3,76,-0.03575989171642953
27458,l,3,77,-0.03898168155576411
27458,l,3,78,0.03810503954092282
27458,l,3,79,-0.10106594889964693
27458,l,3,80,0.0015237242512265807
27458,l,3,81,0.157985352910351
27458,l,3,82,0.1559350037349785
27458,l,3,83,0.1314009014921653
27458,l,3,84,0.07365925344391262
27458,l,3,85,0.08289049786778732
27458,l,3,86,0.2018224583873919
27458,l,3,87,0.07197697664410342
27458,l,3,88,0.09979356094006302
27458,l,3,89,-0.03279363418594596
27458,l,3,90,0.10027062414837233
30771,h,1,0,0.5179831964127506
30771,h,1,1,0.5179831964127506
30771,h,1,2,-0.03574499932632368
30771,h,1,3,-0.04121395746845641
30771,h,1,4,0.2444241126517911
30771,h,1,5,0.18458217759346804
30771,h,1,6,0.13564462210658226
30771,h,1,7,-0.028080016288765164
30771,h,1,8,0.03319472081535149
30771,h,1,9,0.09312013585794683
30771,h,1,10,-0.019954560359556728
30771,h,1,11,0.06817976627081254
30771,h,1,12,-0.015109552210097446
30771,h,1,13,0.08622727434561238
30771,h,1,14,0.09220839416212923
30771,h,1,15,-0.0033361195679647688
30771,h,1,16,0.009101082449430429
30771,h,1,17,0.0103098579054697
30771,h,1,18,0.12222239055458574
30771,h,1,19,0.16683192124506283
30771,h,1,20,0.07943020127762267
30771,h,1,21,0.09141464559552352
30771,h,1,22,0.20015167995653496
30771,h,1,23,0.12047022590167135
30771,h,1,24,0.07341222329853066
30771,h,1,25,-0.05072240279115644
30771,h,1,26,-0.02096668913818157
30771,h,1,27,0.1273423970639404
30771,h,1,28,0.17078666065727735
30771,h,1,29,0.048486895395107664
30771,h,1,30,0.005302580933301437
30771,h,1,31,0.0022631811715478622
30771,h,1,32,-0.10473621099048934
30771,h,1,33,0.033737438378290886
30771,h,1,34,0.07924127560693796
30771,h,1,35,0.12797051336860357
30771,h,1,36,0.20035412148568935
30771,h,1,37,0.27699390585650424
30771,h,1,38,0.47167100730637185
30771,h,1,39,0.08098015258670098
30771,h,1,40,0.05847311160425911
30771,h,1,41,0.17044679456510245
30771,h,1,42,0.06431013484557367
30771,h,1,43,0.030885936146702143
30771,h,1,44,-0.0003265903791530393
30771,h,1,45,-0.003971796735334122
30771,h,1,46,0.11566028743068339
30771,h,1,47,0.078045188405875
30771,h,1,48,0.052921628420193656
30771,h,1,49,0.18655742200250783
30771,h,1,50,0.20505015975328586
30771,h,1,51,0.04977539431184064
30771,h,1,52,0.0998588482498779
30771,h,1,53,0.05507436115473933
30771,h,1,54,0.06748214982434814
30771,h,1,55,0.17949908433089856
30771,h,1,56,0.14986801487421694
30771,h,1,57,0.06608461852342959
30771,h,1,58,0.0392905145828576
30771,h,1,59,0.035217402916287714
30771,h,1,60,0.031211696795701294
30771,h,1,61,-0.02049546603038742
30771,h,1,62,0.08912713202849483
30771,h,1,63,0.04636776337877286
30771,h,1,64,0.16400304971491403
30771,h,1,65,0.18898456708122433
30771,h,1,66,-0.045178591240795984
30771,h,1,67,0.12660370686825492
30771,h,1,68,0.18613315388429533
30771,h,1,69,0.027624969667900085
30771,h,1,70,-0.028865748316421056
30771,h,1,71,0.10928636371694263
30771,h,1,72,-0.009134495230414022
30771,h,1,73,0.12622012540057992
30771,h,1,74,-0.06732111954410491
30771,h,1,75,0.06400059915397277
30771,h,1,76,0.05199070823329655
30771,h,1,77,0.09199909722730505
30771,l,1,0,0.09145450342691804
30771,l,1,1,0.4165527477612054
30771,l,1,2,0.37582307304094487
30771,l,1,3,0.14088791491833744
30771,l,1,4,0.020798029637136103
30771,l,1,5,0.02072287551917047
30771,l,1,6,0.04502291804391148
30771,l,1,7,0.07833577520368072
30771,l,1,8,0.03672568043388626
30771,l,1,9,0.011097774661907622
30771,l,1,10,0.17311963174137954
30771,l,1,11,0.09001290340126954
30771,l,1,12,-0.02626914879696166
30771,l,1,13,-0.004816890757432042
30771,l,1,14,0.07492004251016739
30771,l,1,15,0.0749719731224349
30771,l,1,16,0.05005176725976119
30771,l,1,17,0.06637611761484133
30771,l,1,18,0.03622873014109926
30771,l,1,19,0.26859213920385044
30771,l,1,20,0.11796847150155547
30771,l,1,21,0.13967583391120889
30771,l,1,22,0.0794700743286554
30771,l,1,23,0.009103965918629985
30771,l,1,24,-0.015548092322731405
30771,l,1,25,0.1946329878035232
30771,l,1,26,0.06631610474126215
30771,l,1,27,0.015196607553947675
30771,l,1,28,0.031829943620740514
30771,l,1,29,0.2587602891614628
30771,l,1,30,0.07632158354735856
30771,l,1,31,0.035123255566314335
30771,l,1,32,0.04085642672398743
30771,l,1,33,0.16966060353028453
30771,l,1,34,0.6392267795576477
30771,l,1,35,0.08539762773506253
30771,l,1,36,0.05560613628785113
30771,l,1,37,0.3516895490521659
30771,l,1,38,0.1514760829081022
30771,l,1,39,0.023140852755192332
30771,l,1,40,0.004131395021322204
30771,l,1,41,-0.009705884874239222
30771,l,1,42,0.04260211947640311
30771,l,1,43,0.01367039359584942
30771,l,1,44,0.16690872199927106
30771,l,1,45,0.11825852418442938
30771,l,1,46,0.004200905030962719
30771,l,1,47,0.32816302231342415
30771,l,1,48,0.19784288479953416
30771,l,1,49,0.032490401447325845
30771,l,1,50,0.0651297931494537
30771,l,1,51,0.014501327393285001
30771,l,1,52,0.08622479897500313
30771,h,2,0,0.4679888355708906
30771,h,2,1,0.6406826412365723
30771,h,2,2,0.318907676287598
30771,h,2,3,0.47693685189891727
30771,h,2,4,0.028329740956883242
30771,h,2,5,0.5383012203887011
30771,h,2,6,0.050101777011108496
30771,h,2,7,0.08296273105638252
30771,h,2,8,0.3839897553828555
30771,h,2,9,0.3839897553828555
30771,h,2,10,0.30760415312620976
30771,h,2,11,0.5674670169267337
30771,h,2,12,0.03301985835290668
30771,h,2,13,0.03877663354684663
30771,h,2,14,0.07281138228324262
30771,h,2,15,0.14222482189888833
30771,h,2,16,0.11783039840094893
30771,h,2,17,0.06345237944822345
30771,h,2,18,0.17421816314224856
30771,h,2,19,0.08506777660995911
30771,h,2,20,0.197153634226195
30771,h,2,21,0.047238650917791246
30771,h,2,22,0.07738393420265194
30771,h,2,23,0.23977098628474405
30771,h,2,24,0.11752029271980086
30771,h,2,25,0.05026305948984396
30771,h,2,26,0.07302421088858015
30771,h,2,27,0.09958765276814698
30771,h,2,28,0.06611972504360696
30771,h,2,29,0.011731693607414573
30771,h,2,30,-0.004273074003831909
30771,h,2,31,0.11726654617336167
30771,h,2,32,0.09937760694093996
30771,h,2,33,0.4226083296350562
30771,h,2,34,-0.049219808292728644
30771,h,2,35,0.06282058995100197
30771,h,2,36,0.02726865722206678
30771,h,2,37,0.07948158225647342
30771,h,2,38,0.1742772908215037
30771,h,2,39,0.05613696112732738
30771,h,2,40,0.020017993125807394
30771,h,2,41,0.027691992319327646
30771,h,2,42,0.009500597349967358
30771,h,2,43,0.09799497235753374
30771,h,2,44,0.09308508910164766
30771,h,2,45,0.3619285324962609
30771,h,2,46,0.2411028289133961
30771,h,2,47,0.01918702752600976
30771,h,2,48,0.09825115205431545
30771,h,2,49,0.0773563533849152
30771,h,2,50,0.0024185754077573085
30771,h,2,51,0.10533454390854691
30771,h,2,52,0.1823403009141056
30771,h,2,53,0.10952219823753505
30771,h,2,54,0.11505780548282364
30771,h,2,55,0.031084886732419922
30771,h,2,56,0.04742031341236521
30771,h,2,57,0.05200505768018953
30771,h,2,58,-0.0022199918900126007
30771,h,2,59,0.025825827507157617
30771,h,2,60,0.05961181136515822
30771,h,2,61,-0.0173921253774746
30771,h,2,62,0.10148261361803733
30771,h,2,63,-0.020241082309474308
30771,h,2,64,-0.010755208401171988
30771,h,2,65,0.031045486365158886
30771,h,2,66,0.08986236983754968
30771,h,2,67,0.013347161786803452
30771,h,2,68,0.0920932281900197
30771,h,2,69,0.06528101717297284
30771,h,2,70,0.0020141165634706784
30771,h,2,71,0.025750490158350195
30771,h,2,72,-0.004597127320606163
30771,h,2,73,-0.0002677390695127498
30771,h,2,74,0.018126225729289354
30771,h,2,75,0.019389032109502383
30771,h,2,76,-0.024731368481056597
30771,h,2,77,0.05354786319763897
30771,h,2,78,0.016290971657098165
30771,h,2,79,0.05610029143418599
30771,h,2,80,0.11703175660751237
30771,h,2,81,0.09300913897848145
30771,h,2,82,-0.053473793804296954
30771,h,2,83,0.14494619532034725
30771,h,2,84,0.05578572945410293
30771,h,2,85,0.029545311587573758
30771,h,2,86,0.1488383971008713
30771,h,2,87,0.07143062060413972
30771,h,2,88,0.04318178341118012
30771,h,2,89,0.04318178341118012
30771,h,2,90,0.03252347741148778
30771,h,2,91,0.23471231271879192
30771,h,2,92,-0.005150717607928201
30771,h,2,93,0.021508623469562563
30771,h,2,94,-0.012510646818813384
30771,h,2,95,0.10142481655415349
30771,h,2,96,0.030016465531938447
30771,h,2,97,0.020838557821946546
30771,h,2,98,-0.0158647930739326
30771,h,2,99,-0.01333077869036641
30771,h,2,100,0.038711650537592755
30771,h,2,101,0.022841860697200834
30771,h,2,102,0.054048719180346406
30771,h,2,103,0.07299144267643533
30771,h,2,104,0.049386548693307476
30771,h,2,105,0.005586293780543885
30771,h,2,106,0.012947986845072765
30771,h,2,107,0.13470960544091573
30771,h,2,108,0.00812825847279154
30771,h,2,109,-0.025833767269197727
30771,h,2,110,0.15417334579647934
30771,h,2,111,0.03240496080228513
30771,h,2,112,0.04475567061577232
30771,h,2,113,0.04292992600285023
30771,h,2,114,0.03589935244153307
30771,h,2,115,0.026109411577077673
30771,h,2,116,0.16852027711246712
30771,h,2,117,0.08711824625909896
30771,h,2,118,0.028489632321657927
30771,h,2,119,0.13248223231760858
30771,h,2,120,0.10863106821745816
30771,h,2,121,0.021765091727953448
30771,h,2,122,0.02137678575518014
30771,h,2,123,0.14367904920111324
30771,l,2,0,0.43804939003972176
30771,l,2,1,0.25379233912494487
30771,l,2,2,0.16271643554350249
30771,l,2,3,0.45828775084619267
30771,l,2,4,0.11465432963385237
30771,l,2,5,0.26301884831254935
30771,l,2,6,0.28735862901681924
30771,l,2,7,0.08009403075050185
30771,l,2,8,0.06684675434945896
30771,l,2,9,0.04999778441214404
30771,l,2,10,0.03138290767783977
30771,l,2,11,0.008825440445501397
30771,l,2,12,0.003967356801436902
30771,l,2,13,0.008365612285147752
30771,l,2,14,0.15949579672879358
30771,l,2,15,0.3622008173722182
30771,l,2,16,0.153016236298495
30771,l,2,17,0.27272566998514564
30771,l,2,18,0.1501691332110955
30771,l,2,19,0.04470800141458061
30771,l,2,20,0.37814984436460963
30771,l,2,21,0.01766924283950894
30771,l,2,22,0.15383056535950076
30771,l,2,23,0.034654959416908646
30771,l,2,24,0.06922302169229931
30771,l,2,25,0.1021565218657214
30771,l,2,26,0.34816951789022926
30771,l,2,27,0.15083820899772474
30771,l,2,28,0.15004187478000278
30771,l,2,29,0.03530405897703819
30771,l,2,30,0.104064165631559
30771,l,2,31,0.04954167938709412
30771,l,2,32,0.06490002161592334
30771,l,2,33,0.11188639959022263
30771,l,2,34,0.12320855520384237
30771,l,2,35,0.3018469106649227
30771,l,2,36,0.03693110484417358
30771,l,2,37,0.0015986363752185067
30771,l,2,38,0.08142465490604008
30771,l,2,39,0.16489292620513343
30771,l,2,40,0.06285401460342281
30771,l,2,41,0.13608488148427506
30771,l,2,42,0.07094763431228217
30771,l,2,43,0.15790887887318492
30771,l,2,44,0.17445705090012242
30771,l,2,45,0.20497030717078346
30771,l,2,46,0.16532440111675628
30771,l,2,47,0.11280563146506624
30771,l,2,48,0.008283684270538553
30771,l,2,49,-0.0032437433639812886
30771,l,2,50,0.09172923628101916
30771,l,2,51,0.23472251546490627
30771,l,2,52,0.15173619240847772
30771,l,2,53,0.12832947655079904
30771,l,2,54,0.28026367405734764
30771,l,2,55,0.0061439354329947985
30771,l,2,56,0.24066407413263644
30771,l,2,57,0.16602284142855808
30771,l,2,58,-0.021834807478706097
30771,l,2,59,0.12694238193861207
30771,l,2,60,0.059513295454578896
30771,l,2,61,0.022382686651808814
30771,l,2,62,0.12024393847213172
30771,l,2,63,0.13231079147226257
30771,l,2,64,0.042383115388037525
30771,l,2,65,0.10091481105125766
30771,l,2,66,0.1093762599158881
