"","Participant","Group","Ranking","OdorName","Subsistence"
"1",3,"Thai",3,"Vanillin","Urban"
"2",1,"Thai",3,"Vanillin","Urban"
"3",1,"Cha'palaa",5,"Vanillin","Farmer"
"4",8,"Imbabura Quechua",1,"Vanillin","Farmer"
"5",11,"Maniq",7,"Vanillin","Hunter-gatherer"
"6",27,"Mexican",1,"Vanillin","Urban"
"7",6,"Seri",1,"Vanillin","Hunter-gatherer"
"8",11,"Cha'palaa",2,"Vanillin","Farmer"
"9",2,"Semaq Beri",5,"Vanillin","Hunter-gatherer"
"10",15,"Maniq",7,"Vanillin","Hunter-gatherer"
"11",12,"Cha'palaa",5,"Vanillin","Farmer"
"12",7,"Seri",2,"Vanillin","Hunter-gatherer"
"13",19,"Imbabura Quechua",1,"Vanillin","Farmer"
"14",4,"Mexican",6,"Vanillin","Urban"
"15",25,"Mah Meri",3,"Vanillin","Farmer"
"16",7,"Semaq Beri",1,"Vanillin","Hunter-gatherer"
"17",15,"Cha'palaa",5,"Vanillin","Farmer"
"18",9,"Mah Meri",2,"Vanillin","Farmer"
"19",19,"Seri",2,"Vanillin","Hunter-gatherer"
"20",6,"Imbabura Quechua",1,"Vanillin","Farmer"
"21",14,"Imbabura Quechua",2,"Vanillin","Farmer"
"22",17,"Thai",3,"Vanillin","Urban"
"23",7,"Mah Meri",2,"Vanillin","Farmer"
"24",2,"Mexican",3,"Vanillin","Urban"
"25",1,"Mah Meri",2,"Vanillin","Farmer"
"26",24,"Semelai",2,"Vanillin","Farmer"
"27",8,"Thai",2,"Vanillin","Urban"
"28",4,"Thai",2,"Vanillin","Urban"
"29",5,"Seri",2,"Vanillin","Hunter-gatherer"
"30",6,"Maniq",3,"Vanillin","Hunter-gatherer"
"31",5,"Maniq",2,"Vanillin","Hunter-gatherer"
"32",25,"Cha'palaa",4,"Vanillin","Farmer"
"33",5,"Cha'palaa",4,"Vanillin","Farmer"
"34",13,"Seri",1,"Vanillin","Hunter-gatherer"
"35",3,"Cha'palaa",2,"Vanillin","Farmer"
"36",13,"Cha'palaa",2,"Vanillin","Farmer"
"37",23,"Semelai",1,"Vanillin","Farmer"
"38",16,"Seri",3,"Vanillin","Hunter-gatherer"
"39",13,"Mah Meri",2,"Vanillin","Farmer"
"40",3,"Seri",1,"Vanillin","Hunter-gatherer"
"41",9,"Thai",1,"Vanillin","Urban"
"42",20,"Imbabura Quechua",1,"Vanillin","Farmer"
"43",9,"Cha'palaa",2,"Vanillin","Farmer"
"44",12,"Imbabura Quechua",6,"Vanillin","Farmer"
"45",5,"Mah Meri",1,"Vanillin","Farmer"
"46",7,"Semelai",3,"Vanillin","Farmer"
"47",10,"Mah Meri",5,"Vanillin","Farmer"
"48",25,"Seri",2,"Vanillin","Hunter-gatherer"
"49",23,"Mexican",1,"Vanillin","Urban"
"50",11,"Semelai",3,"Vanillin","Farmer"
"51",17,"Imbabura Quechua",1,"Vanillin","Farmer"
"52",4,"Seri",1,"Vanillin","Hunter-gatherer"
"53",24,"Cha'palaa",8,"Vanillin","Farmer"
"54",15,"Mah Meri",3,"Vanillin","Farmer"
"55",21,"Imbabura Quechua",3,"Vanillin","Farmer"
"56",24,"Thai",1,"Vanillin","Urban"
"57",6,"Mah Meri",5,"Vanillin","Farmer"
"58",31,"Mexican",3,"Vanillin","Urban"
"59",19,"Mah Meri",2,"Vanillin","Farmer"
"60",15,"Imbabura Quechua",3,"Vanillin","Farmer"
"61",12,"Semelai",9,"Vanillin","Farmer"
"62",6,"Mexican",3,"Vanillin","Urban"
"63",34,"Mexican",1,"Vanillin","Urban"
"64",1,"Seri",2,"Vanillin","Hunter-gatherer"
"65",22,"Imbabura Quechua",3,"Vanillin","Farmer"
"66",17,"Cha'palaa",1,"Vanillin","Farmer"
"67",22,"Cha'palaa",7,"Vanillin","Farmer"
"68",1,"Semaq Beri",6,"Vanillin","Hunter-gatherer"
"69",13,"Mexican",3,"Vanillin","Urban"
"70",24,"Imbabura Quechua",5,"Vanillin","Farmer"
"71",2,"Mah Meri",1,"Vanillin","Farmer"
"72",17,"Mexican",2,"Vanillin","Urban"
"73",17,"Semelai",1,"Vanillin","Farmer"
"74",4,"Imbabura Quechua",6,"Vanillin","Farmer"
"75",10,"Semelai",5,"Vanillin","Farmer"
"76",8,"Mah Meri",2,"Vanillin","Farmer"
"77",4,"Cha'palaa",2,"Vanillin","Farmer"
"78",11,"Mexican",3,"Vanillin","Urban"
"79",12,"Mah Meri",1,"Vanillin","Farmer"
"80",16,"Semelai",8,"Vanillin","Farmer"
"81",16,"Mah Meri",4,"Vanillin","Farmer"
"82",16,"Thai",7,"Vanillin","Urban"
"83",10,"Thai",1,"Vanillin","Urban"
"84",13,"Thai",4,"Vanillin","Urban"
"85",15,"Thai",2,"Vanillin","Urban"
"86",2,"Semelai",2,"Vanillin","Farmer"
"87",17,"Semaq Beri",3,"Vanillin","Hunter-gatherer"
"88",14,"Cha'palaa",2,"Vanillin","Farmer"
"89",1,"Mexican",7,"Vanillin","Urban"
"90",9,"Mexican",1,"Vanillin","Urban"
"91",1,"Maniq",5,"Vanillin","Hunter-gatherer"
"92",19,"Thai",1,"Vanillin","Urban"
"93",11,"Mah Meri",3,"Vanillin","Farmer"
"94",14,"Seri",1,"Vanillin","Hunter-gatherer"
"95",2,"Maniq",1,"Vanillin","Hunter-gatherer"
"96",26,"Thai",4,"Vanillin","Urban"
"97",18,"Seri",1,"Vanillin","Hunter-gatherer"
"98",30,"Mexican",3,"Vanillin","Urban"
"99",8,"Seri",1,"Vanillin","Hunter-gatherer"
"100",16,"Semaq Beri",2,"Vanillin","Hunter-gatherer"
"101",27,"Thai",1,"Vanillin","Urban"
"102",10,"Seri",3,"Vanillin","Hunter-gatherer"
"103",2,"Thai",2,"Vanillin","Urban"
"104",6,"Thai",2,"Vanillin","Urban"
"105",5,"Imbabura Quechua",4,"Vanillin","Farmer"
"106",5,"Semaq Beri",1,"Vanillin","Hunter-gatherer"
"107",22,"Semelai",4,"Vanillin","Farmer"
"108",10,"Semaq Beri",4,"Vanillin","Hunter-gatherer"
"109",7,"Maniq",8,"Vanillin","Hunter-gatherer"
"110",12,"Semaq Beri",4,"Vanillin","Hunter-gatherer"
"111",15,"Semelai",3,"Vanillin","Farmer"
"112",28,"Mexican",1,"Vanillin","Urban"
"113",10,"Imbabura Quechua",1,"Vanillin","Farmer"
"114",9,"Imbabura Quechua",1,"Vanillin","Farmer"
"115",20,"Mah Meri",2,"Vanillin","Farmer"
"116",22,"Mah Meri",2,"Vanillin","Farmer"
"117",8,"Mexican",2,"Vanillin","Urban"
"118",32,"Mexican",1,"Vanillin","Urban"
"119",25,"Semelai",3,"Vanillin","Farmer"
"120",11,"Thai",4,"Vanillin","Urban"
"121",9,"Semaq Beri",3,"Vanillin","Hunter-gatherer"
"122",10,"Mexican",1,"Vanillin","Urban"
"123",2,"Seri",1,"Vanillin","Hunter-gatherer"
"124",15,"Semaq Beri",5,"Vanillin","Hunter-gatherer"
"125",29,"Mexican",2,"Vanillin","Urban"
"126",4,"Semelai",4,"Vanillin","Farmer"
"127",16,"Mexican",2,"Vanillin","Urban"
"128",14,"Thai",1,"Vanillin","Urban"
"129",12,"Seri",1,"Vanillin","Hunter-gatherer"
"130",21,"Mexican",2,"Vanillin","Urban"
"131",20,"Thai",1,"Vanillin","Urban"
"132",15,"Seri",1,"Vanillin","Hunter-gatherer"
"133",12,"Mexican",4,"Vanillin","Urban"
"134",14,"Mexican",4,"Vanillin","Urban"
"135",16,"Maniq",7,"Vanillin","Hunter-gatherer"
"136",23,"Thai",1,"Vanillin","Urban"
"137",18,"Mah Meri",5,"Vanillin","Farmer"
"138",3,"Semaq Beri",6,"Vanillin","Hunter-gatherer"
"139",21,"Seri",1,"Vanillin","Hunter-gatherer"
"140",18,"Mexican",4,"Vanillin","Urban"
"141",8,"Cha'palaa",1,"Vanillin","Farmer"
"142",17,"Seri",9,"Vanillin","Hunter-gatherer"
"143",18,"Semelai",4,"Vanillin","Farmer"
"144",19,"Mexican",1,"Vanillin","Urban"
"145",8,"Semelai",3,"Vanillin","Farmer"
"146",24,"Mexican",4,"Vanillin","Urban"
"147",7,"Thai",1,"Vanillin","Urban"
"148",14,"Semelai",7,"Vanillin","Farmer"
"149",21,"Semaq Beri",1,"Vanillin","Hunter-gatherer"
"150",13,"Semelai",5,"Vanillin","Farmer"
"151",9,"Maniq",7,"Vanillin","Hunter-gatherer"
"152",23,"Cha'palaa",1,"Vanillin","Farmer"
"153",20,"Semelai",6,"Vanillin","Farmer"
"154",33,"Mexican",4,"Vanillin","Urban"
"155",5,"Mexican",2,"Vanillin","Urban"
"156",4,"Mah Meri",1,"Vanillin","Farmer"
"157",21,"Cha'palaa",6,"Vanillin","Farmer"
"158",20,"Semaq Beri",4,"Vanillin","Hunter-gatherer"
"159",24,"Mah Meri",2,"Vanillin","Farmer"
"160",14,"Mah Meri",6,"Vanillin","Farmer"
"161",18,"Imbabura Quechua",4,"Vanillin","Farmer"
"162",13,"Semaq Beri",8,"Vanillin","Hunter-gatherer"
"163",7,"Cha'palaa",1,"Vanillin","Farmer"
"164",13,"Maniq",1,"Vanillin","Hunter-gatherer"
"165",1,"Semelai",3,"Vanillin","Farmer"
"166",23,"Imbabura Quechua",3,"Vanillin","Farmer"
"167",11,"Imbabura Quechua",3,"Vanillin","Farmer"
"168",9,"Seri",4,"Vanillin","Hunter-gatherer"
"169",23,"Seri",2,"Vanillin","Hunter-gatherer"
"170",21,"Semelai",2,"Vanillin","Farmer"
"171",19,"Cha'palaa",2,"Vanillin","Farmer"
"172",22,"Semaq Beri",3,"Vanillin","Hunter-gatherer"
"173",3,"Imbabura Quechua",4,"Vanillin","Farmer"
"174",6,"Cha'palaa",4,"Vanillin","Farmer"
"175",20,"Cha'palaa",5,"Vanillin","Farmer"
"176",25,"Mexican",3,"Vanillin","Urban"
"177",8,"Semaq Beri",3,"Vanillin","Hunter-gatherer"
"178",23,"Semaq Beri",2,"Vanillin","Hunter-gatherer"
"179",25,"Semaq Beri",3,"Vanillin","Hunter-gatherer"
"180",3,"Semelai",3,"Vanillin","Farmer"
"181",6,"Semaq Beri",7,"Vanillin","Hunter-gatherer"
"182",19,"Semaq Beri",8,"Vanillin","Hunter-gatherer"
"183",4,"Semaq Beri",3,"Vanillin","Hunter-gatherer"
"184",4,"Maniq",8,"Vanillin","Hunter-gatherer"
"185",16,"Cha'palaa",1,"Vanillin","Farmer"
"186",5,"Semelai",2,"Vanillin","Farmer"
"187",1,"Imbabura Quechua",2,"Vanillin","Farmer"
"188",24,"Semaq Beri",6,"Vanillin","Hunter-gatherer"
"189",11,"Semaq Beri",5,"Vanillin","Hunter-gatherer"
"190",21,"Thai",2,"Vanillin","Urban"
"191",26,"Mexican",2,"Vanillin","Urban"
"192",35,"Mexican",3,"Vanillin","Urban"
"193",22,"Seri",3,"Vanillin","Hunter-gatherer"
"194",12,"Thai",2,"Vanillin","Urban"
"195",19,"Semelai",3,"Vanillin","Farmer"
"196",8,"Maniq",2,"Vanillin","Hunter-gatherer"
"197",6,"Semelai",1,"Vanillin","Farmer"
"198",2,"Imbabura Quechua",3,"Vanillin","Farmer"
"199",23,"Mah Meri",1,"Vanillin","Farmer"
"200",14,"Maniq",9,"Vanillin","Hunter-gatherer"
"201",18,"Cha'palaa",2,"Vanillin","Farmer"
"202",20,"Mexican",2,"Vanillin","Urban"
"203",3,"Mah Meri",8,"Vanillin","Farmer"
"204",5,"Thai",3,"Vanillin","Urban"
"205",3,"Mexican",2,"Vanillin","Urban"
"206",20,"Seri",4,"Vanillin","Hunter-gatherer"
"207",15,"Mexican",2,"Vanillin","Urban"
"208",3,"Maniq",1,"Vanillin","Hunter-gatherer"
"209",10,"Maniq",6,"Vanillin","Hunter-gatherer"
"210",22,"Mexican",6,"Vanillin","Urban"
"211",16,"Imbabura Quechua",3,"Vanillin","Farmer"
"212",12,"Maniq",6,"Vanillin","Hunter-gatherer"
"213",7,"Mexican",4,"Vanillin","Urban"
"214",25,"Thai",3,"Vanillin","Urban"
"215",7,"Imbabura Quechua",8,"Vanillin","Farmer"
"216",9,"Semelai",4,"Vanillin","Farmer"
"217",14,"Semaq Beri",4,"Vanillin","Hunter-gatherer"
"218",17,"Mah Meri",3,"Vanillin","Farmer"
"219",11,"Seri",4,"Vanillin","Hunter-gatherer"
"220",10,"Cha'palaa",1,"Vanillin","Farmer"
"221",18,"Semaq Beri",4,"Vanillin","Hunter-gatherer"
"222",24,"Seri",3,"Vanillin","Hunter-gatherer"
"223",22,"Thai",1,"Vanillin","Urban"
"224",21,"Mah Meri",5,"Vanillin","Farmer"
"225",2,"Cha'palaa",7,"Vanillin","Farmer"
"226",13,"Imbabura Quechua",7,"Vanillin","Farmer"
"227",18,"Thai",1,"Vanillin","Urban"
"228",25,"Imbabura Quechua",5,"Vanillin","Farmer"
"229",14,"Thai",5,"Linalool","Urban"
"230",5,"Mah Meri",4,"Linalool","Farmer"
"231",17,"Mah Meri",4,"Linalool","Farmer"
"232",2,"Mexican",4,"Linalool","Urban"
"233",3,"Mah Meri",1,"Linalool","Farmer"
"234",24,"Cha'palaa",3,"Linalool","Farmer"
"235",22,"Cha'palaa",1,"Linalool","Farmer"
"236",13,"Mah Meri",1,"Linalool","Farmer"
"237",13,"Imbabura Quechua",5,"Linalool","Farmer"
"238",22,"Seri",2,"Linalool","Hunter-gatherer"
"239",2,"Thai",1,"Linalool","Urban"
"240",6,"Seri",3,"Linalool","Hunter-gatherer"
"241",25,"Semaq Beri",2,"Linalool","Hunter-gatherer"
"242",14,"Semaq Beri",10,"Linalool","Hunter-gatherer"
"243",10,"Cha'palaa",3,"Linalool","Farmer"
"244",23,"Semelai",6,"Linalool","Farmer"
"245",3,"Mexican",3,"Linalool","Urban"
"246",21,"Seri",3,"Linalool","Hunter-gatherer"
"247",16,"Mexican",3,"Linalool","Urban"
"248",10,"Thai",4,"Linalool","Urban"
"249",10,"Semaq Beri",1,"Linalool","Hunter-gatherer"
"250",23,"Seri",6,"Linalool","Hunter-gatherer"
"251",25,"Seri",1,"Linalool","Hunter-gatherer"
"252",15,"Thai",4,"Linalool","Urban"
"253",29,"Mexican",1,"Linalool","Urban"
"254",25,"Mexican",6,"Linalool","Urban"
"255",2,"Semelai",4,"Linalool","Farmer"
"256",5,"Maniq",5,"Linalool","Hunter-gatherer"
"257",20,"Imbabura Quechua",3,"Linalool","Farmer"
"258",27,"Mexican",3,"Linalool","Urban"
"259",12,"Mexican",2,"Linalool","Urban"
"260",13,"Mexican",2,"Linalool","Urban"
"261",17,"Thai",5,"Linalool","Urban"
"262",18,"Cha'palaa",8,"Linalool","Farmer"
"263",8,"Maniq",3,"Linalool","Hunter-gatherer"
"264",6,"Thai",4,"Linalool","Urban"
"265",16,"Mah Meri",3,"Linalool","Farmer"
"266",26,"Mexican",1,"Linalool","Urban"
"267",13,"Semelai",4,"Linalool","Farmer"
"268",21,"Semaq Beri",2,"Linalool","Hunter-gatherer"
"269",8,"Imbabura Quechua",2,"Linalool","Farmer"
"270",14,"Mexican",1,"Linalool","Urban"
"271",4,"Cha'palaa",6,"Linalool","Farmer"
"272",5,"Imbabura Quechua",2,"Linalool","Farmer"
"273",11,"Seri",1,"Linalool","Hunter-gatherer"
"274",23,"Mah Meri",3,"Linalool","Farmer"
"275",19,"Thai",3,"Linalool","Urban"
"276",20,"Mah Meri",4,"Linalool","Farmer"
"277",8,"Semelai",1,"Linalool","Farmer"
"278",17,"Seri",1,"Linalool","Hunter-gatherer"
"279",11,"Semelai",2,"Linalool","Farmer"
"280",3,"Semelai",8,"Linalool","Farmer"
"281",12,"Cha'palaa",6,"Linalool","Farmer"
"282",18,"Thai",8,"Linalool","Urban"
"283",4,"Mah Meri",4,"Linalool","Farmer"
"284",1,"Mexican",2,"Linalool","Urban"
"285",3,"Thai",4,"Linalool","Urban"
"286",25,"Cha'palaa",1,"Linalool","Farmer"
"287",12,"Seri",3,"Linalool","Hunter-gatherer"
"288",23,"Semaq Beri",7,"Linalool","Hunter-gatherer"
"289",14,"Mah Meri",1,"Linalool","Farmer"
"290",9,"Thai",5,"Linalool","Urban"
"291",15,"Seri",3,"Linalool","Hunter-gatherer"
"292",6,"Imbabura Quechua",2,"Linalool","Farmer"
"293",21,"Cha'palaa",3,"Linalool","Farmer"
"294",15,"Mah Meri",4,"Linalool","Farmer"
"295",20,"Seri",5,"Linalool","Hunter-gatherer"
"296",2,"Mah Meri",3,"Linalool","Farmer"
"297",20,"Semaq Beri",9,"Linalool","Hunter-gatherer"
"298",21,"Imbabura Quechua",1,"Linalool","Farmer"
"299",26,"Thai",2,"Linalool","Urban"
"300",1,"Thai",1,"Linalool","Urban"
"301",8,"Mah Meri",3,"Linalool","Farmer"
"302",2,"Seri",2,"Linalool","Hunter-gatherer"
"303",4,"Semelai",1,"Linalool","Farmer"
"304",10,"Imbabura Quechua",8,"Linalool","Farmer"
"305",3,"Seri",2,"Linalool","Hunter-gatherer"
"306",9,"Semaq Beri",2,"Linalool","Hunter-gatherer"
"307",8,"Cha'palaa",4,"Linalool","Farmer"
"308",16,"Maniq",2,"Linalool","Hunter-gatherer"
"309",14,"Cha'palaa",7,"Linalool","Farmer"
"310",17,"Mexican",4,"Linalool","Urban"
"311",21,"Mah Meri",6,"Linalool","Farmer"
"312",30,"Mexican",2,"Linalool","Urban"
"313",18,"Mexican",2,"Linalool","Urban"
"314",17,"Cha'palaa",4,"Linalool","Farmer"
"315",32,"Mexican",2,"Linalool","Urban"
"316",3,"Semaq Beri",1,"Linalool","Hunter-gatherer"
"317",9,"Mexican",3,"Linalool","Urban"
"318",22,"Thai",4,"Linalool","Urban"
"319",19,"Seri",6,"Linalool","Hunter-gatherer"
"320",2,"Imbabura Quechua",1,"Linalool","Farmer"
"321",15,"Semelai",6,"Linalool","Farmer"
"322",9,"Cha'palaa",3,"Linalool","Farmer"
"323",28,"Mexican",4,"Linalool","Urban"
"324",24,"Mexican",1,"Linalool","Urban"
"325",5,"Mexican",5,"Linalool","Urban"
"326",13,"Semaq Beri",1,"Linalool","Hunter-gatherer"
"327",21,"Mexican",6,"Linalool","Urban"
"328",11,"Imbabura Quechua",1,"Linalool","Farmer"
"329",9,"Imbabura Quechua",9,"Linalool","Farmer"
"330",14,"Seri",2,"Linalool","Hunter-gatherer"
"331",15,"Cha'palaa",1,"Linalool","Farmer"
"332",1,"Seri",1,"Linalool","Hunter-gatherer"
"333",24,"Semelai",3,"Linalool","Farmer"
"334",16,"Imbabura Quechua",1,"Linalool","Farmer"
"335",10,"Semelai",2,"Linalool","Farmer"
"336",8,"Thai",1,"Linalool","Urban"
"337",24,"Thai",2,"Linalool","Urban"
"338",11,"Thai",1,"Linalool","Urban"
"339",7,"Seri",4,"Linalool","Hunter-gatherer"
"340",18,"Semelai",2,"Linalool","Farmer"
"341",7,"Thai",6,"Linalool","Urban"
"342",25,"Mah Meri",4,"Linalool","Farmer"
"343",5,"Semaq Beri",2,"Linalool","Hunter-gatherer"
"344",22,"Mexican",2,"Linalool","Urban"
"345",7,"Imbabura Quechua",5,"Linalool","Farmer"
"346",10,"Mexican",4,"Linalool","Urban"
"347",6,"Cha'palaa",1,"Linalool","Farmer"
"348",23,"Thai",4,"Linalool","Urban"
"349",14,"Semelai",4,"Linalool","Farmer"
"350",24,"Imbabura Quechua",6,"Linalool","Farmer"
"351",13,"Thai",3,"Linalool","Urban"
"352",15,"Maniq",10,"Linalool","Hunter-gatherer"
"353",22,"Mah Meri",3,"Linalool","Farmer"
"354",16,"Seri",6,"Linalool","Hunter-gatherer"
"355",19,"Mah Meri",3,"Linalool","Farmer"
"356",3,"Maniq",9,"Linalool","Hunter-gatherer"
"357",7,"Semaq Beri",3,"Linalool","Hunter-gatherer"
"358",34,"Mexican",2,"Linalool","Urban"
"359",9,"Semelai",3,"Linalool","Farmer"
"360",10,"Mah Meri",2,"Linalool","Farmer"
"361",25,"Thai",6,"Linalool","Urban"
"362",20,"Cha'palaa",1,"Linalool","Farmer"
"363",10,"Maniq",9,"Linalool","Hunter-gatherer"
"364",1,"Semelai",5,"Linalool","Farmer"
"365",15,"Semaq Beri",4,"Linalool","Hunter-gatherer"
"366",19,"Semelai",6,"Linalool","Farmer"
"367",6,"Semelai",5,"Linalool","Farmer"
"368",4,"Mexican",2,"Linalool","Urban"
"369",16,"Cha'palaa",3,"Linalool","Farmer"
"370",6,"Mexican",1,"Linalool","Urban"
"371",7,"Cha'palaa",5,"Linalool","Farmer"
"372",15,"Imbabura Quechua",1,"Linalool","Farmer"
"373",11,"Mah Meri",1,"Linalool","Farmer"
"374",11,"Mexican",2,"Linalool","Urban"
"375",14,"Maniq",3,"Linalool","Hunter-gatherer"
"376",5,"Seri",4,"Linalool","Hunter-gatherer"
"377",1,"Mah Meri",3,"Linalool","Farmer"
"378",11,"Semaq Beri",3,"Linalool","Hunter-gatherer"
"379",20,"Mexican",7,"Linalool","Urban"
"380",17,"Semelai",5,"Linalool","Farmer"
"381",20,"Semelai",5,"Linalool","Farmer"
"382",12,"Semelai",10,"Linalool","Farmer"
"383",19,"Semaq Beri",5,"Linalool","Hunter-gatherer"
"384",23,"Cha'palaa",8,"Linalool","Farmer"
"385",12,"Mah Meri",3,"Linalool","Farmer"
"386",18,"Seri",7,"Linalool","Hunter-gatherer"
"387",18,"Imbabura Quechua",3,"Linalool","Farmer"
"388",7,"Semelai",1,"Linalool","Farmer"
"389",2,"Cha'palaa",9,"Linalool","Farmer"
"390",12,"Thai",3,"Linalool","Urban"
"391",12,"Semaq Beri",2,"Linalool","Hunter-gatherer"
"392",15,"Mexican",3,"Linalool","Urban"
"393",4,"Seri",8,"Linalool","Hunter-gatherer"
"394",19,"Cha'palaa",7,"Linalool","Farmer"
"395",13,"Cha'palaa",1,"Linalool","Farmer"
"396",22,"Semelai",6,"Linalool","Farmer"
"397",23,"Imbabura Quechua",10,"Linalool","Farmer"
"398",14,"Imbabura Quechua",1,"Linalool","Farmer"
"399",4,"Maniq",9,"Linalool","Hunter-gatherer"
"400",5,"Thai",2,"Linalool","Urban"
"401",11,"Cha'palaa",9,"Linalool","Farmer"
"402",6,"Maniq",6,"Linalool","Hunter-gatherer"
"403",25,"Semelai",6,"Linalool","Farmer"
"404",25,"Imbabura Quechua",8,"Linalool","Farmer"
"405",18,"Mah Meri",6,"Linalool","Farmer"
"406",5,"Cha'palaa",1,"Linalool","Farmer"
"407",8,"Seri",2,"Linalool","Hunter-gatherer"
"408",10,"Seri",2,"Linalool","Hunter-gatherer"
"409",12,"Imbabura Quechua",3,"Linalool","Farmer"
"410",16,"Semelai",2,"Linalool","Farmer"
"411",16,"Thai",1,"Linalool","Urban"
"412",17,"Imbabura Quechua",4,"Linalool","Farmer"
"413",33,"Mexican",1,"Linalool","Urban"
"414",35,"Mexican",1,"Linalool","Urban"
"415",22,"Semaq Beri",4,"Linalool","Hunter-gatherer"
"416",21,"Thai",3,"Linalool","Urban"
"417",22,"Imbabura Quechua",7,"Linalool","Farmer"
"418",3,"Cha'palaa",6,"Linalool","Farmer"
"419",17,"Semaq Beri",4,"Linalool","Hunter-gatherer"
"420",7,"Mah Meri",5,"Linalool","Farmer"
"421",6,"Mah Meri",3,"Linalool","Farmer"
"422",1,"Semaq Beri",10,"Linalool","Hunter-gatherer"
"423",9,"Maniq",2,"Linalool","Hunter-gatherer"
"424",7,"Mexican",5,"Linalool","Urban"
"425",12,"Maniq",2,"Linalool","Hunter-gatherer"
"426",7,"Maniq",7,"Linalool","Hunter-gatherer"
"427",11,"Maniq",9,"Linalool","Hunter-gatherer"
"428",1,"Cha'palaa",1,"Linalool","Farmer"
"429",23,"Mexican",3,"Linalool","Urban"
"430",20,"Thai",6,"Linalool","Urban"
"431",13,"Seri",3,"Linalool","Hunter-gatherer"
"432",18,"Semaq Beri",5,"Linalool","Hunter-gatherer"
"433",13,"Maniq",7,"Linalool","Hunter-gatherer"
"434",4,"Thai",1,"Linalool","Urban"
"435",1,"Maniq",7,"Linalool","Hunter-gatherer"
"436",4,"Imbabura Quechua",4,"Linalool","Farmer"
"437",24,"Semaq Beri",4,"Linalool","Hunter-gatherer"
"438",21,"Semelai",5,"Linalool","Farmer"
"439",5,"Semelai",5,"Linalool","Farmer"
"440",4,"Semaq Beri",4,"Linalool","Hunter-gatherer"
"441",1,"Imbabura Quechua",7,"Linalool","Farmer"
"442",31,"Mexican",5,"Linalool","Urban"
"443",9,"Seri",2,"Linalool","Hunter-gatherer"
"444",19,"Imbabura Quechua",7,"Linalool","Farmer"
"445",9,"Mah Meri",4,"Linalool","Farmer"
"446",3,"Imbabura Quechua",5,"Linalool","Farmer"
"447",8,"Semaq Beri",5,"Linalool","Hunter-gatherer"
"448",16,"Semaq Beri",5,"Linalool","Hunter-gatherer"
"449",24,"Seri",6,"Linalool","Hunter-gatherer"
"450",19,"Mexican",2,"Linalool","Urban"
"451",8,"Mexican",4,"Linalool","Urban"
"452",27,"Thai",4,"Linalool","Urban"
"453",6,"Semaq Beri",2,"Linalool","Hunter-gatherer"
"454",24,"Mah Meri",5,"Linalool","Farmer"
"455",2,"Semaq Beri",2,"Linalool","Hunter-gatherer"
"456",2,"Maniq",7,"Linalool","Hunter-gatherer"
"457",27,"Thai",5,"Eugenol","Urban"
"458",6,"Seri",4,"Eugenol","Hunter-gatherer"
"459",17,"Seri",3,"Eugenol","Hunter-gatherer"
"460",22,"Cha'palaa",3,"Eugenol","Farmer"
"461",16,"Seri",10,"Eugenol","Hunter-gatherer"
"462",31,"Mexican",7,"Eugenol","Urban"
"463",11,"Mah Meri",5,"Eugenol","Farmer"
"464",9,"Seri",1,"Eugenol","Hunter-gatherer"
"465",21,"Semelai",4,"Eugenol","Farmer"
"466",19,"Seri",3,"Eugenol","Hunter-gatherer"
"467",10,"Mah Meri",10,"Eugenol","Farmer"
"468",1,"Mexican",4,"Eugenol","Urban"
"469",10,"Seri",8,"Eugenol","Hunter-gatherer"
"470",23,"Imbabura Quechua",5,"Eugenol","Farmer"
"471",26,"Thai",3,"Eugenol","Urban"
"472",21,"Imbabura Quechua",2,"Eugenol","Farmer"
"473",2,"Thai",6,"Eugenol","Urban"
"474",2,"Semaq Beri",6,"Eugenol","Hunter-gatherer"
"475",16,"Cha'palaa",5,"Eugenol","Farmer"
"476",8,"Mexican",5,"Eugenol","Urban"
"477",7,"Thai",5,"Eugenol","Urban"
"478",11,"Maniq",3,"Eugenol","Hunter-gatherer"
"479",12,"Mah Meri",4,"Eugenol","Farmer"
"480",22,"Mexican",3,"Eugenol","Urban"
"481",18,"Seri",3,"Eugenol","Hunter-gatherer"
"482",20,"Imbabura Quechua",4,"Eugenol","Farmer"
"483",14,"Semelai",5,"Eugenol","Farmer"
"484",13,"Semelai",2,"Eugenol","Farmer"
"485",12,"Semaq Beri",3,"Eugenol","Hunter-gatherer"
"486",21,"Cha'palaa",1,"Eugenol","Farmer"
"487",10,"Cha'palaa",2,"Eugenol","Farmer"
"488",6,"Maniq",2,"Eugenol","Hunter-gatherer"
"489",16,"Thai",4,"Eugenol","Urban"
"490",18,"Thai",5,"Eugenol","Urban"
"491",15,"Seri",6,"Eugenol","Hunter-gatherer"
"492",5,"Mexican",3,"Eugenol","Urban"
"493",11,"Mexican",6,"Eugenol","Urban"
"494",8,"Cha'palaa",2,"Eugenol","Farmer"
"495",13,"Thai",5,"Eugenol","Urban"
"496",4,"Maniq",4,"Eugenol","Hunter-gatherer"
"497",19,"Semelai",9,"Eugenol","Farmer"
"498",2,"Mah Meri",4,"Eugenol","Farmer"
"499",30,"Mexican",6,"Eugenol","Urban"
"500",18,"Mexican",7,"Eugenol","Urban"
"501",21,"Mah Meri",3,"Eugenol","Farmer"
