FooDB ID,Name,CAS
FDB035849,TG(19:0/a-21:0/i-12:0),
FDB035850,TG(i-19:0/20:0/i-21:0),
FDB035851,TG(20:0/16:0/i-12:0),
FDB035852,TG(20:0/a-13:0/a-17:0),
FDB035853,TG(19:0/22:0/i-22:0),
FDB035854,TG(20:0/18:0/13:0),
FDB035855,TG(i-20:0/i-13:0/i-19:0),
FDB035856,TG(i-19:0/21:0/a-21:0),
FDB035857,TG(19:0/22:0/17:0),
FDB035858,TG(i-20:0/i-15:0/i-14:0),
FDB035859,TG(20:0/12:0/a-17:0),
FDB035860,TG(i-20:0/16:0/i-16:0),
FDB035861,TG(20:0/a-17:0/14:0),
FDB035862,TG(i-20:0/i-18:0/14:0),
FDB035863,TG(i-19:0/21:0/13:0),
FDB035864,TG(20:0/i-14:0/13:0),
FDB035865,TG(i-20:0/15:0/18:0),
FDB035866,TG(20:0/8:0/i-16:0),
FDB035867,TG(i-20:0/i-20:0/17:0),
FDB035868,TG(20:0/i-20:0/i-15:0),
FDB035869,TG(i-20:0/i-15:0/10:0),
FDB035870,TG(20:0/i-16:0/18:0),
FDB035871,TG(20:0/20:0/10:0),
FDB035872,TG(i-19:0/a-25:0/22:0),
FDB035873,TG(i-19:0/i-24:0/20:0),
FDB035874,TG(i-19:0/20:0/22:0),
FDB035875,TG(20:0/a-17:0/a-21:0),
FDB035876,TG(i-20:0/i-20:0/i-18:0),
FDB035877,TG(20:0/a-13:0/18:0),
FDB035878,TG(i-20:0/16:0/18:0),
FDB035879,TG(20:0/a-15:0/i-12:0),
FDB035880,TG(20:0/i-17:0/i-17:0),
FDB035881,TG(i-20:0/a-17:0/i-17:0),
FDB035882,TG(20:0/i-15:0/i-20:0),
FDB035883,TG(i-20:0/i-14:0/15:0),
FDB035884,TG(19:0/a-21:0/13:0),
FDB035885,TG(i-20:0/i-18:0/13:0),
FDB035886,TG(i-20:0/i-18:0/i-21:0),
FDB035887,TG(i-20:0/19:0/10:0),
FDB035888,TG(20:0/i-16:0/14:0),
FDB035889,TG(20:0/18:0/19:0),
FDB035890,TG(20:0/a-17:0/13:0),
FDB035891,TG(20:0/i-17:0/21:0),
FDB035892,TG(i-20:0/i-12:0/i-18:0),
FDB035893,TG(i-20:0/i-19:0/21:0),
FDB035894,TG(19:0/i-21:0/i-15:0),
FDB035895,TG(20:0/i-13:0/17:0),
FDB035896,TG(i-20:0/20:0/i-13:0),
FDB035897,TG(i-20:0/12:0/i-18:0),
FDB035898,TG(i-20:0/15:0/20:0),
FDB035899,TG(i-20:0/18:0/i-19:0),
FDB035900,TG(20:0/10:0/a-15:0),
FDB035901,TG(20:0/i-17:0/i-15:0),
FDB035902,TG(i-20:0/i-16:0/i-15:0),
FDB035903,TG(i-20:0/8:0/17:0),
FDB035904,TG(i-20:0/i-16:0/a-15:0),
FDB035905,TG(20:0/i-18:0/i-22:0),
FDB035906,TG(19:0/a-21:0/16:0),
FDB035907,TG(i-20:0/a-13:0/13:0),
FDB035908,TG(i-20:0/13:0/i-21:0),
FDB035909,TG(19:0/a-21:0/i-24:0),
FDB035910,TG(19:0/a-21:0/8:0),
FDB035911,TG(20:0/19:0/14:0),
FDB035912,TG(20:0/i-13:0/i-15:0),
FDB035913,TG(i-19:0/i-19:0/i-20:0),
FDB035914,TG(i-19:0/20:0/i-22:0),
FDB035915,TG(19:0/i-22:0/15:0),
FDB035916,TG(20:0/17:0/12:0),
FDB035917,TG(20:0/i-16:0/i-14:0),
FDB035918,TG(20:0/18:0/a-25:0),
FDB035919,TG(19:0/i-20:0/i-24:0),
FDB035920,TG(20:0/i-16:0/a-25:0),
FDB035921,TG(i-19:0/i-21:0/21:0),
FDB035922,TG(20:0/8:0/a-17:0),
FDB035923,TG(19:0/i-22:0/22:0),
FDB035924,TG(20:0/i-15:0/14:0),
FDB035925,TG(i-20:0/14:0/i-18:0),
FDB035926,TG(i-20:0/13:0/a-21:0),
FDB035927,TG(i-19:0/21:0/12:0),
FDB035928,TG(20:0/18:0/a-15:0),
FDB035929,TG(i-20:0/8:0/21:0),
FDB035930,TG(20:0/i-13:0/i-16:0),
FDB035931,TG(20:0/8:0/19:0),
FDB035932,TG(i-20:0/i-20:0/15:0),
FDB035933,TG(20:0/i-18:0/8:0),
FDB035934,TG(i-20:0/i-17:0/22:0),
FDB035935,TG(i-20:0/i-15:0/18:0),
FDB035936,TG(20:0/20:0/14:0),
FDB035937,TG(i-19:0/20:0/19:0),
FDB035938,TG(i-20:0/i-12:0/13:0),
FDB035939,TG(i-20:0/a-15:0/21:0),
FDB035940,TG(i-20:0/a-17:0/i-19:0),
FDB035941,TG(i-20:0/a-13:0/10:0),
FDB035942,TG(i-19:0/i-24:0/18:0),
FDB035943,TG(i-19:0/i-24:0/i-17:0),
FDB035944,TG(i-20:0/i-12:0/20:0),
FDB035945,TG(i-20:0/i-13:0/i-12:0),
FDB035946,TG(20:0/10:0/i-13:0),
FDB035947,TG(20:0/i-12:0/18:0),
FDB035948,TG(i-20:0/i-15:0/i-19:0),
FDB035949,TG(i-20:0/a-15:0/i-18:0),
FDB035950,TG(20:0/i-17:0/i-18:0),
FDB035951,TG(20:0/a-13:0/17:0),
FDB035952,TG(19:0/20:0/22:0),
FDB035953,TG(20:0/a-13:0/a-13:0),
FDB035954,TG(i-19:0/a-21:0/i-15:0),
FDB035955,TG(i-20:0/17:0/i-21:0),
FDB035956,TG(20:0/i-16:0/a-15:0),
FDB035957,TG(19:0/i-24:0/21:0),
FDB035958,TG(i-20:0/i-15:0/15:0),
FDB035959,TG(i-20:0/a-15:0/i-16:0),
FDB035960,TG(19:0/a-25:0/i-19:0),
FDB035961,TG(19:0/21:0/a-17:0),
FDB035962,TG(i-19:0/i-21:0/13:0),
FDB035963,TG(20:0/i-12:0/i-15:0),
FDB035964,TG(i-20:0/i-18:0/8:0),
FDB035965,TG(i-19:0/i-20:0/i-21:0),
FDB035966,TG(i-20:0/i-15:0/a-17:0),
FDB035967,TG(i-20:0/8:0/14:0),
FDB035968,TG(20:0/10:0/a-13:0),
FDB035969,TG(i-20:0/17:0/i-16:0),
FDB035970,TG(20:0/i-15:0/i-15:0),
FDB035971,TG(20:0/14:0/i-13:0),
FDB035972,TG(i-20:0/15:0/8:0),
FDB035973,TG(20:0/10:0/17:0),
FDB035974,TG(i-19:0/i-24:0/i-20:0),
FDB035975,TG(19:0/i-24:0/i-16:0),
FDB035976,TG(i-20:0/14:0/10:0),
FDB035977,TG(i-19:0/22:0/i-21:0),
FDB035978,TG(20:0/17:0/10:0),
FDB035979,TG(20:0/14:0/17:0),
FDB035980,TG(20:0/15:0/19:0),
FDB035981,TG(19:0/19:0/a-21:0),
FDB035982,TG(20:0/i-12:0/13:0),
FDB035983,TG(i-20:0/a-15:0/15:0),
FDB035984,TG(20:0/i-19:0/i-18:0),
FDB035985,TG(20:0/13:0/21:0),
FDB035986,TG(i-20:0/19:0/i-13:0),
FDB035987,TG(19:0/i-22:0/i-21:0),
FDB035988,TG(i-20:0/16:0/i-24:0),
FDB035989,TG(20:0/a-17:0/i-16:0),
FDB035990,TG(i-20:0/i-18:0/12:0),
FDB035991,TG(20:0/i-18:0/13:0),
FDB035992,TG(19:0/i-21:0/i-14:0),
FDB035993,TG(20:0/19:0/a-13:0),
FDB035994,TG(i-20:0/16:0/16:0),
FDB035995,TG(i-20:0/8:0/i-14:0),
FDB035996,TG(20:0/19:0/a-21:0),
FDB035997,TG(20:0/i-17:0/13:0),
FDB035998,TG(20:0/i-14:0/i-22:0),
FDB035999,TG(19:0/i-22:0/i-22:0),
FDB036000,TG(20:0/a-15:0/a-17:0),
FDB036001,TG(i-20:0/i-12:0/a-25:0),
FDB036002,TG(19:0/a-25:0/13:0),
FDB036003,TG(i-19:0/i-24:0/8:0),
FDB036004,TG(i-20:0/14:0/a-17:0),
FDB036005,TG(i-20:0/a-17:0/18:0),
FDB036006,TG(i-19:0/i-20:0/i-24:0),
FDB036007,TG(i-20:0/i-17:0/20:0),
FDB036008,TG(20:0/12:0/22:0),
FDB036009,TG(20:0/i-17:0/19:0),
FDB036010,TG(i-20:0/12:0/12:0),
FDB036011,TG(i-19:0/a-25:0/20:0),
FDB036012,TG(i-20:0/i-15:0/17:0),
FDB036013,TG(20:0/18:0/10:0),
FDB036014,TG(i-20:0/i-12:0/14:0),
FDB036015,TG(19:0/21:0/22:0),
FDB036016,TG(20:0/i-14:0/14:0),
FDB036017,TG(i-20:0/10:0/12:0),
FDB036018,TG(i-19:0/21:0/i-20:0),
FDB036019,TG(20:0/i-19:0/14:0),
FDB036020,TG(19:0/21:0/13:0),
FDB036021,TG(20:0/i-12:0/i-12:0),
FDB036022,TG(20:0/20:0/15:0),
FDB036023,TG(i-20:0/16:0/a-21:0),
FDB036024,TG(i-19:0/22:0/i-14:0),
FDB036025,TG(i-19:0/i-24:0/i-12:0),
FDB036026,TG(20:0/13:0/17:0),
FDB036027,TG(20:0/18:0/14:0),
FDB036028,TG(i-20:0/13:0/i-15:0),
FDB036029,TG(19:0/a-25:0/i-12:0),
FDB036030,TG(20:0/i-14:0/a-21:0),
FDB036031,TG(i-20:0/8:0/i-18:0),
FDB036032,TG(i-20:0/16:0/19:0),
FDB036033,TG(20:0/i-14:0/17:0),
FDB036034,TG(20:0/a-15:0/8:0),
FDB036035,TG(20:0/19:0/i-17:0),
FDB036036,TG(20:0/10:0/i-21:0),
FDB036037,TG(20:0/i-13:0/a-15:0),
FDB036038,TG(20:0/i-20:0/8:0),
FDB036039,TG(i-19:0/a-21:0/15:0),
FDB036040,TG(i-20:0/i-14:0/a-17:0),
FDB036041,TG(20:0/12:0/a-13:0),
FDB036042,TG(i-20:0/10:0/15:0),
FDB036043,TG(20:0/20:0/i-17:0),
FDB036044,TG(20:0/12:0/13:0),
FDB036045,TG(19:0/22:0/i-19:0),
FDB036046,TG(19:0/22:0/8:0),
FDB036047,TG(i-19:0/a-21:0/22:0),
FDB036048,TG(20:0/i-19:0/10:0),
FDB036049,TG(19:0/22:0/i-14:0),
FDB036050,TG(19:0/22:0/20:0),
FDB036051,TG(19:0/i-22:0/a-21:0),
FDB036052,TG(20:0/16:0/a-13:0),
FDB036053,TG(i-20:0/i-12:0/i-16:0),
FDB036054,TG(i-19:0/a-25:0/a-13:0),
FDB036055,TG(20:0/17:0/i-15:0),
FDB036056,TG(20:0/i-17:0/a-15:0),
FDB036057,TG(19:0/19:0/i-21:0),
FDB036058,TG(i-20:0/12:0/10:0),
FDB036059,TG(i-19:0/i-21:0/i-16:0),
FDB036060,TG(i-20:0/13:0/17:0),
FDB036061,TG(20:0/19:0/22:0),
FDB036062,TG(20:0/16:0/i-19:0),
FDB036063,TG(i-20:0/12:0/i-17:0),
FDB036064,TG(i-20:0/i-14:0/20:0),
FDB036065,TG(i-20:0/18:0/16:0),
FDB036066,TG(i-20:0/i-12:0/i-24:0),
FDB036067,TG(i-20:0/16:0/i-13:0),
FDB036068,TG(20:0/i-17:0/a-25:0),
FDB036069,TG(19:0/i-24:0/a-21:0),
FDB036070,TG(19:0/i-22:0/17:0),
FDB036071,TG(i-19:0/21:0/i-14:0),
FDB036072,TG(20:0/i-14:0/i-14:0),
FDB036073,TG(i-19:0/a-25:0/15:0),
FDB036074,TG(i-20:0/17:0/i-22:0),
FDB036075,TG(i-19:0/i-21:0/i-13:0),
FDB036076,TG(i-20:0/19:0/a-21:0),
FDB036077,TG(i-20:0/i-19:0/22:0),
FDB036078,TG(19:0/i-21:0/i-18:0),
FDB036079,TG(20:0/8:0/17:0),
FDB036080,TG(19:0/i-22:0/a-25:0),
FDB036081,TG(i-20:0/i-12:0/19:0),
FDB036082,TG(20:0/i-18:0/15:0),
FDB036083,TG(i-20:0/i-19:0/i-16:0),
FDB036084,TG(i-19:0/a-21:0/12:0),
FDB036085,TG(20:0/12:0/14:0),
FDB036086,TG(i-19:0/a-25:0/13:0),
FDB036087,TG(i-20:0/i-15:0/22:0),
FDB036088,TG(i-20:0/a-15:0/i-13:0),
FDB036089,TG(19:0/22:0/a-13:0),
FDB036090,TG(i-20:0/18:0/a-17:0),
FDB036091,TG(i-19:0/i-20:0/a-25:0),
FDB036092,TG(20:0/i-17:0/22:0),
FDB036093,TG(i-20:0/i-15:0/12:0),
FDB036094,TG(19:0/a-25:0/i-16:0),
FDB036095,TG(20:0/8:0/12:0),
FDB036096,TG(i-20:0/i-17:0/i-14:0),
FDB036097,TG(i-20:0/i-14:0/i-17:0),
FDB036098,TG(i-19:0/22:0/i-15:0),
FDB036099,TG(i-20:0/13:0/8:0),
FDB036100,TG(i-19:0/i-21:0/a-13:0),
FDB036101,TG(20:0/18:0/i-20:0),
FDB036102,TG(i-20:0/a-15:0/22:0),
FDB036103,TG(i-20:0/i-17:0/14:0),
FDB036104,TG(19:0/a-21:0/15:0),
FDB036105,TG(20:0/a-13:0/i-21:0),
FDB036106,TG(i-20:0/i-13:0/22:0),
FDB036107,TG(i-20:0/i-14:0/22:0),
FDB036108,TG(i-20:0/12:0/i-13:0),
FDB036109,TG(i-19:0/22:0/12:0),
FDB036110,TG(i-20:0/i-20:0/14:0),
FDB036111,TG(i-20:0/a-13:0/19:0),
FDB036112,TG(20:0/a-15:0/i-19:0),
FDB036113,TG(20:0/12:0/10:0),
FDB036114,TG(i-20:0/i-17:0/10:0),
FDB036115,TG(i-20:0/i-19:0/a-13:0),
FDB036116,TG(19:0/i-22:0/8:0),
FDB036117,TG(19:0/i-21:0/i-20:0),
FDB036118,TG(i-19:0/i-24:0/22:0),
FDB036119,TG(19:0/a-21:0/18:0),
FDB036120,TG(i-20:0/i-13:0/i-13:0),
FDB036121,TG(20:0/14:0/i-20:0),
FDB036122,TG(20:0/18:0/12:0),
FDB036123,TG(20:0/20:0/19:0),
FDB036124,TG(20:0/16:0/17:0),
FDB036125,TG(i-20:0/13:0/a-15:0),
FDB036126,TG(19:0/i-21:0/22:0),
FDB036127,TG(i-20:0/a-15:0/a-15:0),
FDB036128,TG(20:0/20:0/i-19:0),
FDB036129,TG(20:0/i-17:0/i-13:0),
FDB036130,TG(i-20:0/a-17:0/i-16:0),
FDB036131,TG(20:0/a-15:0/19:0),
FDB036132,TG(19:0/a-25:0/i-24:0),
FDB036133,TG(i-19:0/i-22:0/i-21:0),
FDB036134,TG(i-20:0/i-19:0/8:0),
FDB036135,TG(i-19:0/22:0/21:0),
FDB036136,TG(19:0/i-21:0/i-13:0),
FDB036137,TG(i-20:0/i-12:0/17:0),
FDB036138,TG(20:0/a-17:0/i-19:0),
FDB036139,TG(20:0/19:0/i-21:0),
FDB036140,TG(i-20:0/i-17:0/i-16:0),
FDB036141,TG(20:0/i-16:0/12:0),
FDB036142,TG(i-20:0/a-17:0/i-15:0),
FDB036143,TG(i-20:0/17:0/20:0),
FDB036144,TG(20:0/8:0/18:0),
FDB036145,TG(20:0/15:0/i-21:0),
FDB036146,TG(i-19:0/21:0/8:0),
FDB036147,TG(i-20:0/12:0/i-19:0),
FDB036148,TG(i-19:0/21:0/10:0),
FDB036149,TG(19:0/i-22:0/i-24:0),
FDB036150,TG(19:0/i-20:0/a-25:0),
FDB036151,TG(i-20:0/i-13:0/i-22:0),
FDB036152,TG(19:0/i-21:0/15:0),
FDB036153,TG(20:0/15:0/i-18:0),
FDB036154,TG(20:0/i-19:0/i-24:0),
FDB036155,TG(i-20:0/10:0/21:0),
FDB036156,TG(i-20:0/i-16:0/20:0),
FDB036157,TG(20:0/17:0/a-17:0),
FDB036158,TG(i-20:0/14:0/i-16:0),
FDB036159,TG(i-19:0/a-25:0/i-14:0),
FDB036160,TG(19:0/21:0/i-20:0),
FDB036161,TG(20:0/i-12:0/a-15:0),
FDB036162,TG(i-19:0/21:0/i-18:0),
FDB036163,TG(i-19:0/a-25:0/i-12:0),
FDB036164,TG(i-20:0/13:0/i-17:0),
FDB036165,TG(i-19:0/i-21:0/i-14:0),
FDB036166,TG(20:0/i-17:0/14:0),
FDB036167,TG(i-20:0/17:0/22:0),
FDB036168,TG(i-20:0/13:0/22:0),
FDB036169,TG(20:0/i-19:0/21:0),
FDB036170,TG(i-20:0/i-18:0/i-22:0),
FDB036171,TG(20:0/19:0/8:0),
FDB036172,TG(20:0/12:0/21:0),
FDB036173,TG(i-20:0/a-17:0/i-13:0),
FDB036174,TG(i-20:0/18:0/a-13:0),
FDB036175,TG(20:0/19:0/12:0),
FDB036176,TG(i-20:0/a-15:0/i-21:0),
FDB036177,TG(i-20:0/13:0/13:0),
FDB036178,TG(i-20:0/12:0/i-12:0),
FDB036179,TG(i-20:0/16:0/i-17:0),
FDB036180,TG(20:0/8:0/i-24:0),
FDB036181,TG(i-20:0/i-20:0/i-12:0),
FDB036182,TG(i-20:0/i-13:0/a-15:0),
FDB036183,TG(19:0/a-21:0/i-18:0),
FDB036184,TG(20:0/a-15:0/i-24:0),
FDB036185,TG(i-20:0/19:0/a-25:0),
FDB036186,TG(20:0/13:0/a-21:0),
FDB036187,TG(i-20:0/8:0/13:0),
FDB036188,TG(i-20:0/i-12:0/i-21:0),
FDB036189,TG(20:0/13:0/i-19:0),
FDB036190,TG(19:0/a-25:0/i-21:0),
FDB036191,TG(20:0/a-13:0/i-22:0),
FDB036192,TG(19:0/i-24:0/18:0),
FDB036193,TG(19:0/i-21:0/18:0),
FDB036194,TG(20:0/19:0/i-18:0),
FDB036195,TG(i-20:0/14:0/20:0),
FDB036196,TG(i-19:0/a-21:0/i-17:0),
FDB036197,TG(i-20:0/i-20:0/18:0),
FDB036198,TG(i-20:0/15:0/i-17:0),
FDB036199,TG(20:0/i-20:0/a-13:0),
FDB036200,TG(20:0/i-16:0/19:0),
FDB036201,TG(20:0/19:0/19:0),
FDB036202,TG(i-20:0/15:0/a-13:0),
FDB036203,TG(i-20:0/i-16:0/a-21:0),
FDB036204,TG(i-20:0/12:0/i-22:0),
FDB036205,TG(20:0/20:0/i-15:0),
FDB036206,TG(19:0/a-25:0/8:0),
FDB036207,TG(i-20:0/i-18:0/20:0),
FDB036208,TG(i-19:0/i-22:0/17:0),
FDB036209,TG(20:0/i-13:0/8:0),
FDB036210,TG(19:0/i-24:0/20:0),
FDB036211,TG(20:0/i-12:0/i-21:0),
FDB036212,TG(i-20:0/i-18:0/a-15:0),
FDB036213,TG(20:0/15:0/i-17:0),
FDB036214,TG(i-20:0/i-13:0/14:0),
FDB036215,TG(i-20:0/17:0/17:0),
FDB036216,TG(20:0/i-13:0/i-18:0),
FDB036217,TG(20:0/17:0/i-24:0),
FDB036218,TG(i-20:0/20:0/13:0),
FDB036219,TG(20:0/i-16:0/i-15:0),
FDB036220,TG(i-20:0/i-15:0/a-21:0),
FDB036221,TG(20:0/18:0/21:0),
FDB036222,TG(19:0/a-21:0/a-15:0),
FDB036223,TG(i-19:0/22:0/i-18:0),
FDB036224,TG(20:0/a-13:0/i-18:0),
FDB036225,TG(i-20:0/12:0/13:0),
FDB036226,TG(20:0/19:0/i-13:0),
FDB036227,TG(i-20:0/a-13:0/a-21:0),
FDB036228,TG(20:0/i-15:0/i-19:0),
FDB036229,TG(20:0/a-15:0/i-14:0),
FDB036230,TG(i-20:0/17:0/i-12:0),
FDB036231,TG(19:0/a-21:0/i-20:0),
FDB036232,TG(i-20:0/i-20:0/a-13:0),
FDB036233,TG(i-20:0/i-15:0/i-15:0),
FDB036234,TG(20:0/19:0/i-19:0),
FDB036235,TG(i-20:0/a-13:0/i-21:0),
FDB036236,TG(i-19:0/a-25:0/16:0),
FDB036237,TG(i-20:0/a-13:0/i-12:0),
FDB036238,TG(19:0/21:0/i-22:0),
FDB036239,TG(i-19:0/21:0/i-21:0),
FDB036240,TG(i-20:0/i-19:0/10:0),
FDB036241,TG(i-20:0/12:0/i-21:0),
FDB036242,TG(i-20:0/16:0/i-21:0),
FDB036243,TG(i-19:0/a-25:0/a-25:0),
FDB036244,TG(i-19:0/i-22:0/a-25:0),
FDB036245,TG(i-20:0/i-14:0/i-14:0),
FDB036246,TG(i-20:0/a-13:0/i-22:0),
FDB036247,TG(20:0/16:0/i-16:0),
FDB036248,TG(i-20:0/i-18:0/i-19:0),
FDB036249,TG(i-20:0/10:0/i-18:0),
FDB036250,TG(i-19:0/22:0/a-21:0),
FDB036251,TG(i-20:0/i-13:0/17:0),
FDB036252,TG(19:0/21:0/i-17:0),
FDB036253,TG(i-20:0/i-12:0/i-17:0),
FDB036254,TG(20:0/15:0/a-21:0),
FDB036255,TG(20:0/a-15:0/i-17:0),
FDB036256,TG(20:0/10:0/a-17:0),
FDB036257,TG(i-20:0/i-19:0/i-14:0),
FDB036258,TG(20:0/i-17:0/i-19:0),
FDB036259,TG(19:0/i-22:0/i-13:0),
FDB036260,TG(i-19:0/i-21:0/18:0),
FDB036261,TG(i-19:0/a-25:0/a-15:0),
FDB036262,TG(i-20:0/i-14:0/i-12:0),
FDB036263,TG(19:0/a-25:0/22:0),
FDB036264,TG(i-20:0/8:0/i-22:0),
FDB036265,TG(20:0/15:0/12:0),
FDB036266,TG(i-20:0/13:0/19:0),
FDB036267,TG(i-19:0/i-24:0/16:0),
FDB036268,TG(20:0/i-19:0/i-20:0),
FDB036269,TG(20:0/i-17:0/8:0),
FDB036270,TG(i-20:0/a-13:0/8:0),
FDB036271,TG(i-19:0/22:0/i-17:0),
FDB036272,TG(i-20:0/14:0/19:0),
FDB036273,TG(i-20:0/10:0/i-13:0),
FDB036274,TG(i-19:0/i-19:0/i-24:0),
FDB036275,TG(i-20:0/13:0/18:0),
FDB036276,TG(20:0/i-16:0/8:0),
FDB036277,TG(i-20:0/12:0/a-17:0),
FDB036278,TG(i-20:0/a-13:0/i-19:0),
FDB036279,TG(20:0/i-19:0/17:0),
FDB036280,TG(19:0/a-21:0/i-15:0),
FDB036281,TG(20:0/a-17:0/8:0),
FDB036282,TG(i-19:0/i-22:0/22:0),
FDB036283,TG(i-20:0/i-14:0/i-21:0),
FDB036284,TG(19:0/i-24:0/i-21:0),
FDB036285,TG(i-20:0/10:0/a-13:0),
FDB036286,TG(i-20:0/a-15:0/13:0),
FDB036287,TG(i-20:0/i-14:0/19:0),
FDB036288,TG(19:0/a-25:0/a-25:0),
FDB036289,TG(20:0/a-15:0/a-25:0),
FDB036290,TG(20:0/i-18:0/16:0),
FDB036291,TG(i-20:0/i-16:0/10:0),
FDB036292,TG(i-20:0/10:0/i-24:0),
FDB036293,TG(i-19:0/i-24:0/a-21:0),
FDB036294,TG(i-19:0/a-21:0/14:0),
FDB036295,TG(i-19:0/i-24:0/i-22:0),
FDB036296,TG(i-20:0/a-15:0/18:0),
FDB036297,TG(i-20:0/19:0/20:0),
FDB036298,TG(20:0/i-15:0/19:0),
FDB036299,TG(i-20:0/i-20:0/i-14:0),
FDB036300,TG(i-20:0/i-20:0/a-15:0),
FDB036301,TG(20:0/8:0/8:0),
FDB036302,TG(i-20:0/i-13:0/21:0),
FDB036303,TG(i-20:0/i-20:0/i-17:0),
FDB036304,TG(i-19:0/22:0/i-22:0),
FDB036305,TG(i-19:0/i-24:0/i-13:0),
FDB036306,TG(19:0/i-21:0/a-21:0),
FDB036307,TG(i-20:0/a-15:0/a-13:0),
FDB036308,TG(20:0/13:0/a-15:0),
FDB036309,TG(i-20:0/15:0/a-25:0),
FDB036310,TG(i-20:0/i-12:0/i-14:0),
FDB036311,TG(i-20:0/20:0/i-14:0),
FDB036312,TG(i-20:0/16:0/a-13:0),
FDB036313,TG(20:0/20:0/a-17:0),
FDB036314,TG(19:0/a-25:0/21:0),
FDB036315,TG(i-20:0/i-14:0/a-15:0),
FDB036316,TG(i-20:0/i-12:0/i-19:0),
FDB036317,TG(i-20:0/i-20:0/i-15:0),
FDB036318,TG(20:0/13:0/19:0),
FDB036319,TG(i-20:0/i-19:0/18:0),
FDB036320,TG(20:0/14:0/10:0),
FDB036321,TG(20:0/19:0/21:0),
FDB036322,TG(i-19:0/i-21:0/8:0),
FDB036323,TG(19:0/a-25:0/20:0),
FDB036324,TG(20:0/13:0/a-13:0),
FDB036325,TG(20:0/18:0/i-14:0),
FDB036326,TG(20:0/i-16:0/i-16:0),
FDB036327,TG(20:0/8:0/i-14:0),
FDB036328,TG(i-19:0/i-24:0/15:0),
FDB036329,TG(i-20:0/14:0/i-17:0),
FDB036330,TG(20:0/i-19:0/i-12:0),
FDB036331,TG(i-20:0/i-19:0/i-22:0),
FDB036332,TG(20:0/a-17:0/17:0),
FDB036333,TG(20:0/18:0/i-24:0),
FDB036334,TG(i-20:0/i-12:0/22:0),
FDB036335,TG(20:0/i-17:0/16:0),
FDB036336,TG(20:0/12:0/15:0),
FDB036337,TG(i-19:0/i-19:0/21:0),
FDB036338,TG(i-19:0/i-21:0/i-18:0),
FDB036339,TG(20:0/13:0/i-20:0),
FDB036340,TG(20:0/15:0/13:0),
FDB036341,TG(20:0/20:0/i-12:0),
FDB036342,TG(20:0/i-13:0/i-19:0),
FDB036343,TG(20:0/a-17:0/a-17:0),
FDB036344,TG(i-20:0/19:0/i-24:0),
FDB036345,TG(i-20:0/i-20:0/i-19:0),
FDB036346,TG(i-19:0/i-22:0/i-16:0),
FDB036347,TG(19:0/i-24:0/i-22:0),
FDB036348,TG(i-20:0/i-14:0/i-18:0),
FDB036349,TG(20:0/8:0/i-22:0),
FDB036350,TG(19:0/22:0/i-12:0),
FDB036351,TG(20:0/i-18:0/i-16:0),
FDB036352,TG(i-20:0/17:0/a-13:0),
FDB036353,TG(20:0/i-17:0/i-24:0),
FDB036354,TG(i-20:0/17:0/a-15:0),
FDB036355,TG(i-20:0/12:0/8:0),
FDB036356,TG(i-20:0/17:0/16:0),
FDB036357,TG(i-20:0/10:0/13:0),
FDB036358,TG(i-19:0/a-21:0/13:0),
FDB036359,TG(i-20:0/i-17:0/18:0),
FDB036360,TG(20:0/a-15:0/21:0),
FDB036361,TG(19:0/a-25:0/12:0),
FDB036362,TG(i-20:0/i-12:0/i-13:0),
FDB036363,TG(i-20:0/18:0/13:0),
FDB036364,TG(20:0/i-15:0/i-16:0),
FDB036365,TG(20:0/i-16:0/a-13:0),
FDB036366,TG(20:0/i-16:0/15:0),
FDB036367,TG(i-20:0/19:0/12:0),
FDB036368,TG(20:0/i-13:0/i-14:0),
FDB036369,TG(i-20:0/16:0/i-22:0),
FDB036370,TG(i-20:0/18:0/i-22:0),
FDB036371,TG(20:0/i-14:0/i-20:0),
FDB036372,TG(i-20:0/8:0/i-24:0),
FDB036373,TG(i-20:0/i-19:0/i-24:0),
FDB036374,TG(20:0/i-15:0/a-15:0),
FDB036375,TG(i-20:0/14:0/22:0),
FDB036376,TG(i-19:0/i-22:0/8:0),
FDB036377,TG(19:0/i-24:0/a-15:0),
FDB036378,TG(19:0/i-24:0/a-25:0),
FDB036379,TG(20:0/20:0/i-16:0),
FDB036380,TG(20:0/i-18:0/a-21:0),
FDB036381,TG(20:0/i-16:0/17:0),
FDB036382,TG(i-20:0/a-13:0/14:0),
FDB036383,TG(i-20:0/i-18:0/i-24:0),
FDB036384,TG(19:0/19:0/i-22:0),
FDB036385,TG(20:0/10:0/8:0),
FDB036386,TG(i-19:0/i-22:0/a-21:0),
FDB036387,TG(i-20:0/i-19:0/17:0),
FDB036388,TG(i-20:0/i-14:0/i-19:0),
FDB036389,TG(i-20:0/20:0/i-15:0),
FDB036390,TG(i-20:0/15:0/i-16:0),
FDB036391,TG(i-20:0/13:0/i-18:0),
FDB036392,TG(20:0/i-15:0/10:0),
FDB036393,TG(20:0/13:0/13:0),
FDB036394,TG(19:0/i-22:0/18:0),
FDB036395,TG(19:0/21:0/18:0),
FDB036396,TG(20:0/i-14:0/a-15:0),
FDB036397,TG(20:0/13:0/i-14:0),
FDB036398,TG(20:0/i-12:0/14:0),
FDB036399,TG(20:0/16:0/i-15:0),
