Test UID,Answer,Components in mixtures,Components that differ,% mixture overlap,Stimulus dilution,Molecule 1,Molecule 2,Molecule 3,Molecule 4,Molecule 5,Molecule 6,Molecule 7,Molecule 8,Molecule 9,Molecule 10,Molecule 11,Molecule 12,Molecule 13,Molecule 14,Molecule 15,Molecule 16,Molecule 17,Molecule 18,Molecule 19,Molecule 20,Molecule 21,Molecule 22,Molecule 23,Molecule 24,Molecule 25,Molecule 26,Molecule 27,Molecule 28,Molecule 29,Molecule 30
235,wrong,30,30,0.0,1.0,2758,12180,7685,12348,637566,264,8103,7966,31244,454,3314,10882,7710,16666,6590,3776,6501,1127,7059,8635,8118,7714,12232,999,14286,12741,7463,1031,440967,6654
236,right,20,5,75.0,1.0,11509,8148,7600,8186,24915,2969,2879,7762,7685,7731,1127,176,12178,7710,7991,61138,7921,7463,5283349,12367,0,0,0,0,0,0,0,0,0,0
236,wrong,20,5,75.0,0.5,11509,8148,7600,8186,24915,2969,2879,7762,7685,7731,1127,176,12178,7710,7991,177,8118,62336,6989,1140,0,0,0,0,0,0,0,0,0,0
236,wrong,20,5,75.0,0.25,11509,8148,7600,8186,24915,2969,2879,7762,7685,7731,1127,176,12178,7710,7991,177,8118,62336,6989,1140,0,0,0,0,0,0,0,0,0,0
237,right,10,10,0.0,1.0,7632,10722,22386,7991,6501,240,3314,637566,6561,62444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,wrong,10,10,0.0,0.5,7059,443158,443162,1031,31249,7519,7600,7150,8030,7888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,wrong,10,10,0.0,0.25,7059,443158,443162,1031,31249,7519,7600,7150,8030,7888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,right,20,15,25.0,0.5,1068,24915,7991,12348,261,10976,31249,7150,2758,1146,19310,1140,12180,8048,7749,8025,1031,62433,8030,7762,0,0,0,0,0,0,0,0,0,0
238,wrong,20,15,25.0,1.0,1068,24915,7991,12348,261,6054,7848,7793,5634,240,8858,26331,11124,12232,4133,6501,264,7731,22201,8103,0,0,0,0,0,0,0,0,0,0
238,wrong,20,15,25.0,0.25,1068,24915,7991,12348,261,6054,7848,7793,5634,240,8858,26331,11124,12232,4133,6501,264,7731,22201,8103,0,0,0,0,0,0,0,0,0,0
239,right,10,4,60.0,0.25,8025,11002,11124,177,637566,176,7991,3314,22386,12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,wrong,10,4,60.0,1.0,8025,11002,11124,177,637566,176,7714,6989,6448,7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,wrong,10,4,60.0,0.5,8025,11002,11124,177,637566,176,7714,6989,6448,7165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,right,10,10,0.0,0.5,443158,6736,22386,11552,5634,179,7888,8025,240,8186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,wrong,10,10,0.0,0.25,7150,7848,264,7460,8048,12020,7991,7600,454,31244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,wrong,10,10,0.0,1.0,7150,7848,264,7460,8048,12020,7991,7600,454,31244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,right,20,10,50.0,1.0,7793,12178,6736,8635,443158,1068,8103,7600,798,7463,2879,10821,6590,12232,6561,62433,440967,2758,12741,443162,0,0,0,0,0,0,0,0,0,0
241,wrong,20,10,50.0,0.5,7793,12178,6736,8635,443158,1068,8103,7600,798,7463,5634,4133,612,176,264,11509,24915,7799,8918,7059,0,0,0,0,0,0,0,0,0,0
241,wrong,20,10,50.0,0.25,7793,12178,6736,8635,443158,1068,8103,7600,798,7463,5634,4133,612,176,264,11509,24915,7799,8918,7059,0,0,0,0,0,0,0,0,0,0
242,right,20,5,75.0,0.5,62465,6590,8103,2758,6982,62444,6448,12367,4133,1060,1068,7363,2969,7888,1146,6736,7848,7165,12348,11552,0,0,0,0,0,0,0,0,0,0
242,wrong,20,5,75.0,0.25,62465,6590,8103,2758,6982,62444,6448,12367,4133,1060,1068,7363,2969,7888,1146,16666,24915,326,637511,7410,0,0,0,0,0,0,0,0,0,0
242,wrong,20,5,75.0,1.0,62465,6590,8103,2758,6982,62444,6448,12367,4133,1060,1068,7363,2969,7888,1146,16666,24915,326,637511,7410,0,0,0,0,0,0,0,0,0,0
243,right,20,10,50.0,0.5,8103,798,179,7731,7710,24915,10560,12741,31265,7848,261,7583,440967,612,10821,22386,5283349,4133,6054,10890,0,0,0,0,0,0,0,0,0,0
243,wrong,20,10,50.0,1.0,8103,798,179,7731,7710,24915,10560,12741,31265,7848,12367,999,8892,6448,62433,31244,7685,8051,7165,7966,0,0,0,0,0,0,0,0,0,0
243,wrong,20,10,50.0,0.25,8103,798,179,7731,7710,24915,10560,12741,31265,7848,12367,999,8892,6448,62433,31244,7685,8051,7165,7966,0,0,0,0,0,0,0,0,0,0
244,right,30,1,96.67,0.25,176,7799,7793,10976,6184,443158,11124,1146,19310,7888,460,10560,1068,440917,8030,7714,454,5283349,261,999,18827,61138,8858,62444,31249,31276,7966,7519,6989,12741
244,wrong,30,1,96.67,1.0,176,7799,7793,10976,6184,443158,11124,1146,19310,7888,460,10560,1068,440917,8030,7714,454,5283349,261,999,18827,61138,8858,62444,31249,31276,7966,7519,6989,443162
244,wrong,30,1,96.67,0.5,176,7799,7793,10976,6184,443158,11124,1146,19310,7888,460,10560,1068,440917,8030,7714,454,5283349,261,999,18827,61138,8858,62444,31249,31276,7966,7519,6989,443162
245,right,30,10,66.67,1.0,1146,7762,443158,31249,7519,62336,5283349,8797,1031,6544,11124,11552,22201,460,440917,180,12178,7150,8025,8148,2879,18827,6590,22873,612,14286,8918,19310,179,637511
245,wrong,30,10,66.67,0.5,1146,7762,443158,31249,7519,62336,5283349,8797,1031,6544,11124,11552,22201,460,440917,180,12178,7150,8025,8148,443162,62433,10821,12020,3776,6054,240,7991,15380,8091
245,wrong,30,10,66.67,0.25,1146,7762,443158,31249,7519,62336,5283349,8797,1031,6544,11124,11552,22201,460,440917,180,12178,7150,8025,8148,443162,62433,10821,12020,3776,6054,240,7991,15380,8091
246,right,10,1,90.0,0.5,443158,12348,62433,8918,4133,2758,31272,24915,7519,5281515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,wrong,10,1,90.0,1.0,443158,12348,62433,8918,4133,2758,31272,24915,7519,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,wrong,10,1,90.0,0.25,443158,12348,62433,8918,4133,2758,31272,24915,7519,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,right,10,10,0.0,0.5,6054,12348,22386,31249,264,7793,7762,440917,5283349,31276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,wrong,10,10,0.0,1.0,62433,12741,2969,8918,179,7799,1140,6501,7710,31265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,wrong,10,10,0.0,0.25,62433,12741,2969,8918,179,7799,1140,6501,7710,31265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,right,30,10,66.67,0.25,7150,7632,7685,5634,8103,7519,8797,1127,7600,7888,176,10821,31276,7460,8048,180,12178,999,177,62465,22873,31265,7848,10882,11002,62336,443158,12180,12020,11124
248,wrong,30,10,66.67,0.5,7150,7632,7685,5634,8103,7519,8797,1127,7600,7888,176,10821,31276,7460,8048,180,12178,999,177,62465,7463,12348,8130,7799,8091,8030,61138,10722,440917,8118
248,wrong,30,10,66.67,1.0,7150,7632,7685,5634,8103,7519,8797,1127,7600,7888,176,10821,31276,7460,8048,180,12178,999,177,62465,7463,12348,8130,7799,8091,8030,61138,10722,440917,8118
249,right,30,10,66.67,0.5,62465,7966,7714,2879,61138,10722,6561,7921,261,612,6448,6989,12367,62444,12348,7888,7632,8048,62433,11002,91497,1031,24915,637566,3776,7583,31265,6184,11509,12020
249,wrong,30,10,66.67,1.0,62465,7966,7714,2879,61138,10722,6561,7921,261,612,6448,6989,12367,62444,12348,7888,7632,8048,62433,11002,61016,22386,8130,7731,7460,6590,8858,6736,6544,8025
249,wrong,30,10,66.67,0.25,62465,7966,7714,2879,61138,10722,6561,7921,261,612,6448,6989,12367,62444,12348,7888,7632,8048,62433,11002,61016,22386,8130,7731,7460,6590,8858,6736,6544,8025
250,right,20,5,75.0,0.5,240,6054,443162,31265,8025,180,6654,11552,91497,8091,8118,179,6989,62465,8103,11002,2879,7731,12367,176,0,0,0,0,0,0,0,0,0,0
250,wrong,20,5,75.0,1.0,240,6054,443162,31265,8025,180,6654,11552,91497,8091,8118,179,6989,62465,8103,8048,31244,460,62336,3776,0,0,0,0,0,0,0,0,0,0
250,wrong,20,5,75.0,0.25,240,6054,443162,31265,8025,180,6654,11552,91497,8091,8118,179,6989,62465,8103,8048,31244,460,62336,3776,0,0,0,0,0,0,0,0,0,0
251,right,20,1,95.0,0.25,12020,7150,15380,6989,19310,176,1068,10430,7710,1060,177,6654,7632,12180,12348,4133,12741,637566,22201,62465,0,0,0,0,0,0,0,0,0,0
251,wrong,20,1,95.0,1.0,12020,7150,15380,6989,19310,176,1068,10430,7710,1060,177,6654,7632,12180,12348,4133,12741,637566,22201,10821,0,0,0,0,0,0,0,0,0,0
251,wrong,20,1,95.0,0.5,12020,7150,15380,6989,19310,176,1068,10430,7710,1060,177,6654,7632,12180,12348,4133,12741,637566,22201,10821,0,0,0,0,0,0,0,0,0,0
252,right,20,15,25.0,1.0,8918,24915,5281515,6184,7463,62465,8091,7710,6054,1068,7799,12178,11002,7150,7165,10430,62336,2758,11552,7600,0,0,0,0,0,0,0,0,0,0
252,wrong,20,15,25.0,0.5,8918,24915,5281515,6184,7463,7344,2879,6501,7685,61138,6982,5634,8025,440967,7519,177,6561,999,3314,1060,0,0,0,0,0,0,0,0,0,0
252,wrong,20,15,25.0,0.25,8918,24915,5281515,6184,7463,7344,2879,6501,7685,61138,6982,5634,8025,440967,7519,177,6561,999,3314,1060,0,0,0,0,0,0,0,0,0,0
253,right,20,10,50.0,1.0,61138,2758,10560,7685,6590,1068,180,7714,31244,7463,62433,11552,7710,10430,16666,12367,7632,19310,7059,7363,0,0,0,0,0,0,0,0,0,0
253,wrong,20,10,50.0,0.25,61138,2758,10560,7685,6590,1068,180,7714,31244,7463,4133,8118,12180,10976,5281168,31265,7344,7600,443158,637566,0,0,0,0,0,0,0,0,0,0
253,wrong,20,10,50.0,0.5,61138,2758,10560,7685,6590,1068,180,7714,31244,7463,4133,8118,12180,10976,5281168,31265,7344,7600,443158,637566,0,0,0,0,0,0,0,0,0,0
254,right,20,5,75.0,0.25,7165,7731,2969,62465,1060,8048,10430,6184,8051,10882,14286,7463,6544,62433,16666,7991,180,7150,1031,12180,0,0,0,0,0,0,0,0,0,0
254,wrong,20,5,75.0,0.5,7165,7731,2969,62465,1060,8048,10430,6184,8051,10882,14286,7463,6544,62433,16666,8091,440917,11002,1068,176,0,0,0,0,0,0,0,0,0,0
254,wrong,20,5,75.0,1.0,7165,7731,2969,62465,1060,8048,10430,6184,8051,10882,14286,7463,6544,62433,16666,8091,440917,11002,1068,176,0,0,0,0,0,0,0,0,0,0
255,right,30,20,33.33,0.25,4133,5634,31272,15380,8892,7848,5283349,31249,62465,8797,7793,8048,440967,10821,8025,612,6544,62336,7344,12020,2969,7799,14286,2758,6501,22873,460,12180,1031,6590
255,wrong,30,20,33.33,0.5,4133,5634,31272,15380,8892,7848,5283349,31249,62465,8797,8030,7888,999,8130,91497,454,7714,1068,12741,440917,8186,10882,7600,7583,7410,10890,6054,10560,8858,179
255,wrong,30,20,33.33,1.0,4133,5634,31272,15380,8892,7848,5283349,31249,62465,8797,8030,7888,999,8130,91497,454,7714,1068,12741,440917,8186,10882,7600,7583,7410,10890,6054,10560,8858,179
256,right,30,30,0.0,0.25,91497,10821,15380,10890,10722,22386,19310,6501,8918,31276,5373603,7654,7762,7363,443158,18827,1060,637511,26331,7583,10882,7921,12180,4133,5283349,62433,8091,264,3314,12178
256,wrong,30,30,0.0,0.5,176,7749,7059,6590,454,12741,3776,31244,6982,6561,261,12348,16666,8858,798,11552,440967,7150,10430,1031,7463,8103,1127,7848,6654,6736,1146,460,7731,7888
256,wrong,30,30,0.0,1.0,176,7749,7059,6590,454,12741,3776,31244,6982,6561,261,12348,16666,8858,798,11552,440967,7150,10430,1031,7463,8103,1127,7848,6654,6736,1146,460,7731,7888
257,right,20,20,0.0,1.0,7165,7848,443162,7632,264,61138,91497,8025,62444,443158,12180,7799,12367,4133,10722,18827,10882,460,637511,6654,0,0,0,0,0,0,0,0,0,0
257,wrong,20,20,0.0,0.5,7991,440917,5281515,22386,24915,8030,62336,5373603,7363,10976,7654,10821,7793,1068,3776,12020,8048,177,15380,7463,0,0,0,0,0,0,0,0,0,0
257,wrong,20,20,0.0,0.25,7991,440917,5281515,22386,24915,8030,62336,5373603,7363,10976,7654,10821,7793,1068,3776,12020,8048,177,15380,7463,0,0,0,0,0,0,0,0,0,0
258,right,30,10,66.67,0.25,176,7059,7654,4133,31272,2969,7344,6054,6736,8186,19310,7150,3314,240,1146,7632,7165,7714,18827,8118,61016,31265,7600,7363,10890,8148,5281168,1060,6561,8918
258,wrong,30,10,66.67,1.0,176,7059,7654,4133,31272,2969,7344,6054,6736,8186,19310,7150,3314,240,1146,7632,7165,7714,18827,8118,6590,177,999,7410,8051,7793,261,12367,15380,24915
258,wrong,30,10,66.67,0.5,176,7059,7654,4133,31272,2969,7344,6054,6736,8186,19310,7150,3314,240,1146,7632,7165,7714,18827,8118,6590,177,999,7410,8051,7793,261,12367,15380,24915
259,right,20,5,75.0,0.25,7762,12348,26331,3314,8051,176,62433,7799,7793,7632,7583,261,637566,10976,8048,61138,612,5283349,31276,8118,0,0,0,0,0,0,0,0,0,0
259,wrong,20,5,75.0,0.5,7762,12348,26331,3314,8051,176,62433,7799,7793,7632,7583,261,637566,10976,8048,2758,6448,454,7410,7463,0,0,0,0,0,0,0,0,0,0
259,wrong,20,5,75.0,1.0,7762,12348,26331,3314,8051,176,62433,7799,7793,7632,7583,261,637566,10976,8048,2758,6448,454,7410,7463,0,0,0,0,0,0,0,0,0,0
260,right,20,20,0.0,0.5,10430,454,440917,3776,240,2758,10821,7519,6054,8091,6989,443158,31276,7363,7150,637511,7710,8892,6501,2969,0,0,0,0,0,0,0,0,0,0
260,wrong,20,20,0.0,0.25,612,6654,19310,22386,62465,11552,7793,1068,8186,6590,999,8635,6184,61016,6544,6736,11509,91497,7921,3314,0,0,0,0,0,0,0,0,0,0
260,wrong,20,20,0.0,1.0,612,6654,19310,22386,62465,11552,7793,1068,8186,6590,999,8635,6184,61016,6544,6736,11509,91497,7921,3314,0,0,0,0,0,0,0,0,0,0
261,right,10,7,30.0,1.0,16666,19310,62465,22201,7921,22386,7583,7762,6184,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,wrong,10,7,30.0,0.25,16666,19310,62465,7848,440917,7991,1060,8051,8118,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,wrong,10,7,30.0,0.5,16666,19310,62465,7848,440917,7991,1060,8051,8118,6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,right,20,20,0.0,0.5,6561,7921,7654,24915,261,7888,999,8030,11509,31272,2969,179,8635,12232,14286,11552,15380,31244,6989,798,0,0,0,0,0,0,0,0,0,0
262,wrong,20,20,0.0,0.25,1127,10821,8858,8148,3776,8048,7731,31249,7463,8025,12348,7344,12367,5373603,4133,7519,440917,8130,6054,19310,0,0,0,0,0,0,0,0,0,0
262,wrong,20,20,0.0,1.0,1127,10821,8858,8148,3776,8048,7731,31249,7463,8025,12348,7344,12367,5373603,4133,7519,440917,8130,6054,19310,0,0,0,0,0,0,0,0,0,0
263,right,1,1,0.0,0.25,7799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,wrong,1,1,0.0,1.0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,wrong,1,1,0.0,0.5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,right,30,20,33.33,1.0,2969,264,8048,6054,4133,8635,10560,12348,1127,10882,5373603,8025,24915,62336,8918,61138,5283349,11002,7921,176,6989,91497,7632,5634,6448,440967,7519,6736,7888,31249
264,wrong,30,20,33.33,0.5,2969,264,8048,6054,4133,8635,10560,12348,1127,10882,7793,2879,62465,1031,31244,6501,7165,8858,12741,22873,7966,22386,6544,11124,62433,7059,10976,180,14286,6184
264,wrong,30,20,33.33,0.25,2969,264,8048,6054,4133,8635,10560,12348,1127,10882,7793,2879,62465,1031,31244,6501,7165,8858,12741,22873,7966,22386,6544,11124,62433,7059,10976,180,14286,6184
