"OR"	"concentration"	"NormalizedLuc"	"Odor"	"Date"
1066	0.001	0.5804813	1300	121410
1066	1e-06	0.3407741	1300	121410
1066	1e-12	0.1895844	1300	121410
1066	1e-08	0.2402999	1300	121410
1066	1e-04	0.3355383	1300	121410
1066	1e-05	0.2201969	1300	121410
1066	1e-08	0.1933733	1300	121410
1066	1e-07	0.233024	1300	121410
1067	1e-06	5.4196663	1081	112310
1067	0.001	15.83919	1300	121410
1067	0.01	0.8769231	1081	121410
1067	1e-04	15.871306	1300	121410
1067	1e-08	6.6975517	1081	121410
1067	0.01	NA	1300	121410
1067	0.01	0.921519	1081	121410
1067	1e-06	5.4196663	1081	121410
1067	1e-05	4.820096	1081	112310
1067	1e-07	6.5621495	1081	121410
1067	1e-08	6.549955	1081	112310
1067	1e-05	6.148865	1081	121410
1067	1e-04	14.623935	1300	121410
1067	0.01	0.9727273	1081	112310
1067	0.001	5.5949774	1081	121410
1067	1e-07	9.759042	1300	121410
1067	1e-12	8.96665	1300	121410
1067	0.001	4.9573812	1081	121410
1067	1e-12	6.766392	1081	121410
1067	1e-08	8.93117	1300	121410
1067	1e-04	5.5267105	1081	121410
1067	1e-05	12.710252	1300	121410
1067	0.001	4.846741	1081	121410
1067	1e-05	5.105163	1081	112310
1067	0.01	0.8769231	1081	112310
1067	1e-05	6.148865	1081	112310
1067	0.001	4.846741	1081	112310
1067	1e-05	5.105163	1081	121410
1067	1e-04	4.901659	1081	112310
1067	1e-08	7.3573613	1081	121410
1067	1e-06	7.3926587	1081	112310
1067	1e-05	13.12803	1300	121410
1067	1e-12	8.839619	1300	121410
1067	0.01	0.9727273	1081	121410
1067	1e-04	4.901659	1081	121410
1067	1e-06	13.014675	1300	121410
1067	1e-12	9.406857	1300	121410
1067	1e-04	5.9303885	1081	112310
1067	0.01	0.921519	1081	112310
1067	1e-06	7.3926587	1081	121410
1067	1e-08	6.6975517	1081	112310
1067	1e-07	7.1802464	1081	121410
1067	1e-04	5.9303885	1081	121410
1067	1e-07	6.551097	1081	121410
1067	1e-08	6.549955	1081	121410
1067	0.01	NA	1300	121410
1067	1e-12	7.0326996	1081	121410
1067	1e-04	15.549721	1300	121410
1067	1e-08	10.117495	1300	121410
1067	1e-07	10.424588	1300	121410
1067	1e-12	7.0326996	1081	112310
1067	1e-12	6.7254477	1081	112310
1067	1e-12	6.766392	1081	112310
1067	1e-12	6.7254477	1081	121410
1067	1e-06	10.714529	1300	121410
1067	1e-05	4.820096	1081	121410
1067	1e-06	6.379589	1081	112310
1067	0.001	14.949764	1300	121410
1067	1e-08	7.3573613	1081	112310
1067	0.001	13.686464	1300	121410
1067	1e-08	9.099048	1300	121410
1067	0.001	4.9573812	1081	112310
1067	1e-04	5.5267105	1081	112310
1067	1e-07	6.551097	1081	112310
1067	1e-07	6.5621495	1081	112310
1067	1e-06	10.324794	1300	121410
1067	1e-05	12.557937	1300	121410
1067	0.001	5.5949774	1081	112310
1067	1e-07	7.1802464	1081	112310
1067	0.01	NA	1300	121410
1067	1e-07	9.873839	1300	121410
1067	1e-06	6.379589	1081	121410
1070	1e-06	0.2107422	1300	121410
1070	1e-05	0.28193408	1300	121410
1070	0.01	0.3276269	1300	121410
1070	1e-06	0.22421376	1300	121410
1070	1e-04	0.21748985	1300	121410
1070	1e-06	0.12926829	1330	120310
1070	1e-12	0.17555211	1330	120310
1070	0.001	0.44388533	1300	121410
1070	1e-08	0.21840376	1300	121410
1070	1e-07	0.21321669	1300	121410
1070	1e-04	0.14533086	1330	120310
1070	1e-07	0.20011468	1300	121410
1070	1e-12	0.15803298	1330	120310
1070	1e-12	0.20892873	1300	121410
1070	1e-06	0.25258413	1300	121410
1070	1e-08	0.16146731	1330	120310
1070	1e-05	0.2373306	1300	121410
1070	0.001	0.13660966	1330	120310
1070	1e-12	0.27594554	1300	121410
1070	1e-05	0.13704021	1330	120310
1070	1e-07	0.13583376	1330	120310
1070	1e-08	0.1461668	1330	120310
1070	1e-05	0.11369892	1330	120310
1070	1e-12	0.1632138	1330	120310
1070	1e-04	0.23047206	1300	121410
1070	1e-04	0.1366775	1330	120310
1070	0.01	0.40656716	1300	121410
1070	1e-06	0.11685393	1330	120310
1070	1e-07	0.22517416	1300	121410
1070	1e-08	0.22069322	1300	121410
1070	1e-07	0.16034888	1330	120310
1070	0.001	0.44489333	1300	121410
1070	0.01	0.45356175	1300	121410
1070	0.01	1.8621038	1330	120310
1070	1e-08	0.23781736	1300	121410
1070	0.001	0.13287865	1330	120310
1070	1e-06	0.15451072	1330	120310
1070	0.001	0.14843385	1330	120310
1070	1e-04	0.11082307	1330	120310
1070	0.01	1.3983865	1330	120310
1070	1e-05	0.13372718	1330	120310
1070	1e-05	0.27501103	1300	121410
1070	1e-08	0.12777779	1330	120310
1070	1e-07	0.12949963	1330	120310
1070	1e-12	0.2159561	1300	121410
1070	1e-04	0.27136627	1300	121410
1070	0.01	2.8741324	1330	120310
1070	0.001	0.58559096	1300	121410
1071	0.01	0.5620663	1300	121410
1071	0.001	0.45189935	1300	121410
1071	1e-12	0.23974112	1300	121410
1071	1e-12	0.23517352	1300	121410
1071	1e-04	0.18574472	1300	121410
1071	1e-04	0.32969397	1300	121410
1071	0.001	0.6166078	1300	121410
1071	1e-07	0.20828632	1300	121410
1071	1e-08	0.1935167	1300	121410
1071	1e-12	0.22492127	1300	121410
1071	1e-04	0.23076923	1300	121410
1071	1e-05	0.20162632	1300	121410
1071	1e-06	0.1950036	1300	121410
1071	0.01	0.53875595	1300	121410
1071	1e-05	0.2067333	1300	121410
1071	1e-08	0.19831036	1300	121410
1071	1e-05	0.21465202	1300	121410
1071	1e-06	0.22943875	1300	121410
1071	0.01	0.54247695	1300	121410
1071	1e-06	0.17265448	1300	121410
1071	0.001	0.43795255	1300	121410
1071	1e-07	0.27039796	1300	121410
1071	1e-08	0.19386423	1300	121410
1071	1e-07	0.23117052	1300	121410
1072	0.01	NA	1310	120310
1072	1e-12	0.16295989	1310	120310
1072	1e-04	0.34842858	1310	120310
1072	1e-08	0.1636171	1310	120310
1072	0.01	NA	1310	120310
1072	1e-12	0.17193195	1310	120310
1072	0.001	1.6296916	1310	120310
1072	1e-05	0.2110891	1310	120310
1072	0.001	1.1070244	1310	120310
1072	1e-08	0.16580538	1310	120310
1072	1e-06	0.16845544	1310	120310
1072	1e-12	0.1767442	1310	120310
1072	1e-06	0.17885517	1310	120310
1072	0.001	1.1341656	1310	120310
1072	1e-07	0.13652085	1310	120310
1072	1e-07	0.16773641	1310	120310
1072	1e-07	0.2063775	1310	120310
1072	1e-05	0.19211595	1310	120310
1072	1e-05	0.1711512	1310	120310
1072	0.01	NA	1310	120310
1072	1e-06	0.19565882	1310	120310
1072	1e-04	0.3388512	1310	120310
1072	1e-04	0.33636057	1310	120310
1072	1e-08	0.21187924	1310	120310
1073	1e-12	0.525263	1311	102010
1073	1e-07	2.574478	1311	102010
1073	1e-04	2.1431663	1416	42611
1073	0.0033333334	2.1501744	1307	52411
1073	0.001	0.87150013	1337	102010
1073	1e-08	0.27271563	1337	102010
1073	4.1152263e-05	0.34474915	1307	52411
1073	0.001	5.786445	1311	102010
1073	1e-07	0.33893257	1337	102010
1073	1e-06	4.2049594	1311	102010
1073	1e-05	1.5858815	1416	42611
1073	1e-05	0.69072014	1324	102010
1073	1e-06	0.2532204	1307	112310
1073	1e-05	0.3712488	1307	102010
1073	0.01	2.1918316	1311	102010
1073	1e-08	0.36385828	1307	112310
1073	1e-06	0.40493008	1337	102010
1073	0.00037037037	0.6747154	1307	52411
1073	0.001	3.7569275	1300	121410
1073	1e-07	0.3442012	1307	102010
1073	0.01	4.222399	1307	52411
1073	0.001	0.4911345	1290	42611
1073	1e-04	0.483886	1307	102010
1073	1e-05	0.29213956	1290	42611
1073	0.01	NA	1300	121410
1073	1e-04	0.598534	1290	121010
1073	1e-05	0.4828293	1307	102010
1073	1e-07	0.73278177	1416	42611
1073	1e-06	1.0430008	1416	42611
1073	1e-12	0.27428338	1307	52411
1073	1e-08	0.62825406	1416	42611
1073	0.0011111111	1.2553589	1307	52411
1073	1e-08	1.36316	1311	102010
1073	1e-06	0.47203085	1337	102010
1073	1e-04	1.643847	1324	102010
1073	1e-04	0.42304698	1290	42611
1073	1e-05	1.8431147	1300	121410
1073	1e-12	0.31417274	1290	42611
1073	1e-08	0.30296478	1290	42611
1073	1e-04	0.6443486	1290	42611
1073	1.111111e-05	0.5641823	1290	121010
1073	3.333333e-05	0.5998697	1290	121010
1073	1e-12	0.3085129	1337	102010
1073	1e-04	1.3163025	1337	102010
1073	1e-08	0.70734227	1300	121410
1073	0.01	0.5833333	1337	102010
1073	0.01	NA	1307	112310
1073	0.00012345679	0.47865808	1307	52411
1073	1e-05	0.30947053	1307	112310
1073	1e-04	0.37971014	1290	42611
1073	0.01	NA	1300	121410
1073	1e-04	3.2926004	1300	121410
1073	0.001	3.4379203	1307	112310
1073	1e-12	0.7704197	1311	102010
1073	1e-06	0.3503614	1307	102010
1073	1.3717421e-05	0.32356042	1307	52411
1073	1e-12	0.384029	1307	112310
1073	1e-04	1.7966777	1416	42611
1073	1e-07	0.37660852	1324	102010
1073	1e-07	0.7257254	1416	42611
1073	0.01	0.7341751	1290	42611
1073	1e-06	1.204107	1300	121410
1073	0.0011111111	1.4608105	1307	52411
1073	0.01	0.76365614	1290	42611
1073	1e-06	0.25151885	1290	42611
1073	1e-05	0.8104931	1337	102010
1073	1e-04	1.2442217	1337	102010
1073	0.01	2.527141	1311	102010
1073	1e-12	0.31007144	1416	42611
1073	1e-05	0.79030025	1337	102010
1073	0.01	0.8947368	1324	102010
1073	1e-07	0.3034483	1337	102010
1073	1e-12	0.3217915	1324	102010
1073	1e-04	0.93943596	1307	112310
1073	1e-12	0.29384056	1290	42611
1073	1e-07	0.95626634	1300	121410
1073	0.001	2.2738853	1324	102010
1073	1e-12	0.67397827	1300	121410
1073	0.01	1.1648517	1290	42611
1073	1.111111e-05	0.5652628	1290	121010
1073	3.703704e-06	0.48134977	1290	121010
1073	3.703704e-06	0.5010606	1290	121010
1073	1e-04	0.49977076	1290	121010
1073	1e-05	0.9418643	1416	42611
1073	1e-06	0.91072536	1416	42611
1073	1e-05	0.97765464	1337	102010
1073	1e-07	0.310064	1337	102010
1073	0.01	0.8995215	1324	102010
1073	0.001	0.5373278	1290	42611
1073	1e-06	0.4357003	1337	102010
1073	1e-06	0.34292468	1290	42611
1073	1e-08	0.24381396	1337	102010
1073	0.01	3.5202265	1307	52411
1073	1e-06	0.35844034	1324	102010
1073	0.001	0.8413748	1307	102010
1073	1e-12	0.3755718	1307	102010
1073	3.333333e-05	0.54914016	1290	121010
1073	0.01	0.9466667	1307	102010
1073	1e-12	0.2865454	1416	42611
1073	1e-07	0.271184	1324	102010
1073	1e-05	0.4722905	1324	102010
1073	1e-12	0.3646961	1307	102010
1073	0.001	0.967897	1290	42611
1073	1e-04	1.8495163	1324	102010
1073	1e-07	0.25921908	1290	42611
1073	1e-04	0.9302567	1307	112310
1073	1e-04	2.5420928	1300	121410
1073	0.001	6.0055614	1311	102010
1073	1e-08	0.3159737	1307	102010
1073	1e-08	0.81637365	1416	42611
1073	0.00012345679	0.527859	1307	52411
1073	1e-08	0.3192848	1307	102010
1073	1e-08	1.7262518	1311	102010
1073	1e-08	0.37166712	1324	102010
1073	1e-06	0.3420624	1324	102010
1073	0.01	NA	1416	42611
1073	0.01	1	1307	102010
1073	1e-12	0.29641485	1337	102010
1073	1e-12	0.28314027	1337	102010
1073	1e-05	1.1773543	1416	42611
1073	1e-05	0.43023255	1324	102010
1073	1.234568e-06	0.43129346	1290	121010
1073	1.234568e-06	0.45093754	1290	121010
1073	1.3717421e-05	0.2956783	1307	52411
1073	1e-06	3.4822586	1311	102010
1073	0.001	2.2861953	1324	102010
1073	0.001	2.4982362	1416	42611
1073	1e-07	0.2599869	1307	112310
1073	1e-12	0.32226387	1324	102010
1073	1e-08	0.28508082	1324	102010
1073	1e-05	0.46254346	1290	42611
1073	1e-06	0.34996244	1324	102010
1073	1e-05	1.9186126	1300	121410
1073	0.0033333334	2.8673677	1307	52411
1073	0.001	1.058662	1337	102010
1073	1e-05	6.853226	1311	102010
1073	4.115226e-07	0.41336265	1290	121010
1073	0.01	NA	1307	112310
1073	1e-04	9.346845	1311	102010
1073	1e-12	0.34352973	1307	52411
1073	0.01	0.7772727	1324	102010
1073	1e-06	0.26896632	1290	42611
1073	1e-07	0.26788372	1290	42611
1073	0.001	2.7825656	1416	42611
1073	0.001	0.9677419	1307	102010
1073	1e-04	2.3145192	1416	42611
1073	1e-06	1.3238603	1300	121410
1073	0.01	NA	1307	112310
1073	1e-06	0.3258064	1307	102010
1073	1e-07	0.3531369	1307	102010
1073	0.01	NA	1416	42611
1073	0.00037037037	0.7688593	1307	52411
1073	4.115226e-07	0.38817987	1290	121010
1073	1e-12	0.7602489	1311	102010
1073	4.1152263e-05	0.3371542	1307	52411
1073	1e-05	0.3312135	1290	42611
1073	1e-07	0.28879434	1290	42611
1073	1e-06	4.7474523	1311	102010
1073	1e-04	0.5465324	1290	121010
1073	1e-12	0.31370756	1307	112310
1073	0.01	0.8151659	1337	102010
1073	1.371742e-07	0.48764238	1290	121010
1073	1e-04	1.2201948	1324	102010
1073	1.371742e-07	0.43453765	1290	121010
1073	1e-12	0.36826065	1290	121010
1073	1e-07	2.7410672	1311	102010
1073	0.01	0.849711	1307	102010
1073	0.001	7.863623	1311	102010
1073	1e-12	0.29928058	1290	42611
1073	0.001	2.1088142	1324	102010
1073	1e-05	7.5973964	1311	102010
1073	1e-07	0.28857616	1307	112310
1073	0.001	3.4711273	1300	121410
1073	1e-12	0.37374258	1307	112310
1073	1e-12	0.7818419	1300	121410
1073	1e-04	0.5156177	1307	102010
1073	1e-05	0.3427065	1307	102010
1073	1e-08	0.4437899	1307	102010
1073	1e-12	0.4071128	1307	102010
1073	0.001	0.9977612	1307	102010
1073	0.01	NA	1300	121410
1073	0.001	2.812626	1416	42611
1073	1e-08	0.2770625	1290	42611
1073	1e-04	9.590994	1311	102010
1073	1e-08	0.2734044	1307	112310
1073	3.333333e-05	0.56335247	1290	121010
1073	0.001	1.0602453	1337	102010
1073	1e-04	0.9110253	1307	112310
1073	0.01	0.6965812	1337	102010
1073	1e-07	0.378352	1307	102010
1073	0.001	3.7682292	1307	112310
1073	0.0033333334	2.5422738	1307	52411
1073	0.01	NA	1416	42611
1073	0.001	3.63136	1300	121410
1073	1e-06	1.2592899	1416	42611
1073	0.01	2.2619047	1311	102010
1073	1e-08	0.750741	1300	121410
1073	1e-07	2.573397	1311	102010
1073	0.01	3.8495858	1307	52411
1073	1e-04	2.473572	1300	121410
1073	1e-07	0.9141235	1300	121410
1073	0.001	3.892832	1307	112310
1073	1e-08	1.6521469	1311	102010
1073	1e-06	0.3341889	1307	102010
1073	1e-12	0.31902105	1324	102010
1073	4.1152263e-05	0.35729286	1307	52411
1073	1e-07	0.9049189	1300	121410
1073	1e-07	0.29441053	1324	102010
1073	1e-06	0.26123634	1307	112310
1073	1e-12	0.8631925	1300	121410
1073	1e-04	1.2892737	1337	102010
1073	1e-05	7.8168902	1311	102010
1073	1e-04	8.479417	1311	102010
1073	1e-05	0.34178993	1307	112310
1073	1e-08	0.26029298	1324	102010
1073	1e-12	0.41209707	1290	121010
1073	1e-04	0.530454	1307	102010
1073	1e-12	0.39453867	1290	121010
1073	1e-08	0.86487937	1300	121410
1073	1.234568e-06	0.44742072	1290	121010
1073	1.111111e-05	0.59487695	1290	121010
1073	1e-08	0.30435234	1290	42611
1073	1e-12	0.319104	1416	42611
1073	3.703704e-06	0.3661893	1290	121010
1073	1e-08	0.3084472	1337	102010
1073	4.115226e-07	0.41650507	1290	121010
1073	1.3717421e-05	0.30316922	1307	52411
1073	1e-05	0.36243847	1307	112310
1073	1e-08	0.5682689	1416	42611
1073	0.00037037037	0.6264796	1307	52411
1073	1e-08	0.31247428	1307	112310
1073	0.00012345679	0.49134278	1307	52411
1073	1e-12	0.3111896	1307	52411
1073	1e-07	0.94504833	1416	42611
1073	1e-05	1.8968168	1300	121410
1073	1.371742e-07	0.41994545	1290	121010
1073	0.0011111111	1.2942499	1307	52411
1073	1e-06	0.31763235	1307	112310
1073	1e-07	0.31225845	1307	112310
1073	1e-06	1.276147	1300	121410
1075	1e-06	0.16729487	1315	120710
1075	1e-05	0.20073834	1315	120710
1075	1e-05	0.19238684	1315	120710
1075	0.01	0.12040211	1315	120710
1075	0.01	0.17981607	1315	120710
1075	0.001	0.24638784	1315	120710
1075	0.001	0.17760429	1300	121710
1075	1e-07	0.18690048	1315	120710
1075	1e-04	0.12282734	1300	121710
1075	1e-12	0.1921423	1315	120710
1075	1e-04	0.20874335	1315	120710
1075	1e-08	0.22065808	1315	120710
1075	1e-06	0.16106421	1315	120710
1075	1e-12	0.10091568	1300	121710
1075	1e-04	0.16001514	1315	120710
1075	1e-08	0.092683785	1300	121710
1075	0.01	0.40144926	1300	121710
1075	1e-08	0.17743355	1315	120710
1075	1e-05	0.0994295	1300	121710
1075	0.001	0.17964765	1300	121710
1075	0.01	0.32131147	1300	121710
1075	1e-05	0.1957704	1315	120710
1075	1e-06	0.10828673	1300	121710
1075	1e-07	0.08305313	1300	121710
1075	1e-12	0.2335875	1315	120710
1075	1e-12	0.22829811	1315	120710
1075	1e-12	0.10363951	1300	121710
1075	1e-12	0.10366508	1300	121710
1075	0.01	0.34766585	1300	121710
1075	1e-04	0.14933912	1300	121710
1075	1e-08	0.16602613	1315	120710
1075	1e-06	0.09633198	1300	121710
1075	1e-08	0.10165902	1300	121710
1075	1e-05	0.11085271	1300	121710
1075	1e-04	0.12199596	1300	121710
1075	1e-07	0.20925179	1315	120710
1075	0.001	0.1862112	1315	120710
1075	1e-07	0.18069626	1315	120710
1075	1e-04	0.18383189	1315	120710
1075	1e-05	0.09745992	1300	121710
1075	1e-06	0.09160184	1300	121710
1075	1e-06	0.19786005	1315	120710
1075	0.01	0.16961578	1315	120710
1075	0.001	0.16307008	1300	121710
1075	1e-07	0.10913873	1300	121710
1075	1e-07	0.0919404	1300	121710
1075	1e-08	0.08709515	1300	121710
1075	0.001	0.18535662	1315	120710
1082	0.001	2.381047	1310	112310
1082	1e-07	0.24889553	1310	112310
1082	0.01	NA	1310	112310
1082	1e-05	0.4265872	1310	112310
1082	1e-08	0.25464374	1316	120710
1082	1e-04	0.7916172	1310	112310
1082	1e-04	0.9712085	1310	112310
1082	0.001	2.2027366	1310	112310
1082	1e-08	0.08213737	1116	121710
1082	1e-08	0.30568385	1310	112310
1082	0.01	0.7692308	1316	120710
1082	1e-07	0.38357192	1310	112310
1082	1e-12	0.26913032	1316	120710
1082	0.01	1.2175732	1316	120710
1082	1e-07	0.24195361	1316	120710
1082	1e-08	0.2973618	1310	112310
1082	0.001	1.728673	1316	120710
1082	1e-07	0.30392736	1310	112310
1082	1e-04	0.39850456	1316	120710
1082	1e-07	0.1113929	1078	121710
1082	0.01	0.052293576	1078	121710
1082	1e-06	0.30198717	1310	112310
1082	1e-12	0.091711625	1116	121710
1082	0.01	1.0699588	1316	120710
1082	1e-12	0.3182208	1310	112310
1082	1e-08	0.073887244	1078	121710
1082	0.001	0.09191124	1116	121710
1082	1e-05	0.08312057	1116	121710
1082	1e-06	0.06047538	1078	121710
1082	0.01	NA	1310	112310
1082	0.001	2.1865015	1310	112310
1082	1e-06	0.32117352	1310	112310
1082	1e-12	0.24758102	1310	112310
1082	1e-06	0.23718816	1316	120710
1082	1e-12	0.21753359	1316	120710
1082	1e-04	0.06898248	1078	121710
1082	1e-05	0.07994744	1078	121710
1082	1e-12	0.088723525	1376	121710
1082	0.001	0.06645985	1078	121710
1082	1e-08	0.08394544	1376	121710
1082	1e-06	0.069799826	1376	121710
1082	0.01	0.51525426	1376	121710
1082	1e-12	0.34899518	1310	112310
1082	0.01	NA	1310	112310
1082	1e-06	0.27582937	1316	120710
1082	1e-05	0.36345264	1310	112310
1082	1e-07	0.06503587	1116	121710
1082	1e-06	0.3196083	1310	112310
1082	1e-04	0.44222185	1316	120710
1082	1e-12	0.21034333	1316	120710
1082	1e-05	0.08201209	1078	121710
1082	1e-05	0.07052897	1376	121710
1082	1e-04	0.08553158	1078	121710
1082	0.001	0.4714424	1376	121710
1082	1e-05	0.315207	1316	120710
1082	1e-08	0.06406436	1078	121710
1082	1e-12	0.10121783	1116	121710
1082	0.001	1.582306	1316	120710
1082	1e-05	0.27793697	1316	120710
1082	1e-08	0.27311966	1316	120710
1082	1e-06	0.09053069	1116	121710
1082	0.001	0.06741108	1078	121710
1082	1e-06	0.059546676	1116	121710
1082	1e-04	0.11791792	1376	121710
1082	1e-05	0.4343718	1310	112310
1082	1e-07	0.2740534	1316	120710
1082	1e-08	0.099355385	1376	121710
1082	1e-06	0.29674724	1316	120710
1082	1e-04	0.0988075	1116	121710
1082	0.01	0.05177665	1116	121710
1082	1e-04	0.90266746	1310	112310
1082	1e-07	0.23683493	1316	120710
1082	1e-05	0.09004509	1116	121710
1082	0.001	1.9541095	1316	120710
1082	0.01	0.057815444	1116	121710
1082	1e-08	0.2966315	1310	112310
1082	1e-06	0.06400657	1078	121710
1082	0.001	0.08128758	1078	121710
1082	0.01	0.62601626	1376	121710
1082	1e-04	0.091291115	1116	121710
1082	1e-12	0.09996833	1376	121710
1082	1e-08	0.24761905	1316	120710
1082	1e-08	0.08660085	1376	121710
1082	1e-04	0.0811426	1078	121710
1082	1e-07	0.06798061	1078	121710
1082	1e-12	0.06782768	1078	121710
1082	1e-04	0.45133832	1316	120710
1082	1e-06	0.0737321	1078	121710
1082	1e-07	0.08219594	1116	121710
1082	0.01	0.07236126	1078	121710
1082	1e-07	0.08994632	1376	121710
1082	1e-05	0.09745052	1376	121710
1082	1e-12	0.082718484	1078	121710
1082	1e-06	0.07541401	1116	121710
1082	1e-07	0.0997319	1376	121710
1082	0.01	0.43589744	1376	121710
1082	1e-12	0.06698866	1078	121710
1082	1e-08	0.08009625	1116	121710
1082	1e-07	0.0688318	1078	121710
1082	0.01	0.060888566	1078	121710
1082	1e-05	0.25519654	1316	120710
1082	1e-05	0.08147216	1116	121710
1082	1e-04	0.1335279	1376	121710
1082	1e-06	0.097256854	1376	121710
1082	1e-12	0.092917845	1116	121710
1082	1e-08	0.07674521	1078	121710
1082	1e-04	0.14334199	1376	121710
1082	1e-05	0.09605609	1376	121710
1082	1e-07	0.08316524	1376	121710
1082	1e-12	0.08614403	1376	121710
1082	0.001	0.08522238	1116	121710
1082	0.001	0.09174312	1116	121710
1082	1e-08	0.09051724	1116	121710
1082	0.001	0.55061984	1376	121710
1082	0.01	0.05140357	1116	121710
1082	1e-05	0.06919007	1078	121710
1082	0.001	0.527897	1376	121710
1082	1e-04	0.10685899	1116	121710
1082	1e-06	0.091821864	1376	121710
1082	1e-07	0.07514898	1116	121710
1085	1e-08	0.26183236	1309	112310
1085	1e-05	0.2666324	1309	112310
1085	1e-05	0.29320797	1309	112310
1085	0.001	0.17649473	1282	121010
1085	1e-08	0.2741076	1309	112310
1085	1e-06	0.16109382	1309	112310
1085	1e-04	0.33708644	1309	112310
1085	1e-04	0.23426749	1309	112310
1085	0.001	0.65156907	1309	112310
1085	1e-08	0.19936709	1282	121010
1085	1e-12	0.23215339	1282	121010
1085	1e-07	0.18925738	1282	121010
1085	0.01	0.7217742	1309	112310
1085	1e-12	0.22813098	1309	112310
1085	1e-04	0.17075893	1282	121010
1085	0.01	0.10521799	1282	121010
1085	1e-12	0.21347821	1282	121010
1085	1e-06	0.2852971	1309	112310
1085	1e-06	0.19502868	1282	121010
1085	1e-06	0.29829806	1309	112310
1085	1e-05	0.1761473	1282	121010
1085	1e-07	0.22614202	1282	121010
1085	1e-08	0.19548464	1282	121010
1085	0.01	0.94392526	1309	112310
1085	1e-12	0.2429463	1309	112310
1085	0.01	0.11850997	1282	121010
1085	1e-07	0.20711778	1309	112310
1085	1e-05	0.16041836	1282	121010
1085	0.001	0.6245374	1309	112310
1085	1e-06	0.18424582	1282	121010
1085	1e-07	0.29245993	1309	112310
1085	1e-07	0.24491423	1309	112310
1085	1e-12	0.25565672	1309	112310
1085	0.01	0.13816926	1282	121010
1085	0.001	0.7117647	1309	112310
1085	0.001	0.14151074	1282	121010
1085	0.01	1.2068965	1309	112310
1085	1e-07	0.21484931	1282	121010
1085	1e-04	0.15542138	1282	121010
1085	1e-12	0.21379237	1282	121010
1085	1e-05	0.2662935	1309	112310
1085	1e-04	0.17790456	1282	121010
1085	1e-04	0.3389698	1309	112310
1085	0.001	0.13187122	1282	121010
1085	1e-05	0.17290674	1282	121010
1085	1e-06	0.15846853	1282	121010
1085	1e-08	0.26320443	1309	112310
1085	1e-08	0.19172087	1282	121010
1094	1e-08	0.23252758	1379	20111
1094	1e-12	0.21408986	1379	20111
1094	0.001	0.45683563	1379	20111
1094	0.01	0.91133004	1379	20111
1094	0.01	0.8017621	1379	20111
1094	1e-12	0.22595946	1379	20111
1094	1e-05	0.184765	1379	20111
1094	1e-04	0.2658868	1379	20111
1094	1e-07	0.19612591	1379	20111
1094	0.001	0.41923723	1379	20111
1094	1e-06	0.21632653	1379	20111
1094	0.01	0.9434783	1379	20111
1094	1e-12	0.24396507	1379	20111
1094	1e-06	0.18697193	1379	20111
1094	1e-05	0.2596641	1379	20111
1094	1e-08	0.23910064	1379	20111
