Plate	Well	Concentration	Luc	RL	OR	Odor	Date
7	92	100	760	2000	1089	1145	061009
7	93	100	1668	3118	1100	1145	061009
7	94	100	1630	4948	1109	1145	061009
7	95	100	548	626	2092	1145	061009
7	96	10	18388	3176	2878	1155	061009
8	1	100	2972	8168	1024	1174	061009
8	2	100	3376	8068	1032	1174	061009
8	3	100	3110	6574	1040	1174	061009
8	4	100	1948	3092	1049	1174	061009
8	5	100	1918	6026	1057	1174	061009
8	6	100	652	1432	1065	1174	061009
8	7	100	7444	2884	1073	1174	061009
8	8	100	1658	4352	1081	1174	061009
8	9	100	1742	5080	1090	1174	061009
8	10	100	3094	7482	1101	1174	061009
8	11	100	678	1230	1111	1174	061009
8	12	100	3454	9626	2319	1174	061009
8	13	100	1540	4682	1025	1174	061009
8	14	100	1162	2686	1033	1174	061009
8	15	100	2102	5224	1041	1174	061009
8	16	100	2176	3496	1050	1174	061009
8	17	100	2198	5280	1058	1174	061009
8	18	100	658	956	1066	1174	061009
8	19	100	2296	6302	1074	1174	061009
8	20	100	2598	6246	1082	1174	061009
8	21	100	844	2584	1091	1174	061009
8	22	100	2370	5050	1102	1174	061009
8	23	100	924	2806	1112	1174	061009
8	24	100	10252	5032	2214	1174	061009
8	25	100	1954	2800	1026	1174	061009
8	26	100	2606	4386	1034	1174	061009
8	27	100	2852	4930	1042	1174	061009
8	28	100	1632	3134	1051	1174	061009
8	29	100	1944	5726	1059	1174	061009
8	30	100	20700	3116	1067	1174	061009
8	31	100	880	2520	1075	1174	061009
8	32	100	1616	4032	1083	1174	061009
8	33	100	1678	2834	1094	1174	061009
8	34	100	1560	3482	1103	1174	061009
8	35	100	2648	6064	1113	1174	061009
8	36	0	3894	3476	2878	9999	061009
8	37	100	2646	7668	1027	1174	061009
8	38	100	2030	4532	1035	1174	061009
8	39	100	1300	3346	1043	1174	061009
8	40	100	2398	7316	1052	1174	061009
8	41	100	2198	8204	1060	1174	061009
8	42	100	1780	7646	1068	1174	061009
8	43	100	2026	4592	1076	1174	061009
8	44	100	1560	5610	1085	1174	061009
8	45	100	1272	3160	1095	1174	061009
8	46	100	1292	4762	1104	1174	061009
8	47	100	660	1122	1114	1174	061009
8	48	0	3870	3384	2878	9999	061009
8	49	100	1406	4442	1028	1174	061009
8	50	100	2216	10250	1036	1174	061009
8	51	100	2196	7382	1044	1174	061009
8	52	100	982	3220	1053	1174	061009
8	53	100	1214	3894	1061	1174	061009
8	54	100	774	2120	1069	1174	061009
8	55	100	1134	4144	1077	1174	061009
8	56	100	2660	4942	1086	1174	061009
8	57	100	2052	7390	1096	1174	061009
8	58	100	1310	2692	1105	1174	061009
8	59	100	13886	3722	1115	1174	061009
8	60	0	4268	3456	2878	9999	061009
8	61	100	2706	9942	1029	1174	061009
8	62	100	1784	3366	1037	1174	061009
8	63	100	904	1592	1045	1174	061009
8	64	100	2400	1552	1054	1174	061009
8	65	100	1406	1716	1062	1174	061009
8	66	100	1970	6806	1070	1174	061009
8	67	100	1164	1754	1078	1174	061009
8	68	100	1852	7518	1087	1174	061009
8	69	100	2726	7012	1097	1174	061009
8	70	100	772	1676	1107	1174	061009
8	71	100	10040	5644	2147	1174	061009
8	72	10	22978	2928	2878	1155	061009
8	73	100	1496	3300	1030	1174	061009
8	74	100	1212	3878	1038	1174	061009
8	75	100	2092	4396	1046	1174	061009
8	76	100	1594	5346	1055	1174	061009
8	77	100	2378	6644	1063	1174	061009
8	78	100	1494	2184	1071	1174	061009
8	79	100	930	2660	1079	1174	061009
8	80	100	1118	3116	1088	1174	061009
8	81	100	808	2214	1098	1174	061009
8	82	100	1664	5516	1108	1174	061009
8	83	100	522	494	1067	1174	061009
8	84	10	18436	2920	2878	1155	061009
8	85	100	1642	2836	1031	1174	061009
8	86	100	1762	4168	1039	1174	061009
8	87	100	2630	6326	1047	1174	061009
8	88	100	2940	7166	1056	1174	061009
8	89	100	2264	11734	1064	1174	061009
8	90	100	2188	6814	1072	1174	061009
8	91	100	1664	4694	1080	1174	061009
8	92	100	844	1424	1089	1174	061009
8	93	100	1252	2590	1100	1174	061009
8	94	100	1724	3878	1109	1174	061009
8	95	100	680	472	2092	1174	061009
8	96	10	15574	2022	2878	1155	061009
9	1	100	3378	7036	1024	1147	061009
9	2	100	3900	6708	1032	1147	061009
9	3	100	4500	6044	1040	1147	061009
9	4	100	2728	2530	1049	1147	061009
9	5	100	3632	4638	1057	1147	061009
9	6	100	856	2042	1065	1147	061009
9	7	100	11248	3174	1073	1147	061009
9	8	100	1482	4528	1081	1147	061009
9	9	100	2940	3964	1090	1147	061009
9	10	100	2754	8108	1101	1147	061009
9	11	100	932	1230	1111	1147	061009
9	12	100	23432	9462	2319	1147	061009
9	13	100	1748	3660	1025	1147	061009
9	14	100	1144	2006	1033	1147	061009
9	15	100	2202	5096	1041	1147	061009
9	16	100	2678	2950	1050	1147	061009
9	17	100	2270	5756	1058	1147	061009
9	18	100	698	834	1066	1147	061009
9	19	100	2376	6914	1074	1147	061009
9	20	100	3502	5930	1082	1147	061009
9	21	100	1172	2018	1091	1147	061009
9	22	100	3590	4586	1102	1147	061009
9	23	100	1180	2096	1112	1147	061009
9	24	100	9554	5728	2214	1147	061009
9	25	100	2960	2888	1026	1147	061009
9	26	100	2646	4070	1034	1147	061009
9	27	100	4618	5016	1042	1147	061009
9	28	100	1642	3482	1051	1147	061009
9	29	100	2630	6040	1059	1147	061009
9	30	100	21698	3544	1067	1147	061009
9	31	100	1432	2462	1075	1147	061009
9	32	100	2668	3350	1083	1147	061009
9	33	100	1220	3034	1094	1147	061009
9	34	100	1686	4456	1103	1147	061009
9	35	100	2264	7502	1113	1147	061009
9	36	0	4890	2908	2878	9999	061009
9	37	100	5174	5130	1027	1147	061009
9	38	100	2018	4106	1035	1147	061009
9	39	100	1184	3660	1043	1147	061009
9	40	100	2414	6842	1052	1147	061009
9	41	100	4688	5692	1060	1147	061009
9	42	100	2468	6408	1068	1147	061009
9	43	100	3074	4096	1076	1147	061009
9	44	100	3170	3678	1085	1147	061009
9	45	100	2360	2934	1095	1147	061009
9	46	100	2016	4396	1104	1147	061009
9	47	100	808	1402	1114	1147	061009
9	48	0	4720	2510	2878	9999	061009
9	49	100	2640	2784	1028	1147	061009
9	50	100	2720	6886	1036	1147	061009
9	51	100	2726	6820	1044	1147	061009
9	52	100	1120	2550	1053	1147	061009
9	53	100	2084	2306	1061	1147	061009
9	54	100	796	1970	1069	1147	061009
9	55	100	1330	3060	1077	1147	061009
9	56	100	2020	5528	1086	1147	061009
9	57	100	2304	7668	1096	1147	061009
9	58	100	1746	2954	1105	1147	061009
9	59	100	5608	3686	1115	1147	061009
9	60	0	5322	2660	2878	9999	061009
9	61	100	3942	5342	1029	1147	061009
9	62	100	3416	2872	1037	1147	061009
9	63	100	878	1760	1045	1147	061009
9	64	100	2946	1612	1054	1147	061009
9	65	100	1416	2420	1062	1147	061009
9	66	100	2526	5744	1070	1147	061009
9	67	100	1208	2152	1078	1147	061009
9	68	100	2588	6066	1087	1147	061009
9	69	100	3772	6370	1097	1147	061009
9	70	100	1226	1566	1107	1147	061009
9	71	100	8798	6286	2147	1147	061009
9	72	10	19974	2928	2878	1155	061009
9	73	100	1426	2438	1030	1147	061009
9	74	100	1486	2756	1038	1147	061009
9	75	100	2240	3934	1046	1147	061009
9	76	100	1798	5978	1055	1147	061009
9	77	100	2118	6590	1063	1147	061009
9	78	100	978	2052	1071	1147	061009
9	79	100	1012	2432	1079	1147	061009
9	80	100	1984	2660	1088	1147	061009
9	81	100	818	1494	1098	1147	061009
9	82	100	3210	4230	1108	1147	061009
9	83	100	514	590	1067	1147	061009
9	84	10	18174	3676	2878	1155	061009
9	85	100	1978	2528	1031	1147	061009
9	86	100	4160	3082	1039	1147	061009
9	87	100	4856	5080	1047	1147	061009
9	88	100	5098	6238	1056	1147	061009
9	89	100	2528	10218	1064	1147	061009
9	90	100	3086	6820	1072	1147	061009
9	91	100	1976	4200	1080	1147	061009
9	92	100	1444	1340	1089	1147	061009
9	93	100	1406	3410	1100	1147	061009
9	94	100	3246	4082	1109	1147	061009
9	95	100	448	502	2092	1147	061009
9	96	10	16238	3382	2878	1155	061009
10	1	100	3510	8432	1024	1172	061009
10	2	100	2610	8874	1032	1172	061009
10	3	100	2874	6406	1040	1172	061009
10	4	100	2386	2440	1049	1172	061009
10	5	100	2556	4156	1057	1172	061009
10	6	100	828	1646	1065	1172	061009
10	7	100	11050	2790	1073	1172	061009
10	8	100	2328	3334	1081	1172	061009
10	9	100	2820	3826	1090	1172	061009
10	10	100	3428	5568	1101	1172	061009
10	11	100	806	1162	1111	1172	061009
10	12	100	13094	8168	2319	1172	061009
10	13	100	3010	4128	1025	1172	061009
10	14	100	1386	1784	1033	1172	061009
10	15	100	2536	5680	1041	1172	061009
10	16	100	1944	3994	1050	1172	061009
10	17	100	2158	6288	1058	1172	061009
10	18	100	492	810	1066	1172	061009
10	19	100	3116	5252	1074	1172	061009
10	20	100	2224	7768	1082	1172	061009
10	21	100	964	1772	1091	1172	061009
10	22	100	2464	4654	1102	1172	061009
10	23	100	1086	2500	1112	1172	061009
10	24	100	8920	6106	2214	1172	061009
10	25	100	1744	3874	1026	1172	061009
10	26	100	1902	5170	1034	1172	061009
10	27	100	2418	6014	1042	1172	061009
10	28	100	1854	3494	1051	1172	061009
10	29	100	2308	6478	1059	1172	061009
10	30	100	15612	3976	1067	1172	061009
10	31	100	932	2638	1075	1172	061009
10	32	100	1188	5134	1083	1172	061009
10	33	100	2344	2508	1094	1172	061009
10	34	100	1660	4980	1103	1172	061009
10	35	100	2324	6930	1113	1172	061009
10	36	0	3998	2734	2878	9999	061009
10	37	100	3066	7214	1027	1172	061009
10	38	100	2404	3062	1035	1172	061009
10	39	100	1370	3228	1043	1172	061009
10	40	100	3304	5616	1052	1172	061009
10	41	100	2918	8464	1060	1172	061009
10	42	100	3212	6588	1068	1172	061009
10	43	100	2662	4306	1076	1172	061009
10	44	100	2704	3528	1085	1172	061009
10	45	100	1720	2822	1095	1172	061009
10	46	100	1540	4358	1104	1172	061009
10	47	100	812	1172	1114	1172	061009
10	48	0	3992	2868	2878	9999	061009
10	49	100	1950	2964	1028	1172	061009
10	50	100	3010	6544	1036	1172	061009
10	51	100	3102	6572	1044	1172	061009
10	52	100	1192	1870	1053	1172	061009
10	53	100	1826	2774	1061	1172	061009
10	54	100	1376	1612	1069	1172	061009
10	55	100	1868	2844	1077	1172	061009
10	56	100	2242	5698	1086	1172	061009
10	57	100	2410	8882	1096	1172	061009
10	58	100	1892	2324	1105	1172	061009
10	59	100	3438	4532	1115	1172	061009
10	60	0	4128	2416	2878	9999	061009
10	61	100	3942	5998	1029	1172	061009
10	62	100	2616	2900	1037	1172	061009
10	63	100	874	1618	1045	1172	061009
10	64	100	2244	1910	1054	1172	061009
10	65	100	1716	2270	1062	1172	061009
10	66	100	2192	8254	1070	1172	061009
10	67	100	1570	2078	1078	1172	061009
10	68	100	2048	7932	1087	1172	061009
10	69	100	2500	9102	1097	1172	061009
10	70	100	962	1418	1107	1172	061009
10	71	100	7294	5500	2147	1172	061009
10	72	10	20464	2710	2878	1155	061009
10	73	100	2280	2462	1030	1172	061009
10	74	100	1866	2594	1038	1172	061009
10	75	100	1968	4722	1046	1172	061009
10	76	100	1786	4894	1055	1172	061009
10	77	100	2628	5496	1063	1172	061009
10	78	100	1350	2038	1071	1172	061009
10	79	100	1246	2248	1079	1172	061009
10	80	100	1368	2878	1088	1172	061009
10	81	100	1042	1756	1098	1172	061009
10	82	100	2008	6032	1108	1172	061009
10	83	100	456	480	1067	1172	061009
10	84	10	17354	2288	2878	1155	061009
10	85	100	1764	3078	1031	1172	061009
10	86	100	2244	4074	1039	1172	061009
10	87	100	2484	6394	1047	1172	061009
10	88	100	2902	6988	1056	1172	061009
10	89	100	3028	7384	1064	1172	061009
10	90	100	2524	7876	1072	1172	061009
10	91	100	3186	3844	1080	1172	061009
10	92	100	884	1560	1089	1172	061009
10	93	100	1466	3160	1100	1172	061009
10	94	100	2224	4808	1109	1172	061009
10	95	100	508	506	2092	1172	061009
10	96	10	17492	2262	2878	1155	061009
11	1	0	3052	8364	1024	9999	061009
11	2	0	2682	7104	1032	9999	061009
11	3	0	2242	8832	1040	9999	061009
11	4	0	1768	3266	1049	9999	061009
11	5	0	2482	5106	1057	9999	061009
11	6	0	1000	1558	1065	9999	061009
11	7	0	2632	3634	1073	9999	061009
11	8	0	1500	4288	1081	9999	061009
11	9	0	1746	5242	1090	9999	061009
11	10	0	2596	8944	1101	9999	061009
11	11	0	634	1528	1111	9999	061009
11	12	0	3714	8938	2319	9999	061009
11	13	0	2308	4670	1025	9999	061009
11	14	0	1296	2268	1033	9999	061009
11	15	0	2054	6206	1041	9999	061009
11	16	0	1938	3578	1050	9999	061009
11	17	0	2116	6384	1058	9999	061009
11	18	0	538	944	1066	9999	061009
11	19	0	2396	6030	1074	9999	061009
11	20	0	1812	8562	1082	9999	061009
11	21	0	1138	2266	1091	9999	061009
11	22	0	2080	5230	1102	9999	061009
11	23	0	1140	1974	1112	9999	061009
11	24	0	5982	6406	2214	9999	061009
11	25	0	2036	3692	1026	9999	061009
11	26	0	1938	5448	1034	9999	061009
11	27	0	1902	7114	1042	9999	061009
11	28	0	1582	3564	1051	9999	061009
11	29	0	1978	7402	1059	9999	061009
11	30	0	11230	4230	1067	9999	061009
11	31	0	1014	2168	1075	9999	061009
11	32	0	1904	3806	1083	9999	061009
11	33	0	1482	2572	1094	9999	061009
11	34	0	2590	3040	1103	9999	061009
11	35	0	2852	6410	1113	9999	061009
11	36	0	4330	2586	2878	9999	061009
11	37	0	3412	5820	1027	9999	061009
11	38	0	2350	3564	1035	9999	061009
11	39	0	1476	2542	1043	9999	061009
11	40	0	3048	6450	1052	9999	061009
11	41	0	3180	6966	1060	9999	061009
11	42	0	2324	7040	1068	9999	061009
11	43	0	1756	6370	1076	9999	061009
11	44	0	1698	5262	1085	9999	061009
11	45	0	1182	3688	1095	9999	061009
11	46	0	1628	4698	1104	9999	061009
11	47	0	928	1106	1114	9999	061009
11	48	0	4056	2532	2878	9999	061009
11	49	0	1924	3226	1028	9999	061009
11	50	0	3530	6542	1036	9999	061009
11	51	0	2738	7472	1044	9999	061009
11	52	0	914	2426	1053	9999	061009
11	53	0	1262	2706	1061	9999	061009
11	54	0	1046	1552	1069	9999	061009
11	55	0	1652	2564	1077	9999	061009
11	56	0	1876	5894	1086	9999	061009
11	57	0	2632	8242	1096	9999	061009
11	58	0	1028	3950	1105	9999	061009
11	59	0	2944	3742	1115	9999	061009
11	60	0	5030	2666	2878	9999	061009
11	61	0	3534	7354	1029	9999	061009
11	62	0	1880	3482	1037	9999	061009
11	63	0	1030	1926	1045	9999	061009
11	64	0	2016	2170	1054	9999	061009
11	65	0	1460	2148	1062	9999	061009
11	66	0	1864	7354	1070	9999	061009
11	67	0	984	2428	1078	9999	061009
11	68	0	2704	5580	1087	9999	061009
11	69	0	2954	8822	1097	9999	061009
11	70	0	902	1482	1107	9999	061009
11	71	0	3760	6400	2147	9999	061009
11	72	10	20150	3544	2878	1155	061009
11	73	0	1572	2500	1030	9999	061009
11	74	0	1236	2988	1038	9999	061009
11	75	0	2178	4658	1046	9999	061009
11	76	0	1806	5482	1055	9999	061009
11	77	0	2092	6624	1063	9999	061009
11	78	0	1324	2076	1071	9999	061009
11	79	0	1030	2808	1079	9999	061009
11	80	0	1384	3194	1088	9999	061009
11	81	0	862	1570	1098	9999	061009
11	82	0	1758	6046	1108	9999	061009
11	83	0	472	570	1067	9999	061009
11	84	10	19330	2746	2878	1155	061009
11	85	0	1638	3186	1031	9999	061009
11	86	0	2114	4172	1039	9999	061009
11	87	0	2444	7228	1047	9999	061009
11	88	0	2992	8388	1056	9999	061009
11	89	0	2618	11934	1064	9999	061009
11	90	0	2144	8304	1072	9999	061009
11	91	0	2758	3880	1080	9999	061009
11	92	0	1022	1448	1089	9999	061009
11	93	0	1690	3046	1100	9999	061009
11	94	0	2148	4194	1109	9999	061009
11	95	0	464	502	2092	9999	061009
11	96	10	17094	2988	2878	1155	061009
12	1	100	2732	9372	1024	1278	061009
12	2	100	2702	8742	1032	1278	061009
12	3	100	2746	8094	1040	1278	061009
12	4	100	1536	3502	1049	1278	061009
12	5	100	2914	4692	1057	1278	061009
12	6	100	838	1922	1065	1278	061009
12	7	100	3026	3958	1073	1278	061009
12	8	100	1770	3902	1081	1278	061009
12	9	100	1794	4976	1090	1278	061009
12	10	100	2328	8840	1101	1278	061009
12	11	100	668	1348	1111	1278	061009
12	12	100	3382	11514	2319	1278	061009
12	13	100	2520	4448	1025	1278	061009
12	14	100	1186	2378	1033	1278	061009
12	15	100	1880	6452	1041	1278	061009
12	16	100	1510	4048	1050	1278	061009
12	17	100	1798	6636	1058	1278	061009
12	18	100	622	1072	1066	1278	061009
12	19	100	2164	9660	1074	1278	061009
12	20	100	1800	7776	1082	1278	061009
12	21	100	1164	2600	1091	1278	061009
12	22	100	1792	5274	1102	1278	061009
12	23	100	972	2520	1112	1278	061009
12	24	100	7140	6754	2214	1278	061009
12	25	100	1434	3946	1026	1278	061009
12	26	100	2490	5064	1034	1278	061009
12	27	100	1930	6968	1042	1278	061009
12	28	100	1258	5294	1051	1278	061009
12	29	100	2872	6456	1059	1278	061009
12	30	100	11558	5534	1067	1278	061009
12	31	100	996	2064	1075	1278	061009
12	32	100	2036	3662	1083	1278	061009
12	33	100	1094	3100	1094	1278	061009
12	34	100	1576	4288	1103	1278	061009
12	35	100	3228	6168	1113	1278	061009
12	36	0	3874	3544	2878	9999	061009
12	37	100	3550	6268	1027	1278	061009
12	38	100	1730	4638	1035	1278	061009
12	39	100	1754	3506	1043	1278	061009
12	40	100	2388	8822	1052	1278	061009
12	41	100	3032	7538	1060	1278	061009
12	42	100	2162	9064	1068	1278	061009
12	43	100	2678	5574	1076	1278	061009
12	44	100	2338	4104	1085	1278	061009
12	45	100	1288	2818	1095	1278	061009
12	46	100	1970	4148	1104	1278	061009
12	47	100	718	1306	1114	1278	061009
12	48	0	4228	2432	2878	9999	061009
12	49	100	2152	2848	1028	1278	061009
12	50	100	2550	7786	1036	1278	061009
12	51	100	2564	7380	1044	1278	061009
12	52	100	1038	2274	1053	1278	061009
12	53	100	1188	3534	1061	1278	061009
12	54	100	1382	1566	1069	1278	061009
12	55	100	1826	3098	1077	1278	061009
12	56	100	2326	5156	1086	1278	061009
12	57	100	3230	7178	1096	1278	061009
12	58	100	1786	2844	1105	1278	061009
12	59	100	3032	3684	1115	1278	061009
12	60	0	4574	2770	2878	9999	061009
12	61	100	2952	7804	1029	1278	061009
12	62	100	2012	3146	1037	1278	061009
12	63	100	974	1870	1045	1278	061009
12	64	100	1952	1840	1054	1278	061009
12	65	100	3118	2396	1062	1278	061009
12	66	100	3166	6342	1070	1278	061009
12	67	100	1136	2292	1078	1278	061009
12	68	100	2616	5856	1087	1278	061009
12	69	100	1914	10132	1097	1278	061009
12	70	100	818	1706	1107	1278	061009
12	71	100	5840	7008	2147	1278	061009
12	72	10	15120	4682	2878	1155	061009
12	73	100	1178	3354	1030	1278	061009
12	74	100	1300	3096	1038	1278	061009
12	75	100	1720	4664	1046	1278	061009
12	76	100	1800	4800	1055	1278	061009
12	77	100	2440	7632	1063	1278	061009
12	78	100	1184	2306	1071	1278	061009
12	79	100	920	2244	1079	1278	061009
12	80	100	1466	2442	1088	1278	061009
12	81	100	954	1496	1098	1278	061009
12	82	100	2616	4636	1108	1278	061009
12	83	100	396	538	1067	1278	061009
12	84	10	14778	3438	2878	1155	061009
12	85	100	2250	3106	1031	1278	061009
12	86	100	2062	4752	1039	1278	061009
12	87	100	2518	7602	1047	1278	061009
12	88	100	3250	8874	1056	1278	061009
12	89	100	2840	9622	1064	1278	061009
12	90	100	2368	8188	1072	1278	061009
12	91	100	1860	5860	1080	1278	061009
12	92	100	854	1722	1089	1278	061009
12	93	100	1250	3868	1100	1278	061009
12	94	100	1886	4144	1109	1278	061009
12	95	100	434	528	2092	1278	061009
12	96	10	14874	3502	2878	1155	061009
1	1	100	2172	4886	1128	1116	061209
1	2	100	2448	6890	1136	1116	061209
1	3	100	1744	4364	1148	1116	061209
1	4	100	1406	3572	1158	1116	061209
1	5	100	2486	5654	1168	1116	061209
1	6	100	2014	6006	1179	1116	061209
1	7	100	1106	2240	1188	1116	061209
1	8	100	2312	5488	1196	1116	061209
1	9	100	2792	7666	1206	1116	061209
1	10	100	2992	7466	1215	1116	061209
1	11	100	2694	6398	1224	1116	061209
1	12	100	3374	6942	2319	1116	061209
1	13	100	12928	4092	1129	1116	061209
1	14	100	1292	7018	1137	1116	061209
1	15	100	1804	6824	1149	1116	061209
1	16	100	2328	9836	1161	1116	061209
1	17	100	1658	6562	1170	1116	061209
1	18	100	1420	5280	1180	1116	061209
1	19	100	956	3916	1189	1116	061209
1	20	100	1442	3352	1198	1116	061209
1	21	100	1444	3098	1207	1116	061209
1	22	100	2960	6704	1216	1116	061209
1	23	100	1378	4536	1225	1116	061209
1	24	100	16180	4902	2214	1116	061209
1	25	100	1076	3492	1130	1116	061209
1	26	100	2302	8776	1138	1116	061209
1	27	100	1352	6148	1150	1116	061209
1	28	100	2336	6814	1162	1116	061209
1	29	100	2462	7652	1171	1116	061209
1	30	100	2164	4916	1181	1116	061209
1	31	100	1046	3522	1190	1116	061209
1	32	100	1892	7342	1199	1116	061209
1	33	100	2460	6772	1208	1116	061209
1	34	100	2698	6640	1217	1116	061209
1	35	100	2830	7620	1226	1116	061209
1	36	0	2548	2902	2878	9999	061209
1	37	100	1130	2776	1131	1116	061209
1	38	100	2320	6332	1139	1116	061209
1	39	100	2270	8326	1151	1116	061209
1	40	100	2344	7408	1163	1116	061209
1	41	100	2232	5994	1172	1116	061209
1	42	100	1246	3432	1182	1116	061209
1	43	100	2654	7578	1191	1116	061209
1	44	100	2412	6896	1200	1116	061209
1	45	100	2506	6200	1209	1116	061209
1	46	100	1904	5154	1218	1116	061209
1	47	100	3276	10240	1227	1116	061209
1	48	0	2718	3434	2878	9999	061209
1	49	100	1806	4958	1132	1116	061209
1	50	100	1000	4992	1141	1116	061209
1	51	100	1844	4402	1154	1116	061209
1	52	100	2272	6880	1164	1116	061209
1	53	100	1466	4960	1174	1116	061209
1	54	100	3076	5366	1183	1116	061209
1	55	100	1210	3484	1192	1116	061209
1	56	100	1156	2484	1202	1116	061209
1	57	100	1586	4402	1210	1116	061209
1	58	100	3094	6186	1219	1116	061209
1	59	100	2558	6336	1228	1116	061209
1	60	0	3212	2652	2878	9999	061209
1	61	100	2280	7054	1133	1116	061209
1	62	100	2338	6666	1142	1116	061209
1	63	100	1598	5344	1155	1116	061209
1	64	100	1448	3324	1165	1116	061209
1	65	100	2836	5964	1175	1116	061209
1	66	100	1312	2972	1184	1116	061209
1	67	100	2264	6550	1193	1116	061209
1	68	100	2522	6198	1203	1116	061209
1	69	100	2516	6578	1211	1116	061209
1	70	100	3422	7906	1220	1116	061209
1	71	100	10654	7376	2147	1116	061209
1	72	10	17036	2812	2878	1155	061209
1	73	100	1956	6052	1134	1116	061209
1	74	100	2518	7260	1143	1116	061209
1	75	100	2508	5754	1156	1116	061209
1	76	100	2582	7688	1166	1116	061209
1	77	100	2182	5120	1176	1116	061209
1	78	100	3012	6432	1185	1116	061209
1	79	100	1462	2658	1194	1116	061209
1	80	100	1212	3940	1204	1116	061209
1	81	100	1838	3940	1213	1116	061209
1	82	100	3648	7262	1221	1116	061209
1	83	100	17244	4456	1067	1116	061209
1	84	10	16484	2448	2878	1155	061209
1	85	100	2950	4476	1135	1116	061209
1	86	100	2196	6264	1146	1116	061209
1	87	100	1980	4858	1157	1116	061209
1	88	100	1924	7080	1167	1116	061209
1	89	100	2938	6876	1177	1116	061209
1	90	100	2838	7524	1187	1116	061209
1	91	100	1790	5028	1195	1116	061209
1	92	100	12588	5056	1205	1116	061209
1	93	100	3588	8032	1214	1116	061209
1	94	100	1964	5374	1222	1116	061209
1	95	100	3600	1946	2092	1116	061209
1	96	10	17526	3142	2878	1155	061209
2	1	100	2088	3878	1128	1375	061209
2	2	100	3224	5058	1136	1375	061209
2	3	100	1640	3378	1148	1375	061209
2	4	100	1310	3210	1158	1375	061209
2	5	100	3218	5638	1168	1375	061209
2	6	100	2174	4628	1179	1375	061209
